mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
215	215	0	0	3/8	2	1	I6	G	I	V	I6		I		6					M	0	0	4, 1, 0		0	4
215	215	1/8	1/8	3/8	2	1	V	G	I	V	V		V							M	0	0	1, 5, 2		1	1
215	215	1/4	1/4	3/8	2	1	V7	G	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
216	216	0	0	3/8	2	1	I6	G	I	V	I6		I		6					M	0	0	4, 1, 0		0	4
216	216	1/4	1/4	3/8	2	1	I	G	I	V	I		I							M	0	0	0, 4, 1		0	0
217	217	0	0	3/8	2	1	V7	G	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
218	218	0	0	3/8	2	1	I6]	G	I	V	I6		I		6					M	0	0	4, 1, 0		0	4
218	218	1/4	1/4	3/8	2	1	I	G	I		I		I							M	0	0	0, 4, 1		0	0
219	219	0	0	3/8	2	1	V65	G	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
222	222	0	0	3/8	2	1	V[V7	G	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
222	222	1/8	1/8	3/8	2	1	IV64	G	I	V	IV64		IV		64					M	0	0	0, -1, 3		-1	0
223	223	0	0	3/8	2	1	V7	G	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
223	223	1/8	1/8	3/8	2	1	IV64	G	I	V	IV64		IV		64					M	0	0	0, -1, 3		-1	0
224	224	0	0	3/8	2	1	V7	G	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
225	225	0	0	3/8	2	1	I6	G	I	V	I6		I		6					M	0	0	4, 1, 0		0	4
225	225	1/4	1/4	3/8	2	1	I	G	I	V	I		I							M	0	0	0, 4, 1		0	0
226	226	0	0	3/8	2	1	V]	G	I	V	V		V							M	0	0	1, 5, 2		1	1
226	226	1/4	1/4	3/8	2	1	V65	G	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
227	227	0	0	3/8	2	1	I}	G	I		I		I						}	M	0	0	0, 4, 1		0	0
227	227	1/8	1/8	3/8	2	1	{	G	I										{		0	0				
227	227	1/4	1/4	3/8	2	1	ii	G	I		ii		ii							m	0	0	2, -1, 3		2	2
228	228	0	0	3/8	2	1	I	G	I		I		I							M	0	0	0, 4, 1		0	0
229	229	1/8	1/8	3/8	2	1	vi	G	I		vi		vi							m	0	0	3, 0, 4		3	3
229	229	1/4	1/4	3/8	2	1	iio/vi	G	I		iio/vi		ii	o			vi			o	0	0	5, 2, -1		5	5
230	230	0	0	3/8	2	1	vi6	G	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
231	231	1/8	1/8	3/8	2	1	IV	G	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
231	231	1/4	1/4	3/8	2	1	ii/IV	G	I		ii/IV		ii				IV			m	0	0	1, -2, 2		1	1
232	232	0	0	3/8	2	1	IV	G	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
233	233	1/8	1/8	3/8	2	1	ii	G	I		ii		ii							m	0	0	2, -1, 3		2	2
233	233	1/4	1/4	3/8	2	1	iio/ii	G	I		iio/ii		ii	o			ii			o	0	0	4, 1, -2		4	4
234	234	0	0	3/8	2	1	ii6	G	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
236	236	0	0	3/8	2	1	V65	G	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
240	240	0	0	3/8	2	1	I	G	I		I		I							M	0	0	0, 4, 1		0	0
241	241	0	0	3/8	2	1	IV	G	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
242	242	0	0	3/8	2	1	V(64)	G	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
243	243	0	0	3/8	2	1	V7	G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
244	244	0	0	3/8	2	1	I}	G	I		I		I						}	M	0	0	0, 4, 1		0	0
244	244	1/4	1/4	3/8	2	1	{	G	I										{		0	0				
245	245	0	0	3/8	2	1	V65/vi	G	I		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
246	246	0	0	3/8	2	1	vi	G	I		vi		vi							m	0	0	3, 0, 4		3	3
247	247	0	0	3/8	2	1	V65/ii	G	I		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
248	248	0	0	3/8	2	1	viio64/V	G	I		viio64/V		vii	o	64		V			o	0	0	0, 6, 3		6	0
248	248	1/4	1/4	3/8	2	1	viio	G	I		viio		vii	o						o	0	0	5, 2, -1		5	5
249	249	0	0	3/8	2	1	viio64/IV	G	I		viio64/IV		vii	o	64		IV			o	0	0	-2, 4, 1		4	-2
249	249	1/4	1/4	3/8	2	1	IV6	G	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
250	250	0	0	3/8	2	1	V7	G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
250	250	1/4	1/4	3/8	2	1	vi	G	I		vi		vi							m	0	0	3, 0, 4		3	3
251	251	0	0	3/8	2	1	ii65	G	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
251	251	1/8	1/8	3/8	2	1	ii7	G	I		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
251	251	1/4	1/4	3/8	2	1	V	G	I		V		V							M	0	0	1, 5, 2		1	1
252	252	0	0	3/8	2	1	I}	G	I		I		I						}	M	0	0	0, 4, 1		0	0
252	252	1/4	1/4	3/8	2	1	{	G	I										{		0	0				
253	253	0	0	3/8	2	1	It6/vi	G	I		It6/vi	It	vii	o	6	b3	V/vi			It	0	0	-1, 3, 9		9	-1
254	254	0	0	3/8	2	1	V/vi	G	I		V/vi		V				vi			M	0	0	4, 8, 5		4	4
255	255	0	0	3/8	2	1	It6/ii	G	I		It6/ii	It	vii	o	6	b3	V/ii			It	0	0	-2, 2, 8		8	-2
256	256	0	0	3/8	2	1	V7/ii	G	I		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
256	256	1/4	1/4	3/8	2	1	V7/V	G	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
257	257	0	0	3/8	2	1	V7	G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
257	257	1/4	1/4	3/8	2	1	I	G	I		I		I							M	0	0	0, 4, 1		0	0
258	258	0	0	3/8	2	1	IV	G	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
259	259	0	0	3/8	2	1	V7	G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
260	260	0	0	3/8	2	1	I6	G	I		I6		I		6					M	0	0	4, 1, 0		0	4
261	261	0	0	3/8	2	1	IV	G	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
262	262	0	0	3/8	2	1	I	G	I		I		I							M	0	0	0, 4, 1		0	0
263	263	0	0	3/8	2	1	IV	G	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
264	264	0	0	3/8	2	1	V(64)	G	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
266	266	0	0	3/8	2	1	V2	G	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
266	266	1/4	1/4	3/8	2	1	V64	G	I		V64		V		64					M	0	0	2, 1, 5		1	2
267	267	0	0	3/8	2	1	V6	G	I		V6		V		6					M	0	0	5, 2, 1		1	5
267	267	1/4	1/4	3/8	2	1	V	G	I		V		V							M	0	0	1, 5, 2		1	1
268	268	0	0	3/8	2	1	I}	G	I		I		I						}	M	0	0	0, 4, 1		0	0
268	268	1/4	1/4	3/8	2	1	I6{	G	I		I6		I		6				{	M	0	0	4, 1, 0		0	4
269	269	0	0	3/8	2	1	IV	G	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
270	270	1/4	1/4	3/8	2	1	viio/V	G	I		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
271	271	0	0	3/8	2	1	V	G	I		V		V							M	0	0	1, 5, 2		1	1
272	272	0	0	3/8	2	1	I	G	I		I		I							M	0	0	0, 4, 1		0	0
272	272	1/4	1/4	3/8	2	1	V7	G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
273	273	0	0	3/8	2	1	I}	G	I		I		I						}	M	0	0	0, 4, 1		0	0
274	274	0	0	3/8	2	1	V7	G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
276	276	0	0	3/8	2	1	I	G	I		I		I							M	0	0	0, 4, 1		0	0
