mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
105	104	0	0	4/4	4	1		V43	C	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
105	104	1/4	1/4	4/4	4	1		I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
105	104	1/2	1/2	4/4	4	1		IV6(2)	C	I		IV6(2)	IV		6	2				M	0	0	3, 0, 1		-1	3
105	104	3/4	3/4	4/4	4	1		IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
106	105	1/2	1/2	4/4	4	1		V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
107	106	0	0	4/4	4	1		I(4)	C	I		I(4)	I			4				M	0	0	0, -1, 1		0	0
107	106	1/4	1/4	4/4	4	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
107	106	1/2	1/2	4/4	4	1		IV(7)	C	I		IV(7)	IV			7				M	0	0	-1, 3, 0	4	-1	-1
107	106	3/4	3/4	4/4	4	1		IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
108	107	0	0	4/4	4	1		V7(4)	C	I		V7(4)	V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
108	107	1/4	1/4	4/4	4	1		V	C	I		V	V							M	0	0	1, 5, 2		1	1
108	107	1/2	1/2	4/4	4	1		I(9)	C	I		I(9)	I			9				M	0	0	0, 4, 1	2	0	0
108	107	3/4	3/4	4/4	4	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
109	108	0	0	4/4	4	1		IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
110	109	0	0	4/4	4	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
110	109	1/4	1/4	4/4	4	1		IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
110	109	3/4	3/4	4/4	4	1		ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
111	110	0	0	4/4	4	1		I64	C	I		I64	I		64					M	0	0	1, 0, 4		0	1
111	110	1/4	1/4	4/4	4	1		V64	C	I		V64	V		64					M	0	0	2, 1, 5		1	2
111	110	1/2	1/2	4/4	4	1		IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
112	111	1/2	1/2	4/4	4	1		V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
113	112	0	0	4/4	4	1		I(4)	C	I		I(4)	I			4				M	0	0	0, -1, 1		0	0
113	112	1/4	1/4	4/4	4	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
113	112	1/2	1/2	4/4	4	1		vi6	C	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
113	112	3/4	3/4	4/4	4	1		IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
114	113	0	0	4/4	4	1		ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
114	113	1/2	1/2	4/4	4	1		V	C	I		V	V							M	0	0	1, 5, 2		1	1
115	114	0	0	4/4	4	1		II.V	C	II		V	V							M	0	0	1, 5, 2		1	1
115	114	1/2	1/2	4/4	4	1		V7	C	II		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
116	115	0	0	3/8	4	1		I	C	II		I	I							M	0	0	0, 4, 1		0	0
117	116	0	0	3/8	4	1		V6	C	II		V6	V		6					M	0	0	5, 2, 1		1	5
118	117	0	0	3/8	4	1		vi	C	II		vi	vi							m	0	0	3, 0, 4		3	3
119	118	0	0	3/8	4	1		iii6	C	II		iii6	iii		6					m	0	0	1, 5, 4		4	1
120	119	0	0	3/8	4	1		IV	C	II		IV	IV							M	0	0	-1, 3, 0		-1	-1
121	120	0	0	3/8	4	1		I6	C	II		I6	I		6					M	0	0	4, 1, 0		0	4
121	120	1/4	1/4	3/8	4	1		vi	C	II		vi	vi							m	0	0	3, 0, 4		3	3
122	121	0	0	3/8	4	1		vi7	C	II		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
122	121	1/8	1/8	3/8	4	1		V65	C	II		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
122	121	1/4	1/4	3/8	4	1		I	C	II		I	I							M	0	0	0, 4, 1		0	0
123	122	0	0	3/8	4	1		V64	C	II		V64	V		64					M	0	0	2, 1, 5		1	2
123	122	1/8	1/8	3/8	4	1		V65/V	C	II		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
123	122	1/4	1/4	3/8	4	1		V(9)	C	II		V(9)	V			9				M	0	0	1, 5, 2	3	1	1
123	122	5/16	5/16	3/8	4	1		V7	C	II		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
124	123	0	0	3/8	4	1		I\\	C	II		I	I						\\	M	0	0	0, 4, 1		0	0
125	124	0	0	3/8	4	1		V6	C	II		V6	V		6					M	0	0	5, 2, 1		1	5
126	125	0	0	3/8	4	1		vi	C	II		vi	vi							m	0	0	3, 0, 4		3	3
127	126	0	0	3/8	4	1		iii6	C	II		iii6	iii		6					m	0	0	1, 5, 4		4	1
128	127	0	0	3/8	4	1		IV	C	II		IV	IV							M	0	0	-1, 3, 0		-1	-1
129	128	0	0	3/8	4	1		I6	C	II		I6	I		6					M	0	0	4, 1, 0		0	4
129	128	1/4	1/4	3/8	4	1		IV6	C	II		IV6	IV		6					M	0	0	3, 0, -1		-1	3
130	129	1/8	1/8	3/8	4	1		V65	C	II		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
130	129	5/16	5/16	3/8	4	1		I	C	II		I	I							M	0	0	0, 4, 1		0	0
131	130	0	0	3/8	4	1		V64	C	II		V64	V		64					M	0	0	2, 1, 5		1	2
131	130	1/8	1/8	3/8	4	1		V65/V	C	II		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
131	130	1/4	1/4	3/8	4	1		V	C	II		V	V							M	0	0	1, 5, 2		1	1
131	130	5/16	5/16	3/8	4	1		viio6/V	C	II		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
132	131	0	0	3/8	4	1		viio	C	II		viio	vii	o						o	0	0	5, 2, -1		5	5
132	131	1/8	1/8	3/8	4	1		vi7	C	II		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
132	131	1/4	1/4	3/8	4	1		viio	C	II		viio	vii	o						o	0	0	5, 2, -1		5	5
133	132	0	0	3/8	4	1		I	C	II		I	I							M	0	0	0, 4, 1		0	0
133	132	1/8	1/8	3/8	4	1		viio6(+4)	C	II		viio6(+4)	vii	o	6	+4				o	0	0	2, -1, 5	4	5	2
133	132	1/4	1/4	3/8	4	1		I	C	II		I	I							M	0	0	0, 4, 1		0	0
134	133	0	0	3/8	4	1		V	C	II		V	V							M	0	0	1, 5, 2		1	1
134	133	1/8	1/8	3/8	4	1		vi7	C	II		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
134	133	1/4	1/4	3/8	4	1		viio	C	II		viio	vii	o						o	0	0	5, 2, -1		5	5
135	134	0	0	3/8	4	1		I	C	II		I	I							M	0	0	0, 4, 1		0	0
135	134	1/8	1/8	3/8	4	1		V43	C	II		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
135	134	1/4	1/4	3/8	4	1		I	C	II		I	I							M	0	0	0, 4, 1		0	0
136	135	0	0	3/8	4	1		IV	C	II		IV	IV							M	0	0	-1, 3, 0		-1	-1
136	135	1/4	1/4	3/8	4	1		ii6	C	II		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
137	136	0	0	3/8	4	1		V7(+4)	C	II		V7(+4)	V		7	+4				Mm7	0	0	1, 5, 2, -1	0	1	1
137	136	1/4	1/4	3/8	4	1		V7(+6)	C	II		V7(+6)	V		7	+6				Mm7	0	0	1, 5, 2, -1	4	1	1
138	137	1/8	1/8	3/8	4	1		V7(+#8)	C	II		V7(+#8)	V		7	+#8				Mm7	0	0	1, 5, 2, -1	8	1	1
139	138	5/16	5/16	3/8	4	1		vii%43	C	II		vii%43	vii	%	43					%7	0	0	-1, 3, 5, 2		5	-1
140	139	1/8	1/8	3/8	4	1		vii%7/V	C	II		vii%7/V	vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
140	139	1/4	1/4	3/8	4	1		V(64)	C	II		V(64)	V			64				M	0	0	1, 0, 4		1	1
141	140	1/8	1/8	3/8	4	1		V65	C	II		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
141	140	1/4	1/4	3/8	4	1		I(94)	C	II		I(94)	I			94				M	0	0	0, -1, 1	2	0	0
141	140	9/32	9/32	3/8	4	1		I	C	II		I	I							M	0	0	0, 4, 1		0	0
142	141	0	0	3/8	4	1		V	C	II		V	V							M	0	0	1, 5, 2		1	1
142	141	1/8	1/8	3/8	4	1		vi7	C	II		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
142	141	1/4	1/4	3/8	4	1		V65	C	II		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
143	142	0	0	3/8	4	1		I	C	II		I	I							M	0	0	0, 4, 1		0	0
143	142	1/8	1/8	3/8	4	1		V43	C	II		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
143	142	1/4	1/4	3/8	4	1		I	C	II		I	I							M	0	0	0, 4, 1		0	0
144	143	0	0	3/8	4	1		V	C	II		V	V							M	0	0	1, 5, 2		1	1
144	143	1/8	1/8	3/8	4	1		viio6/V	C	II		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
144	143	1/4	1/4	3/8	4	1		viio	C	II		viio	vii	o						o	0	0	5, 2, -1		5	5
145	144	0	0	3/8	4	1		I	C	II		I	I							M	0	0	0, 4, 1		0	0
145	144	1/8	1/8	3/8	4	1		V43	C	II		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
145	144	1/4	1/4	3/8	4	1		I	C	II		I	I							M	0	0	0, 4, 1		0	0
146	145	0	0	3/8	4	1		IV	C	II		IV	IV							M	0	0	-1, 3, 0		-1	-1
146	145	1/4	1/4	3/8	4	1		ii6	C	II		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
147	146	0	0	3/8	4	1		V7(+4)	C	II		V7(+4)	V		7	+4				Mm7	0	0	1, 5, 2, -1	0	1	1
147	146	7/32	7/32	3/8	4	1		V7(+6)	C	II		V7(+6)	V		7	+6				Mm7	0	0	1, 5, 2, -1	4	1	1
148	147	0	0	3/8	4	1		viio(+#5)	C	II		viio(+#5)	vii	o		+#5				o	0	0	5, 2, -1	6	5	5
148	147	1/8	1/8	3/8	4	1		viio(+#6)	C	II		viio(+#6)	vii	o		+#6				o	0	0	5, 2, -1	8	5	5
149	148	3/16	3/16	3/8	4	1		viio(+#5)	C	II		viio(+#5)	vii	o		+#5				o	0	0	5, 2, -1	6	5	5
149	148	1/4	1/4	3/8	4	1		viio(+#6)	C	II		viio(+#6)	vii	o		+#6				o	0	0	5, 2, -1	8	5	5
149	148	5/16	5/16	3/8	4	1		viio64	C	II		viio64	vii	o	64					o	0	0	-1, 5, 2		5	-1
150	149	1/16	1/16	3/8	4	1		vii%7/V	C	II		vii%7/V	vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
150	149	3/16	3/16	3/8	4	1		V(64)	C	II		V(64)	V			64				M	0	0	1, 0, 4		1	1
151	150	1/8	1/8	3/8	4	1		V65	C	II		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
151	150	1/4	1/4	3/8	4	1		I\\	C	II		I	I						\\	M	0	0	0, 4, 1		0	0
152	151	0	0	3/8	4	1		V2/IV	C	II		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
152	151	1/8	1/8	3/8	4	1		IV6	C	II		IV6	IV		6					M	0	0	3, 0, -1		-1	3
152	151	1/4	1/4	3/8	4	1		V2/IV	C	II		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
153	152	0	0	3/8	4	1		IV6	C	II		IV6	IV		6					M	0	0	3, 0, -1		-1	3
154	153	0	0	3/8	4	1		vi	C	II		vi	vi							m	0	0	3, 0, 4		3	3
154	153	1/8	1/8	3/8	4	1		V43/IV	C	II		V43/IV	V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
155	154	0	0	3/8	4	1		IV	C	II		IV	IV							M	0	0	-1, 3, 0		-1	-1
156	155	0	0	3/8	4	1		I6	C	II		I6	I		6					M	0	0	4, 1, 0		0	4
156	155	1/4	1/4	3/8	4	1		I[V2/IV	C	II	I	V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
157	156	0	0	3/8	4	1		IV6	C	II	I	IV6	IV		6					M	0	0	3, 0, -1		-1	3
158	157	0	0	3/8	4	1		IV6	C	II	I	IV6	IV		6					M	0	0	3, 0, -1		-1	3
158	157	1/8	1/8	3/8	4	1		I64	C	II	I	I64	I		64					M	0	0	1, 0, 4		0	1
159	158	1/16	1/16	3/8	4	1		viio/IV	C	II	I	viio/IV	vii	o			IV			o	0	0	4, 1, -2		4	4
159	158	1/8	1/8	3/8	4	1		IV	C	II	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
159	158	1/4	1/4	3/8	4	1		I	C	II	I	I	I							M	0	0	0, 4, 1		0	0
159	158	5/16	5/16	3/8	4	1		IV	C	II	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
160	159	0	0	3/8	4	1		IV]	C	II	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
160	159	1/8	1/8	3/8	4	1		I6	C	II		I6	I		6					M	0	0	4, 1, 0		0	4
160	159	3/16	3/16	3/8	4	1		I+	C	II		I+	I	+						+	0	0	0, 4, 8		0	0
160	159	1/4	1/4	3/8	4	1		viio/V	C	II		viio/V	vii	o			V			o	0	0	6, 3, 0		6	6
161	160	0	0	3/8	4	1		V(64)	C	II		V(64)	V			64				M	0	0	1, 0, 4		1	1
161	160	1/4	1/4	3/8	4	1		V7	C	II		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
162	161	0	0	3/8	4	1		V(64)	C	II		V(64)	V			64				M	0	0	1, 0, 4		1	1
162	161	1/8	1/8	3/8	4	1		I	C	II		I	I							M	0	0	0, 4, 1		0	0
162	161	1/4	1/4	3/8	4	1		viio6	C	II		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
163	162	0	0	3/8	4	1		I6	C	II		I6	I		6					M	0	0	4, 1, 0		0	4
163	162	1/8	1/8	3/8	4	1		viio7/V	C	II		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
163	162	1/4	1/4	3/8	4	1		V7	C	II		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
164	163	0	0	3/8	4	1		I\\	C	II		I	I						\\	M	0	0	0, 4, 1		0	0
164	163	1/8	1/8	3/8	4	1		I6	C	II		I6	I		6					M	0	0	4, 1, 0		0	4
164	163	7/32	7/32	3/8	4	1		V2/IV	C	II		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
164	163	1/4	1/4	3/8	4	1		IV6	C	II		IV6	IV		6					M	0	0	3, 0, -1		-1	3
165	164	0	0	3/8	4	1		I64	C	II		I64	I		64					M	0	0	1, 0, 4		0	1
165	164	1/8	1/8	3/8	4	1		viio7/V	C	II		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
165	164	1/4	1/4	3/8	4	1		viio6	C	II		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
166	165	0	0	3/8	4	1		I(9)	C	II		I(9)	I			9				M	0	0	0, 4, 1	2	0	0
166	165	1/8	1/8	3/8	4	1		I	C	II		I	I							M	0	0	0, 4, 1		0	0
167	166	1/4	1/4	3/8	4	1		I.I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
168	167	1/4	1/4	3/8	4	1		IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
170	169	0	0	4/4	4	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
170	169	1/4	1/4	4/4	4	1		vi	C	I		vi	vi							m	0	0	3, 0, 4		3	3
170	169	1/2	1/2	4/4	4	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
170	169	3/4	3/4	4/4	4	1		IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
171	170	0	0	4/4	4	1		I64	C	I		I64	I		64					M	0	0	1, 0, 4		0	1
171	170	1/8	1/8	4/4	4	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
171	170	1/4	1/4	4/4	4	1		IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
171	170	1/2	1/2	4/4	4	1		IV6(9)	C	I		IV6(9)	IV		6	9				M	0	0	3, 0, -1	1	-1	3
171	170	3/4	3/4	4/4	4	1		IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
172	171	0	0	4/4	4	1		IV(9)	C	I		IV(9)	IV			9				M	0	0	-1, 3, 0	1	-1	-1
172	171	1/8	1/8	4/4	4	1		IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
172	171	1/2	1/2	4/4	4	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
173	172	0	0	4/4	4	1		I(9)	C	I		I(9)	I			9				M	0	0	0, 4, 1	2	0	0
173	172	1/2	1/2	4/4	4	1		I(6)	C	I		I(6)	I			6				M	0	0	0, 4, 3		0	0
173	172	5/8	5/8	4/4	4	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
174	173	1/2	1/2	4/4	4	1		V	C	I		V	V							M	0	0	1, 5, 2		1	1
175	174	0	0	4/4	4	1		vi	C	I		vi	vi							m	0	0	3, 0, 4		3	3
175	174	1/2	1/2	4/4	4	1		V65	C	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
176	175	0	0	4/4	4	1		IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
176	175	1/4	1/4	4/4	4	1		IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
176	175	1/2	1/2	4/4	4	1		I64	C	I		I64	I		64					M	0	0	1, 0, 4		0	1
176	175	3/4	3/4	4/4	4	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
177	176	0	0	4/4	4	1		ii65	C	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
177	176	1/2	1/2	4/4	4	1		I64	C	I		I64	I		64					M	0	0	1, 0, 4		0	1
178	177	0	0	4/4	4	1		I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
178	177	1/2	1/2	4/4	4	1		V64	C	I		V64	V		64					M	0	0	2, 1, 5		1	2
178	177	5/8	5/8	4/4	4	1		V	C	I		V	V							M	0	0	1, 5, 2		1	1
179	178	0	0	4/4	4	1		vi65	C	I		vi65	vi		65					mm7	0	0	0, 4, 1, 3		3	0
179	178	1/2	1/2	4/4	4	1		V43	C	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
180	179	0	0	4/4	4	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
180	179	1/2	1/2	4/4	4	1		V65	C	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
181	180	0	0	4/4	4	1		I(94)	C	I		I(94)	I			94				M	0	0	0, -1, 1	2	0	0
181	180	1/4	1/4	4/4	4	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
181	180	1/2	1/2	4/4	4	1		ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
182	181	0	0	4/4	4	1		ii64	C	I		ii64	ii		64					m	0	0	3, 2, -1		2	3
182	181	1/2	1/2	4/4	4	1		V(4)/ii	C	I		V(4)/ii	V			4	ii			M	0	0	3, 2, 4		3	3
182	181	3/4	3/4	4/4	4	1		V/ii	C	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
183	182	0	0	4/4	4	1		ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
183	182	5/8	5/8	4/4	4	1		IV64	C	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
184	183	5/8	5/8	4/4	4	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
184	183	3/4	3/4	4/4	4	1		IV64	C	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
185	184	0	0	4/4	4	1		I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
185	184	1/4	1/4	4/4	4	1		IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
185	184	1/2	1/2	4/4	4	1		IV(7)	C	I		IV(7)	IV			7				M	0	0	-1, 3, 0	4	-1	-1
185	184	3/4	3/4	4/4	4	1		IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
186	185	1/2	1/2	4/4	4	1		I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
187	186	0	0	4/4	4	1		ii7	C	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
187	186	1/2	1/2	4/4	4	1		I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
188	187	0	0	4/4	4	1		IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
188	187	1/2	1/2	4/4	4	1		V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
189	188	0	0	4/4	4	1		IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
189	188	1/4	1/4	4/4	4	1		IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
189	188	1/2	1/2	4/4	4	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
190	189	0	0	4/4	4	1		ii2	C	I		ii2	ii		2					mm7	0	0	0, 2, -1, 3		2	0
190	189	1/2	1/2	4/4	4	1		IM2	C	I		IM2	I	M	2					MM7	0	0	5, 0, 4, 1		0	5
191	190	0	0	4/4	4	1		IV6(7)	C	I		IV6(7)	IV		6	7				M	0	0	3, 0, 4		-1	3
191	190	1/2	1/2	4/4	4	1		V65	C	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
192	191	0	0	4/4	4	1		I(64)	C	I		I(64)	I			64				M	0	0	0, -1, 3		0	0
192	191	1/2	1/2	4/4	4	1		viio6	C	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
193	192	0	0	4/4	4	1		I[I64	C	I	I	I64	I		64					M	0	0	1, 0, 4		0	1
193	192	1/2	1/2	4/4	4	1		vii%43	C	I	I	vii%43	vii	%	43					%7	0	0	-1, 3, 5, 2		5	-1
194	193	0	0	4/4	4	1		I64]	C	I	I	I64	I		64					M	0	0	1, 0, 4		0	1
194	193	1/2	1/2	4/4	4	1		viio6	C	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
195	194	0	0	4/4	4	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
195	194	1/2	1/2	4/4	4	1		ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
196	195	0	0	4/4	4	1		IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
196	195	1/4	1/4	4/4	4	1		ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
196	195	1/2	1/2	4/4	4	1		IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
196	195	3/4	3/4	4/4	4	1		IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
197	196	0	0	4/4	4	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
197	196	1/4	1/4	4/4	4	1		V43	C	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
197	196	3/8	3/8	4/4	4	1		I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
197	196	1/2	1/2	4/4	4	1		ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
197	196	7/8	7/8	4/4	4	1		ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
198	197	0	0	4/4	4	1		V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
198	197	1/8	1/8	4/4	4	1		viio	C	I		viio	vii	o						o	0	0	5, 2, -1		5	5
198	197	3/8	3/8	4/4	4	1		V43	C	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
198	197	1/2	1/2	4/4	4	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
199	198	1/2	1/2	4/4	4	1		V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
200	199	0	0	4/4	4	1		ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
200	199	1/2	1/2	4/4	4	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
201	200	1/2	1/2	4/4	4	1		V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
202	201	0	0	4/4	4	1		V7(94)	C	I		V7(94)	V		7	94				Mm7	0	0	1, 0, 2, -1	3	1	1
202	201	3/4	3/4	4/4	4	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
203	202	0	0	4/4	4	1		IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
203	202	1/2	1/2	4/4	4	1		I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
204	203	0	0	4/4	4	1		ii7(2)	C	I		ii7(2)	ii		7	2				mm7	0	0	4, -1, 3, 0		2	4
204	203	1/4	1/4	4/4	4	1		ii7	C	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
204	203	1/2	1/2	4/4	4	1		I(2)	C	I		I(2)	I			2				M	0	0	2, 4, 1		0	2
204	203	3/4	3/4	4/4	4	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
205	204	0	0	4/4	4	1		I[IV	C	I	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
205	204	1/2	1/2	4/4	4	1		I6	C	I	I	I6	I		6					M	0	0	4, 1, 0		0	4
206	205	0	0	4/4	4	1		ii7(2)	C	I	I	ii7(2)	ii		7	2				mm7	0	0	4, -1, 3, 0		2	4
206	205	1/4	1/4	4/4	4	1		V43	C	I	I	V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
206	205	5/8	5/8	4/4	4	1		I	C	I	I	I	I							M	0	0	0, 4, 1		0	0
207	206	0	0	4/4	4	1		ii43]	C	I	I	ii43	ii		43					mm7	0	0	3, 0, 2, -1		2	3
207	206	1/4	1/4	4/4	4	1		IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
207	206	1/2	1/2	4/4	4	1		I64	C	I		I64	I		64					M	0	0	1, 0, 4		0	1
207	206	3/4	3/4	4/4	4	1		I	C	I		I	I							M	0	0	0, 4, 1		0	0
208	207	0	0	4/4	4	1		ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
208	207	1/2	1/2	4/4	4	1		I[I64	C	I	I	I64	I		64					M	0	0	1, 0, 4		0	1
209	208	1/2	1/2	4/4	4	1		V7(+4)	C	I	I	V7(+4)	V		7	+4				Mm7	0	0	1, 5, 2, -1	0	1	1
209	208	3/4	3/4	4/4	4	1		I64]	C	I	I	I64	I		64					M	0	0	1, 0, 4		0	1
210	209	0	0	4/4	4	1		IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
210	209	1/2	1/2	4/4	4	1		vi	C	I		vi	vi							m	0	0	3, 0, 4		3	3
211	210	0	0	4/4	4	1		IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
212	211	0	0	4/4	4	1		IV\\	C	I		IV	IV						\\	M	0	0	-1, 3, 0		-1	-1
