mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
133	133	1/4	1/4	2/4	2	1	V6		D	I		V6		V		6					M	0	0	5, 2, 1		1	5
133	133	3/8	3/8	2/4	2	1	IV6		D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
134	134	0	0	2/4	2	1	V	iii6	D	I		V		V							M	0	0	1, 5, 2		1	1
134	134	1/8	1/8	2/4	2	1	ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
134	134	1/4	1/4	2/4	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
134	134	3/8	3/8	2/4	2	1	viio6		D	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
135	135	0	0	2/4	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
135	135	1/4	1/4	2/4	2	1	V2		D	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
136	136	0	0	2/4	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
136	136	1/4	1/4	2/4	2	1	V2		D	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
137	137	0	0	2/4	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
137	137	1/8	1/8	2/4	2	1	viio/IV		D	I		viio/IV		vii	o			IV			o	0	0	4, 1, -2		4	4
137	137	1/4	1/4	2/4	2	1	V65/ii		D	I		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
137	137	3/8	3/8	2/4	2	1	ii		D	I		ii		ii							m	0	0	2, -1, 3		2	2
138	138	0	0	2/4	2	1	V65		D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
138	138	1/8	1/8	2/4	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
138	138	1/4	1/4	2/4	2	1	IVM65		D	I		IVM65		IV	M	65					MM7	0	0	3, 0, 4, -1		-1	3
138	138	3/8	3/8	2/4	2	1	viio6		D	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
139	139	0	0	2/4	2	1	V65/vi		D	I		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
139	139	1/8	1/8	2/4	2	1	vi		D	I		vi		vi							m	0	0	3, 0, 4		3	3
139	139	1/4	1/4	2/4	2	1	V65/V		D	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
139	139	3/8	3/8	2/4	2	1	V2		D	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
140	140	0	0	2/4	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
140	140	1/8	1/8	2/4	2	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
140	140	1/4	1/4	2/4	2	1	V(64)		D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
140	140	3/8	3/8	2/4	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
141	141	0	0	2/4	2	1	I}		D	I		I		I						}	M	0	0	0, 4, 1		0	0
141	141	1/4	1/4	2/4	2	1	{		D	I										{		0	0				
141	141	3/8	3/8	2/4	2	1	#viio6/vi		D	I		#viio6/vi		#vii	o	6		vi			o	0	0	5, 2, 8		8	5
142	142	0	0	2/4	2	1	vi		D	I		vi		vi							m	0	0	3, 0, 4		3	3
142	142	1/8	1/8	2/4	2	1	iii6		D	I		iii6		iii		6					m	0	0	1, 5, 4		4	1
142	142	1/4	1/4	2/4	2	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
142	142	3/8	3/8	2/4	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
143	143	0	0	2/4	2	1	V43		D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
143	143	1/8	1/8	2/4	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
143	143	3/8	3/8	2/4	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
144	144	0	0	2/4	2	1	IV6		D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
144	144	1/8	1/8	2/4	2	1	iii6		D	I		iii6		iii		6					m	0	0	1, 5, 4		4	1
144	144	1/4	1/4	2/4	2	1	ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
144	144	3/8	3/8	2/4	2	1	viio/V		D	I		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
145	145	0	0	2/4	2	1	V(64)}		D	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
145	145	1/8	1/8	2/4	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
145	145	1/4	1/4	2/4	2	1	I{		D	I		I		I						{	M	0	0	0, 4, 1		0	0
145	145	3/8	3/8	2/4	2	1	V6		D	I		V6		V		6					M	0	0	5, 2, 1		1	5
146	146	0	0	2/4	2	1	vi		D	I		vi		vi							m	0	0	3, 0, 4		3	3
146	146	1/8	1/8	2/4	2	1	iii6		D	I		iii6		iii		6					m	0	0	1, 5, 4		4	1
146	146	1/4	1/4	2/4	2	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
146	146	3/8	3/8	2/4	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
147	147	0	0	2/4	2	1	V43		D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
147	147	1/8	1/8	2/4	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
147	147	3/8	3/8	2/4	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
148	148	0	0	2/4	2	1	ii65		D	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
148	148	1/4	1/4	2/4	2	1	V(64)		D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
148	148	3/8	3/8	2/4	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
149	149	0	0	2/4	2	1	I[I}{		D	I	I	I		I						}{	M	0	0	0, 4, 1		0	0
150	150	0	0	2/4	2	1	V2		D	I	I	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
151	151	0	0	2/4	2	1	I		D	I	I	I		I							M	0	0	0, 4, 1		0	0
151	151	1/4	1/4	2/4	2	1	V7/IV]		D	I	I	V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
152	152	0	0	2/4	2	1	V65/ii		D	I		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
152	152	1/4	1/4	2/4	2	1	V2/V		D	I		V2/V		V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
153	153	0	0	2/4	2	1	V65		D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
153	153	1/4	1/4	2/4	2	1	V2/IV		D	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
154	154	0	0	2/4	2	1	IV6		D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
154	154	1/8	1/8	2/4	2	1	iii6		D	I		iii6		iii		6					m	0	0	1, 5, 4		4	1
154	154	1/4	1/4	2/4	2	1	ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
154	154	3/8	3/8	2/4	2	1	V65/V		D	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
155	155	0	0	2/4	2	1	V[V		D	I	V	V		V							M	0	0	1, 5, 2		1	1
156	156	0	0	2/4	2	1	V(64)		D	I	V	V(64)		V			64				M	0	0	1, 0, 4		1	1
157	157	0	0	2/4	2	1	V		D	I	V	V		V							M	0	0	1, 5, 2		1	1
158	158	0	0	2/4	2	1	V(b64)		D	I	V	V(b64)		V			b64				M	0	0	1, 0, -3		1	1
159	159	0	0	2/4	2	1	V}		D	I	V	V		V						}	M	0	0	1, 5, 2		1	1
159	159	1/4	1/4	2/4	2	1	viio6/V		D	I	V	viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
160	160	0	0	2/4	2	1	V		D	I	V	V		V							M	0	0	1, 5, 2		1	1
160	160	1/4	1/4	2/4	2	1	V(64)		D	I	V	V(64)		V			64				M	0	0	1, 0, 4		1	1
161	161	0	0	2/4	2	1	V7		D	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
161	161	1/8	1/8	2/4	2	1	I6		D	I	V	I6		I		6					M	0	0	4, 1, 0		0	4
161	161	1/4	1/4	2/4	2	1	viio6		D	I	V	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
161	161	3/8	3/8	2/4	2	1	vi6		D	I	V	vi6		vi		6					m	0	0	0, 4, 3		3	0
162	162	0	0	2/4	2	1	V6		D	I	V	V6		V		6					M	0	0	5, 2, 1		1	5
162	162	1/8	1/8	2/4	2	1	IV6		D	I	V	IV6		IV		6					M	0	0	3, 0, -1		-1	3
162	162	1/4	1/4	2/4	2	1	iii6		D	I	V	iii6		iii		6					m	0	0	1, 5, 4		4	1
162	162	3/8	3/8	2/4	2	1	ii6]		D	I	V	ii6		ii		6					m	0	0	-1, 3, 2		2	-1
163	163	0	0	2/4	2	1	I6{		D	I		I6		I		6				{	M	0	0	4, 1, 0		0	4
164	164	0	0	2/4	2	1	ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
165	165	0	0	2/4	2	1	V6		D	I		V6		V		6					M	0	0	5, 2, 1		1	5
166	166	0	0	2/4	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
167	167	0	0	2/4	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
167	167	1/8	1/8	2/4	2	1	V43		D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
167	167	1/4	1/4	2/4	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
168	168	0	0	2/4	2	1	V43		D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
168	168	1/8	1/8	2/4	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
168	168	1/4	1/4	2/4	2	1	V2		D	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
169	169	0	0	2/4	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
169	169	1/4	1/4	2/4	2	1	V(64)/V		D	I		V(64)/V		V			64	V			M	0	0	2, 1, 5		2	2
170	170	0	0	2/4	2	1	V7/V		D	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
170	170	1/4	1/4	2/4	2	1	I/V}		D	I		I/V		I				V		}	M	0	0	1, 5, 2		1	1
171	171	0	0	2/4	2	1	I{		D	I		I		I						{	M	0	0	0, 4, 1		0	0
171	171	1/4	1/4	2/4	2	1	vi		D	I		vi		vi							m	0	0	3, 0, 4		3	3
172	172	0	0	2/4	2	1	ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
172	172	1/4	1/4	2/4	2	1	ii		D	I		ii		ii							m	0	0	2, -1, 3		2	2
173	173	0	0	2/4	2	1	viio		D	I		viio		vii	o						o	0	0	5, 2, -1		5	5
173	173	1/4	1/4	2/4	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
174	174	0	0	2/4	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
175	175	0	0	2/4	2	1	V2/IV		D	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
175	175	1/4	1/4	2/4	2	1	IV6		D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
176	176	0	0	2/4	2	1	V2		D	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
176	176	1/4	1/4	2/4	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
177	177	0	0	2/4	2	1	ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
177	177	1/4	1/4	2/4	2	1	V(64)		D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
177	177	3/8	3/8	2/4	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
178	178	0	0	2/4	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
179	179	0	0	2/4	2	1	ii65		D	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
180	180	0	0	2/4	2	1	V(64)		D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
180	180	1/4	1/4	2/4	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
181	181	0	0	2/4	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
182	182	0	0	2/4	2	1	ii65		D	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
183	183	0	0	2/4	2	1	V(64)		D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
183	183	1/4	1/4	2/4	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
184	184	0	0	2/4	2	1	I[I}		D	I	I	I		I						}	M	0	0	0, 4, 1		0	0
184	184	1/4	1/4	2/4	2	1	IV		D	I	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
185	185	0	0	2/4	2	1	I		D	I	I	I		I							M	0	0	0, 4, 1		0	0
185	185	1/4	1/4	2/4	2	1	viio		D	I	I	viio		vii	o						o	0	0	5, 2, -1		5	5
186	186	0	0	2/4	2	1	I		D	I	I	I		I							M	0	0	0, 4, 1		0	0
186	186	1/4	1/4	2/4	2	1	IV6		D	I	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3
187	187	0	0	2/4	2	1	I		D	I	I	I		I							M	0	0	0, 4, 1		0	0
187	187	1/4	1/4	2/4	2	1	viio		D	I	I	viio		vii	o						o	0	0	5, 2, -1		5	5
188	188	0	0	2/4	2	1	I]		D	I	I	I		I							M	0	0	0, 4, 1		0	0
