Figure	MajorContext	MinorContext
bVII654	['F', 'B-', 'C-', 'D']	['D-', 'G-', 'A-', 'B-']
bVII+654	['F#', 'B-', 'C-', 'D']	['D', 'G-', 'A-', 'B-']
io654	['G-', 'C', 'D', 'E-']	['E-', 'A', 'B', 'C']
i654	['G', 'C', 'D', 'E-']	['E', 'A', 'B', 'C']
I654	['G', 'C', 'D', 'E']	['E', 'A', 'B', 'C#']
I+654	['G#', 'C', 'D', 'E']	['E#', 'A', 'B', 'C#']
iio654	['A-', 'D', 'E', 'F']	['F', 'B', 'C', 'D']
ii654	['A', 'D', 'E', 'F']	['F#', 'B', 'C', 'D']
II654	['A', 'D', 'E', 'F#']	['F#', 'B', 'C', 'D#']
II+654	['A#', 'D', 'E', 'F#']	['F##', 'B', 'C', 'D#']
iiio654	['B-', 'E', 'F', 'G']	['G-', 'C', 'D', 'E-']
iii654	['B', 'E', 'F', 'G']	['G', 'C', 'D', 'E-']
III654	['B', 'E', 'F', 'G#']	['G', 'C', 'D', 'E']
III+654	['B#', 'E', 'F', 'G#']	['G#', 'C', 'D', 'E']
ivo654	['C-', 'F', 'G', 'A-']	['A-', 'D', 'E', 'F']
iv654	['C', 'F', 'G', 'A-']	['A', 'D', 'E', 'F']
IV654	['C', 'F', 'G', 'A']	['A', 'D', 'E', 'F#']
IV+654	['C#', 'F', 'G', 'A']	['A#', 'D', 'E', 'F#']
vo654	['D-', 'G', 'A', 'B-']	['B-', 'E', 'F', 'G']
v654	['D', 'G', 'A', 'B-']	['B', 'E', 'F', 'G']
V654	['D', 'G', 'A', 'B']	['B', 'E', 'F', 'G#']
V+654	['D#', 'G', 'A', 'B']	['B#', 'E', 'F', 'G#']
vio654	['E-', 'A', 'B', 'C']	['C', 'F#', 'G#', 'A']
vi654	['E', 'A', 'B', 'C']	['C#', 'F#', 'G#', 'A']
VI654	['E', 'A', 'B', 'C#']	['C', 'F', 'G', 'A']
VI+654	['E#', 'A', 'B', 'C#']	['C#', 'F', 'G', 'A']
viio654	['F', 'B', 'C', 'D']	['D', 'G#', 'A#', 'B']
vii654	['F#', 'B', 'C', 'D']	['D#', 'G#', 'A#', 'B']
VII654	['F#', 'B', 'C', 'D#']	['D', 'G', 'A', 'B']
VII+654	['F##', 'B', 'C', 'D#']	['D#', 'G', 'A', 'B']
#io654	['G', 'C#', 'D#', 'E']	['E', 'A#', 'B#', 'C#']
#i654	['G#', 'C#', 'D#', 'E']	['E#', 'A#', 'B#', 'C#']
#I654	['G#', 'C#', 'D#', 'E#']	['E#', 'A#', 'B#', 'C##']
#I+654	['G##', 'C#', 'D#', 'E#']	['E##', 'A#', 'B#', 'C##']
#iio654	['A', 'D#', 'E#', 'F#']	['F#', 'B#', 'C#', 'D#']
#ii654	['A#', 'D#', 'E#', 'F#']	['F##', 'B#', 'C#', 'D#']
#II654	['A#', 'D#', 'E#', 'F##']	['F##', 'B#', 'C#', 'D##']
#II+654	['A##', 'D#', 'E#', 'F##']	['F###', 'B#', 'C#', 'D##']
#iiio654	['B', 'E#', 'F#', 'G#']	['G', 'C#', 'D#', 'E']
#iii654	['B#', 'E#', 'F#', 'G#']	['G#', 'C#', 'D#', 'E']
#III654	['B#', 'E#', 'F#', 'G##']	['G#', 'C#', 'D#', 'E#']
#III+654	['B##', 'E#', 'F#', 'G##']	['G##', 'C#', 'D#', 'E#']
#ivo654	['C', 'F#', 'G#', 'A']	['A', 'D#', 'E#', 'F#']
#iv654	['C#', 'F#', 'G#', 'A']	['A#', 'D#', 'E#', 'F#']
#IV654	['C#', 'F#', 'G#', 'A#']	['A#', 'D#', 'E#', 'F##']
#IV+654	['C##', 'F#', 'G#', 'A#']	['A##', 'D#', 'E#', 'F##']
#vo654	['D', 'G#', 'A#', 'B']	['B', 'E#', 'F#', 'G#']
#v654	['D#', 'G#', 'A#', 'B']	['B#', 'E#', 'F#', 'G#']
#V654	['D#', 'G#', 'A#', 'B#']	['B#', 'E#', 'F#', 'G##']
#V+654	['D##', 'G#', 'A#', 'B#']	['B##', 'E#', 'F#', 'G##']
#vio654	['E', 'A#', 'B#', 'C#']	['C#', 'F##', 'G##', 'A#']
#vi654	['E#', 'A#', 'B#', 'C#']	['C##', 'F##', 'G##', 'A#']
#VI654	['E#', 'A#', 'B#', 'C##']	['C#', 'F#', 'G#', 'A#']
#VI+654	['E##', 'A#', 'B#', 'C##']	['C##', 'F#', 'G#', 'A#']
#viio654	['F#', 'B#', 'C#', 'D#']	['D#', 'G##', 'A##', 'B#']
#vii654	['F##', 'B#', 'C#', 'D#']	['D##', 'G##', 'A##', 'B#']
#VII654	['F##', 'B#', 'C#', 'D##']	['D#', 'G#', 'A#', 'B#']
#VII+654	['F###', 'B#', 'C#', 'D##']	['D##', 'G#', 'A#', 'B#']
