Figure	MajorContext	MinorContext
#IV8643	['C#', 'E#', 'F#', 'A#', 'C#']	['A#', 'C#', 'D#', 'F##', 'A#']
#IV+8643	['C##', 'E#', 'F#', 'A#', 'C#']	['A##', 'C#', 'D#', 'F##', 'A#']
#vo8643	['D', 'F', 'G#', 'B', 'D#']	['B', 'D', 'E#', 'G#', 'B#']
#v8643	['D#', 'F#', 'G#', 'B', 'D#']	['B#', 'D#', 'E#', 'G#', 'B#']
#V8643	['D#', 'F#', 'G#', 'B#', 'D#']	['B#', 'D#', 'E#', 'G##', 'B#']
#V+8643	['D##', 'F#', 'G#', 'B#', 'D#']	['B##', 'D#', 'E#', 'G##', 'B#']
#vio8643	['E', 'G', 'A#', 'C#', 'E#']	['C#', 'E', 'F##', 'A#', 'C##']
#vi8643	['E#', 'G#', 'A#', 'C#', 'E#']	['C##', 'E##', 'F##', 'A#', 'C##']
#VI8643	['E#', 'G#', 'A#', 'C##', 'E#']	['C#', 'E#', 'F#', 'A#', 'C#']
#VI+8643	['E##', 'G#', 'A#', 'C##', 'E#']	['C##', 'E#', 'F#', 'A#', 'C#']
#viio8643	['F#', 'A', 'B#', 'D#', 'F#']	['D#', 'F#', 'G##', 'B#', 'D##']
#vii8643	['F##', 'A#', 'B#', 'D#', 'F#']	['D##', 'F##', 'G##', 'B#', 'D##']
#VII8643	['F##', 'A#', 'B#', 'D##', 'F#']	['D#', 'F#', 'G#', 'B#', 'D#']
#VII+8643	['F###', 'A#', 'B#', 'D##', 'F#']	['D##', 'F#', 'G#', 'B#', 'D#']
