mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
82	81	0	0	4/4	4	1		V64		Bb	bVI		V64		V		64					M	0	0	2, 1, 5		1	2
82	81	1/4	1/4	4/4	4	1		I6		Bb	bVI		I6		I		6					M	0	0	4, 1, 0		0	4
82	81	1/2	1/2	4/4	4	1		I		Bb	bVI		I		I							M	0	0	0, 4, 1		0	0
82	81	3/4	3/4	4/4	4	1		ii		Bb	bVI		ii		ii							m	0	0	2, -1, 3		2	2
83	82	0	0	4/4	4	1		V65		Bb	bVI		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
83	82	1/4	1/4	4/4	4	1		V6/vi		Bb	bVI		V6/vi		V		6		vi			M	0	0	8, 5, 4		4	8
83	82	1/2	1/2	4/4	4	1		vi		Bb	bVI		vi		vi							m	0	0	3, 0, 4		3	3
83	82	3/4	3/4	4/4	4	1		V6/V		Bb	bVI		V6/V		V		6		V			M	0	0	6, 3, 2		2	6
84	83	0	0	4/4	4	1		V		Bb	bVI		V		V							M	0	0	1, 5, 2		1	1
84	83	1/4	1/4	4/4	4	1		I		Bb	bVI		I		I							M	0	0	0, 4, 1		0	0
84	83	1/2	1/2	4/4	4	1		viio/V		Bb	bVI		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
84	83	3/4	3/4	4/4	4	1		V/iii		Bb	bVI		V/iii		V				iii			M	0	0	5, 9, 6		5	5
85	84	0	0	4/4	4	1		V6/vi		Bb	bVI		V6/vi		V		6		vi			M	0	0	8, 5, 4		4	8
85	84	1/4	1/4	4/4	4	1		vi		Bb	bVI		vi		vi							m	0	0	3, 0, 4		3	3
85	84	1/2	1/2	4/4	4	1		IV		Bb	bVI		IV		IV							M	0	0	-1, 3, 0		-1	-1
85	84	3/4	3/4	4/4	4	1		viio6		Bb	bVI		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
85	84	7/8	7/8	4/4	4	1		I		Bb	bVI		I		I							M	0	0	0, 4, 1		0	0
86	85	0	0	4/4	4	1		viio		Bb	bVI		viio		vii	o						o	0	0	5, 2, -1		5	5
86	85	1/8	1/8	4/4	4	1		V43/V		Bb	bVI		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
86	85	1/4	1/4	4/4	4	1		V		Bb	bVI		V		V							M	0	0	1, 5, 2		1	1
86	85	3/8	3/8	4/4	4	1		VM2		Bb	bVI		VM2		V	M	2					MM7	0	0	6, 1, 5, 2		1	6
86	85	1/2	1/2	4/4	4	1		V2		Bb	bVI		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
86	85	5/8	5/8	4/4	4	1		vi43		Bb	bVI		vi43		vi		43					mm7	0	0	4, 1, 3, 0		3	4
86	85	3/4	3/4	4/4	4	1		iii2		Bb	bVI		iii2		iii		2					mm7	0	0	2, 4, 1, 5		4	2
86	85	7/8	7/8	4/4	4	1		IM7		Bb	bVI		IM7		I	M	7					MM7	0	0	0, 4, 1, 5		0	0
87	86	0	0	4/4	4	1		V6		Bb	bVI		V6		V		6					M	0	0	5, 2, 1		1	5
87	86	1/8	1/8	4/4	4	1		vi7		Bb	bVI		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
87	86	1/4	1/4	4/4	4	1		V		Bb	bVI		V		V							M	0	0	1, 5, 2		1	1
87	86	3/8	3/8	4/4	4	1		V6/V		Bb	bVI		V6/V		V		6		V			M	0	0	6, 3, 2		2	6
87	86	1/2	1/2	4/4	4	1		V2		Bb	bVI		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
87	86	5/8	5/8	4/4	4	1		V64		Bb	bVI		V64		V		64					M	0	0	2, 1, 5		1	2
87	86	3/4	3/4	4/4	4	1		I		Bb	bVI		I		I							M	0	0	0, 4, 1		0	0
87	86	7/8	7/8	4/4	4	1		V6		Bb	bVI		V6		V		6					M	0	0	5, 2, 1		1	5
88	87	0	0	4/4	4	1		I		Bb	bVI		I		I							M	0	0	0, 4, 1		0	0
88	87	1/2	1/2	4/4	4	1		IV		Bb	bVI		IV		IV							M	0	0	-1, 3, 0		-1	-1
89	88	0	0	4/4	4	1		I6		Bb	bVI		I6		I		6					M	0	0	4, 1, 0		0	4
89	88	1/2	1/2	4/4	4	1		viio6		Bb	bVI		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
90	89	0	0	4/4	4	1		I		Bb	bVI		I		I							M	0	0	0, 4, 1		0	0
90	89	1/2	1/2	4/4	4	1		V43		Bb	bVI		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
90	89	3/4	3/4	4/4	4	1		V7		Bb	bVI		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
91	90	0	0	4/4	4	1		I\\		Bb	bVI		I		I						\\	M	0	0	0, 4, 1		0	0
91	90	1/4	1/4	4/4	4	1		V2/IV		Bb	bVI		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
91	90	5/8	5/8	4/4	4	1		IV		Bb	bVI		IV		IV							M	0	0	-1, 3, 0		-1	-1
92	91	0	0	4/4	4	1		@none		Bb	bVI		@none		@none							m	0	0				
92	91	1/4	1/4	4/4	4	1		V2/IV		Bb	bVI		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
92	91	5/8	5/8	4/4	4	1		IV		Bb	bVI		IV		IV							M	0	0	-1, 3, 0		-1	-1
95	94	0	0	4/4	4	1	1	@none		Bb	bVI		@none		@none							m	0	0				
96	95	1/4	1/4	4/4	4	1		V		Bb	bVI		V		V							M	0	0	1, 5, 2		1	1
96	95	3/4	3/4	4/4	4	1		I		Bb	bVI		I		I							M	0	0	0, 4, 1		0	0
97	96	0	0	3/4	4	1		V6(+4)		Bb	bVI		V6(+4)		V		6	+4				M	0	0	5, 2, 1	0	1	5
97	96	1/4	1/4	3/4	4	1		V2/IV		Bb	bVI		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
97	96	1/2	1/2	3/4	4	1		IV6		Bb	bVI		IV6		IV		6					M	0	0	3, 0, -1		-1	3
98	97	0	0	3/4	4	1		I6		Bb	bVI		I6		I		6					M	0	0	4, 1, 0		0	4
98	97	1/4	1/4	3/4	4	1		V64		Bb	bVI		V64		V		64					M	0	0	2, 1, 5		1	2
99	98	1/4	1/4	4/4	4	1		I		Bb	bVI		I		I							M	0	0	0, 4, 1		0	0
100	99	0	0	3/4	4	1		III.I		Bb	III		I		I							M	0	0	0, 4, 1		0	0
101	100	0	0	3/4	4	1		V6(+4)		Bb	III		V6(+4)		V		6	+4				M	0	0	5, 2, 1	0	1	5
101	100	1/4	1/4	3/4	4	1		V2/IV		Bb	III		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
101	100	1/2	1/2	3/4	4	1		I6		Bb	III		I6		I		6					M	0	0	4, 1, 0		0	4
101	100	5/8	5/8	3/4	4	1		viio		Bb	III		viio		vii	o						o	0	0	5, 2, -1		5	5
102	101	0	0	3/4	4	1		V65		Bb	III		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
102	101	1/4	1/4	3/4	4	1		I		Bb	III		I		I							M	0	0	0, 4, 1		0	0
103	102	0	0	4/4	4	1		I		Bb	III		I		I							M	0	0	0, 4, 1		0	0
104	103	5/8	5/8	3/4	4	1		viio		Bb	III		viio		vii	o						o	0	0	5, 2, -1		5	5
105	104	0	0	3/4	4	1		V65		Bb	III		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
105	104	1/4	1/4	3/4	4	1		I		Bb	III		I		I							M	0	0	0, 4, 1		0	0
105	104	5/8	5/8	3/4	4	1		viio		Bb	III		viio		vii	o						o	0	0	5, 2, -1		5	5
106	105	0	0	3/4	4	1		V65		Bb	III		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
106	105	1/4	1/4	3/4	4	1		I		Bb	III		I		I							M	0	0	0, 4, 1		0	0
106	105	5/8	5/8	3/4	4	1		viio		Bb	III		viio		vii	o						o	0	0	5, 2, -1		5	5
107	106	0	0	4/4	4	1		V65		Bb	III		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
107	106	1/4	1/4	4/4	4	1		I		Bb	III		I		I							M	0	0	0, 4, 1		0	0
107	106	1/2	1/2	4/4	4	1		V65		Bb	III		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
107	106	3/4	3/4	4/4	4	1		I		Bb	III		I		I							M	0	0	0, 4, 1		0	0
108	107	0	0	4/4	4	1		V65		Bb	III		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
108	107	1/4	1/4	4/4	4	1		I		Bb	III		I		I							M	0	0	0, 4, 1		0	0
108	107	1/2	1/2	4/4	4	1		V65		Bb	III		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
108	107	3/4	3/4	4/4	4	1		I		Bb	III		I		I							M	0	0	0, 4, 1		0	0
109	108	0	0	4/4	4	1		I64		Bb	III		I64		I		64					M	0	0	1, 0, 4		0	1
109	108	1/4	1/4	4/4	4	1		I6		Bb	III		I6		I		6					M	0	0	4, 1, 0		0	4
109	108	1/2	1/2	4/4	4	1		I		Bb	III		I		I							M	0	0	0, 4, 1		0	0
109	108	3/4	3/4	4/4	4	1		I6		Bb	III		I6		I		6					M	0	0	4, 1, 0		0	4
110	109	1/4	1/4	4/4	4	1		I		Bb	III		I		I							M	0	0	0, 4, 1		0	0
110	109	1/2	1/2	4/4	4	1		I64		Bb	III		I64		I		64					M	0	0	1, 0, 4		0	1
110	109	3/4	3/4	4/4	4	1		I		Bb	III		I		I							M	0	0	0, 4, 1		0	0
111	110	0	0	4/4	4	1		IV6		Bb	III		IV6		IV		6					M	0	0	3, 0, -1		-1	3
111	110	1/4	1/4	4/4	4	1		V2/IV		Bb	III		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
111	110	1/2	1/2	4/4	4	1		IV6		Bb	III		IV6		IV		6					M	0	0	3, 0, -1		-1	3
111	110	3/4	3/4	4/4	4	1		V2/IV		Bb	III		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
112	111	0	0	4/4	4	1		IV6		Bb	III		IV6		IV		6					M	0	0	3, 0, -1		-1	3
112	111	1/4	1/4	4/4	4	1		V2/IV		Bb	III		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
112	111	1/2	1/2	4/4	4	1		IV6		Bb	III		IV6		IV		6					M	0	0	3, 0, -1		-1	3
112	111	3/4	3/4	4/4	4	1		V2/IV		Bb	III		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
113	112	0	0	4/4	4	1		VI.V2(4)		Bb	VI		V2(4)		V		2	4				Mm7	0	0	-1, 1, 0, 2		1	-1
113	112	1/4	1/4	4/4	4	1		V		Bb	VI		V		V							M	0	0	1, 5, 2		1	1
113	112	1/2	1/2	4/4	4	1		V2(4)		Bb	VI		V2(4)		V		2	4				Mm7	0	0	-1, 1, 0, 2		1	-1
113	112	3/4	3/4	4/4	4	1		V		Bb	VI		V		V							M	0	0	1, 5, 2		1	1
114	113	0	0	4/4	4	1		ii6		Bb	VI		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
114	113	1/4	1/4	4/4	4	1		V7		Bb	VI		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
114	113	1/2	1/2	4/4	4	1		ii6		Bb	VI		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
114	113	3/4	3/4	4/4	4	1		V7		Bb	VI		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
115	114	1/4	1/4	4/4	4	1		I\\		Bb	VI		I		I						\\	M	0	0	0, 4, 1		0	0
115	114	1/2	1/2	4/4	4	1		V7		Bb	VI		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
115	114	3/4	3/4	4/4	4	1		I		Bb	VI		I		I							M	0	0	0, 4, 1		0	0
116	115	0	0	4/4	4	1		I6(+4)		Bb	VI		I6(+4)		I		6	+4				M	0	0	4, 1, 0	-1	0	4
116	115	1/4	1/4	4/4	4	1		V7		Bb	VI		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
116	115	1/2	1/2	4/4	4	1		V(64)		Bb	VI		V(64)		V			64				M	0	0	1, 0, 4		1	1
116	115	3/4	3/4	4/4	4	1		V7		Bb	VI		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
117	116	0	0	4/4	4	1		V65		Bb	VI		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
117	116	1/4	1/4	4/4	4	1		I		Bb	VI		I		I							M	0	0	0, 4, 1		0	0
117	116	1/2	1/2	4/4	4	1		V65		Bb	VI		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
117	116	3/4	3/4	4/4	4	1		I		Bb	VI		I		I							M	0	0	0, 4, 1		0	0
118	117	0	0	4/4	4	1		V65		Bb	VI		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
118	117	1/4	1/4	4/4	4	1		I		Bb	VI		I		I							M	0	0	0, 4, 1		0	0
118	117	1/2	1/2	4/4	4	1		V65		Bb	VI		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
118	117	3/4	3/4	4/4	4	1		I		Bb	VI		I		I							M	0	0	0, 4, 1		0	0
119	118	0	0	4/4	4	1		V7		Bb	VI		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
119	118	1/4	1/4	4/4	4	1		I64		Bb	VI		I64		I		64					M	0	0	1, 0, 4		0	1
119	118	1/2	1/2	4/4	4	1		I6		Bb	VI		I6		I		6					M	0	0	4, 1, 0		0	4
119	118	3/4	3/4	4/4	4	1		I		Bb	VI		I		I							M	0	0	0, 4, 1		0	0
120	119	0	0	4/4	4	1		I6		Bb	VI		I6		I		6					M	0	0	4, 1, 0		0	4
120	119	1/4	1/4	4/4	4	1		I		Bb	VI		I		I							M	0	0	0, 4, 1		0	0
121	120	0	0	4/4	4	1		viio(2)		Bb	VI		viio(2)		vii	o		2				o	0	0	0, 2, -1		5	0
121	120	1/4	1/4	4/4	4	1		V65		Bb	VI		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
121	120	1/2	1/2	4/4	4	1		V65(4)		Bb	VI		V65(4)		V		65	4				Mm7	0	0	0, 2, -1, 1		1	0
121	120	3/4	3/4	4/4	4	1		V65		Bb	VI		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
122	121	0	0	4/4	4	1		V7		Bb	VI		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
123	122	0	0	4/4	4	1		I(74)		Bb	VI		I(74)		I			74				M	0	0	0, -1, 1	5	0	0
123	122	1/4	1/4	4/4	4	1		I		Bb	VI		I		I							M	0	0	0, 4, 1		0	0
123	122	1/2	1/2	4/4	4	1		vi7		Bb	VI		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
123	122	3/4	3/4	4/4	4	1		V7		Bb	VI		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
124	123	0	0	4/4	4	1		I(74)		Bb	VI		I(74)		I			74				M	0	0	0, -1, 1	5	0	0
124	123	1/4	1/4	4/4	4	1		I		Bb	VI		I		I							M	0	0	0, 4, 1		0	0
124	123	1/2	1/2	4/4	4	1		vi7		Bb	VI		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
124	123	3/4	3/4	4/4	4	1		V7		Bb	VI		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
125	124	0	0	4/4	4	1		ii.#viio64(2)		Bb	ii		#viio64(2)		#vii	o	64	2				o	0	1	-1, 0, 2		5	-1
125	124	1/4	1/4	4/4	4	1		#viio6		Bb	ii		#viio6		#vii	o	6					o	0	1	2, -1, 5		5	2
125	124	1/2	1/2	4/4	4	1		#viio64(2)		Bb	ii		#viio64(2)		#vii	o	64	2				o	0	1	-1, 0, 2		5	-1
125	124	3/4	3/4	4/4	4	1		V43		Bb	ii		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
126	125	0	0	4/4	4	1		i(9)		Bb	ii		i(9)		i			9				m	0	1	0, -3, 1	2	0	0
126	125	1/4	1/4	4/4	4	1		V(4)		Bb	ii		V(4)		V			4				M	0	1	1, 0, 2		1	1
126	125	1/2	1/2	4/4	4	1		V(+6)		Bb	ii		V(+6)		V			+6				M	0	1	1, 5, 2	-3	1	1
126	125	3/4	3/4	4/4	4	1		V(4)		Bb	ii		V(4)		V			4				M	0	1	1, 0, 2		1	1
127	126	0	0	4/4	4	1		i(9)		Bb	ii		i(9)		i			9				m	0	1	0, -3, 1	2	0	0
127	126	1/4	1/4	4/4	4	1		V7(4)		Bb	ii		V7(4)		V		7	4				Mm7	0	1	1, 0, 2, -1		1	1
127	126	1/2	1/2	4/4	4	1		V(+6)		Bb	ii		V(+6)		V			+6				M	0	1	1, 5, 2	-3	1	1
127	126	3/4	3/4	4/4	4	1		V(64)		Bb	ii		V(64)		V			64				M	0	1	1, 0, -3		1	1
128	127	0	0	4/4	4	1		i6(2)		Bb	ii		i6(2)		i		6	2				m	0	1	-3, 1, 2		0	-3
128	127	1/4	1/4	4/4	4	1		i64		Bb	ii		i64		i		64					m	0	1	1, 0, -3		0	1
128	127	1/2	1/2	4/4	4	1		i6(2)		Bb	ii		i6(2)		i		6	2				m	0	1	-3, 1, 2		0	-3
128	127	3/4	3/4	4/4	4	1		i64		Bb	ii		i64		i		64					m	0	1	1, 0, -3		0	1
129	128	0	0	4/4	4	1		i6(2)		Bb	ii		i6(2)		i		6	2				m	0	1	-3, 1, 2		0	-3
129	128	1/4	1/4	4/4	4	1		V7(4)		Bb	ii		V7(4)		V		7	4				Mm7	0	1	1, 0, 2, -1		1	1
129	128	1/2	1/2	4/4	4	1		i6		Bb	ii		i6		i		6					m	0	1	-3, 1, 0		0	-3
129	128	3/4	3/4	4/4	4	1		i64		Bb	ii		i64		i		64					m	0	1	1, 0, -3		0	1
130	129	0	0	4/4	4	1		V.V6(9)		Bb	V		V6(9)		V		6	9				M	0	0	5, 2, 1	3	1	5
130	129	1/4	1/4	4/4	4	1		V6		Bb	V		V6		V		6					M	0	0	5, 2, 1		1	5
130	129	1/2	1/2	4/4	4	1		V6(2)		Bb	V		V6(2)		V		6	2				M	0	0	5, 2, 3		1	5
130	129	3/4	3/4	4/4	4	1		V6		Bb	V		V6		V		6					M	0	0	5, 2, 1		1	5
131	130	0	0	4/4	4	1		V(9)		Bb	V		V(9)		V			9				M	0	0	1, 5, 2	3	1	1
131	130	1/4	1/4	4/4	4	1		V		Bb	V		V		V							M	0	0	1, 5, 2		1	1
131	130	1/2	1/2	4/4	4	1		V6(9)		Bb	V		V6(9)		V		6	9				M	0	0	5, 2, 1	3	1	5
131	130	3/4	3/4	4/4	4	1		V		Bb	V		V		V							M	0	0	1, 5, 2		1	1
132	131	0	0	4/4	4	1		V		Bb	V		V		V							M	0	0	1, 5, 2		1	1
132	131	1/4	1/4	4/4	4	1		V6		Bb	V		V6		V		6					M	0	0	5, 2, 1		1	5
132	131	1/2	1/2	4/4	4	1		I.ii		Bb	I		ii		ii							m	0	0	2, -1, 3		2	2
132	131	3/4	3/4	4/4	4	1		ii6		Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
133	132	0	0	4/4	4	1		ii		Bb	I		ii		ii							m	0	0	2, -1, 3		2	2
133	132	3/4	3/4	4/4	4	1		V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
134	133	1/4	1/4	4/4	4	1		V43		Bb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
134	133	1/2	1/2	4/4	4	1		V7(6)		Bb	I		V7(6)		V		7	6				Mm7	0	0	1, 5, 4, -1		1	1
134	133	5/8	5/8	4/4	4	1		V2		Bb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
134	133	3/4	3/4	4/4	4	1		I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
134	133	7/8	7/8	4/4	4	1		I6(+62)		Bb	I		I6(+62)		I		6	+62				M	0	0	4, 1, 2	3	0	4
135	134	0	0	4/4	4	1		I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
135	134	1/4	1/4	4/4	4	1		vi		Bb	I		vi		vi							m	0	0	3, 0, 4		3	3
135	134	1/2	1/2	4/4	4	1		IV		Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
135	134	3/4	3/4	4/4	4	1		ii7		Bb	I		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
136	135	0	0	4/4	4	1		V65		Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
136	135	1/4	1/4	4/4	4	1		V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
136	135	1/2	1/2	4/4	4	1		V43		Bb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
136	135	3/4	3/4	4/4	4	1		V2		Bb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
137	136	0	0	4/4	4	1		V43		Bb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
137	136	1/4	1/4	4/4	4	1		V65		Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
137	136	1/2	1/2	4/4	4	1		V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
137	136	3/4	3/4	4/4	4	1		I6(+2)		Bb	I		I6(+2)		I		6	+2				M	0	0	4, 1, 0	2	0	4
138	137	0	0	4/4	4	1		I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
138	137	1/4	1/4	4/4	4	1		I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
139	138	0	0	4/4	4	1		I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
139	138	3/4	3/4	4/4	4	1		V2		Bb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
139	138	7/8	7/8	4/4	4	1		I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
140	139	0	0	4/4	4	1		V		Bb	I		V		V							M	0	0	1, 5, 2		1	1
140	139	1/4	1/4	4/4	4	1		v		Bb	I		v		v							m	0	0	1, -2, 2		1	1
140	139	3/8	3/8	4/4	4	1		ii6		Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
140	139	1/2	1/2	4/4	4	1		V/ii		Bb	I		V/ii		V				ii			M	0	0	3, 7, 4		3	3
140	139	5/8	5/8	4/4	4	1		vi		Bb	I		vi		vi							m	0	0	3, 0, 4		3	3
140	139	3/4	3/4	4/4	4	1		viio7/bVII		Bb	I		viio7/bVII		vii	o	7		bVII			o7	0	0	3, 0, -3, -6		3	3
140	139	7/8	7/8	4/4	4	1		bVII(4)		Bb	I		bVII(4)		bVII			4				M	0	0	-2, 4, -1		-2	-2
141	140	0	0	4/4	4	1		bVII64(64)		Bb	I		bVII64(64)		bVII		64	64				M	0	0	1, -2, 4		-2	1
141	140	1/8	1/8	4/4	4	1		bVII64		Bb	I		bVII64		bVII		64					M	0	0	-1, -2, 2		-2	-1
141	140	1/4	1/4	4/4	4	1		viio7		Bb	I		viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
141	140	3/8	3/8	4/4	4	1		I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
141	140	3/4	3/4	4/4	4	1		IV		Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
142	141	0	0	4/4	4	1		IV.I		Bb	IV		I		I							M	0	0	0, 4, 1		0	0
143	142	0	0	4/4	4	1		III+64/vi		Bb	IV		III+64/vi		III	+	64		vi			+	0	0	8, 0, 4		0	8
144	143	0	0	4/4	4	1		I		Bb	IV		I		I							M	0	0	0, 4, 1		0	0
145	144	0	0	4/4	4	1		viio7/V		Bb	IV		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
145	144	3/4	3/4	4/4	4	1		V2(4b2)		Bb	IV		V2(4b2)		V		2	4b2				Mm7	0	0	-1, -4, 0, 2		1	-1
145	144	7/8	7/8	4/4	4	1		V2		Bb	IV		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
146	145	1/2	1/2	4/4	4	1		I6		Bb	IV		I6		I		6					M	0	0	4, 1, 0		0	4
146	145	3/4	3/4	4/4	4	1		ii7(+4)		Bb	IV		ii7(+4)		ii		7	+4				mm7	0	0	2, -1, 3, 0	1	2	2
146	145	7/8	7/8	4/4	4	1		I+		Bb	IV		I+		I	+						+	0	0	0, 4, 8		0	0
147	146	0	0	4/4	4	1		IV		Bb	IV		IV		IV							M	0	0	-1, 3, 0		-1	-1
147	146	1/4	1/4	4/4	4	1		I6		Bb	IV		I6		I		6					M	0	0	4, 1, 0		0	4
147	146	3/8	3/8	4/4	4	1		ii7		Bb	IV		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
147	146	1/2	1/2	4/4	4	1		V[viio6		Bb	IV	V	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
147	146	3/4	3/4	4/4	4	1		viio64/V		Bb	IV	V	viio64/V		vii	o	64		V			o	0	0	0, 6, 3		6	0
147	146	7/8	7/8	4/4	4	1		viio6]		Bb	IV	V	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
148	147	0	0	4/4	4	1		I		Bb	IV		I		I							M	0	0	0, 4, 1		0	0
148	147	1/2	1/2	4/4	4	1		V6		Bb	IV		V6		V		6					M	0	0	5, 2, 1		1	5
148	147	3/4	3/4	4/4	4	1		V		Bb	IV		V		V							M	0	0	1, 5, 2		1	1
148	147	7/8	7/8	4/4	4	1		I		Bb	IV		I		I							M	0	0	0, 4, 1		0	0
149	148	1/2	1/2	4/4	4	1		V6		Bb	IV		V6		V		6					M	0	0	5, 2, 1		1	5
149	148	3/4	3/4	4/4	4	1		V		Bb	IV		V		V							M	0	0	1, 5, 2		1	1
149	148	7/8	7/8	4/4	4	1		I		Bb	IV		I		I							M	0	0	0, 4, 1		0	0
150	149	1/8	1/8	4/4	4	1		viio6		Bb	IV		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
150	149	1/4	1/4	4/4	4	1		I6		Bb	IV		I6		I		6					M	0	0	4, 1, 0		0	4
150	149	3/8	3/8	4/4	4	1		#viio7/iii		Bb	IV		#viio7/iii		#vii	o	7		iii			o7	0	0	9, 6, 3, 0		9	9
150	149	1/2	1/2	4/4	4	1		I6		Bb	IV		I6		I		6					M	0	0	4, 1, 0		0	4
150	149	5/8	5/8	4/4	4	1		viio		Bb	IV		viio		vii	o						o	0	0	5, 2, -1		5	5
150	149	3/4	3/4	4/4	4	1		I		Bb	IV		I		I							M	0	0	0, 4, 1		0	0
150	149	7/8	7/8	4/4	4	1		V65		Bb	IV		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
151	150	0	0	4/4	4	1		iv.i		Bb	iv		i		i							m	0	1	0, -3, 1		0	0
151	150	1/2	1/2	4/4	4	1		V6		Bb	iv		V6		V		6					M	0	1	5, 2, 1		1	5
151	150	3/4	3/4	4/4	4	1		V7		Bb	iv		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
152	151	0	0	4/4	4	1		i		Bb	iv		i		i							m	0	1	0, -3, 1		0	0
152	151	1/2	1/2	4/4	4	1		V6		Bb	iv		V6		V		6					M	0	1	5, 2, 1		1	5
152	151	3/4	3/4	4/4	4	1		V65		Bb	iv		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
153	152	0	0	4/4	4	1		i		Bb	iv		i		i							m	0	1	0, -3, 1		0	0
153	152	1/8	1/8	4/4	4	1		#viio6		Bb	iv		#viio6		#vii	o	6					o	0	1	2, -1, 5		5	2
