mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
116	116	3/4	3/4	4/4	2	1	V7	a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
117	117	0	0	4/4	2	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
117	117	3/4	3/4	4/4	2	1	V7	a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
118	118	0	0	4/4	2	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
118	118	1/2	1/2	4/4	2	1	i6	a	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
119	119	0	0	4/4	2	1	bII6	a	i		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1
119	119	1/2	1/2	4/4	2	1	#viio43	a	i		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
120	120	0	0	4/4	2	1	i6	a	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
120	120	1/4	1/4	4/4	2	1	iv	a	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
120	120	1/2	1/2	4/4	2	1	V(64)	a	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
120	120	3/4	3/4	4/4	2	1	V	a	i		V		V							M	1	1	1, 5, 2		1	1
121	121	0	0	4/4	2	1	i}{	a	i		i		i						}{	m	1	1	0, -3, 1		0	0
121	121	1/4	1/4	4/4	2	1	V	a	i		V		V							M	1	1	1, 5, 2		1	1
121	121	7/8	7/8	4/4	2	1	V2	a	i		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
122	122	0	0	4/4	2	1	i6	a	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
122	122	1/4	1/4	4/4	2	1	V	a	i		V		V							M	1	1	1, 5, 2		1	1
122	122	7/8	7/8	4/4	2	1	V2	a	i		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
123	123	0	0	4/4	2	1	i6	a	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
123	123	1/4	1/4	4/4	2	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
123	123	1/2	1/2	4/4	2	1	VI	a	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
123	123	3/4	3/4	4/4	2	1	i64	a	i		i64		i		64					m	1	1	1, 0, -3		0	1
124	124	0	0	4/4	2	1	ii%7	a	i		ii%7		ii	%	7					%7	1	1	2, -1, -4, 0		2	2
124	124	1/4	1/4	4/4	2	1	#viio	a	i		#viio		#vii	o						o	1	1	5, 2, -1		5	5
124	124	1/2	1/2	4/4	2	1	V7	a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
124	124	3/4	3/4	4/4	2	1	V43	a	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
125	125	0	0	4/4	2	1	i6	a	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
125	125	1/4	1/4	4/4	2	1	iio6	a	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
125	125	1/2	1/2	4/4	2	1	V(64)	a	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
125	125	3/4	3/4	4/4	2	1	V7	a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
126	126	0	0	4/4	2	1	#viio43	a	i		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
127	127	0	0	4/4	2	1	viio7/V	a	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
128	128	0	0	4/4	2	1	V(64)	a	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
128	128	3/4	3/4	4/4	2	1	V7	a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
129	129	0	0	4/4	2	1	i}{	a	i		i		i						}{	m	1	1	0, -3, 1		0	0
129	129	1/2	1/2	4/4	2	1	VI	a	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
130	130	0	0	4/4	2	1	ii%65	a	i		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
130	130	1/2	1/2	4/4	2	1	V	a	i		V		V							M	1	1	1, 5, 2		1	1
131	131	0	0	4/4	2	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
131	131	1/2	1/2	4/4	2	1	VI	a	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
132	132	0	0	4/4	2	1	ii%65	a	i		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
132	132	1/2	1/2	4/4	2	1	V	a	i		V		V							M	1	1	1, 5, 2		1	1
133	133	0	0	4/4	2	1	i}	a	i		i		i						}	m	1	1	0, -3, 1		0	0
