mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
106	106	1/4	1/4	2/2	4	1		I		Eb	VI		I		I							M	0	0	0, 4, 1		0	0
107	107	0	0	2/2	4	1		V[I		Eb	VI	V	I		I							M	0	0	0, 4, 1		0	0
108	108	1/2	1/2	2/2	4	1		V7		Eb	VI	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
108	108	3/4	3/4	2/2	4	1		I		Eb	VI	V	I		I							M	0	0	0, 4, 1		0	0
109	109	0	0	2/2	4	1		IV64		Eb	VI	V	IV64		IV		64					M	0	0	0, -1, 3		-1	0
109	109	1/4	1/4	2/2	4	1		I		Eb	VI	V	I		I							M	0	0	0, 4, 1		0	0
109	109	1/2	1/2	2/2	4	1		viio6		Eb	VI	V	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
109	109	3/4	3/4	2/2	4	1		I		Eb	VI	V	I		I							M	0	0	0, 4, 1		0	0
110	110	0	0	2/2	4	1		V64		Eb	VI	V	V64		V		64					M	0	0	2, 1, 5		1	2
110	110	1/4	1/4	2/2	4	1		@none		Eb	VI	V	@none		@none							m	0	0				
110	110	1/2	1/2	2/2	4	1		V6		Eb	VI	V	V6		V		6					M	0	0	5, 2, 1		1	5
110	110	3/4	3/4	2/2	4	1		V64]		Eb	VI	V	V64		V		64					M	0	0	2, 1, 5		1	2
111	111	0	0	2/2	4	1		vi.i		Eb	vi		i		i							m	0	1	0, -3, 1		0	0
112	112	0	0	2/2	4	1		i(9)		Eb	vi		i(9)		i			9				m	0	1	0, -3, 1	2	0	0
112	112	1/4	1/4	2/2	4	1		i6		Eb	vi		i6		i		6					m	0	1	-3, 1, 0		0	-3
112	112	1/2	1/2	2/2	4	1		V2		Eb	vi		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
112	112	3/4	3/4	2/2	4	1		i6		Eb	vi		i6		i		6					m	0	1	-3, 1, 0		0	-3
113	113	0	0	2/2	4	1		iv6		Eb	vi		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
113	113	1/4	1/4	2/2	4	1		i64		Eb	vi		i64		i		64					m	0	1	1, 0, -3		0	1
113	113	1/2	1/2	2/2	4	1		iv		Eb	vi		iv		iv							m	0	1	-1, -4, 0		-1	-1
113	113	3/4	3/4	2/2	4	1		i6		Eb	vi		i6		i		6					m	0	1	-3, 1, 0		0	-3
114	114	0	0	2/2	4	1		@none		Eb	vi		@none		@none							m	0	1				
114	114	1/4	1/4	2/2	4	1		i		Eb	vi		i		i							m	0	1	0, -3, 1		0	0
114	114	1/2	1/2	2/2	4	1		viio		Eb	vi		viio		vii	o						o	0	1	-2, -5, -8		-2	-2
114	114	3/4	3/4	2/2	4	1		i		Eb	vi		i		i							m	0	1	0, -3, 1		0	0
115	115	0	0	2/2	4	1		V(6)		Eb	vi		V(6)		V			6				M	0	1	1, 5, -3		1	1
115	115	1/4	1/4	2/2	4	1		V		Eb	vi		V		V							M	0	1	1, 5, 2		1	1
115	115	1/2	1/2	2/2	4	1		V(4)		Eb	vi		V(4)		V			4				M	0	1	1, 0, 2		1	1
115	115	3/4	3/4	2/2	4	1		V		Eb	vi		V		V							M	0	1	1, 5, 2		1	1
116	116	0	0	2/2	4	1		V(9)		Eb	vi		V(9)		V			9				M	0	1	1, 5, 2	-4	1	1
116	116	1/4	1/4	2/2	4	1		V6		Eb	vi		V6		V		6					M	0	1	5, 2, 1		1	5
116	116	1/2	1/2	2/2	4	1		V2/V		Eb	vi		V2/V		V		2		V			Mm7	0	1	0, 2, 6, 3		2	0
116	116	3/4	3/4	2/2	4	1		V6		Eb	vi		V6		V		6					M	0	1	5, 2, 1		1	5
117	117	0	0	2/2	4	1		i6		Eb	vi		i6		i		6					m	0	1	-3, 1, 0		0	-3
117	117	1/4	1/4	2/2	4	1		V64		Eb	vi		V64		V		64					M	0	1	2, 1, 5		1	2
117	117	1/2	1/2	2/2	4	1		i		Eb	vi		i		i							m	0	1	0, -3, 1		0	0
117	117	3/4	3/4	2/2	4	1		V6		Eb	vi		V6		V		6					M	0	1	5, 2, 1		1	5
118	118	0	0	2/2	4	1		@none		Eb	vi		@none		@none							m	0	1				
118	118	1/4	1/4	2/2	4	1		V		Eb	vi		V		V							M	0	1	1, 5, 2		1	1
118	118	1/2	1/2	2/2	4	1		viio/V		Eb	vi		viio/V		vii	o			V			o	0	1	6, 3, 0		6	6
118	118	3/4	3/4	2/2	4	1		V		Eb	vi		V		V							M	0	1	1, 5, 2		1	1
119	119	0	0	2/2	4	1		@none		Eb	vi		@none		@none							m	0	1				
119	119	1/2	1/2	2/2	4	1		i		Eb	vi		i		i							m	0	1	0, -3, 1		0	0
119	119	3/4	3/4	2/2	4	1		V6		Eb	vi		V6		V		6					M	0	1	5, 2, 1		1	5
120	120	0	0	2/2	4	1		ii%43		Eb	vi		ii%43		ii	%	43					%7	0	1	-4, 0, 2, -1		2	-4
120	120	1/4	1/4	2/2	4	1		i64		Eb	vi		i64		i		64					m	0	1	1, 0, -3		0	1
120	120	1/2	1/2	2/2	4	1		V2		Eb	vi		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
120	120	3/4	3/4	2/2	4	1		V43		Eb	vi		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
121	121	0	0	2/2	4	1		i6		Eb	vi		i6		i		6					m	0	1	-3, 1, 0		0	-3
121	121	1/2	1/2	2/2	4	1		iv		Eb	vi		iv		iv							m	0	1	-1, -4, 0		-1	-1
122	122	0	0	2/2	4	1		i6		Eb	vi		i6		i		6					m	0	1	-3, 1, 0		0	-3
122	122	1/2	1/2	2/2	4	1		i		Eb	vi		i		i							m	0	1	0, -3, 1		0	0
123	123	0	0	2/2	4	1		V		Eb	vi		V		V							M	0	1	1, 5, 2		1	1
123	123	1/2	1/2	2/2	4	1		i64		Eb	vi		i64		i		64					m	0	1	1, 0, -3		0	1
124	124	0	0	2/2	4	1		V		Eb	vi		V		V							M	0	1	1, 5, 2		1	1
124	124	1/2	1/2	2/2	4	1		V6(2)		Eb	vi		V6(2)		V		6	2				M	0	1	5, 2, -4		1	5
124	124	3/4	3/4	2/2	4	1		V6		Eb	vi		V6		V		6					M	0	1	5, 2, 1		1	5
125	125	0	0	2/2	4	1		V2/iv		Eb	vi		V2/iv		V		2		iv			Mm7	0	1	-2, 0, 4, 1		0	-2
125	125	1/2	1/2	2/2	4	1		iv64		Eb	vi		iv64		iv		64					m	0	1	0, -1, -4		-1	0
126	126	0	0	2/2	4	1		V2/iv		Eb	vi		V2/iv		V		2		iv			Mm7	0	1	-2, 0, 4, 1		0	-2
126	126	1/2	1/2	2/2	4	1		ii.V43(4)		Eb	ii		V43(4)		V		43	4				Mm7	0	1	2, -1, 1, 0		1	2
126	126	3/4	3/4	2/2	4	1		V43		Eb	ii		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
127	127	0	0	2/2	4	1		i		Eb	ii		i		i							m	0	1	0, -3, 1		0	0
127	127	1/2	1/2	2/2	4	1		V2		Eb	ii		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
131	131	0	0	2/2	4	1		II.I		Eb	II		I		I							M	0	0	0, 4, 1		0	0
131	131	1/2	1/2	2/2	4	1		V2		Eb	II		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
135	135	0	0	2/2	4	1		I.V65/V		Eb	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
135	135	1/2	1/2	2/2	4	1		V		Eb	I		V		V							M	0	0	1, 5, 2		1	1
136	136	0	0	2/2	4	1		V65/IV		Eb	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
136	136	1/2	1/2	2/2	4	1		IV		Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
137	137	0	0	2/2	4	1		ii		Eb	I		ii		ii							m	0	0	2, -1, 3		2	2
137	137	1/2	1/2	2/2	4	1		iiio		Eb	I		iiio		iii	o						o	0	0	4, 1, -2		4	4
138	138	0	0	2/2	4	1		V65/ii		Eb	I		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
138	138	1/2	1/2	2/2	4	1		ii		Eb	I		ii		ii							m	0	0	2, -1, 3		2	2
139	139	0	0	2/2	4	1		V65		Eb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
139	139	1/2	1/2	2/2	4	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
140	140	0	0	2/2	4	1		IV.V+65/IV		Eb	IV		V+65/IV		V	+	65		IV			+7	0	0	4, 8, -2, 0		0	4
140	140	1/2	1/2	2/2	4	1		IV		Eb	IV		IV		IV							M	0	0	-1, 3, 0		-1	-1
141	141	0	0	2/2	4	1		V[I6		Eb	IV	V	I6		I		6					M	0	0	4, 1, 0		0	4
141	141	1/2	1/2	2/2	4	1		viio2/V		Eb	IV	V	viio2/V		vii	o	2		V			o7	0	0	-3, 6, 3, 0		6	-3
142	142	0	0	2/2	4	1		viio65		Eb	IV	V	viio65		vii	o	65					o7	0	0	2, -1, -4, 5		5	2
142	142	1/2	1/2	2/2	4	1		IV		Eb	IV	V	IV		IV							M	0	0	-1, 3, 0		-1	-1
143	143	0	0	2/2	4	1		viio7/V		Eb	IV	V	viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
143	143	1/2	1/2	2/2	4	1		viio7		Eb	IV	V	viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
145	145	0	0	2/2	4	1		I]		Eb	IV	V	I		I							M	0	0	0, 4, 1		0	0
145	145	1/2	1/2	2/2	4	1		I(64)		Eb	IV		I(64)		I			64				M	0	0	0, -1, 3		0	0
146	146	0	0	2/2	4	1		I		Eb	IV		I		I							M	0	0	0, 4, 1		0	0
146	146	1/2	1/2	2/2	4	1		I(64)		Eb	IV		I(64)		I			64				M	0	0	0, -1, 3		0	0
147	147	0	0	2/2	4	1		I		Eb	IV		I		I							M	0	0	0, 4, 1		0	0
147	147	1/2	1/2	2/2	4	1		#ivo6		Eb	IV		#ivo6		#iv	o	6					o	0	0	3, 0, 6		6	3
148	148	0	0	2/2	4	1		vi7		Eb	IV		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
148	148	1/2	1/2	2/2	4	1		V7		Eb	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
149	149	0	0	2/2	4	1		I64		Eb	IV		I64		I		64					M	0	0	1, 0, 4		0	1
149	149	1/4	1/4	2/2	4	1		viio		Eb	IV		viio		vii	o						o	0	0	5, 2, -1		5	5
149	149	1/2	1/2	2/2	4	1		viio6/V		Eb	IV		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
149	149	3/4	3/4	2/2	4	1		V		Eb	IV		V		V							M	0	0	1, 5, 2		1	1
150	150	0	0	2/2	4	1		vi7		Eb	IV		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
150	150	1/4	1/4	2/2	4	1		V6		Eb	IV		V6		V		6					M	0	0	5, 2, 1		1	5
150	150	1/2	1/2	2/2	4	1		I		Eb	IV		I		I							M	0	0	0, 4, 1		0	0
150	150	3/4	3/4	2/2	4	1		viio6		Eb	IV		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
151	151	0	0	2/2	4	1		I6		Eb	IV		I6		I		6					M	0	0	4, 1, 0		0	4
151	151	1/2	1/2	2/2	4	1		viio64		Eb	IV		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
151	151	3/4	3/4	2/2	4	1		I		Eb	IV		I		I							M	0	0	0, 4, 1		0	0
152	152	0	0	2/2	4	1		I64		Eb	IV		I64		I		64					M	0	0	1, 0, 4		0	1
152	152	1/4	1/4	2/2	4	1		vii6		Eb	IV		vii6		vii		6					m	0	0	2, 6, 5		5	2
152	152	1/2	1/2	2/2	4	1		V43		Eb	IV		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
153	153	0	0	2/2	4	1		I		Eb	IV		I		I							M	0	0	0, 4, 1		0	0
153	153	1/2	1/2	2/2	4	1		V7		Eb	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
154	154	0	0	2/2	4	1		V(64)		Eb	IV		V(64)		V			64				M	0	0	1, 0, 4		1	1
154	154	1/2	1/2	2/2	4	1		V7		Eb	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
155	155	0	0	2/2	4	1		V(64)		Eb	IV		V(64)		V			64				M	0	0	1, 0, 4		1	1
155	155	1/2	1/2	2/2	4	1		V[viio6/V		Eb	IV	V	viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
156	156	0	0	2/2	4	1		V]		Eb	IV	V	V		V							M	0	0	1, 5, 2		1	1
156	156	1/4	1/4	2/2	4	1		V7(119)		Eb	IV		V7(119)		V		7	119				Mm7	0	0	1, 5, 2, -1	0, 3	1	1
156	156	3/4	3/4	2/2	4	1		viio		Eb	IV		viio		vii	o						o	0	0	5, 2, -1		5	5
157	157	0	0	2/2	4	1		I		Eb	IV		I		I							M	0	0	0, 4, 1		0	0
157	157	1/4	1/4	2/2	4	1		viio		Eb	IV		viio		vii	o						o	0	0	5, 2, -1		5	5
157	157	1/2	1/2	2/2	4	1		vi7		Eb	IV		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
157	157	3/4	3/4	2/2	4	1		V7		Eb	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
158	158	0	0	2/2	4	1		vi7		Eb	IV		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
158	158	1/4	1/4	2/2	4	1		V64		Eb	IV		V64		V		64					M	0	0	2, 1, 5		1	2
158	158	1/2	1/2	2/2	4	1		I		Eb	IV		I		I							M	0	0	0, 4, 1		0	0
158	158	3/4	3/4	2/2	4	1		V65		Eb	IV		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
159	159	0	0	2/2	4	1		I		Eb	IV		I		I							M	0	0	0, 4, 1		0	0
159	159	1/4	1/4	2/2	4	1		V7/ii		Eb	IV		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
159	159	1/2	1/2	2/2	4	1		biio64		Eb	IV		biio64		bii	o	64					o	0	0	-11, -5, -8		-5	-11
159	159	3/4	3/4	2/2	4	1		V7		Eb	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
160	160	1/4	1/4	2/2	4	1		I		Eb	IV		I		I							M	0	0	0, 4, 1		0	0
160	160	1/2	1/2	2/2	4	1		I\\		Eb	IV		I		I						\\	M	0	0	0, 4, 1		0	0
161	161	0	0	2/2	4	1		I		Eb	IV		I		I							M	0	0	0, 4, 1		0	0
162	162	0	0	2/2	4	1		I64		Eb	IV		I64		I		64					M	0	0	1, 0, 4		0	1
162	162	1/2	1/2	2/2	4	1		I6		Eb	IV		I6		I		6					M	0	0	4, 1, 0		0	4
163	163	0	0	2/2	4	1		V6		Eb	IV		V6		V		6					M	0	0	5, 2, 1		1	5
164	164	0	0	2/2	4	1		V(94)		Eb	IV		V(94)		V			94				M	0	0	1, 0, 2	3	1	1
164	164	1/2	1/2	2/2	4	1		V		Eb	IV		V		V							M	0	0	1, 5, 2		1	1
165	165	0	0	2/2	4	1		I		Eb	IV		I		I							M	0	0	0, 4, 1		0	0
165	165	3/4	3/4	2/2	4	1		I64		Eb	IV		I64		I		64					M	0	0	1, 0, 4		0	1
166	166	1/4	1/4	2/2	4	1		#viio7/vi		Eb	IV		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
166	166	1/2	1/2	2/2	4	1		vi		Eb	IV		vi		vi							m	0	0	3, 0, 4		3	3
166	166	3/4	3/4	2/2	4	1		IV+6		Eb	IV		IV+6		IV	+	6					+	0	0	3, 7, -1		-1	3
167	167	0	0	2/2	4	1		IV		Eb	IV		IV		IV							M	0	0	-1, 3, 0		-1	-1
167	167	1/4	1/4	2/2	4	1		V2		Eb	IV		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
168	168	0	0	2/2	4	1		I		Eb	IV		I		I							M	0	0	0, 4, 1		0	0
168	168	1/4	1/4	2/2	4	1		V7		Eb	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
168	168	1/2	1/2	2/2	4	1		I\\		Eb	IV		I		I						\\	M	0	0	0, 4, 1		0	0
168	168	3/4	3/4	2/2	4	1		V43		Eb	IV		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
169	169	0	0	2/2	4	1		I		Eb	IV		I		I							M	0	0	0, 4, 1		0	0
169	169	1/2	1/2	2/2	4	1		I6		Eb	IV		I6		I		6					M	0	0	4, 1, 0		0	4
170	170	1/4	1/4	2/2	4	1		V43		Eb	IV		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
170	170	1/2	1/2	2/2	4	1		I64		Eb	IV		I64		I		64					M	0	0	1, 0, 4		0	1
170	170	3/4	3/4	2/2	4	1		I.V6/ii		Eb	I		V6/ii		V		6		ii			M	0	0	7, 4, 3		3	7
171	171	0	0	2/2	4	1		ii		Eb	I		ii		ii							m	0	0	2, -1, 3		2	2
171	171	1/4	1/4	2/2	4	1		iii		Eb	I		iii		iii							m	0	0	4, 1, 5		4	4
171	171	1/2	1/2	2/2	4	1		ii6		Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
171	171	3/4	3/4	2/2	4	1		V		Eb	I		V		V							M	0	0	1, 5, 2		1	1
172	172	0	0	2/2	4	1		I(94)		Eb	I		I(94)		I			94				M	0	0	0, -1, 1	2	0	0
172	172	1/4	1/4	2/2	4	1		I(+#7)		Eb	I		I(+#7)		I			+#7				M	0	0	0, 4, 1	12	0	0
172	172	1/2	1/2	2/2	4	1		I\\		Eb	I		I		I						\\	M	0	0	0, 4, 1		0	0
172	172	3/4	3/4	2/2	4	1		IV.V2		Eb	IV		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
173	173	0	0	2/2	4	1		I6		Eb	IV		I6		I		6					M	0	0	4, 1, 0		0	4
173	173	1/4	1/4	2/2	4	1		viio6		Eb	IV		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
173	173	1/2	1/2	2/2	4	1		I		Eb	IV		I		I							M	0	0	0, 4, 1		0	0
173	173	3/4	3/4	2/2	4	1		I64		Eb	IV		I64		I		64					M	0	0	1, 0, 4		0	1
174	174	0	0	2/2	4	1		ii7		Eb	IV		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
174	174	1/4	1/4	2/2	4	1		viio		Eb	IV		viio		vii	o						o	0	0	5, 2, -1		5	5
174	174	1/2	1/2	2/2	4	1		I		Eb	IV		I		I							M	0	0	0, 4, 1		0	0
174	174	3/4	3/4	2/2	4	1		ii64		Eb	IV		ii64		ii		64					m	0	0	3, 2, -1		2	3
175	175	1/4	1/4	2/2	4	1		V2		Eb	IV		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
175	175	3/4	3/4	2/2	4	1		V7		Eb	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
176	176	0	0	2/2	4	1		V(64)		Eb	IV		V(64)		V			64				M	0	0	1, 0, 4		1	1
176	176	1/4	1/4	2/2	4	1		V7		Eb	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
177	177	0	0	2/2	4	1		I6(13)		Eb	IV		I6(13)		I		6	13				M	0	0	4, 1, 0	3	0	4
177	177	1/4	1/4	2/2	4	1		I6		Eb	IV		I6		I		6					M	0	0	4, 1, 0		0	4
177	177	3/4	3/4	2/2	4	1		I+6		Eb	IV		I+6		I	+	6					+	0	0	4, 8, 0		0	4
178	178	0	0	2/2	4	1		IV(11)		Eb	IV		IV(11)		IV			11				M	0	0	-1, 3, 0	5	-1	-1
178	178	1/4	1/4	2/2	4	1		ii6		Eb	IV		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
178	178	3/4	3/4	2/2	4	1		V6/vi		Eb	IV		V6/vi		V		6		vi			M	0	0	8, 5, 4		4	8
180	180	1/4	1/4	2/2	4	1		V7/ii		Eb	IV		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
181	181	1/4	1/4	2/2	4	1		V7/iii		Eb	IV		V7/iii		V		7		iii			Mm7	0	0	5, 9, 6, 3		5	5
183	183	1/4	1/4	2/2	4	1		#viio2/iii		Eb	IV		#viio2/iii		#vii	o	2		iii			o7	0	0	0, 9, 6, 3		9	0
183	183	3/4	3/4	2/2	4	1		I.V2		Eb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
187	187	0	0	2/2	4	1		I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
187	187	1/2	1/2	2/2	4	1		V43(2)		Eb	I		V43(2)		V		43	2				Mm7	0	0	2, -1, 3, 5		1	2
187	187	3/4	3/4	2/2	4	1		V43		Eb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
188	188	0	0	2/2	4	1		I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
188	188	1/2	1/2	2/2	4	1		V43(2)		Eb	I		V43(2)		V		43	2				Mm7	0	0	2, -1, 3, 5		1	2
188	188	3/4	3/4	2/2	4	1		V43		Eb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
189	189	0	0	2/2	4	1		I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
189	189	1/2	1/2	2/2	4	1		V7/v		Eb	I		V7/v		V		7		v			Mm7	0	0	2, 6, 3, 0		2	2
190	190	0	0	2/2	4	1		v64		Eb	I		v64		v		64					m	0	0	2, 1, -2		1	2
190	190	1/4	1/4	2/2	4	1		V6/ii		Eb	I		V6/ii		V		6		ii			M	0	0	7, 4, 3		3	7
190	190	1/2	1/2	2/2	4	1		ii		Eb	I		ii		ii							m	0	0	2, -1, 3		2	2
190	190	3/4	3/4	2/2	4	1		ii6		Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
191	191	0	0	2/2	4	1		viio7/V		Eb	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
191	191	1/4	1/4	2/2	4	1		V[V64		Eb	I	V	V64		V		64					M	0	0	2, 1, 5		1	2
191	191	1/2	1/2	2/2	4	1		vio6		Eb	I	V	vio6		vi	o	6					o	0	0	0, -3, 3		3	0
191	191	3/4	3/4	2/2	4	1		V6		Eb	I	V	V6		V		6					M	0	0	5, 2, 1		1	5
192	192	0	0	2/2	4	1		vi6]		Eb	I	V	vi6		vi		6					m	0	0	0, 4, 3		3	0
192	192	1/4	1/4	2/2	4	1		V2		Eb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
192	192	1/2	1/2	2/2	4	1		I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
192	192	3/4	3/4	2/2	4	1		viio6		Eb	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
193	193	0	0	2/2	4	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
193	193	1/4	1/4	2/2	4	1		vi7		Eb	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
193	193	1/2	1/2	2/2	4	1		viio		Eb	I		viio		vii	o						o	0	0	5, 2, -1		5	5
193	193	3/4	3/4	2/2	4	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
194	194	0	0	2/2	4	1		V(64)		Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
194	194	1/4	1/4	2/2	4	1		V65/V		Eb	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
194	194	1/2	1/2	2/2	4	1		V\\		Eb	I		V		V						\\	M	0	0	1, 5, 2		1	1
194	194	3/4	3/4	2/2	4	1		V65		Eb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
195	195	0	0	2/2	4	1		I[I6		Eb	I	I	I6		I		6					M	0	0	4, 1, 0		0	4
195	195	1/2	1/2	2/2	4	1		V2		Eb	I	I	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
196	196	0	0	2/2	4	1		I6		Eb	I	I	I6		I		6					M	0	0	4, 1, 0		0	4
196	196	1/2	1/2	2/2	4	1		V2		Eb	I	I	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
197	197	0	0	2/2	4	1		I6]		Eb	I	I	I6		I		6					M	0	0	4, 1, 0		0	4
197	197	1/4	1/4	2/2	4	1		I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
197	197	1/2	1/2	2/2	4	1		viio2/V		Eb	I		viio2/V		vii	o	2		V			o7	0	0	-3, 6, 3, 0		6	-3
197	197	3/4	3/4	2/2	4	1		V/V		Eb	I		V/V		V				V			M	0	0	2, 6, 3		2	2
198	198	0	0	2/2	4	1		V64		Eb	I		V64		V		64					M	0	0	2, 1, 5		1	2
198	198	1/2	1/2	2/2	4	1		V43		Eb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
198	198	3/4	3/4	2/2	4	1		V2		Eb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
199	199	0	0	2/2	4	1		I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
199	199	1/4	1/4	2/2	4	1		ii7		Eb	I		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
199	199	1/2	1/2	2/2	4	1		IV		Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
199	199	3/4	3/4	2/2	4	1		V2		Eb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
200	200	0	0	2/2	4	1		vi64		Eb	I		vi64		vi		64					m	0	0	4, 3, 0		3	4
200	200	1/4	1/4	2/2	4	1		iv64(42)		Eb	I		iv64(42)		iv		64	42				m	0	0	0, 1, 5		-1	0
200	200	1/2	1/2	2/2	4	1		ii(7^2)		Eb	I		ii(7^2)		ii			7^2				m	0	0	2, 4, 3	0	2	2
200	200	3/4	3/4	2/2	4	1		ii6		Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
201	201	0	0	2/2	4	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
201	201	1/4	1/4	2/2	4	1		V2/IV		Eb	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
201	201	1/2	1/2	2/2	4	1		IV6		Eb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
201	201	3/4	3/4	2/2	4	1		viio		Eb	I		viio		vii	o						o	0	0	5, 2, -1		5	5
202	202	0	0	2/2	4	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
202	202	1/2	1/2	2/2	4	1		I6		Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
202	202	3/4	3/4	2/2	4	1		V7		Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
203	203	0	0	2/2	4	1		I64		Eb	I		I64		I		64					M	0	0	1, 0, 4		0	1
203	203	1/4	1/4	2/2	4	1		viio64		Eb	I		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
203	203	1/2	1/2	2/2	4	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
203	203	3/4	3/4	2/2	4	1		vi		Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
204	204	0	0	2/2	4	1		IV		Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
204	204	1/4	1/4	2/2	4	1		viio6		Eb	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
204	204	1/2	1/2	2/2	4	1		I		Eb	I		I		I							M	0	0	0, 4, 1		0	0
204	204	3/4	3/4	2/2	4	1		I64		Eb	I		I64		I		64					M	0	0	1, 0, 4		0	1
