COMPOSER,COLLECTION,MOVEMENT,MEASURE,FIGURE,KEY
"Haydn, Franz Joseph",Op20 No1,1,104-105,V-I-IV64-viio,Eb major
"Haydn, Franz Joseph",Op20 No1,2,43-45,ii6-V7-I-IV,Eb major
"Haydn, Franz Joseph",Op20 No1,3,73-74,V2-i6-V2/V/III-V/III,Bb minor
"Haydn, Franz Joseph",Op20 No1,3,73-75,i6-V2/V/III-V/III-III,Bb minor
"Haydn, Franz Joseph",Op20 No2,1,29-30,V7/V-V-I-viio/V,C major
"Haydn, Franz Joseph",Op20 No2,1,29-30,V-I-viio/V-iii/V,C major
"Haydn, Franz Joseph",Op20 No2,1,30-30,I-viio/V-iii/V-vi/V,C major
"Haydn, Franz Joseph",Op20 No2,1,30-31,viio/V-iii/V-vi/V-ii/V,C major
"Haydn, Franz Joseph",Op20 No2,1,30-31,iii/V-vi/V-ii/V-V7/V,C major
"Haydn, Franz Joseph",Op20 No2,1,30-31,vi/V-ii/V-V7/V-V,C major
"Haydn, Franz Joseph",Op20 No2,1,88-89,V7-I-IV-viio,C major
"Haydn, Franz Joseph",Op20 No2,1,88-89,I-IV-viio-iii,C major
"Haydn, Franz Joseph",Op20 No2,1,89-89,IV-viio-iii-vi,C major
"Haydn, Franz Joseph",Op20 No2,1,89-90,viio-iii-vi-ii,C major
"Haydn, Franz Joseph",Op20 No2,1,89-90,iii-vi-ii-V6,C major
"Haydn, Franz Joseph",Op20 No2,1,89-90,vi-ii-V6-I,C major
"Haydn, Franz Joseph",Op20 No2,2,1-2,V6-i-iv6-VII,C minor
"Haydn, Franz Joseph",Op20 No2,2,2-3,i-iv6-VII-III6,C minor
"Haydn, Franz Joseph",Op20 No2,2,2-3,iv6-VII-III6-VI,C minor
"Haydn, Franz Joseph",Op20 No2,2,2-3,VII-III6-VI-ii6,C minor
"Haydn, Franz Joseph",Op20 No2,2,3-3,III6-VI-ii6-V7,C minor
"Haydn, Franz Joseph",Op20 No2,2,3-4,VI-ii6-V7-i6,C minor
"Haydn, Franz Joseph",Op20 No2,2,3-4,ii6-V7-i6-iv6,C minor
"Haydn, Franz Joseph",Op20 No2,2,5-6,V65-i-iv65-VII,C minor
"Haydn, Franz Joseph",Op20 No2,2,6-7,i-iv65-VII-III7,C minor
"Haydn, Franz Joseph",Op20 No2,2,6-7,iv65-VII-III7-VI,C minor
"Haydn, Franz Joseph",Op20 No2,2,6-7,VII-III7-VI-iio65,C minor
"Haydn, Franz Joseph",Op20 No2,2,7-7,III7-VI-iio65-V,C minor
"Haydn, Franz Joseph",Op20 No2,2,7-8,VI-iio65-V-i,C minor
"Haydn, Franz Joseph",Op20 No2,2,26-27,V65-i-iv65-VII,G minor
"Haydn, Franz Joseph",Op20 No2,2,27-28,i-iv65-VII-III7,G minor
"Haydn, Franz Joseph",Op20 No2,2,27-28,iv65-VII-III7-VI,G minor
"Haydn, Franz Joseph",Op20 No2,2,27-28,VII-III7-VI-iio65,G minor
"Haydn, Franz Joseph",Op20 No2,2,28-28,III7-VI-iio65-V7,G minor
"Haydn, Franz Joseph",Op20 No2,2,28-29,VI-iio65-V7-i6,G minor
"Haydn, Franz Joseph",Op20 No2,2,53-55,V7-i-V7/VII-VII,F minor
"Haydn, Franz Joseph",Op20 No2,3,46-48,vi-ii6-V-I,C major
"Haydn, Franz Joseph",Op20 No2,3,57-60,i-iv65-bVII-bIII65,C major
"Haydn, Franz Joseph",Op20 No2,3,58-61,iv65-bVII-bIII65-bVI,C major
"Haydn, Franz Joseph",Op20 No2,3,59-62,bVII-bIII65-bVI-iio65,C major
"Haydn, Franz Joseph",Op20 No2,3,60-63,bIII65-bVI-iio65-V7,C major
"Haydn, Franz Joseph",Op20 No2,3,61-64,bVI-iio65-V7-i6,C major
"Haydn, Franz Joseph",Op20 No2,3,62-65,iio65-V7-i6-iv6,C major
"Haydn, Franz Joseph",Op20 No2,4,6-7,vi6-V6/V-V-I6,C major
"Haydn, Franz Joseph",Op20 No2,4,13-14,vi64-V7/V-V-I,C major
"Haydn, Franz Joseph",Op20 No2,4,16-17,ii65-V2-I6-IV2,C major
"Haydn, Franz Joseph",Op20 No2,4,19-19,ii65-V-I-IV,C major
"Haydn, Franz Joseph",Op20 No2,4,19-20,V-I-IV-viio65,C major
"Haydn, Franz Joseph",Op20 No2,4,19-20,I-IV-viio65-iii,C major
"Haydn, Franz Joseph",Op20 No2,4,21-22,ii6-V-I6-IV,C major
"Haydn, Franz Joseph",Op20 No2,4,21-22,V-I6-IV-viio6,C major
"Haydn, Franz Joseph",Op20 No2,4,22-22,I6-IV-viio6-V7/vi,C major
"Haydn, Franz Joseph",Op20 No2,4,22-23,IV-viio6-V7/vi-vi6,C major
"Haydn, Franz Joseph",Op20 No2,4,27-27,IV2-viio7-V7/vi-vi,C major
"Haydn, Franz Joseph",Op20 No2,4,27-28,viio7-V7/vi-vi-ii7,C major
"Haydn, Franz Joseph",Op20 No2,4,74-75,ii6-V2-I6-IV,G major
"Haydn, Franz Joseph",Op20 No2,4,74-75,V2-I6-IV-viio6,G major
"Haydn, Franz Joseph",Op20 No2,4,87-87,V43/vi-V65/ii-ii-v,C major
"Haydn, Franz Joseph",Op20 No2,4,87-88,V65/ii-ii-v-V65/IV,C major
"Haydn, Franz Joseph",Op20 No2,4,87-88,ii-v-V65/IV-IV,C major
"Haydn, Franz Joseph",Op20 No2,4,111-112,V65/ii/IV-ii/IV-V65/IV-I,G minor-C major
"Haydn, Franz Joseph",Op20 No2,4,122-124,V6/ii-ii-V6-I,C major
"Haydn, Franz Joseph",Op20 No2,4,127-129,V/V/V-V6/V-V-I,C major
"Haydn, Franz Joseph",Op20 No2,4,128-129,V6/V-V-I-IV6,C major
"Haydn, Franz Joseph",Op20 No3,1,5-7,VI-ii65-V7-i,G minor
"Haydn, Franz Joseph",Op20 No3,1,37-39,V65/ii-ii-V65-I,Bb major
"Haydn, Franz Joseph",Op20 No3,1,169-171,VI-iio65-V7-i,G minor
"Haydn, Franz Joseph",Op20 No3,1,185-187,iv2-V65/III-III-VI65,C minor
"Haydn, Franz Joseph",Op20 No3,1,186-187,V65/III-III-VI65-iio,C minor
"Haydn, Franz Joseph",Op20 No3,1,186-188,III-VI65-iio-V65,C minor
"Haydn, Franz Joseph",Op20 No3,1,187-188,VI65-iio-V65-i,C minor
"Haydn, Franz Joseph",Op20 No3,2,6-8,i6-iv-VII-III,G minor
"Haydn, Franz Joseph",Op20 No3,2,15-17,iii6-vi-V64/V-V,Bb major
"Haydn, Franz Joseph",Op20 No3,3,45-46,V65-I-IV-viio64,D major
"Haydn, Franz Joseph",Op20 No3,3,80-83,V65/vi-vi-ii65-V,C major
"Haydn, Franz Joseph",Op20 No3,4,9-10,VI-bII6-V-i,G minor
"Haydn, Franz Joseph",Op20 No4,1,53-56,ii65-V2-I6-IV,A major
"Haydn, Franz Joseph",Op20 No4,1,177-178,V7-i-iv7--VII7,B minor
"Haydn, Franz Joseph",Op20 No4,1,177-179,i-iv7--VII7-III7,B minor
"Haydn, Franz Joseph",Op20 No4,1,178-179,iv7--VII7-III7-VI7,B minor
"Haydn, Franz Joseph",Op20 No4,1,178-180,-VII7-III7-VI7-iio7,B minor
"Haydn, Franz Joseph",Op20 No4,1,179-180,III7-VI7-iio7-V7,B minor
"Haydn, Franz Joseph",Op20 No4,1,179-181,VI7-iio7-V7-i,B minor
"Haydn, Franz Joseph",Op20 No4,1,200-202,iv-V65/III-III-V65/ii,E minor
"Haydn, Franz Joseph",Op20 No4,1,201-202,V65/III-III-V65/ii-ii,E minor
"Haydn, Franz Joseph",Op20 No4,1,201-203,III-V65/ii-ii-V65,E minor
"Haydn, Franz Joseph",Op20 No4,1,202-203,V65/ii-ii-V65-i,E minor
"Haydn, Franz Joseph",Op20 No4,1,224-226,ii2-V65-I-IV,D major
"Haydn, Franz Joseph",Op20 No4,1,239-242,ii6-V2-I6-IV,D major
"Haydn, Franz Joseph",Op20 No4,2,3-4,VI-iio6-V7-i,D minor
"Haydn, Franz Joseph",Op20 No4,2,21-22,VI-iio65-V7-i,D minor
"Haydn, Franz Joseph",Op20 No4,2,23-25,i-iv7-VII-III,D minor
"Haydn, Franz Joseph",Op20 No4,2,24-25,iv7-VII-III-VI7,D minor
"Haydn, Franz Joseph",Op20 No4,2,41-43,i-iv7-V7/III-III6,D minor
"Haydn, Franz Joseph",Op20 No4,2,48-49,V6-V6/iv-iv-iv/iv,D minor
"Haydn, Franz Joseph",Op20 No4,2,75-76,VI-iio65-V65-i,D minor
"Haydn, Franz Joseph",Op20 No4,2,77-79,i-iv7--VII7-III,D minor
"Haydn, Franz Joseph",Op20 No4,2,78-79,iv7--VII7-III-VI,D minor
"Haydn, Franz Joseph",Op20 No4,3,9-10,ii-V7-I-IV,D major
"Haydn, Franz Joseph",Op20 No4,4,51-53,i-iv43-V7/III-V7/VI,B minor
"Haydn, Franz Joseph",Op20 No5,1,45-46,V7-I-iv-viio7,Ab major
"Haydn, Franz Joseph",Op20 No5,1,48-49,viio7/vi-I-IV-viio7,Ab major
"Haydn, Franz Joseph",Op20 No5,1,134-135,V7-i-iv-viio7,F minor
"Haydn, Franz Joseph",Op20 No5,1,143-145,V-i-IV-V7/III,Gb major
"Haydn, Franz Joseph",Op20 No5,1,144-145,i-IV-V7/III-III,Gb major
"Haydn, Franz Joseph",Op20 No5,1,156-158,ii-V7-i-iv,F minor
"Haydn, Franz Joseph",Op20 No5,3,53-55,V2/ii-ii6-V2-I6,F major
"Haydn, Franz Joseph",Op20 No5,3,58-61,ii7-V7-I-IV,F major
"Haydn, Franz Joseph",Op20 No5,4,12-14,V65/V-V7-i-iv6,F minor
"Haydn, Franz Joseph",Op20 No5,4,18-20,V7/V-V-i6-iv,F minor
"Haydn, Franz Joseph",Op20 No5,4,57-60,V7/iv-i-V7/VII-iv/iv,F minor-Bb minor
"Haydn, Franz Joseph",Op20 No5,4,58-61,i-V7/VII-iv/iv-V7/VI,Bb minor
"Haydn, Franz Joseph",Op20 No5,4,59-62,V7/VII-iv/iv-V7/VI-VI,Bb minor
"Haydn, Franz Joseph",Op20 No5,4,95-98,i6-iv--VII7-III7,F minor
"Haydn, Franz Joseph",Op20 No5,4,96-99,iv--VII7-III7-VI7,F minor
"Haydn, Franz Joseph",Op20 No5,4,97-100,-VII7-III7-VI7-ii,F minor
"Haydn, Franz Joseph",Op20 No5,4,98-101,III7-VI7-ii-V7,F minor
"Haydn, Franz Joseph",Op20 No5,4,99-102,VI7-ii-V7-i,F minor
"Haydn, Franz Joseph",Op20 No6,1,30-32,V7-i-iv7-I7,E major-D major
"Haydn, Franz Joseph",Op20 No6,1,57-58,V7/vi-vi-ii-V7,E major
"Haydn, Franz Joseph",Op20 No6,1,58-59,vi-ii-V7-I,E major
"Haydn, Franz Joseph",Op20 No6,1,82-85,V7-i-iv-V7/III,F# minor
"Haydn, Franz Joseph",Op20 No6,1,83-86,i-iv-V7/III-III,F# minor
"Haydn, Franz Joseph",Op20 No6,1,114-115,V-i-iv-VII,A minor
"Haydn, Franz Joseph",Op20 No6,1,114-116,i-iv-VII-III,A minor
"Haydn, Franz Joseph",Op20 No6,1,115-116,iv-VII-III-VI,A minor
"Haydn, Franz Joseph",Op20 No6,1,115-117,VII-III-VI-iio,A minor
"Haydn, Franz Joseph",Op20 No6,1,116-117,III-VI-iio-V,A minor
"Haydn, Franz Joseph",Op20 No6,1,116-118,VI-iio-V-i,A minor
"Haydn, Franz Joseph",Op20 No6,1,130-132,V7-i-iv7-V/IV,A minor-G major
"Haydn, Franz Joseph",Op20 No6,1,131-133,i-iv7-V/IV-IV,A minor-G major
"Haydn, Franz Joseph",Op20 No6,1,157-158,V7/vi-vi-ii-V7,A major
"Haydn, Franz Joseph",Op20 No6,1,158-159,vi-ii-V7-I,A major
"Haydn, Franz Joseph",Op20 No6,2,7-8,ii6-V7-I-IV,E major
"Haydn, Franz Joseph",Op20 No6,2,60-62,V65/ii-ii-V65-I,E major
"Haydn, Franz Joseph",Op20 No6,4,8-9,vi-V/V-V-I6,A major
"Haydn, Franz Joseph",Op20 No6,4,22-23,iii-V6/ii-ii-V65,A major
"Haydn, Franz Joseph",Op20 No6,4,23-23,V6/ii-ii-V65-I,A major
"Haydn, Franz Joseph",Op20 No6,4,23-24,ii-V65-I-IV65,A major
"Haydn, Franz Joseph",Op20 No6,4,23-24,V65-I-IV65-viio,A major
"Haydn, Franz Joseph",Op20 No6,4,23-24,I-IV65-viio-V43/vi,A major
"Haydn, Franz Joseph",Op20 No6,4,24-24,IV65-viio-V43/vi-vi,A major
"Haydn, Franz Joseph",Op20 No6,4,29-30,iii-vi-ii-V7,A major
"Haydn, Franz Joseph",Op20 No6,4,29-30,vi-ii-V7-I,A major
"Haydn, Franz Joseph",Op20 No6,4,30-31,ii-V7-I-IV,A major
"Haydn, Franz Joseph",Op20 No6,4,31-32,v6-I-IV6-viio,A major
"Haydn, Franz Joseph",Op20 No6,4,32-33,vi-ii6-v-I6,A major
"Haydn, Franz Joseph",Op20 No6,4,33-33,ii6-v-I6-IV,A major
"Haydn, Franz Joseph",Op20 No6,4,48-49,iio7-v-i-iv64,F# minor
"Haydn, Franz Joseph",Op20 No6,4,48-49,v-i-iv64-viio,F# minor
"Haydn, Franz Joseph",Op20 No6,4,49-49,i-iv64-viio-III,F# minor
"Haydn, Franz Joseph",Op20 No6,4,49-50,iv64-viio-III-VI,F# minor
"Haydn, Franz Joseph",Op20 No6,4,49-50,viio-III-VI-iio64,F# minor
"Haydn, Franz Joseph",Op20 No6,4,49-50,III-VI-iio64-v,F# minor
"Haydn, Franz Joseph",Op20 No6,4,50-50,VI-iio64-v-V7/iv,F# minor
"Haydn, Franz Joseph",Op20 No6,4,50-51,iio64-v-V7/iv-i,F# minor-B minor
"Haydn, Franz Joseph",Op20 No6,4,67-68,vi6-ii-V65-I,A major
"Haydn, Franz Joseph",Op20 No6,4,68-68,ii-V65-I-viio7/V,A major
"Haydn, Franz Joseph",Op20 No6,4,71-72,iii6-vi6-ii6-V7,A major
"Haydn, Franz Joseph",Op20 No6,4,78-80,vi-ii-V-I,A major
"Haydn, Franz Joseph",Op20 No6,4,89-89,ii-V-I-IV64,A major
"Haydn, Franz Joseph",Op20 No6,4,90-91,iii-vi-ii43-V7,A major
"Haydn, Franz Joseph",Op20 No6,4,90-91,vi-ii43-V7-I,A major
"Haydn, Franz Joseph",Op74 No1,1,60-61,V7-I-IV6/4-viio,Eb major
"Haydn, Franz Joseph",Op74 No1,1,138-140,ii-V7-I-IVmaj7,Ab major
"Haydn, Franz Joseph",Op74 No1,2,30-31,V7/vi-V65/ii-V/V-V65,D major
"Haydn, Franz Joseph",Op74 No1,2,30-31,V65/ii-V/V-V65-I,D major
"Haydn, Franz Joseph",Op74 No1,3,6-9,ii6-V7-I-IV,C major
"Haydn, Franz Joseph",Op74 No1,3,37-40,ii6-V7-I-vi,C major-Ab major
"Haydn, Franz Joseph",Op74 No1,3,56-57,V65/ii-ii-V65-I,C major
"Haydn, Franz Joseph",Op74 No1,4,19-20,V7/ii-ii-V6-I,C major
"Haydn, Franz Joseph",Op74 No1,4,68-69,V65-I-IV6/4-viio,G major
"Haydn, Franz Joseph",Op74 No1,4,194-197,V65/ii-ii-V65-I,C major
"Haydn, Franz Joseph",Op74 No1,4,265-266,V7/ii-ii-V6-I,C major
"Haydn, Franz Joseph",Op74 No3,1,88-91,V43-i6-V65-I,F minor-Eb major
"Haydn, Franz Joseph",Op74 No3,1,92-94,ii65-V-V7/IV-IV,Eb major
"Haydn, Franz Joseph",Op74 No3,1,101-102,ii-V65-I-IV6,Eb major
"Haydn, Franz Joseph",Op74 No3,1,101-103,V65-I-IV6-iio,Eb major-C minor
"Haydn, Franz Joseph",Op74 No3,1,102-103,I-IV6-iio-V65,Eb major-C minor
"Haydn, Franz Joseph",Op74 No3,1,102-104,IV6-iio-V65-i,Eb major-C minor
"Haydn, Franz Joseph",Op74 No3,1,142-143,ii-V65-I-IVmaj65,Bb major
"Haydn, Franz Joseph",Op74 No3,1,142-144,V65-I-IVmaj65-iio,Bb major-G minor
"Haydn, Franz Joseph",Op74 No3,1,143-144,I-IVmaj65-iio-V65,Bb major-G minor
"Haydn, Franz Joseph",Op74 No3,1,143-145,IVmaj65-iio-V65-i,Bb major-G minor
"Haydn, Franz Joseph",Op74 No3,2,17-19,V2-I6-viio2/V-viio7,E major
"Haydn, Franz Joseph",Op74 No3,2,31-34,V7/ii-ii-V7-I,C major
"Haydn, Franz Joseph",Op74 No3,2,54-56,V2-I6-viio2/v-viio7,E major
"Haydn, Franz Joseph",Op74 No3,3,12-13,V65-i-V6-I,A minor-G major
"Haydn, Franz Joseph",Op74 No3,3,52-53,iv-V65-I-viiø7/V,G minor-Bb major
