mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
131	129	0	0	2/4	2	1	I64	C	I		I64		I		64					M	0	0	1, 0, 4		0	1
131	129	1/4	1/4	2/4	2	1	ii65	C	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
132	130	0	0	2/4	2	1	I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
132	130	1/4	1/4	2/4	2	1	ii6	C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
133	131	0	0	2/4	2	1	V(64)	C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
133	131	1/4	1/4	2/4	2	1	V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
134	132	0	0	2/4	2	1	I}	C	I		I		I						}	M	0	0	0, 4, 1		0	0
134	132	3/8	3/8	2/4	2	1	i	C	I		i		i							m	0	0	0, -3, 1		0	0
135	133	0	0	2/4	2	1	V	C	I		V		V							M	0	0	1, 5, 2		1	1
135	133	3/8	3/8	2/4	2	1	i64	C	I		i64		i		64					m	0	0	1, 0, -3		0	1
136	134	0	0	2/4	2	1	V	C	I		V		V							M	0	0	1, 5, 2		1	1
137	135	3/8	3/8	2/4	2	1	{	C	I										{		0	0				
139	137	0	0	2/4	2	1	vi	C	I		vi		vi							m	0	0	3, 0, 4		3	3
139	137	1/4	1/4	2/4	2	1	viio/V	C	I		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
139	137	3/8	3/8	2/4	2	1	V	C	I		V		V							M	0	0	1, 5, 2		1	1
140	138	0	0	2/4	2	1	IV	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
140	138	1/4	1/4	2/4	2	1	#viio/iii	C	I		#viio/iii		#vii	o			iii			o	0	0	9, 6, 3		9	9
140	138	3/8	3/8	2/4	2	1	iii	C	I		iii		iii							m	0	0	4, 1, 5		4	4
141	139	0	0	2/4	2	1	ii	C	I		ii		ii							m	0	0	2, -1, 3		2	2
141	139	1/4	1/4	2/4	2	1	viio	C	I		viio		vii	o						o	0	0	5, 2, -1		5	5
141	139	3/8	3/8	2/4	2	1	I64}{	C	I		I64		I		64				}{	M	0	0	1, 0, 4		0	1
143	141	0	0	2/4	2	1	vi6	C	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
143	141	1/4	1/4	2/4	2	1	viio64/V	C	I		viio64/V		vii	o	64		V			o	0	0	0, 6, 3		6	0
143	141	3/8	3/8	2/4	2	1	V6	C	I		V6		V		6					M	0	0	5, 2, 1		1	5
144	142	0	0	2/4	2	1	iii	C	I		iii		iii							m	0	0	4, 1, 5		4	4
145	143	0	0	2/4	2	1	viio6/V	C	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
145	143	1/4	1/4	2/4	2	1	#viio64/iii	C	I		#viio64/iii		#vii	o	64		iii			o	0	0	3, 9, 6		9	3
145	143	3/8	3/8	2/4	2	1	iii6	C	I		iii6		iii		6					m	0	0	1, 5, 4		4	1
146	144	0	0	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
147	145	0	0	2/4	2	1	ii6	C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
147	145	1/4	1/4	2/4	2	1	viio64	C	I		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
147	145	3/8	3/8	2/4	2	1	I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
148	146	0	0	2/4	2	1	IV	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
148	146	1/4	1/4	2/4	2	1	V(64)	C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
148	146	3/8	3/8	2/4	2	1	V	C	I		V		V							M	0	0	1, 5, 2		1	1
149	147	0	0	2/4	2	1	I}{	C	I		I		I						}{	M	0	0	0, 4, 1		0	0
150	148	0	0	2/4	2	1	viio6/V	C	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
150	148	1/4	1/4	2/4	2	1	viio	C	I		viio		vii	o						o	0	0	5, 2, -1		5	5
150	148	3/8	3/8	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
151	149	0	0	2/4	2	1	ii6	C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
152	150	0	0	2/4	2	1	V(64)	C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
152	150	1/4	1/4	2/4	2	1	V	C	I		V		V							M	0	0	1, 5, 2		1	1
153	151	0	0	2/4	2	1	I}{	C	I		I		I						}{	M	0	0	0, 4, 1		0	0
154	152	0	0	2/4	2	1	viio6/V	C	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
154	152	1/4	1/4	2/4	2	1	viio	C	I		viio		vii	o						o	0	0	5, 2, -1		5	5
154	152	3/8	3/8	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
155	153	0	0	2/4	2	1	ii6	C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
156	154	0	0	2/4	2	1	V(64)	C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
156	154	1/4	1/4	2/4	2	1	V	C	I		V		V							M	0	0	1, 5, 2		1	1
157	155	0	0	2/4	2	1	I}	C	I		I		I						}	M	0	0	0, 4, 1		0	0
157	155	1/4	1/4	2/4	2	1	V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
158	156	0	0	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
158	156	1/4	1/4	2/4	2	1	V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
159	157	0	0	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
159	157	1/4	1/4	2/4	2	1	V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
160	158	0	0	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
