mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
129	129	1/8	1/8	3/8	4	1		I	G	I		I	I							M	0	0	0, 4, 1		0	0
130	130	0	0	3/8	4	1		viio	G	I		viio	vii	o						o	0	0	5, 2, -1		5	5
131	131	0	0	3/8	4	1		I	G	I		I	I							M	0	0	0, 4, 1		0	0
135	135	0	0	3/8	4	1		ii	G	I		ii	ii							m	0	0	2, -1, 3		2	2
136	136	0	0	3/8	4	1		V(4)	G	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
136	136	1/8	1/8	3/8	4	1		V	G	I		V	V							M	0	0	1, 5, 2		1	1
137	137	0	0	3/8	4	1		IV.V2	G	IV		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
137	137	1/8	1/8	3/8	4	1		I6	G	IV		I6	I		6					M	0	0	4, 1, 0		0	4
137	137	1/4	1/4	3/8	4	1		I	G	IV		I	I							M	0	0	0, 4, 1		0	0
138	138	0	0	3/8	4	1		V6	G	IV		V6	V		6					M	0	0	5, 2, 1		1	5
138	138	1/8	1/8	3/8	4	1		V/V	G	IV		V/V	V				V			M	0	0	2, 6, 3		2	2
138	138	1/4	1/4	3/8	4	1		iv6	G	IV		iv6	iv		6					m	0	0	-4, 0, -1		-1	-4
139	139	0	0	3/8	4	1		iio64	G	IV		iio64	ii	o	64					o	0	0	-4, 2, -1		2	-4
139	139	1/8	1/8	3/8	4	1		V7	G	IV		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
140	140	0	0	3/8	4	1		V(64)	G	IV		V(64)	V			64				M	0	0	1, 0, 4		1	1
140	140	1/8	1/8	3/8	4	1		V7	G	IV		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
141	141	0	0	3/8	4	1		I	G	IV		I	I							M	0	0	0, 4, 1		0	0
143	143	0	0	3/8	4	1		I.I	G	I		I	I							M	0	0	0, 4, 1		0	0
143	143	1/8	1/8	3/8	4	1		I6	G	I		I6	I		6					M	0	0	4, 1, 0		0	4
143	143	1/4	1/4	3/8	4	1		I	G	I		I	I							M	0	0	0, 4, 1		0	0
144	144	0	0	3/8	4	1		vi64	G	I		vi64	vi		64					m	0	0	4, 3, 0		3	4
144	144	1/8	1/8	3/8	4	1		vi	G	I		vi	vi							m	0	0	3, 0, 4		3	3
144	144	1/4	1/4	3/8	4	1		vi64	G	I		vi64	vi		64					m	0	0	4, 3, 0		3	4
145	145	0	0	3/8	4	1		ii6	G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
145	145	1/8	1/8	3/8	4	1		ii	G	I		ii	ii							m	0	0	2, -1, 3		2	2
145	145	1/4	1/4	3/8	4	1		V7	G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
146	146	1/8	1/8	3/8	4	1		I64	G	I		I64	I		64					M	0	0	1, 0, 4		0	1
146	146	1/4	1/4	3/8	4	1		I\\	G	I		I	I						\\	M	0	0	0, 4, 1		0	0
147	147	0	0	3/8	4	1		V7(9)	G	I		V7(9)	V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
147	147	1/4	1/4	3/8	4	1		V7	G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
148	148	0	0	3/8	4	1		I6(9)	G	I		I6(9)	I		6	9				M	0	0	4, 1, 0	2	0	4
148	148	1/8	1/8	3/8	4	1		V(64)	G	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
149	149	0	0	3/8	4	1		V7(9)	G	I		V7(9)	V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
149	149	1/4	1/4	3/8	4	1		V7	G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
150	150	1/8	1/8	3/8	4	1		I64	G	I		I64	I		64					M	0	0	1, 0, 4		0	1
150	150	1/4	1/4	3/8	4	1		I\\	G	I		I	I						\\	M	0	0	0, 4, 1		0	0
