mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
125	125	0	0	6/8	2	1	vi	F	IV		vi		vi							m	0	0	3, 0, 4		3	3
125	125	3/8	3/8	6/8	2	1	ii6	F	IV		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
126	126	0	0	6/8	2	1	V(64)	F	IV		V(64)		V			64				M	0	0	1, 0, 4		1	1
126	126	3/8	3/8	6/8	2	1	V7	F	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
127	127	0	0	6/8	2	1	I}{	F	IV		I		I						}{	M	0	0	0, 4, 1		0	0
129	129	0	0	6/8	2	1	#viio65/vi	F	IV		#viio65/vi		#vii	o	65		vi			o7	0	0	5, 2, -1, 8		8	5
130	130	1/2	1/2	6/8	2	1	V43/vi	F	IV		V43/vi		V		43		vi			Mm7	0	0	5, 2, 4, 8		4	5
131	131	0	0	6/8	2	1	vi6	F	IV		vi6		vi		6					m	0	0	0, 4, 3		3	0
133	133	0	0	6/8	2	1	I.viio43	F	I		viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
134	134	0	0	6/8	2	1	V2	F	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
135	135	0	0	6/8	2	1	i6	F	I		i6		i		6					m	0	0	-3, 1, 0		0	-3
137	137	0	0	6/8	2	1	viio65(2)/V	F	I		viio65(2)/V		vii	o	65	2	V			o7	0	0	3, 0, -3, 1		6	3
137	137	3/8	3/8	6/8	2	1	viio65/V	F	I		viio65/V		vii	o	65		V			o7	0	0	3, 0, -3, 6		6	3
138	138	0	0	6/8	2	1	bVI	F	I		bVI		bVI							M	0	0	-4, 0, -3		-4	-4
138	138	3/8	3/8	6/8	2	1	Ger6	F	I		Ger6	Ger	vii	o	65	b3	V			Ger	0	0	-4, 0, -3, 6		6	-4
139	139	0	0	6/8	2	1	V[V}	F	I	V	V		V						}	M	0	0	1, 5, 2		1	1
139	139	1/4	1/4	6/8	2	1	viio64/V	F	I	V	viio64/V		vii	o	64		V			o	0	0	0, 6, 3		6	0
139	139	5/8	5/8	6/8	2	1	V7	F	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
140	140	1/4	1/4	6/8	2	1	I6	F	I	V	I6		I		6					M	0	0	4, 1, 0		0	4
140	140	1/2	1/2	6/8	2	1	#viio64/ii	F	I	V	#viio64/ii		#vii	o	64		ii			o	0	0	1, 7, 4		7	1
140	140	5/8	5/8	6/8	2	1	V7	F	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
141	141	1/4	1/4	6/8	2	1	I64	F	I	V	I64		I		64					M	0	0	1, 0, 4		0	1
141	141	1/2	1/2	6/8	2	1	#viio64/ii	F	I	V	#viio64/ii		#vii	o	64		ii			o	0	0	1, 7, 4		7	1
141	141	5/8	5/8	6/8	2	1	V7]	F	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
148	148	0	0	6/8	2	1	I{	F	I		I		I						{	M	0	0	0, 4, 1		0	0
150	150	3/8	3/8	6/8	2	1	I6	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
151	151	0	0	6/8	2	1	ii65	F	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
151	151	3/8	3/8	6/8	2	1	I64	F	I		I64		I		64					M	0	0	1, 0, 4		0	1
152	152	0	0	6/8	2	1	iv6	F	I		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
152	152	1/4	1/4	6/8	2	1	V(64)	F	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
152	152	3/8	3/8	6/8	2	1	iv	F	I		iv		iv							m	0	0	-1, -4, 0		-1	-1
152	152	5/8	5/8	6/8	2	1	V(64)	F	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
153	153	0	0	6/8	2	1	viio7/V	F	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
153	153	3/8	3/8	6/8	2	1	V}	F	I		V		V						}	M	0	0	1, 5, 2		1	1
154	154	0	0	6/8	2	1	I{	F	I		I		I						{	M	0	0	0, 4, 1		0	0
156	156	3/8	3/8	6/8	2	1	I6	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
157	157	0	0	6/8	2	1	ii65	F	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
157	157	3/8	3/8	6/8	2	1	I64	F	I		I64		I		64					M	0	0	1, 0, 4		0	1
158	158	0	0	6/8	2	1	iv6	F	I		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
158	158	1/4	1/4	6/8	2	1	V(64)	F	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
158	158	3/8	3/8	6/8	2	1	iv6	F	I		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
158	158	5/8	5/8	6/8	2	1	V(64)	F	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
159	159	0	0	6/8	2	1	viio7	F	I		viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
159	159	3/8	3/8	6/8	2	1	viio64	F	I		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
160	160	0	0	6/8	2	1	#viio65/ii	F	I		#viio65/ii		#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
160	160	3/8	3/8	6/8	2	1	ii6	F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
161	161	0	0	6/8	2	1	V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
161	161	3/8	3/8	6/8	2	1	I}	F	I		I		I						}	M	0	0	0, 4, 1		0	0
161	161	1/2	1/2	6/8	2	1	V{	F	I		V		V						{	M	0	0	1, 5, 2		1	1
162	162	0	0	6/8	2	1	V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
163	163	0	0	6/8	2	1	I	F	I		I		I							M	0	0	0, 4, 1		0	0
164	164	0	0	6/8	2	1	V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
165	165	0	0	6/8	2	1	I(#11)	F	I		I(#11)		I			#11				M	0	0	0, 4, 1	6	0	0
165	165	3/8	3/8	6/8	2	1	I	F	I		I		I							M	0	0	0, 4, 1		0	0
166	166	0	0	6/8	2	1	V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
167	167	0	0	6/8	2	1	I	F	I		I		I							M	0	0	0, 4, 1		0	0
168	168	0	0	6/8	2	1	V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
169	169	0	0	6/8	2	1	I}	F	I		I		I						}	M	0	0	0, 4, 1		0	0
169	169	3/8	3/8	6/8	2	1	It6/ii{	F	I		It6/ii	It	vii	o	6	b3	V/ii		{	It	0	0	-2, 2, 8		8	-2
170	170	0	0	6/8	2	1	V/ii	F	I		V/ii		V				ii			M	0	0	3, 7, 4		3	3
170	170	3/8	3/8	6/8	2	1	V7/ii	F	I		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
171	171	0	0	6/8	2	1	V(64)/ii	F	I		V(64)/ii		V			64	ii			M	0	0	3, 2, -1		3	3
171	171	3/8	3/8	6/8	2	1	V2/ii	F	I		V2/ii		V		2		ii			Mm7	0	0	1, 3, 7, 4		3	1
172	172	0	0	6/8	2	1	ii6	F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
172	172	3/8	3/8	6/8	2	1	V43/ii	F	I		V43/ii		V		43		ii			Mm7	0	0	4, 1, 3, 7		3	4
173	173	0	0	6/8	2	1	ii	F	I		ii		ii							m	0	0	2, -1, 3		2	2
173	173	3/8	3/8	6/8	2	1	V65/ii	F	I		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
174	174	0	0	6/8	2	1	ii	F	I		ii		ii							m	0	0	2, -1, 3		2	2
174	174	3/8	3/8	6/8	2	1	V2/V	F	I		V2/V		V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
175	175	0	0	6/8	2	1	V6	F	I		V6		V		6					M	0	0	5, 2, 1		1	5
175	175	3/8	3/8	6/8	2	1	V65	F	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
176	176	0	0	6/8	2	1	V(64)	F	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
176	176	3/8	3/8	6/8	2	1	V2	F	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
177	177	0	0	6/8	2	1	I6	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
177	177	3/8	3/8	6/8	2	1	V43	F	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
178	178	0	0	6/8	2	1	I	F	I		I		I							M	0	0	0, 4, 1		0	0
178	178	3/8	3/8	6/8	2	1	V6	F	I		V6		V		6					M	0	0	5, 2, 1		1	5
179	179	0	0	6/8	2	1	I	F	I		I		I							M	0	0	0, 4, 1		0	0
180	180	0	0	6/8	2	1	IV	F	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
180	180	3/8	3/8	6/8	2	1	viio	F	I		viio		vii	o						o	0	0	5, 2, -1		5	5
181	181	0	0	6/8	2	1	iii	F	I		iii		iii							m	0	0	4, 1, 5		4	4
181	181	3/8	3/8	6/8	2	1	vi	F	I		vi		vi							m	0	0	3, 0, 4		3	3
182	182	0	0	6/8	2	1	ii	F	I		ii		ii							m	0	0	2, -1, 3		2	2
182	182	3/8	3/8	6/8	2	1	V	F	I		V		V							M	0	0	1, 5, 2		1	1
183	183	0	0	6/8	2	1	I	F	I		I		I							M	0	0	0, 4, 1		0	0
183	183	1/4	1/4	6/8	2	1	I6	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
183	183	3/8	3/8	6/8	2	1	IV	F	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
183	183	5/8	5/8	6/8	2	1	V6/V	F	I		V6/V		V		6		V			M	0	0	6, 3, 2		2	6
184	184	0	0	6/8	2	1	V}	F	I		V		V						}	M	0	0	1, 5, 2		1	1
185	185	0	0	6/8	2	1	i.i{	F	i		i		i						{	m	0	1	0, -3, 1		0	0
186	186	0	0	6/8	2	1	V6(#7)	F	i		V6(#7)		V		6	#7				M	0	1	5, 2, 6		1	5
186	186	1/4	1/4	6/8	2	1	V6	F	i		V6		V		6					M	0	1	5, 2, 1		1	5
187	187	0	0	6/8	2	1	#viio7	F	i		#viio7		#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
187	187	3/8	3/8	6/8	2	1	V65	F	i		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
188	188	0	0	6/8	2	1	i	F	i		i		i							m	0	1	0, -3, 1		0	0
189	189	0	0	6/8	2	1	i6	F	i		i6		i		6					m	0	1	-3, 1, 0		0	-3
189	189	3/8	3/8	6/8	2	1	VII6	F	i		VII6		VII		6					M	0	1	2, -1, -2		-2	2
190	190	0	0	6/8	2	1	VI6(2)	F	i		VI6(2)		VI		6	2				M	0	1	0, -3, -2		-4	0
190	190	1/4	1/4	6/8	2	1	VI6	F	i		VI6		VI		6					M	0	1	0, -3, -4		-4	0
190	190	3/8	3/8	6/8	2	1	v6	F	i		v6		v		6					m	0	1	-2, 2, 1		1	-2
191	191	0	0	6/8	2	1	iv6	F	i		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
191	191	3/8	3/8	6/8	2	1	Fr43	F	i		Fr43	Fr	V		43	b5	V			Fr	0	1	-4, 0, 2, 6		2	-4
192	192	0	0	6/8	2	1	V(64)}	F	i		V(64)		V			64			}	M	0	1	1, 0, -3		1	1
192	192	3/8	3/8	6/8	2	1	V	F	i		V		V							M	0	1	1, 5, 2		1	1
193	193	0	0	6/8	2	1	i{	F	i		i		i						{	m	0	1	0, -3, 1		0	0
194	194	0	0	6/8	2	1	V6(#7)	F	i		V6(#7)		V		6	#7				M	0	1	5, 2, 6		1	5
194	194	1/4	1/4	6/8	2	1	V6	F	i		V6		V		6					M	0	1	5, 2, 1		1	5
195	195	0	0	6/8	2	1	#viio7	F	i		#viio7		#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
195	195	3/8	3/8	6/8	2	1	V65	F	i		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
196	196	0	0	6/8	2	1	#viio43/iv	F	i		#viio43/iv		#vii	o	43		iv			o7	0	1	-2, -5, 4, 1		4	-2
196	196	3/8	3/8	6/8	2	1	IV6	F	i		IV6		IV		6					M	0	1	3, 0, -1		-1	3
197	197	0	0	6/8	2	1	Ger6	F	i		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	-4, 0, -3, 6		6	-4
197	197	3/8	3/8	6/8	2	1	i64	F	i		i64		i		64					m	0	1	1, 0, -3		0	1
198	198	0	0	6/8	2	1	#viio43	F	i		#viio43		#vii	o	43					o7	0	1	-1, -4, 5, 2		5	-1
198	198	3/8	3/8	6/8	2	1	i6	F	i		i6		i		6					m	0	1	-3, 1, 0		0	-3
199	199	0	0	6/8	2	1	V(64)	F	i		V(64)		V			64				M	0	1	1, 0, -3		1	1
199	199	3/8	3/8	6/8	2	1	V7	F	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
200	200	0	0	6/8	2	1	I.I}{	F	I		I		I						}{	M	0	0	0, 4, 1		0	0
200	200	3/8	3/8	6/8	2	1	V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
201	201	0	0	6/8	2	1	I	F	I		I		I							M	0	0	0, 4, 1		0	0
201	201	3/8	3/8	6/8	2	1	V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
202	202	0	0	6/8	2	1	I	F	I		I		I							M	0	0	0, 4, 1		0	0
202	202	3/8	3/8	6/8	2	1	V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
203	203	0	0	6/8	2	1	I	F	I		I		I							M	0	0	0, 4, 1		0	0
203	203	3/8	3/8	6/8	2	1	V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
204	204	0	0	6/8	2	1	I	F	I		I		I							M	0	0	0, 4, 1		0	0
206	206	0	0	6/8	2	1	viio6/V	F	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
206	206	3/8	3/8	6/8	2	1	iv43	F	I		iv43		iv		43					mm7	0	0	0, -3, -1, -4		-1	0
207	207	0	0	6/8	2	1	viio7	F	I		viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
207	207	3/8	3/8	6/8	2	1	viio43	F	I		viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
208	208	0	0	6/8	2	1	I6	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
208	208	3/8	3/8	6/8	2	1	IV	F	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
209	209	0	0	6/8	2	1	V(64)	F	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
209	209	3/8	3/8	6/8	2	1	V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
210	210	0	0	6/8	2	1	I}{	F	I		I		I						}{	M	0	0	0, 4, 1		0	0
210	210	3/8	3/8	6/8	2	1	V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
211	211	0	0	6/8	2	1	I	F	I		I		I							M	0	0	0, 4, 1		0	0
211	211	3/8	3/8	6/8	2	1	V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
212	212	0	0	6/8	2	1	I	F	I		I		I							M	0	0	0, 4, 1		0	0
212	212	3/8	3/8	6/8	2	1	V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
213	213	0	0	6/8	2	1	I	F	I		I		I							M	0	0	0, 4, 1		0	0
213	213	3/8	3/8	6/8	2	1	V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
214	214	0	0	6/8	2	1	I	F	I		I		I							M	0	0	0, 4, 1		0	0
216	216	0	0	6/8	2	1	viio6/V	F	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
216	216	3/8	3/8	6/8	2	1	iv43	F	I		iv43		iv		43					mm7	0	0	0, -3, -1, -4		-1	0
217	217	0	0	6/8	2	1	viio7	F	I		viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
217	217	3/8	3/8	6/8	2	1	viio43	F	I		viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
218	218	0	0	6/8	2	1	I6	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
218	218	3/8	3/8	6/8	2	1	IV	F	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
219	219	0	0	6/8	2	1	V(64)	F	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
219	219	3/8	3/8	6/8	2	1	V2	F	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
220	220	0	0	6/8	2	1	I6	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
220	220	3/8	3/8	6/8	2	1	ii6	F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
221	221	0	0	6/8	2	1	V(64)	F	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
221	221	3/8	3/8	6/8	2	1	V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
222	222	0	0	6/8	2	1	I}	F	I		I		I						}	M	0	0	0, 4, 1		0	0
222	222	3/8	3/8	6/8	2	1	V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
223	223	0	0	6/8	2	1	I	F	I		I		I							M	0	0	0, 4, 1		0	0
223	223	3/8	3/8	6/8	2	1	V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
224	224	0	0	6/8	2	1	I	F	I		I		I							M	0	0	0, 4, 1		0	0
224	224	3/8	3/8	6/8	2	1	V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
225	225	0	0	6/8	2	1	I	F	I		I		I							M	0	0	0, 4, 1		0	0
227	227	0	0	6/8	2	1	V65/IV	F	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
228	228	0	0	6/8	2	1	IV	F	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
229	229	0	0	6/8	2	1	viio7/V	F	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
230	230	0	0	6/8	2	1	V(64)	F	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
231	231	0	0	6/8	2	1	V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
232	232	0	0	6/8	2	1	I	F	I		I		I							M	0	0	0, 4, 1		0	0
232	232	1/4	1/4	6/8	2	1	I6{	F	I		I6		I		6				{	M	0	0	4, 1, 0		0	4
232	232	3/8	3/8	6/8	2	1	ii6	F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
232	232	5/8	5/8	6/8	2	1	V6/V	F	I		V6/V		V		6		V			M	0	0	6, 3, 2		2	6
233	233	0	0	6/8	2	1	iii6	F	I		iii6		iii		6					m	0	0	1, 5, 4		4	1
233	233	1/4	1/4	6/8	2	1	V6/vi	F	I		V6/vi		V		6		vi			M	0	0	8, 5, 4		4	8
233	233	3/8	3/8	6/8	2	1	IV6	F	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
233	233	5/8	5/8	6/8	2	1	viio	F	I		viio		vii	o						o	0	0	5, 2, -1		5	5
234	234	0	0	6/8	2	1	V2	F	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
235	235	0	0	6/8	2	1	I6	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
235	235	3/8	3/8	6/8	2	1	V(64)	F	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
235	235	5/8	5/8	6/8	2	1	#viio7/vi	F	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
236	236	0	0	6/8	2	1	vi(64)	F	I		vi(64)		vi			64				m	0	0	3, 2, -1		3	3
236	236	3/8	3/8	6/8	2	1	vi	F	I		vi		vi							m	0	0	3, 0, 4		3	3
237	237	1/4	1/4	6/8	2	1	I6	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
237	237	3/8	3/8	6/8	2	1	ii6	F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
237	237	5/8	5/8	6/8	2	1	V6/V	F	I		V6/V		V		6		V			M	0	0	6, 3, 2		2	6
238	238	0	0	6/8	2	1	iii6	F	I		iii6		iii		6					m	0	0	1, 5, 4		4	1
238	238	1/4	1/4	6/8	2	1	V6/vi	F	I		V6/vi		V		6		vi			M	0	0	8, 5, 4		4	8
238	238	3/8	3/8	6/8	2	1	IV6	F	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
238	238	5/8	5/8	6/8	2	1	viio	F	I		viio		vii	o						o	0	0	5, 2, -1		5	5
239	239	0	0	6/8	2	1	V2	F	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
240	240	0	0	6/8	2	1	I6	F	I		I6		I		6					M	0	0	4, 1, 0		0	4
240	240	3/8	3/8	6/8	2	1	IV	F	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
241	241	0	0	6/8	2	1	V(64)	F	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
241	241	3/8	3/8	6/8	2	1	V7	F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
242	242	0	0	6/8	2	1	I[I}	F	I	I	I		I						}	M	0	0	0, 4, 1		0	0
242	242	3/8	3/8	6/8	2	1	V43	F	I	I	V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
243	243	0	0	6/8	2	1	I	F	I	I	I		I							M	0	0	0, 4, 1		0	0
243	243	3/8	3/8	6/8	2	1	V43	F	I	I	V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
244	244	0	0	6/8	2	1	I	F	I	I	I		I							M	0	0	0, 4, 1		0	0
245	245	0	0	6/8	2	1	I(94)	F	I	I	I(94)		I			94				M	0	0	0, -1, 1	2	0	0
245	245	3/8	3/8	6/8	2	1	I]	F	I	I	I		I							M	0	0	0, 4, 1		0	0
