COMPOSER,COLLECTION,MOVEMENT,MEASURE,FIGURE,KEY,SCORE,DOWNLOAD,EXAMPLE
"Lang, Josephine","6 Lieder, Op.25",4 Lied (Immer sich rein kindlich erfreu’n),58,Ger65,E major,"<a href=""https://musescore.com/score/4920211"">4920211</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Lang%2C_Josephine/6_Lieder%2C_Op.25/4_Lied_(Immer_sich_rein_kindlich_erfreu’n)/lc4920211.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Lang%2C_Josephine/6_Lieder%2C_Op.25/4_Lied_(Immer_sich_rein_kindlich_erfreu’n)/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Sixths/4920211_58-1.png"">4920211_58</a>"
"Mahler, Gustav",Kindertotenlieder,"2 Nun seh’ ich wohl, warum so dunkle Flammen",7,Ger65,C minor,"<a href=""https://musescore.com/score/5051724"">5051724</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Mahler%2C_Gustav/Kindertotenlieder/2_Nun_seh’_ich_wohl%2C_warum_so_dunkle_Flammen/lc5051724.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Mahler%2C_Gustav/Kindertotenlieder/2_Nun_seh’_ich_wohl%2C_warum_so_dunkle_Flammen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Sixths/5051724_7-1.png"">5051724_7</a>"
"Mahler, Gustav",Kindertotenlieder,"2 Nun seh’ ich wohl, warum so dunkle Flammen",19,Ger65/ii,C major,"<a href=""https://musescore.com/score/5051724"">5051724</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Mahler%2C_Gustav/Kindertotenlieder/2_Nun_seh’_ich_wohl%2C_warum_so_dunkle_Flammen/lc5051724.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Mahler%2C_Gustav/Kindertotenlieder/2_Nun_seh’_ich_wohl%2C_warum_so_dunkle_Flammen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Sixths/5051724_19-1.png"">5051724_19</a>"
"Mahler, Gustav",Kindertotenlieder,"2 Nun seh’ ich wohl, warum so dunkle Flammen",28,It6,F major,"<a href=""https://musescore.com/score/5051724"">5051724</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Mahler%2C_Gustav/Kindertotenlieder/2_Nun_seh’_ich_wohl%2C_warum_so_dunkle_Flammen/lc5051724.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Mahler%2C_Gustav/Kindertotenlieder/2_Nun_seh’_ich_wohl%2C_warum_so_dunkle_Flammen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Sixths/5051724_28-1.png"">5051724_28</a>"
"Mahler, Gustav",Kindertotenlieder,"2 Nun seh’ ich wohl, warum so dunkle Flammen",33,Ger65,C major,"<a href=""https://musescore.com/score/5051724"">5051724</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Mahler%2C_Gustav/Kindertotenlieder/2_Nun_seh’_ich_wohl%2C_warum_so_dunkle_Flammen/lc5051724.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Mahler%2C_Gustav/Kindertotenlieder/2_Nun_seh’_ich_wohl%2C_warum_so_dunkle_Flammen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Sixths/5051724_33-1.png"">5051724_33</a>"
"Mahler, Gustav",Kindertotenlieder,"2 Nun seh’ ich wohl, warum so dunkle Flammen",37,Ger65/II,Eb major,"<a href=""https://musescore.com/score/5051724"">5051724</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Mahler%2C_Gustav/Kindertotenlieder/2_Nun_seh’_ich_wohl%2C_warum_so_dunkle_Flammen/lc5051724.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Mahler%2C_Gustav/Kindertotenlieder/2_Nun_seh’_ich_wohl%2C_warum_so_dunkle_Flammen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Sixths/5051724_37-1.png"">5051724_37</a>"
"Mahler, Gustav",Kindertotenlieder,"2 Nun seh’ ich wohl, warum so dunkle Flammen",38,Ger65/II,Eb major,"<a href=""https://musescore.com/score/5051724"">5051724</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Mahler%2C_Gustav/Kindertotenlieder/2_Nun_seh’_ich_wohl%2C_warum_so_dunkle_Flammen/lc5051724.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Mahler%2C_Gustav/Kindertotenlieder/2_Nun_seh’_ich_wohl%2C_warum_so_dunkle_Flammen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Sixths/5051724_38-1.png"">5051724_38</a>"
"Mahler, Gustav",Kindertotenlieder,"2 Nun seh’ ich wohl, warum so dunkle Flammen",65,Ger65,C major,"<a href=""https://musescore.com/score/5051724"">5051724</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Mahler%2C_Gustav/Kindertotenlieder/2_Nun_seh’_ich_wohl%2C_warum_so_dunkle_Flammen/lc5051724.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Mahler%2C_Gustav/Kindertotenlieder/2_Nun_seh’_ich_wohl%2C_warum_so_dunkle_Flammen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Sixths/5051724_65-1.png"">5051724_65</a>"
"Mahler, Gustav",Kindertotenlieder,"2 Nun seh’ ich wohl, warum so dunkle Flammen",70,Ger65/IV,C major,"<a href=""https://musescore.com/score/5051724"">5051724</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Mahler%2C_Gustav/Kindertotenlieder/2_Nun_seh’_ich_wohl%2C_warum_so_dunkle_Flammen/lc5051724.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Mahler%2C_Gustav/Kindertotenlieder/2_Nun_seh’_ich_wohl%2C_warum_so_dunkle_Flammen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Sixths/5051724_70-1.png"">5051724_70</a>"
"Mahler, Gustav",Kindertotenlieder,"2 Nun seh’ ich wohl, warum so dunkle Flammen",71,Ger65/IV,C major,"<a href=""https://musescore.com/score/5051724"">5051724</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Mahler%2C_Gustav/Kindertotenlieder/2_Nun_seh’_ich_wohl%2C_warum_so_dunkle_Flammen/lc5051724.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Mahler%2C_Gustav/Kindertotenlieder/2_Nun_seh’_ich_wohl%2C_warum_so_dunkle_Flammen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Sixths/5051724_71-1.png"">5051724_71</a>"
"Mahler, Gustav",Kindertotenlieder,"2 Nun seh’ ich wohl, warum so dunkle Flammen",72,Ger65,C major,"<a href=""https://musescore.com/score/5051724"">5051724</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Mahler%2C_Gustav/Kindertotenlieder/2_Nun_seh’_ich_wohl%2C_warum_so_dunkle_Flammen/lc5051724.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Mahler%2C_Gustav/Kindertotenlieder/2_Nun_seh’_ich_wohl%2C_warum_so_dunkle_Flammen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Sixths/5051724_72-1.png"">5051724_72</a>"
"Mayer, Emilie","3 Lieder, Op.7",2 O lass mich dein gedenken,12,It6,E major,"<a href=""https://musescore.com/score/5840434"">5840434</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Mayer%2C_Emilie/3_Lieder%2C_Op.7/2_O_lass_mich_dein_gedenken/lc5840434.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Mayer%2C_Emilie/3_Lieder%2C_Op.7/2_O_lass_mich_dein_gedenken/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Sixths/5840434_12-1.png"">5840434_12</a>"
"Mayer, Emilie","3 Lieder, Op.7",2 O lass mich dein gedenken,22,Ger65,A major,"<a href=""https://musescore.com/score/5840434"">5840434</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Mayer%2C_Emilie/3_Lieder%2C_Op.7/2_O_lass_mich_dein_gedenken/lc5840434.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Mayer%2C_Emilie/3_Lieder%2C_Op.7/2_O_lass_mich_dein_gedenken/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Sixths/5840434_22-1.png"">5840434_22</a>"
"Mayer, Emilie","3 Lieder, Op.7",3 Wenn der Abendstern die Rosen,19,Ger65,Ab major,"<a href=""https://musescore.com/score/5841419"">5841419</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Mayer%2C_Emilie/3_Lieder%2C_Op.7/3_Wenn_der_Abendstern_die_Rosen/lc5841419.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Mayer%2C_Emilie/3_Lieder%2C_Op.7/3_Wenn_der_Abendstern_die_Rosen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Sixths/5841419_19-1.png"">5841419_19</a>"
"Mayer, Emilie","3 Lieder, Op.7",3 Wenn der Abendstern die Rosen,23,Ger65/vi,Ab major,"<a href=""https://musescore.com/score/5841419"">5841419</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Mayer%2C_Emilie/3_Lieder%2C_Op.7/3_Wenn_der_Abendstern_die_Rosen/lc5841419.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Mayer%2C_Emilie/3_Lieder%2C_Op.7/3_Wenn_der_Abendstern_die_Rosen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Sixths/5841419_23-1.png"">5841419_23</a>"
"Reichardt, Louise","Sechs Lieder von Novalis, Op.4",5 Noch ein Bergmannslied,6,Ger65,Eb major,"<a href=""https://musescore.com/score/5092612"">5092612</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Reichardt%2C_Louise/Sechs_Lieder_von_Novalis%2C_Op.4/5_Noch_ein_Bergmannslied/lc5092612.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Reichardt%2C_Louise/Sechs_Lieder_von_Novalis%2C_Op.4/5_Noch_ein_Bergmannslied/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Sixths/5092612_6-1.png"">5092612_6</a>"
"Reichardt, Louise",Zwölf Deutsche und Italiänische Romantische Gesänge,10 Ida (aus Ariels Offenbarungen),9,Ger65,Bb minor,"<a href=""https://musescore.com/score/5002108"">5002108</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Reichardt%2C_Louise/Zwölf_Deutsche_und_Italiänische_Romantische_Gesänge/10_Ida_(aus_Ariels_Offenbarungen)/lc5002108.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Reichardt%2C_Louise/Zwölf_Deutsche_und_Italiänische_Romantische_Gesänge/10_Ida_(aus_Ariels_Offenbarungen)/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Sixths/5002108_9-1.png"">5002108_9</a>"
"Reichardt, Louise",Zwölf Deutsche und Italiänische Romantische Gesänge,10 Ida (aus Ariels Offenbarungen),35,Ger65,Eb minor,"<a href=""https://musescore.com/score/5002108"">5002108</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Reichardt%2C_Louise/Zwölf_Deutsche_und_Italiänische_Romantische_Gesänge/10_Ida_(aus_Ariels_Offenbarungen)/lc5002108.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Reichardt%2C_Louise/Zwölf_Deutsche_und_Italiänische_Romantische_Gesänge/10_Ida_(aus_Ariels_Offenbarungen)/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Sixths/5002108_35-1.png"">5002108_35</a>"
"Reichardt, Louise",Zwölf Deutsche und Italiänische Romantische Gesänge,10 Ida (aus Ariels Offenbarungen),43,Ger65,Eb minor,"<a href=""https://musescore.com/score/5002108"">5002108</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Reichardt%2C_Louise/Zwölf_Deutsche_und_Italiänische_Romantische_Gesänge/10_Ida_(aus_Ariels_Offenbarungen)/lc5002108.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Reichardt%2C_Louise/Zwölf_Deutsche_und_Italiänische_Romantische_Gesänge/10_Ida_(aus_Ariels_Offenbarungen)/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Sixths/5002108_43-1.png"">5002108_43</a>"
"Reichardt, Louise",Zwölf Deutsche und Italiänische Romantische Gesänge,10 Ida (aus Ariels Offenbarungen),51,Ger65,Eb minor,"<a href=""https://musescore.com/score/5002108"">5002108</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Reichardt%2C_Louise/Zwölf_Deutsche_und_Italiänische_Romantische_Gesänge/10_Ida_(aus_Ariels_Offenbarungen)/lc5002108.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Reichardt%2C_Louise/Zwölf_Deutsche_und_Italiänische_Romantische_Gesänge/10_Ida_(aus_Ariels_Offenbarungen)/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Sixths/5002108_51-1.png"">5002108_51</a>"
"Reichardt, Louise",Zwölf Gesänge,04 Vaters Klage,3,It6,G minor,"<a href=""https://musescore.com/score/5001870"">5001870</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Reichardt%2C_Louise/Zwölf_Gesänge/04_Vaters_Klage/lc5001870.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Reichardt%2C_Louise/Zwölf_Gesänge/04_Vaters_Klage/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Sixths/5001870_3-1.png"">5001870_3</a>"
"Schubert, Franz", ,"Das Rosenband, D.280",11,It6/vi,Ab major,"<a href=""https://musescore.com/score/5946872"">5946872</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schubert%2C_Franz/_/Das_Rosenband%2C_D.280/lc5946872.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schubert%2C_Franz/_/Das_Rosenband%2C_D.280/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Sixths/5946872_11-1.png"">5946872_11</a>"
"Schubert, Franz", ,"Das Rosenband, D.280",27,It6/vi,Ab major,"<a href=""https://musescore.com/score/5946872"">5946872</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schubert%2C_Franz/_/Das_Rosenband%2C_D.280/lc5946872.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schubert%2C_Franz/_/Das_Rosenband%2C_D.280/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Sixths/5946872_27-1.png"">5946872_27</a>"
"Schubert, Franz","Die schöne Müllerin, D.795",02 Wohin,38,It6,E minor,"<a href=""https://musescore.com/score/4982535"">4982535</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schubert%2C_Franz/Die_schöne_Müllerin%2C_D.795/02_Wohin/lc4982535.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schubert%2C_Franz/Die_schöne_Müllerin%2C_D.795/02_Wohin/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Sixths/4982535_38-1.png"">4982535_38</a>"
"Schubert, Franz","Die schöne Müllerin, D.795",02 Wohin,39,It6,E minor,"<a href=""https://musescore.com/score/4982535"">4982535</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schubert%2C_Franz/Die_schöne_Müllerin%2C_D.795/02_Wohin/lc4982535.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schubert%2C_Franz/Die_schöne_Müllerin%2C_D.795/02_Wohin/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Sixths/4982535_39-1.png"">4982535_39</a>"
"Schubert, Franz","Die schöne Müllerin, D.795",02 Wohin,40,It6,E minor,"<a href=""https://musescore.com/score/4982535"">4982535</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schubert%2C_Franz/Die_schöne_Müllerin%2C_D.795/02_Wohin/lc4982535.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schubert%2C_Franz/Die_schöne_Müllerin%2C_D.795/02_Wohin/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Sixths/4982535_40-1.png"">4982535_40</a>"
"Schubert, Franz","Die schöne Müllerin, D.795",12 Pause,39,It6,Bb minor,"<a href=""https://musescore.com/score/4985946"">4985946</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schubert%2C_Franz/Die_schöne_Müllerin%2C_D.795/12_Pause/lc4985946.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schubert%2C_Franz/Die_schöne_Müllerin%2C_D.795/12_Pause/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Sixths/4985946_39-1.png"">4985946_39</a>"
"Schubert, Franz","Die schöne Müllerin, D.795",12 Pause,40,Fr43,Bb minor,"<a href=""https://musescore.com/score/4985946"">4985946</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schubert%2C_Franz/Die_schöne_Müllerin%2C_D.795/12_Pause/lc4985946.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schubert%2C_Franz/Die_schöne_Müllerin%2C_D.795/12_Pause/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Sixths/4985946_40-1.png"">4985946_40</a>"
"Schubert, Franz","Die schöne Müllerin, D.795",12 Pause,66,Ger65,Bb major,"<a href=""https://musescore.com/score/4985946"">4985946</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schubert%2C_Franz/Die_schöne_Müllerin%2C_D.795/12_Pause/lc4985946.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schubert%2C_Franz/Die_schöne_Müllerin%2C_D.795/12_Pause/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Sixths/4985946_66-1.png"">4985946_66</a>"
"Schubert, Franz","Die schöne Müllerin, D.795",12 Pause,74,Ger65,Bb major,"<a href=""https://musescore.com/score/4985946"">4985946</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schubert%2C_Franz/Die_schöne_Müllerin%2C_D.795/12_Pause/lc4985946.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schubert%2C_Franz/Die_schöne_Müllerin%2C_D.795/12_Pause/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Sixths/4985946_74-1.png"">4985946_74</a>"
"Schubert, Franz","Die schöne Müllerin, D.795",18 Trockne Blumen,14,It6,E minor,"<a href=""https://musescore.com/score/4985949"">4985949</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schubert%2C_Franz/Die_schöne_Müllerin%2C_D.795/18_Trockne_Blumen/lc4985949.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schubert%2C_Franz/Die_schöne_Müllerin%2C_D.795/18_Trockne_Blumen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Sixths/4985949_14-1.png"">4985949_14</a>"
"Schubert, Franz","Die schöne Müllerin, D.795",18 Trockne Blumen,15,It6,E minor,"<a href=""https://musescore.com/score/4985949"">4985949</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schubert%2C_Franz/Die_schöne_Müllerin%2C_D.795/18_Trockne_Blumen/lc4985949.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schubert%2C_Franz/Die_schöne_Müllerin%2C_D.795/18_Trockne_Blumen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Sixths/4985949_15-1.png"">4985949_15</a>"
"Schubert, Franz","Die schöne Müllerin, D.795",18 Trockne Blumen,28,It6,E minor,"<a href=""https://musescore.com/score/4985949"">4985949</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schubert%2C_Franz/Die_schöne_Müllerin%2C_D.795/18_Trockne_Blumen/lc4985949.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schubert%2C_Franz/Die_schöne_Müllerin%2C_D.795/18_Trockne_Blumen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Sixths/4985949_28-1.png"">4985949_28</a>"
"Schubert, Franz","Die schöne Müllerin, D.795",18 Trockne Blumen,29,It6,E minor,"<a href=""https://musescore.com/score/4985949"">4985949</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schubert%2C_Franz/Die_schöne_Müllerin%2C_D.795/18_Trockne_Blumen/lc4985949.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schubert%2C_Franz/Die_schöne_Müllerin%2C_D.795/18_Trockne_Blumen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Sixths/4985949_29-1.png"">4985949_29</a>"
"Schubert, Franz","Schwanengesang, D.957",02 Kriegers Ahnung,14,Ger65,C minor,"<a href=""https://musescore.com/score/4986000"">4986000</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schubert%2C_Franz/Schwanengesang%2C_D.957/02_Kriegers_Ahnung/lc4986000.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schubert%2C_Franz/Schwanengesang%2C_D.957/02_Kriegers_Ahnung/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/Augmented_Sixths/4986000_14-1.png"">4986000_14</a>"
