COMPOSER,COLLECTION,MOVEMENT,MEASURE,FIGURE,KEY,SCORE,DOWNLOAD,EXAMPLE
"Schubert, Franz","Winterreise, D.911",11 Frühlingstraum,7-9,ii6-V7-I-IV64,A major,"<a href=""https://musescore.com/score/5023603"">5023603</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schubert%2C_Franz/Winterreise%2C_D.911/11_Frühlingstraum/lc5023603.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schubert%2C_Franz/Winterreise%2C_D.911/11_Frühlingstraum/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/5023603_7-9-1.png"">5023603_7-9</a>"
"Schubert, Franz","Winterreise, D.911",11 Frühlingstraum,50-52,vi-ii6-V7-I,A major,"<a href=""https://musescore.com/score/5023603"">5023603</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schubert%2C_Franz/Winterreise%2C_D.911/11_Frühlingstraum/lc5023603.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schubert%2C_Franz/Winterreise%2C_D.911/11_Frühlingstraum/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/5023603_50-52-1.png"">5023603_50-52</a>"
"Schubert, Franz","Winterreise, D.911",11 Frühlingstraum,51-53,ii6-V7-I-IV64,A major,"<a href=""https://musescore.com/score/5023603"">5023603</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schubert%2C_Franz/Winterreise%2C_D.911/11_Frühlingstraum/lc5023603.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schubert%2C_Franz/Winterreise%2C_D.911/11_Frühlingstraum/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/5023603_51-53-1.png"">5023603_51-53</a>"
"Schubert, Franz","Winterreise, D.911",21 Das Wirthshaus,25-26,V-V6-I-IV6,C minor-F major,"<a href=""https://musescore.com/score/5013945"">5013945</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schubert%2C_Franz/Winterreise%2C_D.911/21_Das_Wirthshaus/lc5013945.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schubert%2C_Franz/Winterreise%2C_D.911/21_Das_Wirthshaus/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/5013945_25-26-1.png"">5013945_25-26</a>"
"Schubert, Franz","Winterreise, D.911",23 Die Nebensonnen,24-25,VI-iiø64-V-I,A minor-A major,"<a href=""https://musescore.com/score/5014002"">5014002</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schubert%2C_Franz/Winterreise%2C_D.911/23_Die_Nebensonnen/lc5014002.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schubert%2C_Franz/Winterreise%2C_D.911/23_Die_Nebensonnen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/5014002_24-25-1.png"">5014002_24-25</a>"
"Schumann, Clara","6 Lieder, Op.13",1 Ich stand in dunklen Träumen,12-12,V7/ii-ii6-V7-I,Bb major,"<a href=""https://musescore.com/score/5133602"">5133602</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Clara/6_Lieder%2C_Op.13/1_Ich_stand_in_dunklen_Träumen/lc5133602.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Clara/6_Lieder%2C_Op.13/1_Ich_stand_in_dunklen_Träumen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/5133602_12-12-1.png"">5133602_12-12</a>"
"Schumann, Clara","6 Lieder, Op.13",3 Liebeszauber,28-30,V7/IV-IV-viiø43-V7/vi,Eb major,"<a href=""https://musescore.com/score/5126774"">5126774</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Clara/6_Lieder%2C_Op.13/3_Liebeszauber/lc5126774.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Clara/6_Lieder%2C_Op.13/3_Liebeszauber/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/5126774_28-30-1.png"">5126774_28-30</a>"
"Schumann, Clara","6 Lieder, Op.13",3 Liebeszauber,29-31,IV-viiø43-V7/vi-vi,Eb major,"<a href=""https://musescore.com/score/5126774"">5126774</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Clara/6_Lieder%2C_Op.13/3_Liebeszauber/lc5126774.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Clara/6_Lieder%2C_Op.13/3_Liebeszauber/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/5126774_29-31-1.png"">5126774_29-31</a>"
"Schumann, Clara","6 Lieder, Op.13",4 Der Mond kommt still gegangen,6-9,V7/vi-vi-V7/V-V7,Db major,"<a href=""https://musescore.com/score/5126921"">5126921</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Clara/6_Lieder%2C_Op.13/4_Der_Mond_kommt_still_gegangen/lc5126921.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Clara/6_Lieder%2C_Op.13/4_Der_Mond_kommt_still_gegangen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/5126921_6-9-1.png"">5126921_6-9</a>"
"Schumann, Clara","6 Lieder, Op.13",4 Der Mond kommt still gegangen,15-18,V7/vi-vi-V7/V-V7,Db major,"<a href=""https://musescore.com/score/5126921"">5126921</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Clara/6_Lieder%2C_Op.13/4_Der_Mond_kommt_still_gegangen/lc5126921.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Clara/6_Lieder%2C_Op.13/4_Der_Mond_kommt_still_gegangen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/5126921_15-18-1.png"">5126921_15-18</a>"
"Schumann, Clara","6 Lieder, Op.13",6 Die stille Lotosblume,39-41,iiø7-V7-I-ii7,Db major-F minor,"<a href=""https://musescore.com/score/5130634"">5130634</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Clara/6_Lieder%2C_Op.13/6_Die_stille_Lotosblume/lc5130634.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Clara/6_Lieder%2C_Op.13/6_Die_stille_Lotosblume/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/5130634_39-41-1.png"">5130634_39-41</a>"
"Schumann, Clara","6 Lieder, Op.13",6 Die stille Lotosblume,40-41,V7-I-ii7-V7,Db major-F minor,"<a href=""https://musescore.com/score/5130634"">5130634</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Clara/6_Lieder%2C_Op.13/6_Die_stille_Lotosblume/lc5130634.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Clara/6_Lieder%2C_Op.13/6_Die_stille_Lotosblume/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/5130634_40-41-1.png"">5130634_40-41</a>"
"Schumann, Clara","6 Lieder, Op.13",6 Die stille Lotosblume,40-42,I-ii7-V7-i,Db major-F minor,"<a href=""https://musescore.com/score/5130634"">5130634</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Clara/6_Lieder%2C_Op.13/6_Die_stille_Lotosblume/lc5130634.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Clara/6_Lieder%2C_Op.13/6_Die_stille_Lotosblume/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/5130634_40-42-1.png"">5130634_40-42</a>"
"Schumann, Clara","6 Lieder, Op.13",6 Die stille Lotosblume,41-42,ii7-V7-i-iiø7,F minor-Ab major,"<a href=""https://musescore.com/score/5130634"">5130634</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Clara/6_Lieder%2C_Op.13/6_Die_stille_Lotosblume/lc5130634.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Clara/6_Lieder%2C_Op.13/6_Die_stille_Lotosblume/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/5130634_41-42-1.png"">5130634_41-42</a>"
"Schumann, Clara","6 Lieder, Op.13",6 Die stille Lotosblume,41-43,V7-i-iiø7-V7,F minor-Ab major,"<a href=""https://musescore.com/score/5130634"">5130634</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Clara/6_Lieder%2C_Op.13/6_Die_stille_Lotosblume/lc5130634.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Clara/6_Lieder%2C_Op.13/6_Die_stille_Lotosblume/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/5130634_41-43-1.png"">5130634_41-43</a>"
"Schumann, Clara","6 Lieder, Op.23",4 Auf einem grünen Hügel,4-6,V-i-iv6-VII,A minor,"<a href=""https://musescore.com/score/5142672"">5142672</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Clara/6_Lieder%2C_Op.23/4_Auf_einem_grünen_Hügel/lc5142672.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Clara/6_Lieder%2C_Op.23/4_Auf_einem_grünen_Hügel/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/5142672_4-6-1.png"">5142672_4-6</a>"
"Schumann, Clara","6 Lieder, Op.23",4 Auf einem grünen Hügel,9-11,VI6-V2/V-V65-i,A minor,"<a href=""https://musescore.com/score/5142672"">5142672</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Clara/6_Lieder%2C_Op.23/4_Auf_einem_grünen_Hügel/lc5142672.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Clara/6_Lieder%2C_Op.23/4_Auf_einem_grünen_Hügel/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/5142672_9-11-1.png"">5142672_9-11</a>"
"Schumann, Clara","6 Lieder, Op.23",4 Auf einem grünen Hügel,18-20,V-i-iv6-VII,A minor,"<a href=""https://musescore.com/score/5142672"">5142672</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Clara/6_Lieder%2C_Op.23/4_Auf_einem_grünen_Hügel/lc5142672.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Clara/6_Lieder%2C_Op.23/4_Auf_einem_grünen_Hügel/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/5142672_18-20-1.png"">5142672_18-20</a>"
"Schumann, Clara","6 Lieder, Op.23",4 Auf einem grünen Hügel,23-25,VI6-V2/V-V65-i,A minor,"<a href=""https://musescore.com/score/5142672"">5142672</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Clara/6_Lieder%2C_Op.23/4_Auf_einem_grünen_Hügel/lc5142672.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Clara/6_Lieder%2C_Op.23/4_Auf_einem_grünen_Hügel/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/5142672_23-25-1.png"">5142672_23-25</a>"
"Schumann, Clara","Lieder, Op.12",04 Liebst du um Schönheit,7-8,IV-viiø7-iii-vi7,Db major,"<a href=""https://musescore.com/score/5000397"">5000397</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Clara/Lieder%2C_Op.12/04_Liebst_du_um_Schönheit/lc5000397.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Clara/Lieder%2C_Op.12/04_Liebst_du_um_Schönheit/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/5000397_7-8-1.png"">5000397_7-8</a>"
"Schumann, Clara","Lieder, Op.12",04 Liebst du um Schönheit,23-24,IV-viiø7-iii-vi7,Db major,"<a href=""https://musescore.com/score/5000397"">5000397</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Clara/Lieder%2C_Op.12/04_Liebst_du_um_Schönheit/lc5000397.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Clara/Lieder%2C_Op.12/04_Liebst_du_um_Schönheit/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/5000397_23-24-1.png"">5000397_23-24</a>"
"Schumann, Clara","Lieder, Op.12",04 Liebst du um Schönheit,36-37,ii7-V7-I-viio7/V,Db major,"<a href=""https://musescore.com/score/5000397"">5000397</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Clara/Lieder%2C_Op.12/04_Liebst_du_um_Schönheit/lc5000397.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Clara/Lieder%2C_Op.12/04_Liebst_du_um_Schönheit/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/5000397_36-37-1.png"">5000397_36-37</a>"
"Schumann, Robert","5 Lieder und Gesänge, Op.127",2 Dein Angesicht,4-5,V65/vi-vi-V7/V-V,Eb major,"<a href=""https://musescore.com/score/6834542"">6834542</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/5_Lieder_und_Gesänge%2C_Op.127/2_Dein_Angesicht/lc6834542.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/5_Lieder_und_Gesänge%2C_Op.127/2_Dein_Angesicht/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/6834542_4-5-1.png"">6834542_4-5</a>"
"Schumann, Robert","5 Lieder und Gesänge, Op.127",2 Dein Angesicht,20-21,V65/vi-vi-V7/V-V,Eb major,"<a href=""https://musescore.com/score/6834542"">6834542</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/5_Lieder_und_Gesänge%2C_Op.127/2_Dein_Angesicht/lc6834542.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/5_Lieder_und_Gesänge%2C_Op.127/2_Dein_Angesicht/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/6834542_20-21-1.png"">6834542_20-21</a>"
"Schumann, Robert","Dichterliebe, Op.48","03 Die Rose, die Lilie",15-16,ii2-V65-I-IV,D major,"<a href=""https://musescore.com/score/4976849"">4976849</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/03_Die_Rose%2C_die_Lilie/lc4976849.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/03_Die_Rose%2C_die_Lilie/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/4976849_15-16-1.png"">4976849_15-16</a>"
"Schumann, Robert","Dichterliebe, Op.48",05 Ich will meine Seele tauchen,4-6,i6-iiø7/III-V7/III-III7,B minor,"<a href=""https://musescore.com/score/4978373"">4978373</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/05_Ich_will_meine_Seele_tauchen/lc4978373.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/05_Ich_will_meine_Seele_tauchen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/4978373_4-6-1.png"">4978373_4-6</a>"
"Schumann, Robert","Dichterliebe, Op.48",05 Ich will meine Seele tauchen,5-6,iiø7/III-V7/III-III7-VI7,B minor,"<a href=""https://musescore.com/score/4978373"">4978373</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/05_Ich_will_meine_Seele_tauchen/lc4978373.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/05_Ich_will_meine_Seele_tauchen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/4978373_5-6-1.png"">4978373_5-6</a>"
"Schumann, Robert","Dichterliebe, Op.48",05 Ich will meine Seele tauchen,5-7,V7/III-III7-VI7-iiø7,B minor,"<a href=""https://musescore.com/score/4978373"">4978373</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/05_Ich_will_meine_Seele_tauchen/lc4978373.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/05_Ich_will_meine_Seele_tauchen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/4978373_5-7-1.png"">4978373_5-7</a>"
"Schumann, Robert","Dichterliebe, Op.48",05 Ich will meine Seele tauchen,12-14,i6-iiø7/III-V7/III-III7,B minor,"<a href=""https://musescore.com/score/4978373"">4978373</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/05_Ich_will_meine_Seele_tauchen/lc4978373.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/05_Ich_will_meine_Seele_tauchen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/4978373_12-14-1.png"">4978373_12-14</a>"
"Schumann, Robert","Dichterliebe, Op.48",05 Ich will meine Seele tauchen,13-14,iiø7/III-V7/III-III7-VI7,B minor,"<a href=""https://musescore.com/score/4978373"">4978373</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/05_Ich_will_meine_Seele_tauchen/lc4978373.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/05_Ich_will_meine_Seele_tauchen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/4978373_13-14-1.png"">4978373_13-14</a>"
"Schumann, Robert","Dichterliebe, Op.48",05 Ich will meine Seele tauchen,13-15,V7/III-III7-VI7-iiø7,B minor,"<a href=""https://musescore.com/score/4978373"">4978373</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/05_Ich_will_meine_Seele_tauchen/lc4978373.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/05_Ich_will_meine_Seele_tauchen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/4978373_13-15-1.png"">4978373_13-15</a>"
"Schumann, Robert","Dichterliebe, Op.48",05 Ich will meine Seele tauchen,19-20,iio6-V7-i-iv,B minor,"<a href=""https://musescore.com/score/4978373"">4978373</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/05_Ich_will_meine_Seele_tauchen/lc4978373.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/05_Ich_will_meine_Seele_tauchen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/4978373_19-20-1.png"">4978373_19-20</a>"
"Schumann, Robert","Dichterliebe, Op.48","06 Im Rhein, im heiligen Strome",16-19,V65/iv-iv-V-I,E minor-G major,"<a href=""https://musescore.com/score/4978379"">4978379</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/06_Im_Rhein%2C_im_heiligen_Strome/lc4978379.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/06_Im_Rhein%2C_im_heiligen_Strome/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/4978379_16-19-1.png"">4978379_16-19</a>"
"Schumann, Robert","Dichterliebe, Op.48","06 Im Rhein, im heiligen Strome",17-19,iv-V-I-IV6,E minor-G major,"<a href=""https://musescore.com/score/4978379"">4978379</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/06_Im_Rhein%2C_im_heiligen_Strome/lc4978379.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/06_Im_Rhein%2C_im_heiligen_Strome/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/4978379_17-19-1.png"">4978379_17-19</a>"
"Schumann, Robert","Dichterliebe, Op.48",09 Das ist ein Flöten und Geigen,8-11,V-i-ii7-V7,D minor-F major,"<a href=""https://musescore.com/score/4978390"">4978390</a>","<a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/09_Das_ist_ein_Flöten_und_Geigen/lc4978390.mscz"">.mscz</a> <a href=""https://github.com/MarkGotham/When-in-Rome/blob/master/Corpus/OpenScore-LiederCorpus/Schumann%2C_Robert/Dichterliebe%2C_Op.48/09_Das_ist_ein_Flöten_und_Geigen/score.mxl"">.mxl</a>","<a href=""https://raw.githubusercontent.com/MarkGotham/Anthology/main/OpenScore-LiederCorpus/descending_fifths/4978390_8-11-1.png"">4978390_8-11</a>"
