mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
121	121	1/8	1/8	2/4	2	1	I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
121	121	1/4	1/4	2/4	2	1	V2	C	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
121	121	3/8	3/8	2/4	2	1	V64	C	I		V64		V		64					M	0	0	2, 1, 5		1	2
122	122	0	0	2/4	2	1	V65	C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
122	122	3/8	3/8	2/4	2	1	V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
123	123	0	0	2/4	2	1	I(4#2)}	C	I		I(4#2)		I			4#2			}	M	0	0	0, 9, -1, 1		0	0
123	123	1/4	1/4	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
124	124	0	0	2/4	2	1	V7/IV{	C	I		V7/IV		V		7		IV		{	Mm7	0	0	0, 4, 1, -2		0	0
125	125	0	0	2/4	2	1	IV	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
126	126	0	0	2/4	2	1	V7/ii	C	I		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
127	127	0	0	2/4	2	1	V/V	C	I		V/V		V				V			M	0	0	2, 6, 3		2	2
128	128	0	0	2/4	2	1	V65	C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
129	129	0	0	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
130	130	0	0	2/4	2	1	ii6	C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
130	130	1/4	1/4	2/4	2	1	V65/V	C	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
131	131	0	0	2/4	2	1	V}	C	I		V		V						}	M	0	0	1, 5, 2		1	1
131	131	3/8	3/8	2/4	2	1	V2	C	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
132	132	0	0	2/4	2	1	I6{	C	I		I6		I		6				{	M	0	0	4, 1, 0		0	4
132	132	1/8	1/8	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
132	132	1/4	1/4	2/4	2	1	I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
132	132	3/8	3/8	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
133	133	0	0	2/4	2	1	V43	C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
133	133	1/8	1/8	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
133	133	1/4	1/4	2/4	2	1	V6	C	I		V6		V		6					M	0	0	5, 2, 1		1	5
133	133	3/8	3/8	2/4	2	1	V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
134	134	0	0	2/4	2	1	I(#2)}	C	I		I(#2)		I			#2			}	M	0	0	0, 9, 1		0	0
134	134	1/8	1/8	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
135	135	0	0	2/4	2	1	V2	C	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
135	135	1/8	1/8	2/4	2	1	I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
135	135	1/4	1/4	2/4	2	1	V2	C	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
135	135	3/8	3/8	2/4	2	1	V64	C	I		V64		V		64					M	0	0	2, 1, 5		1	2
136	136	0	0	2/4	2	1	I6{	C	I		I6		I		6				{	M	0	0	4, 1, 0		0	4
136	136	1/8	1/8	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
136	136	1/4	1/4	2/4	2	1	I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
136	136	3/8	3/8	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
137	137	0	0	2/4	2	1	V43	C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
137	137	1/8	1/8	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
137	137	1/4	1/4	2/4	2	1	V6	C	I		V6		V		6					M	0	0	5, 2, 1		1	5
137	137	3/8	3/8	2/4	2	1	V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
138	138	0	0	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
138	138	1/4	1/4	2/4	2	1	I(64)	C	I		I(64)		I			64				M	0	0	0, -1, 3		0	0
139	139	0	0	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
139	139	1/4	1/4	2/4	2	1	IV/IV	C	I		IV/IV		IV				IV			M	0	0	-2, 2, -1		-2	-2
140	140	0	0	2/4	2	1	IV6	C	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
140	140	1/4	1/4	2/4	2	1	ii6	C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
141	141	0	0	2/4	2	1	V(64)	C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
141	141	1/4	1/4	2/4	2	1	V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
142	142	0	0	2/4	2	1	I(4)	C	I		I(4)		I			4				M	0	0	0, -1, 1		0	0
142	142	1/8	1/8	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
142	142	1/4	1/4	2/4	2	1	I(64)	C	I		I(64)		I			64				M	0	0	0, -1, 3		0	0
143	143	0	0	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
143	143	1/4	1/4	2/4	2	1	IV/IV	C	I		IV/IV		IV				IV			M	0	0	-2, 2, -1		-2	-2
144	144	0	0	2/4	2	1	IV6	C	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
144	144	1/4	1/4	2/4	2	1	ii6	C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
145	145	0	0	2/4	2	1	V(64)	C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
145	145	1/4	1/4	2/4	2	1	V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
146	146	0	0	2/4	2	1	I}{	C	I		I		I						}{	M	0	0	0, 4, 1		0	0
146	146	1/4	1/4	2/4	2	1	V43	C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
146	146	3/8	3/8	2/4	2	1	I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
147	147	0	0	2/4	2	1	V	C	I		V		V							M	0	0	1, 5, 2		1	1
147	147	1/4	1/4	2/4	2	1	V43/V	C	I		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
147	147	3/8	3/8	2/4	2	1	V65	C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
148	148	0	0	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
148	148	1/4	1/4	2/4	2	1	V43	C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
148	148	3/8	3/8	2/4	2	1	I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
149	149	0	0	2/4	2	1	V	C	I		V		V							M	0	0	1, 5, 2		1	1
149	149	1/4	1/4	2/4	2	1	V43/V	C	I		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
149	149	3/8	3/8	2/4	2	1	V65	C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
150	150	0	0	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
151	151	0	0	2/4	2	1	V65/IV	C	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
152	152	0	0	2/4	2	1	IV	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
153	153	0	0	2/4	2	1	viio7/V	C	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
153	153	1/4	1/4	2/4	2	1	V(64)	C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
153	153	3/8	3/8	2/4	2	1	V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
154	154	0	0	2/4	2	1	I}{	C	I		I		I						}{	M	0	0	0, 4, 1		0	0
155	155	0	0	2/4	2	1	V65/IV	C	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
156	156	0	0	2/4	2	1	IV	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
157	157	0	0	2/4	2	1	viio7/V	C	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
158	158	0	0	2/4	2	1	V(64)	C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
159	159	1/4	1/4	2/4	2	1	V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
160	160	0	0	2/4	2	1	I[I}	C	I	I	I		I						}	M	0	0	0, 4, 1		0	0
160	160	1/4	1/4	2/4	2	1	{	C	I	I									{		0	0				
161	161	0	0	2/4	2	1	V43	C	I	I	V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
161	161	1/4	1/4	2/4	2	1	viio64	C	I	I	viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
162	162	0	0	2/4	2	1	I	C	I	I	I		I							M	0	0	0, 4, 1		0	0
163	163	0	0	2/4	2	1	V43	C	I	I	V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
163	163	1/4	1/4	2/4	2	1	viio64	C	I	I	viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
164	164	0	0	2/4	2	1	I	C	I	I	I		I							M	0	0	0, 4, 1		0	0
164	164	1/4	1/4	2/4	2	1	V2	C	I	I	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
165	165	0	0	2/4	2	1	I	C	I	I	I		I							M	0	0	0, 4, 1		0	0
165	165	1/4	1/4	2/4	2	1	V2	C	I	I	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
166	166	0	0	2/4	2	1	I	C	I	I	I		I							M	0	0	0, 4, 1		0	0
166	166	1/4	1/4	2/4	2	1	V2	C	I	I	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
167	167	0	0	2/4	2	1	I	C	I	I	I		I							M	0	0	0, 4, 1		0	0
167	167	1/4	1/4	2/4	2	1	V2	C	I	I	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
168	168	0	0	2/4	2	1	I]	C	I	I	I		I							M	0	0	0, 4, 1		0	0
168	168	3/8	3/8	2/4	2	1	#viio7/vi	C	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
169	169	0	0	2/4	2	1	vi(64)	C	I		vi(64)		vi			64				m	0	0	3, 2, -1		3	3
169	169	1/4	1/4	2/4	2	1	vi	C	I		vi		vi							m	0	0	3, 0, 4		3	3
170	170	0	0	2/4	2	1	ii6	C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
170	170	1/4	1/4	2/4	2	1	V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
171	171	0	0	2/4	2	1	I}	C	I		I		I						}	M	0	0	0, 4, 1		0	0
