mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
190	189	0	0	2/2	4	1		i(#7)	c#	iv		i(#7)	i			#7				m	1	1	0, -3, 1	5	0	0
190	189	1/2	1/2	2/2	4	1		i	c#	iv		i	i							m	1	1	0, -3, 1		0	0
191	190	0	0	2/2	4	1		V(64)	c#	iv		V(64)	V			64				M	1	1	1, 0, -3		1	1
191	190	1/4	1/4	2/2	4	1		V7	c#	iv		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
191	190	1/2	1/2	2/2	4	1		V(64)	c#	iv		V(64)	V			64				M	1	1	1, 0, -3		1	1
191	190	3/4	3/4	2/2	4	1		V7	c#	iv		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
192	191	0	0	2/2	4	1		i\\	c#	iv		i	i						\\	m	1	1	0, -3, 1		0	0
193	192	0	0	2/2	4	1		#viio7	c#	iv		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
193	192	1/2	1/2	2/2	4	1		#viio2	c#	iv		#viio2	#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
194	193	0	0	2/2	4	1		V	c#	iv		V	V							M	1	1	1, 5, 2		1	1
194	193	1/2	1/2	2/2	4	1		i64	c#	iv		i64	i		64					m	1	1	1, 0, -3		0	1
195	194	0	0	2/2	4	1		V6	c#	iv		V6	V		6					M	1	1	5, 2, 1		1	5
197	196	0	0	2/2	4	1		#viio7	c#	iv		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
197	196	1/2	1/2	2/2	4	1		#viio2	c#	iv		#viio2	#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
198	197	0	0	2/2	4	1		V	c#	iv		V	V							M	1	1	1, 5, 2		1	1
198	197	1/2	1/2	2/2	4	1		i64	c#	iv		i64	i		64					m	1	1	1, 0, -3		0	1
199	198	0	0	2/2	4	1		i6	c#	iv		i6	i		6					m	1	1	-3, 1, 0		0	-3
199	198	1/2	1/2	2/2	4	1		V6	c#	iv		V6	V		6					M	1	1	5, 2, 1		1	5
200	199	0	0	2/2	4	1		V2	c#	iv		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
200	199	1/2	1/2	2/2	4	1		V64	c#	iv		V64	V		64					M	1	1	2, 1, 5		1	2
201	200	0	0	2/2	4	1		i64	c#	iv		i64	i		64					m	1	1	1, 0, -3		0	1
201	200	1/2	1/2	2/2	4	1		V64	c#	iv		V64	V		64					M	1	1	2, 1, 5		1	2
202	201	0	0	2/2	4	1		i64	c#	iv		i64	i		64					m	1	1	1, 0, -3		0	1
202	201	1/2	1/2	2/2	4	1		i6	c#	iv		i6	i		6					m	1	1	-3, 1, 0		0	-3
203	202	0	0	2/2	4	1		V[V7	c#	iv	V	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
204	203	0	0	2/2	4	1		i64	c#	iv	V	i64	i		64					m	1	1	1, 0, -3		0	1
204	203	1/2	1/2	2/2	4	1		i64(7)	c#	iv	V	i64(7)	i		64	7				m	1	1	1, -2, -3		0	1
204	203	7/8	7/8	2/2	4	1		i64	c#	iv	V	i64	i		64					m	1	1	1, 0, -3		0	1
205	204	0	0	2/2	4	1		V7	c#	iv	V	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
206	205	0	0	2/2	4	1		i64	c#	iv	V	i64	i		64					m	1	1	1, 0, -3		0	1
206	205	1/2	1/2	2/2	4	1		i64(7)]	c#	iv	V	i64(7)	i		64	7				m	1	1	1, -2, -3		0	1
206	205	7/8	7/8	2/2	4	1		bII.I	c#	bII		I	I							M	1	0	0, 4, 1		0	0
207	206	0	0	2/2	4	1		V7	c#	bII		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
208	207	0	0	2/2	4	1		I	c#	bII		I	I							M	1	0	0, 4, 1		0	0
208	207	1/2	1/2	2/2	4	1		IV6	c#	bII		IV6	IV		6					M	1	0	3, 0, -1		-1	3
208	207	7/8	7/8	2/2	4	1		I	c#	bII		I	I							M	1	0	0, 4, 1		0	0
209	208	0	0	2/2	4	1		ii6	c#	bII		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
209	208	3/8	3/8	2/2	4	1		V43/ii	c#	bII		V43/ii	V		43		ii			Mm7	1	0	4, 1, 3, 7		3	4
209	208	1/2	1/2	2/2	4	1		ii6	c#	bII		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
209	208	7/8	7/8	2/2	4	1		V43	c#	bII		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
210	209	0	0	2/2	4	1		I6	c#	bII		I6	I		6					M	1	0	4, 1, 0		0	4
210	209	1/2	1/2	2/2	4	1		IV	c#	bII		IV	IV							M	1	0	-1, 3, 0		-1	-1
211	210	0	0	2/2	4	1		ii	c#	bII		ii	ii							m	1	0	2, -1, 3		2	2
211	210	1/2	1/2	2/2	4	1		V43	c#	bII		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
211	210	7/8	7/8	2/2	4	1		V65	c#	bII		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5
212	211	0	0	2/2	4	1		I	c#	bII		I	I							M	1	0	0, 4, 1		0	0
212	211	1/2	1/2	2/2	4	1		IV6	c#	bII		IV6	IV		6					M	1	0	3, 0, -1		-1	3
213	212	0	0	2/2	4	1		ii6	c#	bII		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
213	212	3/8	3/8	2/2	4	1		V7/ii	c#	bII		V7/ii	V		7		ii			Mm7	1	0	3, 7, 4, 1		3	3
213	212	1/2	1/2	2/2	4	1		ii6	c#	bII		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
213	212	7/8	7/8	2/2	4	1		V65/V	c#	bII		V65/V	V		65		V			Mm7	1	0	6, 3, 0, 2		2	6
214	213	0	0	2/2	4	1		V	c#	bII		V	V							M	1	0	1, 5, 2		1	1
214	213	1/2	1/2	2/2	4	1		V65	c#	bII		V65	V		65					Mm7	1	0	5, 2, -1, 1		1	5
214	213	7/8	7/8	2/2	4	1		#ivo43	c#	bII		#ivo43	#iv	o	43					o7	1	0	0, -3, 6, 3		6	0
215	214	0	0	2/2	4	1		V43	c#	bII		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
215	214	1/2	1/2	2/2	4	1		I6	c#	bII		I6	I		6					M	1	0	4, 1, 0		0	4
216	215	0	0	2/2	4	1		I	c#	bII		I	I							M	1	0	0, 4, 1		0	0
218	217	0	0	2/2	4	1		V43(4)	c#	bII		V43(4)	V		43	4				Mm7	1	0	2, -1, 1, 0		1	2
218	217	3/8	3/8	2/2	4	1		V43	c#	bII		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
220	219	0	0	2/2	4	1		I	c#	bII		I	I							M	1	0	0, 4, 1		0	0
222	221	0	0	2/2	4	1		V43(4)	c#	bII		V43(4)	V		43	4				Mm7	1	0	2, -1, 1, 0		1	2
222	221	3/8	3/8	2/2	4	1		V43	c#	bII		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
224	223	0	0	2/2	4	1		I	c#	bII		I	I							M	1	0	0, 4, 1		0	0
226	225	0	0	2/2	4	1		V43(4)	c#	bII		V43(4)	V		43	4				Mm7	1	0	2, -1, 1, 0		1	2
226	225	3/8	3/8	2/2	4	1		V43	c#	bII		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
228	227	0	0	2/2	4	1		#vii65/ii	c#	bII		#vii65/ii	#vii		65		ii			mm7	1	0	4, 8, 5, 7		7	4
230	229	0	0	2/2	4	1		viio65/V	c#	bII		viio65/V	vii	o	65		V			o7	1	0	3, 0, -3, 6		6	3
231	230	0	0	2/2	4	1		viio43/V	c#	bII		viio43/V	vii	o	43		V			o7	1	0	0, -3, 6, 3		6	0
232	231	0	0	2/2	4	1		V[iio6	c#	bII	V	iio6	ii	o	6					o	1	0	-1, -4, 2		2	-1
232	231	1/2	1/2	2/2	4	1		I64	c#	bII	V	I64	I		64					M	1	0	1, 0, 4		0	1
232	231	3/4	3/4	2/2	4	1		V43	c#	bII	V	V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
233	232	0	0	2/2	4	1		I64	c#	bII	V	I64	I		64					M	1	0	1, 0, 4		0	1
233	232	1/2	1/2	2/2	4	1		V7]	c#	bII	V	V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
234	233	0	0	2/2	4	1		I[V7/IV	c#	bII	I	V7/IV	V		7		IV			Mm7	1	0	0, 4, 1, -2		0	0
234	233	1/2	1/2	2/2	4	1		IV64	c#	bII	I	IV64	IV		64					M	1	0	0, -1, 3		-1	0
235	234	0	0	2/2	4	1		V43	c#	bII	I	V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
235	234	1/2	1/2	2/2	4	1		I	c#	bII	I	I	I							M	1	0	0, 4, 1		0	0
236	235	0	0	2/2	4	1		V7/IV	c#	bII	I	V7/IV	V		7		IV			Mm7	1	0	0, 4, 1, -2		0	0
236	235	1/2	1/2	2/2	4	1		IV64]	c#	bII	I	IV64	IV		64					M	1	0	0, -1, 3		-1	0
236	235	3/4	3/4	2/2	4	1		V65/ii	c#	bII		V65/ii	V		65		ii			Mm7	1	0	7, 4, 1, 3		3	7
238	237	0	0	2/2	4	1		ii[ii	c#	bII	ii	ii	ii							m	1	0	2, -1, 3		2	2
238	237	1/2	1/2	2/2	4	1		ii	c#	bII	ii	ii	ii							m	1	0	2, -1, 3		2	2
239	238	0	0	2/2	4	1		V43/ii	c#	bII	ii	V43/ii	V		43		ii			Mm7	1	0	4, 1, 3, 7		3	4
239	238	1/2	1/2	2/2	4	1		ii]	c#	bII	ii	ii	ii							m	1	0	2, -1, 3		2	2
240	239	0	0	2/2	4	1		I.I6(b2)	c#	I		I6(b2)	I		6	b2				M	1	0	4, 1, -5		0	4
240	239	1/2	1/2	2/2	4	1		I6	c#	I		I6	I		6					M	1	0	4, 1, 0		0	4
241	240	0	0	2/2	4	1		I	c#	I		I	I							M	1	0	0, 4, 1		0	0
244	243	0	0	2/2	4	1		V43(4)	c#	I		V43(4)	V		43	4				Mm7	1	0	2, -1, 1, 0		1	2
244	243	1/2	1/2	2/2	4	1		V43	c#	I		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
246	245	0	0	2/2	4	1		I	c#	I		I	I							M	1	0	0, 4, 1		0	0
248	247	0	0	2/2	4	1		V43(4)	c#	I		V43(4)	V		43	4				Mm7	1	0	2, -1, 1, 0		1	2
248	247	3/8	3/8	2/2	4	1		V43	c#	I		V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
250	249	0	0	2/2	4	1		#viio7/iv	c#	I		#viio7/iv	#vii	o	7		iv			o7	1	0	4, 1, -2, -5		4	4
252	251	0	0	2/2	4	1		viio65/V	c#	I		viio65/V	vii	o	65		V			o7	1	0	3, 0, -3, 6		6	3
253	252	0	0	2/2	4	1		viio2/V	c#	I		viio2/V	vii	o	2		V			o7	1	0	-3, 6, 3, 0		6	-3
254	253	0	0	2/2	4	1		viio2	c#	I		viio2	vii	o	2					o7	1	0	-4, 5, 2, -1		5	-4
254	253	1/2	1/2	2/2	4	1		I6	c#	I		I6	I		6					M	1	0	4, 1, 0		0	4
255	254	0	0	2/2	4	1		I6	c#	I		I6	I		6					M	1	0	4, 1, 0		0	4
255	254	1/2	1/2	2/2	4	1		V7	c#	I		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
256	255	0	0	2/2	4	1		I[V7/IV	c#	I	I	V7/IV	V		7		IV			Mm7	1	0	0, 4, 1, -2		0	0
256	255	1/2	1/2	2/2	4	1		IV64	c#	I	I	IV64	IV		64					M	1	0	0, -1, 3		-1	0
257	256	0	0	2/2	4	1		V43	c#	I	I	V43	V		43					Mm7	1	0	2, -1, 1, 5		1	2
257	256	1/2	1/2	2/2	4	1		I	c#	I	I	I	I							M	1	0	0, 4, 1		0	0
258	257	0	0	2/2	4	1		V7/iv	c#	I	I	V7/iv	V		7		iv			Mm7	1	0	0, 4, 1, -2		0	0
258	257	1/2	1/2	2/2	4	1		iv64]	c#	I	I	iv64	iv		64					m	1	0	0, -1, -4		-1	0
259	258	0	0	2/2	4	1		i.V65	c#	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
259	258	1/2	1/2	2/2	4	1		i	c#	i		i	i							m	1	1	0, -3, 1		0	0
260	259	0	0	2/2	4	1		#viio7	c#	i		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
260	259	1/2	1/2	2/2	4	1		i	c#	i		i	i							m	1	1	0, -3, 1		0	0
261	260	0	0	2/2	4	1		viio7/V	c#	i		viio7/V	vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
261	260	1/2	1/2	2/2	4	1		V	c#	i		V	V							M	1	1	1, 5, 2		1	1
263	262	0	0	2/2	4	1		i6	c#	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
263	262	1/2	1/2	2/2	4	1		ii%2	c#	i		ii%2	ii	%	2					%7	1	1	0, 2, -1, -4		2	0
263	262	7/8	7/8	2/2	4	1		V65	c#	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
264	263	0	0	2/2	4	1		i	c#	i		i	i							m	1	1	0, -3, 1		0	0
264	263	1/2	1/2	2/2	4	1		i64	c#	i		i64	i		64					m	1	1	1, 0, -3		0	1
266	265	0	0	2/2	4	1		V65	c#	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
266	265	1/2	1/2	2/2	4	1		V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
268	267	0	0	2/2	4	1		i	c#	i		i	i							m	1	1	0, -3, 1		0	0
269	268	0	0	2/2	4	1		i64	c#	i		i64	i		64					m	1	1	1, 0, -3		0	1
270	269	0	0	2/2	4	1		V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
270	269	1/2	1/2	2/2	4	1		V	c#	i		V	V							M	1	1	1, 5, 2		1	1
271	270	0	0	2/2	4	1		V2	c#	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
271	270	1/2	1/2	2/2	4	1		V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
272	271	0	0	2/2	4	1		i64	c#	i		i64	i		64					m	1	1	1, 0, -3		0	1
273	272	0	0	2/2	4	1		#viio65	c#	i		#viio65	#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
274	273	0	0	2/2	4	1		i6	c#	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
274	273	1/2	1/2	2/2	4	1		iv	c#	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
275	274	1/4	1/4	2/2	4	1		i64	c#	i		i64	i		64					m	1	1	1, 0, -3		0	1
275	274	3/4	3/4	2/2	4	1		iv64	c#	i		iv64	iv		64					m	1	1	0, -1, -4		-1	0
276	275	0	0	2/2	4	1		V6	c#	i		V6	V		6					M	1	1	5, 2, 1		1	5
276	275	1/2	1/2	2/2	4	1		i	c#	i		i	i							m	1	1	0, -3, 1		0	0
277	276	0	0	2/2	4	1		V65	c#	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
277	276	1/2	1/2	2/2	4	1		i6	c#	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
278	277	0	0	2/2	4	1		#viio65	c#	i		#viio65	#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
279	278	0	0	2/2	4	1		i6	c#	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
280	279	0	0	2/2	4	1		V2	c#	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
280	279	1/2	1/2	2/2	4	1		V43	c#	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
281	280	0	0	2/2	4	1		V	c#	i		V	V							M	1	1	1, 5, 2		1	1
282	281	0	0	2/2	4	1		#viio65	c#	i		#viio65	#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
283	282	0	0	2/2	4	1		i6	c#	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
283	282	3/4	3/4	2/2	4	1		i	c#	i		i	i							m	1	1	0, -3, 1		0	0
284	283	0	0	2/2	4	1		V(64)	c#	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
284	283	1/4	1/4	2/2	4	1		V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
284	283	1/2	1/2	2/2	4	1		V(64)	c#	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
284	283	3/4	3/4	2/2	4	1		V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
285	284	0	0	2/2	4	1		i6	c#	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
285	284	1/4	1/4	2/2	4	1		V43	c#	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
285	284	1/2	1/2	2/2	4	1		i	c#	i		i	i							m	1	1	0, -3, 1		0	0
286	285	0	0	2/2	4	1		#viio7	c#	i		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
287	286	0	0	2/2	4	1		V6	c#	i		V6	V		6					M	1	1	5, 2, 1		1	5
287	286	1/2	1/2	2/2	4	1		i	c#	i		i	i							m	1	1	0, -3, 1		0	0
288	287	0	0	2/2	4	1		#viio7	c#	i		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
289	288	0	0	2/2	4	1		V6	c#	i		V6	V		6					M	1	1	5, 2, 1		1	5
289	288	1/2	1/2	2/2	4	1		i	c#	i		i	i							m	1	1	0, -3, 1		0	0
290	289	0	0	2/2	4	1		V6	c#	i		V6	V		6					M	1	1	5, 2, 1		1	5
290	289	1/2	1/2	2/2	4	1		i	c#	i		i	i							m	1	1	0, -3, 1		0	0
291	290	0	0	2/2	4	1		V	c#	i		V	V							M	1	1	1, 5, 2		1	1
291	290	1/2	1/2	2/2	4	1		VI	c#	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
292	291	0	0	2/2	4	1		V6/iv	c#	i		V6/iv	V		6		iv			M	1	1	4, 1, 0		0	4
292	291	1/2	1/2	2/2	4	1		iv	c#	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
293	292	0	0	2/2	4	1		V65	c#	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
294	293	0	0	2/2	4	1		i6	c#	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
295	294	0	0	2/2	4	1		V65	c#	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
296	295	0	0	2/2	4	1		i6	c#	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
297	296	0	0	2/2	4	1		V65	c#	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
298	297	0	0	2/2	4	1		i6	c#	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
299	298	0	0	2/2	4	1		iio65	c#	i		iio65	ii	o	65					o7	1	1	-1, -4, -7, 2		2	-1
299	298	1/2	1/2	2/2	4	1		V2	c#	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
300	299	0	0	2/2	4	1		i6	c#	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
300	299	1/2	1/2	2/2	4	1		VI	c#	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
301	300	0	0	2/2	4	1		iio65	c#	i		iio65	ii	o	65					o7	1	1	-1, -4, -7, 2		2	-1
301	300	1/2	1/2	2/2	4	1		V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
302	301	0	0	2/2	4	1		i	c#	i		i	i							m	1	1	0, -3, 1		0	0
303	302	0	0	2/2	4	1		V64	c#	i		V64	V		64					M	1	1	2, 1, 5		1	2
304	303	1/4	1/4	2/2	4	1		#viio65	c#	i		#viio65	#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
305	304	0	0	2/2	4	1		i6	c#	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
305	304	1/2	1/2	2/2	4	1		i	c#	i		i	i							m	1	1	0, -3, 1		0	0
306	305	0	0	2/2	4	1		ii%2	c#	i		ii%2	ii	%	2					%7	1	1	0, 2, -1, -4		2	0
306	305	1/2	1/2	2/2	4	1		V7/iv	c#	i		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
307	306	0	0	2/2	4	1		iv	c#	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
307	306	3/4	3/4	2/2	4	1		V(64)	c#	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
308	307	1/2	1/2	2/2	4	1		V	c#	i		V	V							M	1	1	1, 5, 2		1	1
308	307	3/4	3/4	2/2	4	1		i	c#	i		i	i							m	1	1	0, -3, 1		0	0
309	308	3/4	3/4	2/2	4	1		ii%2	c#	i		ii%2	ii	%	2					%7	1	1	0, 2, -1, -4		2	0
310	309	1/2	1/2	2/2	4	1		V7/iv	c#	i		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
310	309	3/4	3/4	2/2	4	1		iv	c#	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
311	310	3/4	3/4	2/2	4	1		V(64)	c#	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
312	311	1/4	1/4	2/2	4	1		V	c#	i		V	V							M	1	1	1, 5, 2		1	1
313	312	0	0	2/2	4	1		i	c#	i		i	i							m	1	1	0, -3, 1		0	0
315	314	0	0	2/2	4	1		VII	c#	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
316	315	0	0	2/2	4	1		VI	c#	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
317	316	0	0	2/2	4	1		III6	c#	i		III6	III		6					M	1	1	1, -2, -3		-3	1
318	317	0	0	2/2	4	1		iv	c#	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
319	318	0	0	2/2	4	1		i6	c#	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
319	318	1/2	1/2	2/2	4	1		iio6	c#	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
320	319	0	0	2/2	4	1		V(64)	c#	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
320	319	1/2	1/2	2/2	4	1		V	c#	i		V	V							M	1	1	1, 5, 2		1	1
321	320	0	0	2/2	4	1		i	c#	i		i	i							m	1	1	0, -3, 1		0	0
322	321	0	0	2/2	4	1		i	c#	i		i	i							m	1	1	0, -3, 1		0	0
323	322	0	0	2/2	4	1		VII	c#	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
324	323	0	0	2/2	4	1		iv65	c#	i		iv65	iv		65					mm7	1	1	-4, 0, -3, -1		-1	-4
325	324	0	0	2/2	4	1		III6	c#	i		III6	III		6					M	1	1	1, -2, -3		-3	1
326	325	0	0	2/2	4	1		iv	c#	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
327	326	0	0	2/2	4	1		III	c#	i		III	III							M	1	1	-3, 1, -2		-3	-3
327	326	1/2	1/2	2/2	4	1		iio6	c#	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
328	327	0	0	2/2	4	1		V(64)	c#	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
328	327	1/2	1/2	2/2	4	1		bII6	c#	i		bII6	bII		6					M	1	1	-1, -4, -5		-5	-1
329	328	0	0	2/2	4	1		bII	c#	i		bII	bII							M	1	1	-5, -1, -4		-5	-5
331	330	1/4	1/4	2/2	4	1		V6	c#	i		V6	V		6					M	1	1	5, 2, 1		1	5
331	330	1/2	1/2	2/2	4	1		i	c#	i		i	i							m	1	1	0, -3, 1		0	0
331	330	3/4	3/4	2/2	4	1		V43	c#	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
332	331	0	0	2/2	4	1		i	c#	i		i	i							m	1	1	0, -3, 1		0	0
332	331	1/4	1/4	2/2	4	1		i64	c#	i		i64	i		64					m	1	1	1, 0, -3		0	1
332	331	1/2	1/2	2/2	4	1		i\\	c#	i		i	i						\\	m	1	1	0, -3, 1		0	0
332	331	3/4	3/4	2/2	4	1		bII	c#	i		bII	bII							M	1	1	-5, -1, -4		-5	-5
335	334	1/4	1/4	2/2	4	1		V6	c#	i		V6	V		6					M	1	1	5, 2, 1		1	5
335	334	1/2	1/2	2/2	4	1		i	c#	i		i	i							m	1	1	0, -3, 1		0	0
335	334	3/4	3/4	2/2	4	1		V43	c#	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
336	335	0	0	2/2	4	1		i	c#	i		i	i							m	1	1	0, -3, 1		0	0
336	335	1/4	1/4	2/2	4	1		i64	c#	i		i64	i		64					m	1	1	1, 0, -3		0	1
336	335	1/2	1/2	2/2	4	1		i	c#	i		i	i							m	1	1	0, -3, 1		0	0
338	337	0	0	2/2	4	1		V65	c#	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
339	338	0	0	2/2	4	1		i	c#	i		i	i							m	1	1	0, -3, 1		0	0
340	339	0	0	2/2	4	1		V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
341	340	0	0	2/2	4	1		i	c#	i		i	i							m	1	1	0, -3, 1		0	0
342	341	0	0	2/2	4	1		V65	c#	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
343	342	0	0	2/2	4	1		i	c#	i		i	i							m	1	1	0, -3, 1		0	0
344	343	0	0	2/2	4	1		V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
345	344	0	0	2/2	4	1		i	c#	i		i	i							m	1	1	0, -3, 1		0	0
345	344	1/2	1/2	2/2	4	1		V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
346	345	0	0	2/2	4	1		i	c#	i		i	i							m	1	1	0, -3, 1		0	0
346	345	1/2	1/2	2/2	4	1		V7	c#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
347	346	1/2	1/2	2/2	4	1		V65(+9)	c#	i		V65(+9)	V		65	+9				Mm7	1	1	5, 2, -1, 1	-4	1	5
349	348	0	0	2/2	4	1		i	c#	i		i	i							m	1	1	0, -3, 1		0	0
350	349	0	0	2/2	4	1		V65(+9)	c#	i		V65(+9)	V		65	+9				Mm7	1	1	5, 2, -1, 1	-4	1	5
351	350	0	0	2/2	4	1		i	c#	i		i	i							m	1	1	0, -3, 1		0	0
351	350	1/2	1/2	2/2	4	1		V7/IV	c#	i		V7/IV	V		7		IV			Mm7	1	1	0, 4, 1, -2		0	0
352	351	0	0	2/2	4	1		IV6	c#	i		IV6	IV		6					M	1	1	3, 0, -1		-1	3
352	351	1/2	1/2	2/2	4	1		IV6(b2)	c#	i		IV6(b2)	IV		6	b2				M	1	1	3, 0, -6		-1	3
353	352	0	0	2/2	4	1		iv	c#	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
353	352	1/2	1/2	2/2	4	1		iv6	c#	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
354	353	0	0	2/2	4	1		V/iv	c#	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
357	356	0	0	2/2	4	1		iv6	c#	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
357	356	1/2	1/2	2/2	4	1		iv6(7)	c#	i		iv6(7)	iv		6	7				m	1	1	-4, 0, -3		-1	-4
358	357	0	0	2/2	4	1		iv	c#	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
358	357	1/2	1/2	2/2	4	1		iv6	c#	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
359	358	0	0	2/2	4	1		V/iv	c#	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
362	361	0	0	2/2	4	1		bII	c#	i		bII	bII							M	1	1	-5, -1, -4		-5	-5
363	362	0	0	2/2	4	1		#viio7	c#	i		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
