mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
126	126	1/4	1/4	3/8	4	1		V65/IV		Ab	i		V65/IV		V		65		IV			Mm7	0	1	4, 1, -2, 0		0	4
126	126	5/16	5/16	3/8	4	1		IV		Ab	i		IV		IV							M	0	1	-1, 3, 0		-1	-1
127	127	0	0	3/8	4	1		IV+		Ab	i		IV+		IV	+						+	0	1	-1, 3, 7		-1	-1
127	127	1/16	1/16	3/8	4	1		V6/ii		Ab	i		V6/ii		V		6		ii			M	0	1	7, 4, 3		3	7
128	128	0	0	3/8	4	1		ii		Ab	i		ii		ii							m	0	1	2, -1, 3		2	2
129	129	0	0	3/8	4	1		ii6		Ab	i		ii6		ii		6					m	0	1	-1, 3, 2		2	-1
129	129	1/4	1/4	3/8	4	1		V2		Ab	i		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
130	130	0	0	3/8	4	1		I6		Ab	i		I6		I		6					M	0	1	4, 1, 0		0	4
130	130	1/16	1/16	3/8	4	1		IV6		Ab	i		IV6		IV		6					M	0	1	3, 0, -1		-1	3
130	130	1/8	1/8	3/8	4	1		V(64)		Ab	i		V(64)		V			64				M	0	1	1, 0, -3		1	1
130	130	1/4	1/4	3/8	4	1		V7		Ab	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
131	131	0	0	3/8	4	1		I[I		Ab	i	I	I		I							M	0	1	0, 4, 1		0	0
131	131	1/8	1/8	3/8	4	1		IV		Ab	i	I	IV		IV							M	0	1	-1, 3, 0		-1	-1
131	131	5/16	5/16	3/8	4	1		ii		Ab	i	I	ii		ii							m	0	1	2, -1, 3		2	2
132	132	0	0	3/8	4	1		V7(4)		Ab	i	I	V7(4)		V		7	4				Mm7	0	1	1, 0, 2, -1		1	1
132	132	1/8	1/8	3/8	4	1		V7		Ab	i	I	V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
133	133	0	0	3/8	4	1		I		Ab	i	I	I		I							M	0	1	0, 4, 1		0	0
133	133	1/8	1/8	3/8	4	1		ii64		Ab	i	I	ii64		ii		64					m	0	1	3, 2, -1		2	3
134	134	1/8	1/8	3/8	4	1		V65		Ab	i	I	V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
135	135	0	0	3/8	4	1		I]		Ab	i	I	I		I							M	0	1	0, 4, 1		0	0
135	135	1/8	1/8	3/8	4	1		IV		Ab	i		IV		IV							M	0	1	-1, 3, 0		-1	-1
135	135	1/4	1/4	3/8	4	1		V		Ab	i		V		V							M	0	1	1, 5, 2		1	1
136	136	0	0	3/8	4	1		V7		Ab	i		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
139	139	0	0	3/8	4	1		i.i		Ab	i		i		i							m	0	1	0, -3, 1		0	0
140	140	0	0	3/8	4	1		i(9)		Ab	i		i(9)		i			9				m	0	1	0, -3, 1	2	0	0
140	140	1/8	1/8	3/8	4	1		i		Ab	i		i		i							m	0	1	0, -3, 1		0	0
142	142	1/8	1/8	3/8	4	1		V		Ab	i		V		V							M	0	1	1, 5, 2		1	1
143	143	0	0	3/8	4	1		I.I		Ab	I		I		I							M	0	0	0, 4, 1		0	0
143	143	1/8	1/8	3/8	4	1		IV6		Ab	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
143	143	1/4	1/4	3/8	4	1		ii		Ab	I		ii		ii							m	0	0	2, -1, 3		2	2
144	144	0	0	3/8	4	1		V6(4)		Ab	I		V6(4)		V		6	4				M	0	0	0, 2, 1		1	0
144	144	1/8	1/8	3/8	4	1		V6		Ab	I		V6		V		6					M	0	0	5, 2, 1		1	5
144	144	1/4	1/4	3/8	4	1		V		Ab	I		V		V							M	0	0	1, 5, 2		1	1
145	145	0	0	3/8	4	1		I6		Ab	I		I6		I		6					M	0	0	4, 1, 0		0	4
145	145	1/8	1/8	3/8	4	1		IV		Ab	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
145	145	3/16	3/16	3/8	4	1		IV+		Ab	I		IV+		IV	+						+	0	0	-1, 3, 7		-1	-1
145	145	1/4	1/4	3/8	4	1		ii6		Ab	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
145	145	5/16	5/16	3/8	4	1		V6/V		Ab	I		V6/V		V		6		V			M	0	0	6, 3, 2		2	6
146	146	0	0	3/8	4	1		V7(4)		Ab	I		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
146	146	1/8	1/8	3/8	4	1		V7		Ab	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
147	147	0	0	3/8	4	1		I\\		Ab	I		I		I						\\	M	0	0	0, 4, 1		0	0
147	147	1/8	1/8	3/8	4	1		IV		Ab	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
148	148	0	0	3/8	4	1		ii		Ab	I		ii		ii							m	0	0	2, -1, 3		2	2
148	148	1/8	1/8	3/8	4	1		V		Ab	I		V		V							M	0	0	1, 5, 2		1	1
149	149	0	0	3/8	4	1		iii		Ab	I		iii		iii							m	0	0	4, 1, 5		4	4
149	149	1/8	1/8	3/8	4	1		vi		Ab	I		vi		vi							m	0	0	3, 0, 4		3	3
149	149	1/4	1/4	3/8	4	1		ii		Ab	I		ii		ii							m	0	0	2, -1, 3		2	2
149	149	5/16	5/16	3/8	4	1		ii6		Ab	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
150	150	0	0	3/8	4	1		V(64)		Ab	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
151	151	0	0	3/8	4	1		V7		Ab	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
152	152	0	0	3/8	4	1		viio2		Ab	I		viio2		vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
154	154	1/4	1/4	3/8	4	1		V		Ab	I		V		V							M	0	0	1, 5, 2		1	1
155	155	0	0	3/8	4	1		I64		Ab	I		I64		I		64					M	0	0	1, 0, 4		0	1
156	156	0	0	3/8	4	1		viio2		Ab	I		viio2		vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
156	156	1/4	1/4	3/8	4	1		V65		Ab	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
157	157	0	0	3/8	4	1		I		Ab	I		I		I							M	0	0	0, 4, 1		0	0
158	158	0	0	3/8	4	1		viio2		Ab	I		viio2		vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
158	158	1/4	1/4	3/8	4	1		V65		Ab	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
159	159	0	0	3/8	4	1		I		Ab	I		I		I							M	0	0	0, 4, 1		0	0
161	161	0	0	3/8	4	1		i		Ab	I		i		i							m	0	0	0, -3, 1		0	0
162	162	0	0	3/8	4	1		V43/V		Ab	I		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
163	163	0	0	3/8	4	1		V7		Ab	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
164	164	0	0	3/8	4	1		I		Ab	I		I		I							M	0	0	0, 4, 1		0	0
164	164	1/4	1/4	3/8	4	1		V7		Ab	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
165	165	0	0	3/8	4	1		I		Ab	I		I		I							M	0	0	0, 4, 1		0	0
165	165	1/4	1/4	3/8	4	1		V7		Ab	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
166	166	1/8	1/8	3/8	4	1		I		Ab	I		I		I							M	0	0	0, 4, 1		0	0
169	169	0	0	3/8	4	1		I\\		Ab	I		I		I						\\	M	0	0	0, 4, 1		0	0
