mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
199	178	0	0	2/2	2	1	I}		D	V		I		I						}	M	0	0	0, 4, 1		0	0
200	178	0	1/2	2/2	2	1	I.ii%2/II{		D	I		ii%2/II		ii	%	2		II		{	%7	0	0	2, 4, 1, -2		4	2
201	179	0	0	2/2	2	1	viio7/II		D	I		viio7/II		vii	o	7		II			o7	0	0	7, 4, 1, -2		7	7
201	179	1/4	1/4	2/2	2	1	II		D	I		II		II							M	0	0	2, 6, 3		2	2
201	179	1/2	1/2	2/2	2	1	viio7		D	I		viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
201	179	3/4	3/4	2/2	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
202	180	0	0	2/2	2	1	viio/V		D	I		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
202	180	1/8	1/8	2/2	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
202	180	1/4	1/4	2/2	2	1	viio/IV		D	I		viio/IV		vii	o			IV			o	0	0	4, 1, -2		4	4
202	180	3/8	3/8	2/2	2	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
202	180	1/2	1/2	2/2	2	1	viio/III		D	I		viio/III		vii	o			III			o	0	0	9, 6, 3		9	9
202	180	5/8	5/8	2/2	2	1	III		D	I		III		III							M	0	0	4, 8, 5		4	4
202	180	3/4	3/4	2/2	2	1	viio/II		D	I		viio/II		vii	o			II			o	0	0	7, 4, 1		7	7
202	180	7/8	7/8	2/2	2	1	II		D	I		II		II							M	0	0	2, 6, 3		2	2
203	181	0	0	2/2	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
203	181	1/4	1/4	2/2	2	1	vi		D	I		vi		vi							m	0	0	3, 0, 4		3	3
203	181	1/2	1/2	2/2	2	1	ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
203	181	3/4	3/4	2/2	2	1	viio/V		D	I		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
204	182	0	0	2/2	2	1	V}		D	I		V		V						}	M	0	0	1, 5, 2		1	1
205	183	1/2	1/2	2/2	2	1	{		D	I										{		0	0				
205	183	3/4	3/4	2/2	2	1	viio64		D	I		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
206	184	0	0	2/2	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
206	184	1/4	1/4	2/2	2	1	V43		D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
206	184	1/2	1/2	2/2	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
206	184	3/4	3/4	2/2	2	1	V43/vi		D	I		V43/vi		V		43		vi			Mm7	0	0	5, 2, 4, 8		4	5
207	185	0	0	2/2	2	1	vi		D	I		vi		vi							m	0	0	3, 0, 4		3	3
207	185	1/4	1/4	2/2	2	1	V43/IV		D	I		V43/IV		V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
207	185	1/2	1/2	2/2	2	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
207	185	3/4	3/4	2/2	2	1	V+6/IV		D	I		V+6/IV		V	+	6		IV			+	0	0	4, 8, 0		0	4
208	186	0	0	2/2	2	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
208	186	1/4	1/4	2/2	2	1	ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
208	186	1/2	1/2	2/2	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
209	187	0	0	2/2	2	1	I}		D	I		I		I						}	M	0	0	0, 4, 1		0	0
210	187	0	1/2	2/2	2	1	V43{		D	I		V43		V		43				{	Mm7	0	0	2, -1, 1, 5		1	2
211	188	0	0	2/2	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
211	188	1/2	1/2	2/2	2	1	vi		D	I		vi		vi							m	0	0	3, 0, 4		3	3
212	189	0	0	2/2	2	1	ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
212	189	1/2	1/2	2/2	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
213	190	0	0	2/2	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
213	190	1/4	1/4	2/2	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
213	190	1/2	1/2	2/2	2	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
213	190	3/4	3/4	2/2	2	1	ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
214	191	0	0	2/2	2	1	V(64)}		D	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
214	191	1/4	1/4	2/2	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
214	191	5/8	5/8	2/2	2	1	{		D	I										{		0	0				
215	192	0	0	2/2	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
215	192	1/2	1/2	2/2	2	1	i6		D	I		i6		i		6					m	0	0	-3, 1, 0		0	-3
216	193	0	0	2/2	2	1	V.V7		D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
216	193	1/2	1/2	2/2	2	1	V		D	V		V		V							M	0	0	1, 5, 2		1	1
216	193	3/4	3/4	2/2	2	1	V65		D	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
217	194	0	0	2/2	2	1	I		D	V		I		I							M	0	0	0, 4, 1		0	0
217	194	1/4	1/4	2/2	2	1	IV		D	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
217	194	1/2	1/2	2/2	2	1	V(64)		D	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
217	194	3/4	3/4	2/2	2	1	V7		D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
218	195	0	0	2/2	2	1	I(94)}		D	V		I(94)		I			94			}	M	0	0	0, -1, 1	2	0	0
218	195	1/4	1/4	2/2	2	1	I		D	V		I		I							M	0	0	0, 4, 1		0	0
219	195	0	1/2	2/2	2	1	I.V43{		D	I		V43		V		43				{	Mm7	0	0	2, -1, 1, 5		1	2
220	196	0	0	2/2	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
220	196	1/2	1/2	2/2	2	1	vi		D	I		vi		vi							m	0	0	3, 0, 4		3	3
221	197	0	0	2/2	2	1	ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
221	197	1/2	1/2	2/2	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
222	198	0	0	2/2	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
222	198	1/4	1/4	2/2	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
222	198	1/2	1/2	2/2	2	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
222	198	3/4	3/4	2/2	2	1	ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
223	199	0	0	2/2	2	1	V(64)}		D	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
223	199	1/4	1/4	2/2	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
223	199	9/16	9/16	2/2	2	1	{		D	I										{		0	0				
224	200	0	0	2/2	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
224	200	1/2	1/2	2/2	2	1	i6		D	I		i6		i		6					m	0	0	-3, 1, 0		0	-3
225	201	0	0	2/2	2	1	V.V7		D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
225	201	1/4	1/4	2/2	2	1	V		D	V		V		V							M	0	0	1, 5, 2		1	1
225	201	3/4	3/4	2/2	2	1	V65		D	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
226	202	0	0	2/2	2	1	I		D	V		I		I							M	0	0	0, 4, 1		0	0
226	202	1/4	1/4	2/2	2	1	IV		D	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
226	202	1/2	1/2	2/2	2	1	V(64)		D	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
226	202	3/4	3/4	2/2	2	1	V7		D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
227	203	0	0	2/2	2	1	I(94)}		D	V		I(94)		I			94			}	M	0	0	0, -1, 1	2	0	0
227	203	1/4	1/4	2/2	2	1	I		D	V		I		I							M	0	0	0, 4, 1		0	0
228	203	0	1/2	2/2	2	1	I.ii%2/II		D	I		ii%2/II		ii	%	2		II			%7	0	0	2, 4, 1, -2		4	2
229	204	0	0	2/2	2	1	viio43/II		D	I		viio43/II		vii	o	43		II			o7	0	0	1, -2, 7, 4		7	1
229	204	1/4	1/4	2/2	2	1	II6		D	I		II6		II		6					M	0	0	6, 3, 2		2	6
229	204	1/2	1/2	2/2	2	1	viio43		D	I		viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
229	204	3/4	3/4	2/2	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
230	205	0	0	2/2	2	1	IV6	vi	D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
230	205	3/16	3/16	2/2	2	1	V(+4)		D	I		V(+4)		V			+4				M	0	0	1, 5, 2	0	1	1
230	205	5/16	5/16	2/2	2	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
230	205	7/16	7/16	2/2	2	1	V+6/IV		D	I		V+6/IV		V	+	6		IV			+	0	0	4, 8, 0		0	4
230	205	9/16	9/16	2/2	2	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
230	205	11/16	11/16	2/2	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
230	205	13/16	13/16	2/2	2	1	viio6(2)		D	I		viio6(2)		vii	o	6	2				o	0	0	2, -1, 0		5	2
230	205	15/16	15/16	2/2	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
231	206	0	0	2/2	2	1	V65		D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
231	206	1/4	1/4	2/2	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
231	206	1/2	1/2	2/2	2	1	V6		D	I		V6		V		6					M	0	0	5, 2, 1		1	5
231	206	3/4	3/4	2/2	2	1	V43/V		D	I		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
232	207	0	0	2/2	2	1	V}		D	I		V		V						}	M	0	0	1, 5, 2		1	1
232	207	1/2	1/2	2/2	2	1	vi		D	I		vi		vi							m	0	0	3, 0, 4		3	3
233	208	0	0	2/2	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
233	208	3/8	3/8	2/2	2	1	V43{		D	I		V43		V		43				{	Mm7	0	0	2, -1, 1, 5		1	2
234	209	0	0	2/2	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
234	209	1/2	1/2	2/2	2	1	vi		D	I		vi		vi							m	0	0	3, 0, 4		3	3
235	210	0	0	2/2	2	1	ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
235	210	1/2	1/2	2/2	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
236	211	0	0	2/2	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
236	211	1/4	1/4	2/2	2	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
236	211	1/2	1/2	2/2	2	1	V(4)		D	I		V(4)		V			4				M	0	0	1, 0, 2		1	1
236	211	3/4	3/4	2/2	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
237	212	0	0	2/2	2	1	I(94)}		D	I		I(94)		I			94			}	M	0	0	0, -1, 1	2	0	0
237	212	1/4	1/4	2/2	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
238	212	0	1/2	2/2	2	1	I.ii%2/II		D	I		ii%2/II		ii	%	2		II			%7	0	0	2, 4, 1, -2		4	2
239	213	0	0	2/2	2	1	viio43/II		D	I		viio43/II		vii	o	43		II			o7	0	0	1, -2, 7, 4		7	1
239	213	1/4	1/4	2/2	2	1	II6		D	I		II6		II		6					M	0	0	6, 3, 2		2	6
239	213	1/2	1/2	2/2	2	1	viio43		D	I		viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
239	213	3/4	3/4	2/2	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
240	214	0	0	2/2	2	1	IV6	vi	D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
240	214	3/16	3/16	2/2	2	1	V(+4)		D	I		V(+4)		V			+4				M	0	0	1, 5, 2	0	1	1
240	214	5/16	5/16	2/2	2	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
240	214	7/16	7/16	2/2	2	1	V+6/IV		D	I		V+6/IV		V	+	6		IV			+	0	0	4, 8, 0		0	4
240	214	9/16	9/16	2/2	2	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
240	214	11/16	11/16	2/2	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
240	214	13/16	13/16	2/2	2	1	viio6(2)		D	I		viio6(2)		vii	o	6	2				o	0	0	2, -1, 0		5	2
240	214	15/16	15/16	2/2	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
241	215	0	0	2/2	2	1	V65		D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
241	215	1/4	1/4	2/2	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
241	215	1/2	1/2	2/2	2	1	V6		D	I		V6		V		6					M	0	0	5, 2, 1		1	5
241	215	3/4	3/4	2/2	2	1	V43/V		D	I		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
242	216	0	0	2/2	2	1	V}		D	I		V		V						}	M	0	0	1, 5, 2		1	1
242	216	1/2	1/2	2/2	2	1	vi		D	I		vi		vi							m	0	0	3, 0, 4		3	3
243	217	0	0	2/2	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
243	217	1/2	1/2	2/2	2	1	{		D	I										{		0	0				
243	217	3/4	3/4	2/2	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
244	218	0	0	2/2	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
244	218	1/2	1/2	2/2	2	1	vi		D	I		vi		vi							m	0	0	3, 0, 4		3	3
245	219	0	0	2/2	2	1	ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
245	219	1/2	1/2	2/2	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
246	220	0	0	2/2	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
246	220	1/2	1/2	2/2	2	1	V(4)		D	I		V(4)		V			4				M	0	0	1, 0, 2		1	1
246	220	3/4	3/4	2/2	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
247	221	0	0	2/2	2	1	I(94)}		D	I		I(94)		I			94			}	M	0	0	0, -1, 1	2	0	0
247	221	1/4	1/4	2/2	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
248	221	0	1/2	3/4	2	1	V6{		D	I		V6		V		6				{	M	0	0	5, 2, 1		1	5
249	222	0	0	3/4	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
250	223	0	0	3/4	2	1	V65		D	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
250	223	1/2	1/2	3/4	2	1	V43		D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
251	224	0	0	3/4	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
251	224	1/2	1/2	3/4	2	1	ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
252	225	0	0	3/4	2	1	V(64)}		D	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
252	225	1/4	1/4	3/4	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
252	225	1/2	1/2	3/4	2	1	V6{		D	I		V6		V		6				{	M	0	0	5, 2, 1		1	5
253	226	0	0	3/4	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
253	226	1/2	1/2	3/4	2	1	i6		D	I		i6		i		6					m	0	0	-3, 1, 0		0	-3
254	227	0	0	3/4	2	1	V.V7		D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
256	229	0	0	3/4	2	1	I}		D	V		I		I						}	M	0	0	0, 4, 1		0	0
256	229	1/2	1/2	3/4	2	1	I.V6{		D	I		V6		V		6				{	M	0	0	5, 2, 1		1	5
257	230	0	0	3/4	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
257	230	1/4	1/4	3/4	2	1	vi		D	I		vi		vi							m	0	0	3, 0, 4		3	3
257	230	1/2	1/2	3/4	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
258	231	0	0	3/4	2	1	ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
258	231	1/4	1/4	3/4	2	1	ii		D	I		ii		ii							m	0	0	2, -1, 3		2	2
258	231	1/2	1/2	3/4	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
259	232	0	0	3/4	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
259	232	1/4	1/4	3/4	2	1	vi		D	I		vi		vi							m	0	0	3, 0, 4		3	3
259	232	1/2	1/2	3/4	2	1	ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
260	233	0	0	3/4	2	1	V(64)}		D	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
260	233	1/4	1/4	3/4	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
261	234	0	0	3/4	2	1	I6{		D	I		I6		I		6				{	M	0	0	4, 1, 0		0	4
261	234	1/4	1/4	3/4	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
261	234	1/2	1/2	3/4	2	1	vi		D	I		vi		vi							m	0	0	3, 0, 4		3	3
262	235	0	0	3/4	2	1	V.viio		D	V		viio		vii	o						o	0	0	5, 2, -1		5	5
262	235	1/4	1/4	3/4	2	1	viio6		D	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
262	235	1/2	1/2	3/4	2	1	V7		D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
263	236	0	0	3/4	2	1	I		D	V		I		I							M	0	0	0, 4, 1		0	0
263	236	1/4	1/4	3/4	2	1	I6		D	V		I6		I		6					M	0	0	4, 1, 0		0	4
263	236	1/2	1/2	3/4	2	1	V7		D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
264	237	0	0	3/4	2	1	I}		D	V		I		I						}	M	0	0	0, 4, 1		0	0
264	237	1/2	1/2	3/4	2	1	I.iio/II		D	I		iio/II		ii	o			II			o	0	0	4, 1, -2		4	4
265	238	0	0	3/4	2	1	viio43/II		D	I		viio43/II		vii	o	43		II			o7	0	0	1, -2, 7, 4		7	1
265	238	1/8	1/8	3/4	2	1	II6		D	I		II6		II		6					M	0	0	6, 3, 2		2	6
265	238	1/2	1/2	3/4	2	1	viio43		D	I		viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
265	238	5/8	5/8	3/4	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
266	239	0	0	3/4	2	1	vi	IV6	D	I		vi		vi							m	0	0	3, 0, 4		3	3
266	239	1/4	1/4	3/4	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
266	239	1/2	1/2	3/4	2	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
267	240	0	0	3/4	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
267	240	1/4	1/4	3/4	2	1	V43		D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
267	240	1/2	1/2	3/4	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
268	241	0	0	3/4	2	1	V(64)}		D	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
269	242	0	0	3/4	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
269	242	1/2	1/2	3/4	2	1	V6{		D	I		V6		V		6				{	M	0	0	5, 2, 1		1	5
270	243	0	0	3/4	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
271	244	0	0	3/4	2	1	ii65		D	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
272	245	0	0	3/4	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
272	245	1/2	1/2	3/4	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
273	246	0	0	3/4	2	1	I}		D	I		I		I						}	M	0	0	0, 4, 1		0	0
273	246	1/2	1/2	3/4	2	1	{		D	I										{		0	0				
274	247	0	0	3/4	2	1	#viio/ii		D	I		#viio/ii		#vii	o			ii			o	0	0	7, 4, 1		7	7
274	247	1/8	1/8	3/4	2	1	ii		D	I		ii		ii							m	0	0	2, -1, 3		2	2
274	247	1/4	1/4	3/4	2	1	#viio43/ii		D	I		#viio43/ii		#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
274	247	3/8	3/8	3/4	2	1	ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
274	247	1/2	1/2	3/4	2	1	viio		D	I		viio		vii	o						o	0	0	5, 2, -1		5	5
274	247	5/8	5/8	3/4	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
275	248	0	0	3/4	2	1	viio43		D	I		viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
275	248	1/8	1/8	3/4	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
275	248	1/4	1/4	3/4	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
275	248	1/2	1/2	3/4	2	1	V65/IV		D	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
276	249	0	0	3/4	2	1	iv		D	I		iv		iv							m	0	0	-1, -4, 0		-1	-1
276	249	1/4	1/4	3/4	2	1	I64		D	I		I64		I		64					M	0	0	1, 0, 4		0	1
276	249	1/2	1/2	3/4	2	1	It6		D	I		It6	It	vii	o	6	b3	V			It	0	0	-4, 0, 6		6	-4
277	250	0	0	3/4	2	1	V}		D	I		V		V						}	M	0	0	1, 5, 2		1	1
278	251	1/2	1/2	3/4	2	1	{		D	I										{		0	0				
279	252	0	0	3/4	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
279	252	1/4	1/4	3/4	2	1	vi		D	I		vi		vi							m	0	0	3, 0, 4		3	3
279	252	1/2	1/2	3/4	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
280	253	0	0	3/4	2	1	ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
280	253	1/4	1/4	3/4	2	1	ii		D	I		ii		ii							m	0	0	2, -1, 3		2	2
280	253	1/2	1/2	3/4	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
281	254	0	0	3/4	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
281	254	1/4	1/4	3/4	2	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
281	254	1/2	1/2	3/4	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
282	255	0	0	3/4	2	1	viio6/V		D	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
282	255	1/4	1/4	3/4	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
282	255	1/2	1/2	3/4	2	1	vii%43		D	I		vii%43		vii	%	43					%7	0	0	-1, 3, 5, 2		5	-1
283	256	0	0	3/4	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
283	256	1/4	1/4	3/4	2	1	ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
283	256	1/2	1/2	3/4	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
284	257	0	0	3/4	2	1	viio6/V		D	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
284	257	1/4	1/4	3/4	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
284	257	1/2	1/2	3/4	2	1	vii%43		D	I		vii%43		vii	%	43					%7	0	0	-1, 3, 5, 2		5	-1
285	258	0	0	3/4	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
285	258	1/4	1/4	3/4	2	1	ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
285	258	1/2	1/2	3/4	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
286	259	0	0	3/4	2	1	I}		D	I		I		I						}	M	0	0	0, 4, 1		0	0
