mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
260	260	1/4	1/4	3/4	4	1		V		a	III		V		V							M	1	0	1, 5, 2		1	1
261	261	0	0	3/4	4	1		V7		a	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
261	261	1/4	1/4	3/4	4	1		V(64)		a	III		V(64)		V			64				M	1	0	1, 0, 4		1	1
261	261	1/2	1/2	3/4	4	1		i.i		a	i		i		i							m	1	1	0, -3, 1		0	0
262	262	1/4	1/4	3/4	4	1		V(64)		a	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
262	262	1/2	1/2	3/4	4	1		V7		a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
263	263	1/4	1/4	3/4	4	1		VI		a	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
263	263	1/2	1/2	3/4	4	1		i64		a	i		i64		i		64					m	1	1	1, 0, -3		0	1
264	264	0	0	3/4	4	1		V65/V		a	i		V65/V		V		65		V			Mm7	1	1	6, 3, 0, 2		2	6
264	264	1/4	1/4	3/4	4	1		V		a	i		V		V							M	1	1	1, 5, 2		1	1
264	264	1/2	1/2	3/4	4	1		V65		a	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
265	265	0	0	3/4	4	1		i(#0)		a	i		i(#0)		i			#0				m	1	1	0, -3, 1		0	0
265	265	1/4	1/4	3/4	4	1		i		a	i		i		i							m	1	1	0, -3, 1		0	0
265	265	1/2	1/2	3/4	4	1		i6		a	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
266	266	0	0	3/4	4	1		V2/V		a	i		V2/V		V		2		V			Mm7	1	1	0, 2, 6, 3		2	0
266	266	1/4	1/4	3/4	4	1		V		a	i		V		V							M	1	1	1, 5, 2		1	1
267	267	0	0	3/4	4	1		i(2)		a	i		i(2)		i			2				m	1	1	2, -3, 1		0	2
267	267	1/2	1/2	3/4	4	1		i		a	i		i		i							m	1	1	0, -3, 1		0	0
268	268	0	0	3/4	4	1		V7(4)/III		a	i		V7(4)/III		V		7	4	III			Mm7	1	1	-2, -3, -1, -4		-2	-2
268	268	1/2	1/2	3/4	4	1		V7/III		a	i		V7/III		V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
269	269	0	0	3/4	4	1		III(2)		a	i		III(2)		III			2				M	1	1	-1, 1, -2		-3	-1
269	269	1/2	1/2	3/4	4	1		III		a	i		III		III							M	1	1	-3, 1, -2		-3	-3
270	270	0	0	3/4	4	1		V65(6)/III		a	i		V65(6)/III		V		65	6	III			Mm7	1	1	2, 1, -4, -2		-2	2
270	270	1/2	1/2	3/4	4	1		V65/III		a	i		V65/III		V		65		III			Mm7	1	1	2, -1, -4, -2		-2	2
271	271	0	0	3/4	4	1		III(4)		a	i		III(4)		III			4				M	1	1	-3, -4, -2		-3	-3
271	271	1/2	1/2	3/4	4	1		III		a	i		III		III							M	1	1	-3, 1, -2		-3	-3
272	272	0	0	3/4	4	1		III(4)		a	i		III(4)		III			4				M	1	1	-3, -4, -2		-3	-3
272	272	1/2	1/2	3/4	4	1		III		a	i		III		III							M	1	1	-3, 1, -2		-3	-3
273	273	0	0	3/4	4	1		V43(2)		a	i		V43(2)		V		43	2				Mm7	1	1	2, -1, -4, 5		1	2
273	273	1/2	1/2	3/4	4	1		V43		a	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
274	274	0	0	3/4	4	1		i(6)		a	i		i(6)		i			6				m	1	1	0, -3, -4		0	0
274	274	1/2	1/2	3/4	4	1		i		a	i		i		i							m	1	1	0, -3, 1		0	0
275	275	0	0	3/4	4	1		V65(2)		a	i		V65(2)		V		65	2				Mm7	1	1	5, 2, -1, -4		1	5
275	275	1/2	1/2	3/4	4	1		V65		a	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
276	276	0	0	3/4	4	1		V7(2)		a	i		V7(2)		V		7	2				Mm7	1	1	-4, 5, 2, -1		1	-4
276	276	1/4	1/4	3/4	4	1		V7		a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
277	277	0	0	3/4	4	1		V7(9)		a	i		V7(9)		V		7	9				Mm7	1	1	1, 5, 2, -1	-4	1	1
277	277	1/4	1/4	3/4	4	1		V7		a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
278	278	0	0	3/4	4	1		V7(9)		a	i		V7(9)		V		7	9				Mm7	1	1	1, 5, 2, -1	-4	1	1
278	278	1/4	1/4	3/4	4	1		V7		a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
279	279	0	0	3/4	4	1		V7(9)		a	i		V7(9)		V		7	9				Mm7	1	1	1, 5, 2, -1	-4	1	1
279	279	1/4	1/4	3/4	4	1		V7		a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
280	280	0	0	3/4	4	1		i		a	i		i		i							m	1	1	0, -3, 1		0	0
281	281	0	0	3/4	4	1		V43(4)		a	i		V43(4)		V		43	4				Mm7	1	1	2, -1, 1, 0		1	2
281	281	1/4	1/4	3/4	4	1		V43		a	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
282	282	0	0	3/4	4	1		i		a	i		i		i							m	1	1	0, -3, 1		0	0
282	282	1/4	1/4	3/4	4	1		IV		a	i		IV		IV							M	1	1	-1, 3, 0		-1	-1
283	283	0	0	3/4	4	1		V(4)		a	i		V(4)		V			4				M	1	1	1, 0, 2		1	1
283	283	1/4	1/4	3/4	4	1		V		a	i		V		V							M	1	1	1, 5, 2		1	1
284	284	0	0	3/4	4	1		V65/VI		a	i		V65/VI		V		65		VI			Mm7	1	1	1, -2, -5, -3		-3	1
285	285	0	0	3/4	4	1		IV(9)/III		a	i		IV(9)/III		IV			9	III			M	1	1	-4, 0, -3	-2	-4	-4
285	285	1/2	1/2	3/4	4	1		IV/III		a	i		IV/III		IV				III			M	1	1	-4, 0, -3		-4	-4
286	286	0	0	3/4	4	1		V(64)/III		a	i		V(64)/III		V			64	III			M	1	1	-2, -3, 1		-2	-2
286	286	1/2	1/2	3/4	4	1		V7/III		a	i		V7/III		V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
287	287	0	0	3/4	4	1		V/III		a	i		V/III		V				III			M	1	1	-2, 2, -1		-2	-2
287	287	1/2	1/2	3/4	4	1		iv		a	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
289	289	0	0	3/4	4	1		V/iv		a	i		V/iv		V				iv			M	1	1	0, 4, 1		0	0
289	289	1/2	1/2	3/4	4	1		i6		a	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
290	290	0	0	3/4	4	1		v		a	i		v		v							m	1	1	1, -2, 2		1	1
291	291	0	0	3/4	4	1		V6/v		a	i		V6/v		V		6		v			M	1	1	6, 3, 2		2	6
291	291	1/2	1/2	3/4	4	1		#viio43		a	i		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
292	292	0	0	3/4	4	1		i6		a	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
292	292	1/4	1/4	3/4	4	1		i		a	i		i		i							m	1	1	0, -3, 1		0	0
293	293	0	0	3/4	4	1		V		a	i		V		V							M	1	1	1, 5, 2		1	1
293	293	1/2	1/2	3/4	4	1		V(64)		a	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
294	294	0	0	3/4	4	1		V		a	i		V		V							M	1	1	1, 5, 2		1	1
296	296	0	0	3/4	4	1		I.I		a	I		I		I							M	1	0	0, 4, 1		0	0
298	298	0	0	3/4	4	1		V7(+6)		a	I		V7(+6)		V		7	+6				Mm7	1	0	1, 5, 2, -1	4	1	1
298	298	1/4	1/4	3/4	4	1		V7		a	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
298	298	1/2	1/2	3/4	4	1		V(64)		a	I		V(64)		V			64				M	1	0	1, 0, 4		1	1
299	299	0	0	3/4	4	1		V7		a	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
299	299	1/4	1/4	3/4	4	1		ii43		a	I		ii43		ii		43					mm7	1	0	3, 0, 2, -1		2	3
299	299	1/2	1/2	3/4	4	1		V65		a	I		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
300	300	0	0	3/4	4	1		I		a	I		I		I							M	1	0	0, 4, 1		0	0
300	300	1/2	1/2	3/4	4	1		V6		a	I		V6		V		6					M	1	0	5, 2, 1		1	5
301	301	0	0	3/4	4	1		viio6(2)/V		a	I		viio6(2)/V		vii	o	6	2	V			o	1	0	3, 0, 1		6	3
301	301	1/2	1/2	3/4	4	1		V43/V		a	I		V43/V		V		43		V			Mm7	1	0	3, 0, 2, 6		2	3
302	302	0	0	3/4	4	1		V(4+2)		a	I		V(4+2)		V			4+2				M	1	0	1, 0, 2	3	1	1
302	302	1/4	1/4	3/4	4	1		V(4)		a	I		V(4)		V			4				M	1	0	1, 0, 2		1	1
302	302	1/2	1/2	3/4	4	1		V		a	I		V		V							M	1	0	1, 5, 2		1	1
303	303	1/4	1/4	3/4	4	1		V7		a	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
304	304	0	0	3/4	4	1		V(64)		a	I		V(64)		V			64				M	1	0	1, 0, 4		1	1
305	305	1/2	1/2	3/4	4	1		#io43		a	I		#io43		#i	o	43					o7	1	0	1, -2, 7, 4		7	1
306	306	0	0	3/4	4	1		V7		a	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
307	307	1/4	1/4	3/4	4	1		iv6		a	I		iv6		iv		6					m	1	0	-4, 0, -1		-1	-4
307	307	1/2	1/2	3/4	4	1		V7		a	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
308	308	0	0	3/4	4	1		V(64)		a	I		V(64)		V			64				M	1	0	1, 0, 4		1	1
308	308	1/2	1/2	3/4	4	1		V6		a	I		V6		V		6					M	1	0	5, 2, 1		1	5
309	309	0	0	3/4	4	1		#viio6(2)/ii		a	I		#viio6(2)/ii		#vii	o	6	2	ii			o	1	0	4, 1, 2		7	4
309	309	1/4	1/4	3/4	4	1		#viio6/ii		a	I		#viio6/ii		#vii	o	6		ii			o	1	0	4, 1, 7		7	4
309	309	1/2	1/2	3/4	4	1		V64/V		a	I		V64/V		V		64		V			M	1	0	3, 2, 6		2	3
310	310	0	0	3/4	4	1		V(+#74)		a	I		V(+#74)		V			+#74				M	1	0	1, 0, 2	6	1	1
310	310	1/4	1/4	3/4	4	1		V(4)		a	I		V(4)		V			4				M	1	0	1, 0, 2		1	1
310	310	1/2	1/2	3/4	4	1		V64		a	I		V64		V		64					M	1	0	2, 1, 5		1	2
311	311	0	0	3/4	4	1		v7		a	I		v7		v		7					mm7	1	0	1, -2, 2, -1		1	1
311	311	1/2	1/2	3/4	4	1		I6		a	I		I6		I		6					M	1	0	4, 1, 0		0	4
312	312	0	0	3/4	4	1		viio6		a	I		viio6		vii	o	6					o	1	0	2, -1, 5		5	2
312	312	1/2	1/2	3/4	4	1		IV		a	I		IV		IV							M	1	0	-1, 3, 0		-1	-1
314	314	0	0	3/4	4	1		IV(+2)		a	I		IV(+2)		IV			+2				M	1	0	-1, 3, 0	1	-1	-1
314	314	1/2	1/2	3/4	4	1		IV		a	I		IV		IV							M	1	0	-1, 3, 0		-1	-1
315	315	0	0	3/4	4	1		I64		a	I		I64		I		64					M	1	0	1, 0, 4		0	1
315	315	1/2	1/2	3/4	4	1		#viio7/vi		a	I		#viio7/vi		#vii	o	7		vi			o7	1	0	8, 5, 2, -1		8	8
316	316	0	0	3/4	4	1		IV6		a	I		IV6		IV		6					M	1	0	3, 0, -1		-1	3
316	316	1/4	1/4	3/4	4	1		V2/IV		a	I		V2/IV		V		2		IV			Mm7	1	0	-2, 0, 4, 1		0	-2
316	316	1/2	1/2	3/4	4	1		IV6		a	I		IV6		IV		6					M	1	0	3, 0, -1		-1	3
316	316	5/8	5/8	3/4	4	1		v		a	I		v		v							m	1	0	1, -2, 2		1	1
317	317	0	0	3/4	4	1		IV(2)		a	I		IV(2)		IV			2				M	1	0	1, 3, 0		-1	1
317	317	1/4	1/4	3/4	4	1		IV		a	I		IV		IV							M	1	0	-1, 3, 0		-1	-1
318	318	0	0	3/4	4	1		I6(4)		a	I		I6(4)		I		6	4				M	1	0	-1, 1, 0		0	-1
318	318	1/4	1/4	3/4	4	1		I6		a	I		I6		I		6					M	1	0	4, 1, 0		0	4
318	318	1/2	1/2	3/4	4	1		IV		a	I		IV		IV							M	1	0	-1, 3, 0		-1	-1
319	319	0	0	3/4	4	1		V(64)		a	I		V(64)		V			64				M	1	0	1, 0, 4		1	1
319	319	1/2	1/2	3/4	4	1		V		a	I		V		V							M	1	0	1, 5, 2		1	1
320	320	1/4	1/4	3/4	4	1		V(64)		a	I		V(64)		V			64				M	1	0	1, 0, 4		1	1
323	323	1/2	1/2	3/4	4	1		V7		a	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
324	324	0	0	3/4	4	1		I\\		a	I		I		I						\\	M	1	0	0, 4, 1		0	0
324	324	1/4	1/4	3/4	4	1		I		a	I		I		I							M	1	0	0, 4, 1		0	0
326	326	1/4	1/4	3/4	4	1		I6		a	I		I6		I		6					M	1	0	4, 1, 0		0	4
327	327	1/8	1/8	3/4	4	1		V		a	I		V		V							M	1	0	1, 5, 2		1	1
328	328	0	0	3/4	4	1		I		a	I		I		I							M	1	0	0, 4, 1		0	0
330	330	0	0	3/4	4	1		IV		a	I		IV		IV							M	1	0	-1, 3, 0		-1	-1
331	331	0	0	3/4	4	1		V6		a	I		V6		V		6					M	1	0	5, 2, 1		1	5
332	332	0	0	3/4	4	1		I6		a	I		I6		I		6					M	1	0	4, 1, 0		0	4
333	333	0	0	3/4	4	1		vi		a	I		vi		vi							m	1	0	3, 0, 4		3	3
334	334	0	0	3/4	4	1		ii		a	I		ii		ii							m	1	0	2, -1, 3		2	2
335	335	0	0	3/4	4	1		V		a	I		V		V							M	1	0	1, 5, 2		1	1
336	336	0	0	3/4	4	1		I\\		a	I		I		I						\\	M	1	0	0, 4, 1		0	0
336	336	3/8	3/8	3/4	4	1		I6		a	I		I6		I		6					M	1	0	4, 1, 0		0	4
337	337	0	0	3/4	4	1		V43		a	I		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
338	338	0	0	3/4	4	1		I6		a	I		I6		I		6					M	1	0	4, 1, 0		0	4
339	339	0	0	3/4	4	1		viio43		a	I		viio43		vii	o	43					o7	1	0	-1, -4, 5, 2		5	-1
340	340	0	0	3/4	4	1		I		a	I		I		I							M	1	0	0, 4, 1		0	0
340	340	1/2	1/2	3/4	4	1		V65(+b2)		a	I		V65(+b2)		V		65	+b2				Mm7	1	0	5, 2, -1, 1	-4	1	5
341	341	0	0	3/4	4	1		I		a	I		I		I							M	1	0	0, 4, 1		0	0
341	341	1/2	1/2	3/4	4	1		V65(+b2)		a	I		V65(+b2)		V		65	+b2				Mm7	1	0	5, 2, -1, 1	-4	1	5
342	342	0	0	3/4	4	1		I		a	I		I		I							M	1	0	0, 4, 1		0	0
342	342	1/2	1/2	3/4	4	1		V65(2)		a	I		V65(2)		V		65	2				Mm7	1	0	5, 2, -1, 3		1	5
343	343	0	0	3/4	4	1		I		a	I		I		I							M	1	0	0, 4, 1		0	0
343	343	1/2	1/2	3/4	4	1		V65(2)		a	I		V65(2)		V		65	2				Mm7	1	0	5, 2, -1, 3		1	5
344	344	0	0	3/4	4	1		I		a	I		I		I							M	1	0	0, 4, 1		0	0
346	346	0	0	3/4	4	1		vi		a	I		vi		vi							m	1	0	3, 0, 4		3	3
348	348	0	0	3/4	4	1		IV		a	I		IV		IV							M	1	0	-1, 3, 0		-1	-1
348	348	1/4	1/4	3/4	4	1		viio/V		a	I		viio/V		vii	o			V			o	1	0	6, 3, 0		6	6
349	349	0	0	3/4	4	1		V		a	I		V		V							M	1	0	1, 5, 2		1	1
350	350	0	0	3/4	4	1		I\\		a	I		I		I						\\	M	1	0	0, 4, 1		0	0
351	351	0	0	3/4	4	1		V		a	I		V		V							M	1	0	1, 5, 2		1	1
353	353	0	0	3/4	4	1		V(64)		a	I		V(64)		V			64				M	1	0	1, 0, 4		1	1
355	355	1/4	1/4	3/4	4	1		V		a	I		V		V							M	1	0	1, 5, 2		1	1
356	356	0	0	3/4	4	1		V7		a	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
356	356	1/2	1/2	3/4	4	1		V65		a	I		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
357	357	0	0	3/4	4	1		vi6		a	I		vi6		vi		6					m	1	0	0, 4, 3		3	0
357	357	1/2	1/2	3/4	4	1		viio		a	I		viio		vii	o						o	1	0	5, 2, -1		5	5
358	358	0	0	3/4	4	1		viio65/ii		a	I		viio65/ii		vii	o	65		ii			o7	1	0	-3, -6, -9, 0		0	-3
358	358	1/2	1/2	3/4	4	1		V64/V		a	I		V64/V		V		64		V			M	1	0	3, 2, 6		2	3
359	359	0	0	3/4	4	1		V(4)		a	I		V(4)		V			4				M	1	0	1, 0, 2		1	1
359	359	1/2	1/2	3/4	4	1		V		a	I		V		V							M	1	0	1, 5, 2		1	1
360	360	0	0	3/4	4	1		viio6/IV		a	I		viio6/IV		vii	o	6		IV			o	1	0	1, -2, 4		4	1
360	360	1/2	1/2	3/4	4	1		I6		a	I		I6		I		6					M	1	0	4, 1, 0		0	4
361	361	0	0	3/4	4	1		V65/IV		a	I		V65/IV		V		65		IV			Mm7	1	0	4, 1, -2, 0		0	4
361	361	1/2	1/2	3/4	4	1		IV		a	I		IV		IV							M	1	0	-1, 3, 0		-1	-1
362	362	1/4	1/4	3/4	4	1		vi64		a	I		vi64		vi		64					m	1	0	4, 3, 0		3	4
362	362	1/2	1/2	3/4	4	1		IV		a	I		IV		IV							M	1	0	-1, 3, 0		-1	-1
363	363	0	0	3/4	4	1		I6(4)		a	I		I6(4)		I		6	4				M	1	0	-1, 1, 0		0	-1
363	363	1/4	1/4	3/4	4	1		I6		a	I		I6		I		6					M	1	0	4, 1, 0		0	4
363	363	1/2	1/2	3/4	4	1		IV		a	I		IV		IV							M	1	0	-1, 3, 0		-1	-1
364	364	0	0	3/4	4	1		I64(#4)		a	I		I64(#4)		I		64	#4				M	1	0	6, 0, 4		0	6
364	364	1/4	1/4	3/4	4	1		I64		a	I		I64		I		64					M	1	0	1, 0, 4		0	1
364	364	1/2	1/2	3/4	4	1		#viio7/vi		a	I		#viio7/vi		#vii	o	7		vi			o7	1	0	8, 5, 2, -1		8	8
365	365	1/4	1/4	3/4	4	1		vi		a	I		vi		vi							m	1	0	3, 0, 4		3	3
365	365	1/2	1/2	3/4	4	1		IV6		a	I		IV6		IV		6					M	1	0	3, 0, -1		-1	3
365	365	5/8	5/8	3/4	4	1		v		a	I		v		v							m	1	0	1, -2, 2		1	1
366	366	0	0	3/4	4	1		IV		a	I		IV		IV							M	1	0	-1, 3, 0		-1	-1
367	367	0	0	3/4	4	1		I6		a	I		I6		I		6					M	1	0	4, 1, 0		0	4
367	367	1/2	1/2	3/4	4	1		IV		a	I		IV		IV							M	1	0	-1, 3, 0		-1	-1
368	368	0	0	3/4	4	1		V(64)		a	I		V(64)		V			64				M	1	0	1, 0, 4		1	1
368	368	1/2	1/2	3/4	4	1		V7		a	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
369	369	1/4	1/4	3/4	4	1		I64		a	I		I64		I		64					M	1	0	1, 0, 4		0	1
372	372	3/8	3/8	3/4	4	1		V		a	I		V		V							M	1	0	1, 5, 2		1	1
373	373	0	0	3/4	4	1		vi		a	I		vi		vi							m	1	0	3, 0, 4		3	3
373	373	1/4	1/4	3/4	4	1		V(64)		a	I		V(64)		V			64				M	1	0	1, 0, 4		1	1
373	373	1/2	1/2	3/4	4	1		V		a	I		V		V							M	1	0	1, 5, 2		1	1
374	374	0	0	3/4	4	1		ii6		a	I		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
374	374	1/8	1/8	3/4	4	1		I		a	I		I		I							M	1	0	0, 4, 1		0	0
374	374	1/4	1/4	3/4	4	1		viio		a	I		viio		vii	o						o	1	0	5, 2, -1		5	5
374	374	3/8	3/8	3/4	4	1		viio/IV		a	I		viio/IV		vii	o			IV			o	1	0	4, 1, -2		4	4
374	374	1/2	1/2	3/4	4	1		IV		a	I		IV		IV							M	1	0	-1, 3, 0		-1	-1
374	374	5/8	5/8	3/4	4	1		V		a	I		V		V							M	1	0	1, 5, 2		1	1
375	375	0	0	3/4	4	1		I\\		a	I		I		I						\\	M	1	0	0, 4, 1		0	0
375	375	1/4	1/4	3/4	4	1		I		a	I		I		I							M	1	0	0, 4, 1		0	0
375	375	1/2	1/2	3/4	4	1		ii7		a	I		ii7		ii		7					mm7	1	0	2, -1, 3, 0		2	2
376	376	0	0	3/4	4	1		I6(64)		a	I		I6(64)		I		6	64				M	1	0	-1, 3, 0		0	-1
376	376	1/8	1/8	3/4	4	1		I6		a	I		I6		I		6					M	1	0	4, 1, 0		0	4
376	376	1/4	1/4	3/4	4	1		ii6		a	I		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
376	376	3/8	3/8	3/4	4	1		V7		a	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
376	376	1/2	1/2	3/4	4	1		V(64)		a	I		V(64)		V			64				M	1	0	1, 0, 4		1	1
376	376	5/8	5/8	3/4	4	1		V7		a	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
377	377	0	0	3/4	4	1		I\\		a	I		I		I						\\	M	1	0	0, 4, 1		0	0
378	378	0	0	3/4	4	1		I		a	I		I		I							M	1	0	0, 4, 1		0	0
379	379	0	0	3/4	4	1		IV		a	I		IV		IV							M	1	0	-1, 3, 0		-1	-1
380	380	0	0	3/4	4	1		V6		a	I		V6		V		6					M	1	0	5, 2, 1		1	5
381	381	0	0	3/4	4	1		I6		a	I		I6		I		6					M	1	0	4, 1, 0		0	4
382	382	0	0	3/4	4	1		vi		a	I		vi		vi							m	1	0	3, 0, 4		3	3
383	383	0	0	3/4	4	1		ii		a	I		ii		ii							m	1	0	2, -1, 3		2	2
384	384	0	0	3/4	4	1		V7		a	I		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
385	385	0	0	3/4	4	1		I\\		a	I		I		I						\\	M	1	0	0, 4, 1		0	0
385	385	1/8	1/8	3/4	4	1		I[I		a	I	I	I		I							M	1	0	0, 4, 1		0	0
386	386	0	0	3/4	4	1		viio43		a	I	I	viio43		vii	o	43					o7	1	0	-1, -4, 5, 2		5	-1
387	387	0	0	3/4	4	1		I6		a	I	I	I6		I		6					M	1	0	4, 1, 0		0	4
388	388	0	0	3/4	4	1		viio65		a	I	I	viio65		vii	o	65					o7	1	0	2, -1, -4, 5		5	2
388	388	1/2	1/2	3/4	4	1		viio		a	I	I	viio		vii	o						o	1	0	5, 2, -1		5	5
389	389	0	0	3/4	4	1		I		a	I	I	I		I							M	1	0	0, 4, 1		0	0
389	389	1/4	1/4	3/4	4	1		V6		a	I	I	V6		V		6					M	1	0	5, 2, 1		1	5
389	389	1/2	1/2	3/4	4	1		iv64		a	I	I	iv64		iv		64					m	1	0	0, -1, -4		-1	0
390	390	0	0	3/4	4	1		I		a	I	I	I		I							M	1	0	0, 4, 1		0	0
390	390	1/2	1/2	3/4	4	1		iv64		a	I	I	iv64		iv		64					m	1	0	0, -1, -4		-1	0
391	391	0	0	3/4	4	1		I		a	I	I	I		I							M	1	0	0, 4, 1		0	0
391	391	1/2	1/2	3/4	4	1		V(+2)		a	I	I	V(+2)		V			+2				M	1	0	1, 5, 2	3	1	1
392	392	0	0	3/4	4	1		I		a	I	I	I		I							M	1	0	0, 4, 1		0	0
392	392	1/2	1/2	3/4	4	1		V(+2)		a	I	I	V(+2)		V			+2				M	1	0	1, 5, 2	3	1	1
393	393	0	0	3/4	4	1		I]		a	I	I	I		I							M	1	0	0, 4, 1		0	0
394	394	0	0	3/4	4	1		vi		a	I		vi		vi							m	1	0	3, 0, 4		3	3
395	395	0	0	3/4	4	1		i6		a	I		i6		i		6					m	1	0	-3, 1, 0		0	-3
396	396	0	0	3/4	4	1		vio64		a	I		vio64		vi	o	64					o	1	0	-3, 3, 0		3	-3
396	396	1/2	1/2	3/4	4	1		vi64		a	I		vi64		vi		64					m	1	0	4, 3, 0		3	4
397	397	0	0	3/4	4	1		IV		a	I		IV		IV							M	1	0	-1, 3, 0		-1	-1
397	397	1/4	1/4	3/4	4	1		#iv		a	I		#iv		#iv							m	1	0	6, 3, 7		6	6
398	398	0	0	3/4	4	1		V		a	I		V		V							M	1	0	1, 5, 2		1	1
399	399	0	0	3/4	4	1		I		a	I		I		I							M	1	0	0, 4, 1		0	0
400	400	0	0	3/4	4	1		V		a	I		V		V							M	1	0	1, 5, 2		1	1
402	402	0	0	3/4	4	1		I		a	I		I		I							M	1	0	0, 4, 1		0	0
402	402	1/4	1/4	3/4	4	1		V		a	I		V		V							M	1	0	1, 5, 2		1	1
403	403	0	0	3/4	4	1		I		a	I		I		I							M	1	0	0, 4, 1		0	0
403	403	1/4	1/4	3/4	4	1		V		a	I		V		V							M	1	0	1, 5, 2		1	1
404	404	0	0	3/4	4	1		I\\		a	I		I		I						\\	M	1	0	0, 4, 1		0	0
