mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
149	149	0	0	4/4	2	1	iv		c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
153	153	1/2	1/2	4/4	2	1	iio		c	i		iio		ii	o						o	1	1	2, -1, -4		2	2
154	154	0	0	4/4	2	1	V(64)		c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
155	155	1/2	1/2	4/4	2	1	V7(4)		c	i		V7(4)		V		7	4				Mm7	1	1	1, 0, 2, -1		1	1
155	155	3/4	3/4	4/4	2	1	V7		c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
156	156	0	0	4/4	2	1	i}{		c	i		i		i						}{	m	1	1	0, -3, 1		0	0
156	156	1/2	1/2	4/4	2	1	V65		c	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
157	157	0	0	4/4	2	1	i		c	i		i		i							m	1	1	0, -3, 1		0	0
157	157	1/2	1/2	4/4	2	1	#viio6		c	i		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
158	158	0	0	4/4	2	1	i6		c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
158	158	1/4	1/4	4/4	2	1	V6/iv		c	i		V6/iv		V		6		iv			M	1	1	4, 1, 0		0	4
158	158	1/2	1/2	4/4	2	1	iv		c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
158	158	3/4	3/4	4/4	2	1	viio7/V		c	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
159	159	0	0	4/4	2	1	V(64)		c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
159	159	1/2	1/2	4/4	2	1	V7(4)		c	i		V7(4)		V		7	4				Mm7	1	1	1, 0, 2, -1		1	1
159	159	3/4	3/4	4/4	2	1	V7		c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
160	160	0	0	4/4	2	1	i}{		c	i		i		i						}{	m	1	1	0, -3, 1		0	0
160	160	1/2	1/2	4/4	2	1	V65		c	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
161	161	0	0	4/4	2	1	i		c	i		i		i							m	1	1	0, -3, 1		0	0
161	161	1/2	1/2	4/4	2	1	V43		c	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
162	162	0	0	4/4	2	1	i6		c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
162	162	3/4	3/4	4/4	2	1	V65/iv		c	i		V65/iv		V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
163	163	0	0	4/4	2	1	iv		c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
163	163	1/2	1/2	4/4	2	1	V(64)		c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
163	163	3/4	3/4	4/4	2	1	V7		c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
164	164	0	0	4/4	2	1	i}		c	i		i		i						}	m	1	1	0, -3, 1		0	0
165	165	0	0	4/4	2	1	V7		c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
166	166	0	0	4/4	2	1	i		c	i		i		i							m	1	1	0, -3, 1		0	0
167	167	0	0	4/4	2	1	V7		c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
168	168	0	0	4/4	2	1	i{		c	i		i		i						{	m	1	1	0, -3, 1		0	0
170	170	0	0	4/4	2	1	VI		c	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
172	172	0	0	4/4	2	1	viio7/V		c	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
174	174	0	0	4/4	2	1	V(64)		c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
175	175	0	0	4/4	2	1	V7		c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
176	176	0	0	4/4	2	1	i}{		c	i		i		i						}{	m	1	1	0, -3, 1		0	0
176	176	1/4	1/4	4/4	2	1	V6		c	i		V6		V		6					M	1	1	5, 2, 1		1	5
176	176	1/2	1/2	4/4	2	1	i		c	i		i		i							m	1	1	0, -3, 1		0	0
176	176	3/4	3/4	4/4	2	1	V		c	i		V		V							M	1	1	1, 5, 2		1	1
177	177	0	0	4/4	2	1	VI		c	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
177	177	1/4	1/4	4/4	2	1	III6		c	i		III6		III		6					M	1	1	1, -2, -3		-3	1
177	177	1/2	1/2	4/4	2	1	VI		c	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
177	177	3/4	3/4	4/4	2	1	III		c	i		III		III							M	1	1	-3, 1, -2		-3	-3
178	178	0	0	4/4	2	1	iv		c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
178	178	1/4	1/4	4/4	2	1	viio/V		c	i		viio/V		vii	o			V			o	1	1	6, 3, 0		6	6
178	178	1/2	1/2	4/4	2	1	V		c	i		V		V							M	1	1	1, 5, 2		1	1
179	179	0	0	4/4	2	1	i		c	i		i		i							m	1	1	0, -3, 1		0	0
179	179	1/4	1/4	4/4	2	1	V6		c	i		V6		V		6					M	1	1	5, 2, 1		1	5
179	179	1/2	1/2	4/4	2	1	i		c	i		i		i							m	1	1	0, -3, 1		0	0
179	179	3/4	3/4	4/4	2	1	V		c	i		V		V							M	1	1	1, 5, 2		1	1
180	180	0	0	4/4	2	1	VI		c	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
180	180	1/4	1/4	4/4	2	1	III6		c	i		III6		III		6					M	1	1	1, -2, -3		-3	1
180	180	1/2	1/2	4/4	2	1	VI		c	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
180	180	3/4	3/4	4/4	2	1	III		c	i		III		III							M	1	1	-3, 1, -2		-3	-3
181	181	0	0	4/4	2	1	iv		c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
181	181	1/4	1/4	4/4	2	1	viio/V		c	i		viio/V		vii	o			V			o	1	1	6, 3, 0		6	6
181	181	1/2	1/2	4/4	2	1	V		c	i		V		V							M	1	1	1, 5, 2		1	1
182	182	0	0	4/4	2	1	i}		c	i		i		i						}	m	1	1	0, -3, 1		0	0
182	182	3/4	3/4	4/4	2	1	V7		c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
183	183	0	0	4/4	2	1	i		c	i		i		i							m	1	1	0, -3, 1		0	0
183	183	3/4	3/4	4/4	2	1	V		c	i		V		V							M	1	1	1, 5, 2		1	1
184	184	0	0	4/4	2	1	i		c	i		i		i							m	1	1	0, -3, 1		0	0
