mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
71	71	3/16	3/16	2/4	4	1		V2/V	Eb	I		V2/V	V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
71	71	1/4	1/4	2/4	4	1		V6	Eb	I		V6	V		6					M	0	0	5, 2, 1		1	5
71	71	5/16	5/16	2/4	4	1		V43/V	Eb	I		V43/V	V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
71	71	3/8	3/8	2/4	4	1		V	Eb	I		V	V							M	0	0	1, 5, 2		1	1
71	71	7/16	7/16	2/4	4	1		V2	Eb	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
72	72	0	0	2/4	4	1		I6	Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
72	72	1/4	1/4	2/4	4	1		IV	Eb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
73	73	0	0	2/4	4	1		V(64)	Eb	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
73	73	1/8	1/8	2/4	4	1		V7	Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
73	73	1/4	1/4	2/4	4	1		I\\	Eb	I		I	I						\\	M	0	0	0, 4, 1		0	0
74	74	0	0	2/4	4	1		V7	Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
74	74	1/4	1/4	2/4	4	1		I64	Eb	I		I64	I		64					M	0	0	1, 0, 4		0	1
75	75	0	0	2/4	4	1		V7	Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
75	75	1/4	1/4	2/4	4	1		I\\	Eb	I		I	I						\\	M	0	0	0, 4, 1		0	0
76	76	0	0	2/4	4	1		V7	Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
76	76	1/4	1/4	2/4	4	1		I64	Eb	I		I64	I		64					M	0	0	1, 0, 4		0	1
77	77	0	0	2/4	4	1		V7	Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
77	77	1/4	1/4	2/4	4	1		I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
78	78	0	0	2/4	4	1		I64	Eb	I		I64	I		64					M	0	0	1, 0, 4		0	1
78	78	1/4	1/4	2/4	4	1		I6	Eb	I		I6	I		6					M	0	0	4, 1, 0		0	4
79	79	0	0	2/4	4	1		I	Eb	I		I	I							M	0	0	0, 4, 1		0	0
79	79	1/8	1/8	2/4	4	1		V7	Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
79	79	1/4	1/4	2/4	4	1		I\\	Eb	I		I	I						\\	M	0	0	0, 4, 1		0	0
