mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
138	136	0	0	6/8	2	1	It6/V	D	I		It6/V	It	vii	o	6	b3	V/V			It	0	0	-3, 1, 7		7	-3
138	136	3/8	3/8	6/8	2	1	V7/V	D	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
139	137	0	0	6/8	2	1	VI6/vi	D	I		VI6/vi		VI		6		vi			M	0	0	3, 0, -1		-1	3
139	137	3/8	3/8	6/8	2	1	V6/vi}	D	I		V6/vi		V		6		vi		}	M	0	0	8, 5, 4		4	8
139	137	5/8	5/8	6/8	2	1	vi{	D	I		vi		vi						{	m	0	0	3, 0, 4		3	3
142	140	0	0	6/8	2	1	ii	D	I		ii		ii							m	0	0	2, -1, 3		2	2
144	142	0	0	6/8	2	1	V	D	I		V		V							M	0	0	1, 5, 2		1	1
146	144	0	0	6/8	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
147	145	0	0	6/8	2	1	V6	D	I		V6		V		6					M	0	0	5, 2, 1		1	5
147	145	1/4	1/4	6/8	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
147	145	3/8	3/8	6/8	2	1	V43	D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
147	145	1/2	1/2	6/8	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
147	145	5/8	5/8	6/8	2	1	V6	D	I		V6		V		6					M	0	0	5, 2, 1		1	5
148	146	0	0	6/8	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
149	147	0	0	6/8	2	1	V6	D	I		V6		V		6					M	0	0	5, 2, 1		1	5
149	147	1/4	1/4	6/8	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
149	147	3/8	3/8	6/8	2	1	V43	D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
149	147	1/2	1/2	6/8	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
149	147	5/8	5/8	6/8	2	1	V6	D	I		V6		V		6					M	0	0	5, 2, 1		1	5
150	148	0	0	6/8	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
150	148	1/2	1/2	6/8	2	1	V43	D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
150	148	5/8	5/8	6/8	2	1	I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
151	149	0	0	6/8	2	1	ii6	D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
151	149	3/8	3/8	6/8	2	1	V43	D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
151	149	1/2	1/2	6/8	2	1	I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
151	149	5/8	5/8	6/8	2	1	ii6	D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
152	150	0	0	6/8	2	1	V(64)	D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
154	152	0	0	6/8	2	1	viio7/V	D	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
155	153	1/4	1/4	6/8	2	1	V(64)	D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
155	153	3/8	3/8	6/8	2	1	iv6	D	I		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
155	153	5/8	5/8	6/8	2	1	viio6/V	D	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
156	154	0	0	6/8	2	1	V(64)	D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
156	154	3/8	3/8	6/8	2	1	V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
157	155	0	0	6/8	2	1	I}	D	I		I		I						}	M	0	0	0, 4, 1		0	0
158	156	0	0	6/8	2	1	V	D	I		V		V							M	0	0	1, 5, 2		1	1
159	157	0	0	6/8	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
160	158	0	0	6/8	2	1	V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
161	159	0	0	6/8	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
