mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
226	225	1/2	1/2	2/2	4	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
227	226	0	0	2/2	4	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
227	226	1/2	1/2	2/2	4	1		V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
228	227	0	0	2/2	4	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
229	228	0	0	2/2	4	1		V65	E	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
230	229	0	0	2/2	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
231	230	0	0	2/2	4	1		IV6	E	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
232	231	0	0	2/2	4	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
233	232	0	0	2/2	4	1		IV(6)	E	I		IV(6)	IV			6				M	0	0	-1, 3, 2		-1	-1
233	232	1/4	1/4	2/2	4	1		V65/V	E	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
233	232	1/2	1/2	2/2	4	1		V(64)	E	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
233	232	3/4	3/4	2/2	4	1		V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
234	233	0	0	2/2	4	1		I\\	E	I		I	I						\\	M	0	0	0, 4, 1		0	0
237	236	0	0	2/2	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
237	236	1/2	1/2	2/2	4	1		V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
238	237	0	0	2/2	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
238	237	1/2	1/2	2/2	4	1		I64	E	I		I64	I		64					M	0	0	1, 0, 4		0	1
239	238	0	0	2/2	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
239	238	1/2	1/2	2/2	4	1		V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
240	239	0	0	2/2	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
240	239	1/2	1/2	2/2	4	1		I64	E	I		I64	I		64					M	0	0	1, 0, 4		0	1
241	240	0	0	2/2	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
241	240	1/2	1/2	2/2	4	1		V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
242	241	0	0	2/2	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
242	241	1/2	1/2	2/2	4	1		I64	E	I		I64	I		64					M	0	0	1, 0, 4		0	1
243	242	0	0	2/2	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
243	242	1/2	1/2	2/2	4	1		V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
244	243	0	0	2/2	4	1		I\\	E	I		I	I						\\	M	0	0	0, 4, 1		0	0
245	244	0	0	2/2	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
245	244	1/2	1/2	2/2	4	1		V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
246	245	0	0	2/2	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
246	245	1/2	1/2	2/2	4	1		I64	E	I		I64	I		64					M	0	0	1, 0, 4		0	1
247	246	0	0	2/2	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
247	246	1/2	1/2	2/2	4	1		V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
248	247	0	0	2/2	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
248	247	1/2	1/2	2/2	4	1		I64	E	I		I64	I		64					M	0	0	1, 0, 4		0	1
249	248	0	0	2/2	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
249	248	1/2	1/2	2/2	4	1		V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
250	249	0	0	2/2	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
250	249	1/2	1/2	2/2	4	1		I64	E	I		I64	I		64					M	0	0	1, 0, 4		0	1
251	250	0	0	2/2	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
251	250	1/2	1/2	2/2	4	1		V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
252	251	0	0	2/2	4	1		I\\	E	I		I	I						\\	M	0	0	0, 4, 1		0	0
252	251	1/2	1/2	2/2	4	1		@none	E	I		@none	@none							m	0	0				
261	260	0	0	2/2	4	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
261	260	1/2	1/2	2/2	4	1		V2	E	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
262	261	0	0	2/2	4	1		I64	E	I		I64	I		64					M	0	0	1, 0, 4		0	1
262	261	1/2	1/2	2/2	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
263	262	0	0	2/2	4	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
263	262	1/2	1/2	2/2	4	1		V43	E	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
264	263	0	0	2/2	4	1		I64	E	I		I64	I		64					M	0	0	1, 0, 4		0	1
264	263	1/2	1/2	2/2	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
265	264	0	0	2/2	4	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
265	264	1/2	1/2	2/2	4	1		V2	E	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
266	265	0	0	2/2	4	1		I64	E	I		I64	I		64					M	0	0	1, 0, 4		0	1
266	265	1/2	1/2	2/2	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
267	266	0	0	2/2	4	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
267	266	1/2	1/2	2/2	4	1		V43	E	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
268	267	0	0	2/2	4	1		I64	E	I		I64	I		64					M	0	0	1, 0, 4		0	1
268	267	1/2	1/2	2/2	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
269	268	0	0	2/2	4	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
269	268	1/2	1/2	2/2	4	1		V2	E	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
270	269	0	0	2/2	4	1		I64	E	I		I64	I		64					M	0	0	1, 0, 4		0	1
270	269	1/2	1/2	2/2	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
271	270	0	0	2/2	4	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
271	270	1/2	1/2	2/2	4	1		V43	E	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
272	271	0	0	2/2	4	1		I64	E	I		I64	I		64					M	0	0	1, 0, 4		0	1
272	271	1/2	1/2	2/2	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
273	272	0	0	2/2	4	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
273	272	1/2	1/2	2/2	4	1		V2	E	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
274	273	0	0	2/2	4	1		I64	E	I		I64	I		64					M	0	0	1, 0, 4		0	1
274	273	1/2	1/2	2/2	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
275	274	0	0	2/2	4	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
275	274	1/2	1/2	2/2	4	1		V43	E	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
276	275	0	0	2/2	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
276	275	1/2	1/2	2/2	4	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
277	276	0	0	2/2	4	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
277	276	1/2	1/2	2/2	4	1		V43	E	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
278	277	0	0	2/2	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
278	277	1/2	1/2	2/2	4	1		IV.I	E	IV		I	I							M	0	0	0, 4, 1		0	0
283	282	0	0	2/2	4	1		V	E	IV		V	V							M	0	0	1, 5, 2		1	1
285	284	0	0	2/2	4	1		vi	E	IV		vi	vi							m	0	0	3, 0, 4		3	3
286	285	0	0	2/2	4	1		V7	E	IV		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
286	285	1/2	1/2	2/2	4	1		I	E	IV		I	I							M	0	0	0, 4, 1		0	0
287	286	0	0	2/2	4	1		I64	E	IV		I64	I		64					M	0	0	1, 0, 4		0	1
287	286	1/2	1/2	2/2	4	1		I6	E	IV		I6	I		6					M	0	0	4, 1, 0		0	4
288	287	0	0	2/2	4	1		IV	E	IV		IV	IV							M	0	0	-1, 3, 0		-1	-1
288	287	1/2	1/2	2/2	4	1		I6	E	IV		I6	I		6					M	0	0	4, 1, 0		0	4
289	288	0	0	2/2	4	1		V2	E	IV		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
289	288	1/2	1/2	2/2	4	1		V65	E	IV		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
290	289	0	0	2/2	4	1		I	E	IV		I	I							M	0	0	0, 4, 1		0	0
290	289	1/2	1/2	2/2	4	1		vi	E	IV		vi	vi							m	0	0	3, 0, 4		3	3
291	290	0	0	2/2	4	1		V65	E	IV		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
291	290	1/2	1/2	2/2	4	1		V	E	IV		V	V							M	0	0	1, 5, 2		1	1
292	291	0	0	2/2	4	1		V65	E	IV		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
292	291	1/2	1/2	2/2	4	1		I[I	E	IV	I	I	I							M	0	0	0, 4, 1		0	0
293	292	0	0	2/2	4	1		iio6	E	IV	I	iio6	ii	o	6					o	0	0	-1, -4, 2		2	-1
293	292	1/2	1/2	2/2	4	1		I	E	IV	I	I	I							M	0	0	0, 4, 1		0	0
294	293	0	0	2/2	4	1		V43	E	IV	I	V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
294	293	1/2	1/2	2/2	4	1		I	E	IV	I	I	I							M	0	0	0, 4, 1		0	0
295	294	0	0	2/2	4	1		V65	E	IV	I	V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
295	294	1/2	1/2	2/2	4	1		I	E	IV	I	I	I							M	0	0	0, 4, 1		0	0
296	295	0	0	2/2	4	1		#iio2]	E	IV	I	#iio2	#ii	o	2					o7	0	0	0, 9, 6, 3		9	0
296	295	1/2	1/2	2/2	4	1		I6	E	IV		I6	I		6					M	0	0	4, 1, 0		0	4
297	296	0	0	2/2	4	1		ii6	E	IV		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
297	296	1/2	1/2	2/2	4	1		V/vi	E	IV		V/vi	V				vi			M	0	0	4, 8, 5		4	4
298	297	0	0	2/2	4	1		#vo2	E	IV		#vo2	#v	o	2					o7	0	0	-1, 8, 5, 2		8	-1
298	297	1/2	1/2	2/2	4	1		#ivo7	E	IV		#ivo7	#iv	o	7					o7	0	0	6, 3, 0, -3		6	6
299	298	0	0	2/2	4	1		V(64)	E	IV		V(64)	V			64				M	0	0	1, 0, 4		1	1
299	298	1/2	1/2	2/2	4	1		V	E	IV		V	V							M	0	0	1, 5, 2		1	1
300	299	0	0	2/2	4	1		I[I	E	IV	I	I	I							M	0	0	0, 4, 1		0	0
300	299	1/2	1/2	2/2	4	1		I	E	IV	I	I	I							M	0	0	0, 4, 1		0	0
301	300	0	0	2/2	4	1		iio6	E	IV	I	iio6	ii	o	6					o	0	0	-1, -4, 2		2	-1
301	300	1/2	1/2	2/2	4	1		I	E	IV	I	I	I							M	0	0	0, 4, 1		0	0
302	301	0	0	2/2	4	1		viio	E	IV	I	viio	vii	o						o	0	0	5, 2, -1		5	5
302	301	1/2	1/2	2/2	4	1		I	E	IV	I	I	I							M	0	0	0, 4, 1		0	0
303	302	0	0	2/2	4	1		V65	E	IV	I	V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
303	302	1/2	1/2	2/2	4	1		I	E	IV	I	I	I							M	0	0	0, 4, 1		0	0
304	303	0	0	2/2	4	1		#ivo43]	E	IV	I	#ivo43	#iv	o	43					o7	0	0	0, -3, 6, 3		6	0
304	303	1/2	1/2	2/2	4	1		I6	E	IV		I6	I		6					M	0	0	4, 1, 0		0	4
305	304	0	0	2/2	4	1		ii6	E	IV		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
305	304	1/2	1/2	2/2	4	1		V/vi	E	IV		V/vi	V				vi			M	0	0	4, 8, 5		4	4
306	305	0	0	2/2	4	1		ii6	E	IV		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
306	305	1/2	1/2	2/2	4	1		V65/V	E	IV		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
307	306	0	0	2/2	4	1		V(64)	E	IV		V(64)	V			64				M	0	0	1, 0, 4		1	1
307	306	1/2	1/2	2/2	4	1		V7	E	IV		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
308	307	0	0	2/2	4	1		I	E	IV		I	I							M	0	0	0, 4, 1		0	0
308	307	1/2	1/2	2/2	4	1		I6	E	IV		I6	I		6					M	0	0	4, 1, 0		0	4
309	308	0	0	2/2	4	1		V7	E	IV		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
309	308	1/2	1/2	2/2	4	1		V65	E	IV		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
310	309	0	0	2/2	4	1		I64	E	IV		I64	I		64					M	0	0	1, 0, 4		0	1
310	309	1/2	1/2	2/2	4	1		I	E	IV		I	I							M	0	0	0, 4, 1		0	0
311	310	0	0	2/2	4	1		V7	E	IV		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
311	310	1/2	1/2	2/2	4	1		V2	E	IV		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
312	311	0	0	2/2	4	1		I64	E	IV		I64	I		64					M	0	0	1, 0, 4		0	1
312	311	1/2	1/2	2/2	4	1		I6	E	IV		I6	I		6					M	0	0	4, 1, 0		0	4
313	312	0	0	2/2	4	1		V7	E	IV		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
313	312	1/2	1/2	2/2	4	1		V65	E	IV		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
314	313	0	0	2/2	4	1		I64	E	IV		I64	I		64					M	0	0	1, 0, 4		0	1
314	313	1/2	1/2	2/2	4	1		I	E	IV		I	I							M	0	0	0, 4, 1		0	0
315	314	0	0	2/2	4	1		V7	E	IV		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
315	314	1/2	1/2	2/2	4	1		V2	E	IV		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
316	315	0	0	2/2	4	1		I64	E	IV		I64	I		64					M	0	0	1, 0, 4		0	1
316	315	1/2	1/2	2/2	4	1		I6	E	IV		I6	I		6					M	0	0	4, 1, 0		0	4
317	316	0	0	2/2	4	1		V2	E	IV		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
317	316	1/2	1/2	2/2	4	1		V43	E	IV		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
318	317	0	0	2/2	4	1		I64	E	IV		I64	I		64					M	0	0	1, 0, 4		0	1
318	317	1/2	1/2	2/2	4	1		I6	E	IV		I6	I		6					M	0	0	4, 1, 0		0	4
319	318	0	0	2/2	4	1		V2	E	IV		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
319	318	1/2	1/2	2/2	4	1		V43	E	IV		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
320	319	0	0	2/2	4	1		I64	E	IV		I64	I		64					M	0	0	1, 0, 4		0	1
320	319	1/2	1/2	2/2	4	1		I	E	IV		I	I							M	0	0	0, 4, 1		0	0
321	320	0	0	2/2	4	1		V2/V	E	IV		V2/V	V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
321	320	1/2	1/2	2/2	4	1		V43/V	E	IV		V43/V	V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
322	321	0	0	2/2	4	1		V64	E	IV		V64	V		64					M	0	0	2, 1, 5		1	2
322	321	1/2	1/2	2/2	4	1		V6	E	IV		V6	V		6					M	0	0	5, 2, 1		1	5
323	322	0	0	2/2	4	1		V2/V	E	IV		V2/V	V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
323	322	1/2	1/2	2/2	4	1		V43/V	E	IV		V43/V	V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
324	323	0	0	2/2	4	1		V64	E	IV		V64	V		64					M	0	0	2, 1, 5		1	2
324	323	1/2	1/2	2/2	4	1		V	E	IV		V	V							M	0	0	1, 5, 2		1	1
325	324	0	0	2/2	4	1		V2/V	E	IV		V2/V	V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
325	324	1/2	1/2	2/2	4	1		V43/V	E	IV		V43/V	V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
326	325	0	0	2/2	4	1		V64	E	IV		V64	V		64					M	0	0	2, 1, 5		1	2
326	325	1/2	1/2	2/2	4	1		V	E	IV		V	V							M	0	0	1, 5, 2		1	1
327	326	0	0	2/2	4	1		I.V2	E	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
327	326	1/2	1/2	2/2	4	1		V43	E	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
333	332	0	0	2/2	4	1		I.I	E	I		I	I							M	0	0	0, 4, 1		0	0
337	336	0	0	2/2	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
339	338	0	0	2/2	4	1		V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
341	340	0	0	2/2	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
342	341	0	0	2/2	4	1		IV	E	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
342	341	1/2	1/2	2/2	4	1		ii6	E	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
343	342	0	0	2/2	4	1		V/vi	E	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
345	344	0	0	2/2	4	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
346	345	0	0	2/2	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
347	346	0	0	2/2	4	1		V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
349	348	0	0	2/2	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
350	349	0	0	2/2	4	1		IV	E	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
350	349	1/2	1/2	2/2	4	1		ii	E	I		ii	ii							m	0	0	2, -1, 3		2	2
351	350	0	0	2/2	4	1		V/vi	E	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
355	354	0	0	2/2	4	1		vi64	E	I		vi64	vi		64					m	0	0	4, 3, 0		3	4
356	355	0	0	2/2	4	1		IV6	E	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
357	356	0	0	2/2	4	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
358	357	0	0	2/2	4	1		V6	E	I		V6	V		6					M	0	0	5, 2, 1		1	5
359	358	0	0	2/2	4	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
363	362	0	0	2/2	4	1		i6	E	I		i6	i		6					m	0	0	-3, 1, 0		0	-3
367	366	0	0	2/2	4	1		iii.i	E	iii		i	i							m	0	1	0, -3, 1		0	0
372	371	0	0	2/2	4	1		i64	E	iii		i64	i		64					m	0	1	1, 0, -3		0	1
373	372	0	0	2/2	4	1		i6	E	iii		i6	i		6					m	0	1	-3, 1, 0		0	-3
374	373	0	0	2/2	4	1		i	E	iii		i	i							m	0	1	0, -3, 1		0	0
376	375	1/2	1/2	2/2	4	1		i6	E	iii		i6	i		6					m	0	1	-3, 1, 0		0	-3
377	376	0	0	2/2	4	1		V7	E	iii		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
379	378	0	0	2/2	4	1		I.I	E	I		I	I							M	0	0	0, 4, 1		0	0
380	379	0	0	2/2	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
381	380	0	0	2/2	4	1		V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
383	382	0	0	2/2	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
384	383	1/2	1/2	2/2	4	1		V65/V	E	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
385	384	0	0	2/2	4	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
385	384	1/2	1/2	2/2	4	1		V/V	E	I		V/V	V				V			M	0	0	2, 6, 3		2	2
385	384	3/4	3/4	2/2	4	1		V43	E	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
386	385	0	0	2/2	4	1		V2	E	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
386	385	1/2	1/2	2/2	4	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
387	386	0	0	2/2	4	1		V(64)	E	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
387	386	1/2	1/2	2/2	4	1		V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
388	387	0	0	2/2	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
390	389	0	0	2/2	4	1		IV	E	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
390	389	1/2	1/2	2/2	4	1		V65/V	E	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
391	390	0	0	2/2	4	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
391	390	1/2	1/2	2/2	4	1		V/V	E	I		V/V	V				V			M	0	0	2, 6, 3		2	2
391	390	3/4	3/4	2/2	4	1		V43	E	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
392	391	0	0	2/2	4	1		V2	E	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
392	391	1/2	1/2	2/2	4	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
393	392	1/2	1/2	2/2	4	1		V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
394	393	0	0	2/2	4	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
395	394	0	0	2/2	4	1		V65	E	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
396	395	0	0	2/2	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
397	396	0	0	2/2	4	1		IV6	E	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
398	397	0	0	2/2	4	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
399	398	0	0	2/2	4	1		IV(6)	E	I		IV(6)	IV			6				M	0	0	-1, 3, 2		-1	-1
399	398	1/4	1/4	2/2	4	1		V65/V	E	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
399	398	1/2	1/2	2/2	4	1		V(64)	E	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
399	398	3/4	3/4	2/2	4	1		V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
400	399	0	0	2/2	4	1		I\\	E	I		I	I						\\	M	0	0	0, 4, 1		0	0
401	400	0	0	2/2	4	1		V/vi	E	I		V/vi	V				vi			M	0	0	4, 8, 5		4	4
403	402	0	0	2/2	4	1		vi64	E	I		vi64	vi		64					m	0	0	4, 3, 0		3	4
404	403	0	0	2/2	4	1		IV	E	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
405	404	0	0	2/2	4	1		V64	E	I		V64	V		64					M	0	0	2, 1, 5		1	2
406	405	0	0	2/2	4	1		V6	E	I		V6	V		6					M	0	0	5, 2, 1		1	5
407	406	0	0	2/2	4	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
411	410	0	0	2/2	4	1		i6	E	I		i6	i		6					m	0	0	-3, 1, 0		0	-3
415	414	0	0	2/2	4	1		iii.i	E	iii		i	i							m	0	1	0, -3, 1		0	0
420	419	0	0	2/2	4	1		i64	E	iii		i64	i		64					m	0	1	1, 0, -3		0	1
421	420	0	0	2/2	4	1		i6	E	iii		i6	i		6					m	0	1	-3, 1, 0		0	-3
422	421	0	0	2/2	4	1		i	E	iii		i	i							m	0	1	0, -3, 1		0	0
424	423	1/2	1/2	2/2	4	1		i6	E	iii		i6	i		6					m	0	1	-3, 1, 0		0	-3
425	424	0	0	2/2	4	1		V7	E	iii		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
427	426	0	0	2/2	4	1		I.I	E	I		I	I							M	0	0	0, 4, 1		0	0
428	427	0	0	2/2	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
429	428	0	0	2/2	4	1		V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
431	430	0	0	2/2	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
432	431	0	0	2/2	4	1		IV	E	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
432	431	1/2	1/2	2/2	4	1		V65/V	E	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
433	432	0	0	2/2	4	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
433	432	1/2	1/2	2/2	4	1		V7/V	E	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
433	432	3/4	3/4	2/2	4	1		V43	E	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
434	433	0	0	2/2	4	1		V2	E	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
434	433	1/2	1/2	2/2	4	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
435	434	0	0	2/2	4	1		V(64)	E	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
435	434	1/2	1/2	2/2	4	1		V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
436	435	0	0	2/2	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
438	437	0	0	2/2	4	1		IV	E	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
438	437	1/2	1/2	2/2	4	1		V65/V	E	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
439	438	0	0	2/2	4	1		V	E	I		V	V							M	0	0	1, 5, 2		1	1
439	438	1/2	1/2	2/2	4	1		V/V	E	I		V/V	V				V			M	0	0	2, 6, 3		2	2
439	438	3/4	3/4	2/2	4	1		V43	E	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
440	439	0	0	2/2	4	1		V2	E	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
440	439	1/2	1/2	2/2	4	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
441	440	1/2	1/2	2/2	4	1		V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
442	441	0	0	2/2	4	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
443	442	0	0	2/2	4	1		V65	E	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
444	443	0	0	2/2	4	1		I	E	I		I	I							M	0	0	0, 4, 1		0	0
445	444	0	0	2/2	4	1		IV6	E	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
446	445	0	0	2/2	4	1		I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
447	446	0	0	2/2	4	1		IV(6)	E	I		IV(6)	IV			6				M	0	0	-1, 3, 2		-1	-1
447	446	1/4	1/4	2/2	4	1		V65/V	E	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
447	446	1/2	1/2	2/2	4	1		V(64)	E	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
