mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
375	375	0	0	3/8	4	1		V43	Bb	i		V43	V		43					Mm7	0	1	2, -1, 1, 5		1	2
376	376	0	0	3/8	4	1		i	Bb	i		i	i							m	0	1	0, -3, 1		0	0
377	377	0	0	3/8	4	1		V65/III	Bb	i		V65/III	V		65		III			Mm7	0	1	2, -1, -4, -2		-2	2
378	378	0	0	3/8	4	1		III	Bb	i		III	III							M	0	1	-3, 1, -2		-3	-3
379	379	0	0	3/8	4	1		V43/v	Bb	i		V43/v	V		43		v			Mm7	0	1	3, 0, 2, 6		2	3
380	380	0	0	3/8	4	1		v	Bb	i		v	v							m	0	1	1, -2, 2		1	1
381	381	0	0	3/8	4	1		V43	Bb	i		V43	V		43					Mm7	0	1	2, -1, 1, 5		1	2
381	381	1/4	1/4	3/8	4	1		i6	Bb	i		i6	i		6					m	0	1	-3, 1, 0		0	-3
382	382	0	0	3/8	4	1		V7	Bb	i		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
384	384	0	0	3/8	4	1		i	Bb	i		i	i							m	0	1	0, -3, 1		0	0
386	386	0	0	3/8	4	1		i6	Bb	i		i6	i		6					m	0	1	-3, 1, 0		0	-3
386	386	1/8	1/8	3/8	4	1		V7	Bb	i		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
387	387	0	0	3/8	4	1		i	Bb	i		i	i							m	0	1	0, -3, 1		0	0
390	390	0	0	3/8	4	1		i	Bb	i		i	i							m	0	1	0, -3, 1		0	0
390	390	1/4	1/4	3/8	4	1		VI	Bb	i		VI	VI							M	0	1	-4, 0, -3		-4	-4
391	391	0	0	3/8	4	1		ii%65	Bb	i		ii%65	ii	%	65					%7	0	1	-1, -4, 0, 2		2	-1
391	391	1/8	1/8	3/8	4	1		ii%7	Bb	i		ii%7	ii	%	7					%7	0	1	2, -1, -4, 0		2	2
391	391	1/4	1/4	3/8	4	1		V	Bb	i		V	V							M	0	1	1, 5, 2		1	1
392	392	0	0	3/8	4	1		i\\	Bb	i		i	i						\\	m	0	1	0, -3, 1		0	0
392	392	1/8	1/8	3/8	4	1		bVI.I	Bb	bVI		I	I							M	0	0	0, 4, 1		0	0
392	392	1/4	1/4	3/8	4	1		vi	Bb	bVI		vi	vi							m	0	0	3, 0, 4		3	3
393	393	0	0	3/8	4	1		IV	Bb	bVI		IV	IV							M	0	0	-1, 3, 0		-1	-1
393	393	1/8	1/8	3/8	4	1		ii7	Bb	bVI		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
393	393	1/4	1/4	3/8	4	1		V7	Bb	bVI		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
394	394	0	0	3/8	4	1		I\\	Bb	bVI		I	I						\\	M	0	0	0, 4, 1		0	0
395	395	0	0	3/8	4	1		V43	Bb	bVI		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
396	396	0	0	3/8	4	1		I6	Bb	bVI		I6	I		6					M	0	0	4, 1, 0		0	4
397	397	0	0	3/8	4	1		V43	Bb	bVI		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
398	398	0	0	3/8	4	1		I	Bb	bVI		I	I							M	0	0	0, 4, 1		0	0
399	399	0	0	3/8	4	1		i.VI	Bb	i		VI	VI							M	0	1	-4, 0, -3		-4	-4
400	400	0	0	3/8	4	1		i64	Bb	i		i64	i		64					m	0	1	1, 0, -3		0	1
402	402	0	0	3/8	4	1		viio/V	Bb	i		viio/V	vii	o			V			o	0	1	6, 3, 0		6	6
403	403	0	0	3/8	4	1		v.iv6	Bb	v		iv6	iv		6					m	0	1	-4, 0, -1		-1	-4
404	404	0	0	3/8	4	1		V7	Bb	v		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
405	405	0	0	3/8	4	1		V	Bb	v		V	V							M	0	1	1, 5, 2		1	1
406	406	0	0	3/8	4	1		I	Bb	v		I	I							M	0	1	0, 4, 1		0	0
406	406	1/4	1/4	3/8	4	1		V	Bb	v		V	V							M	0	1	1, 5, 2		1	1
407	407	0	0	3/8	4	1		ii	Bb	v		ii	ii							m	0	1	2, -1, 3		2	2
407	407	1/4	1/4	3/8	4	1		V	Bb	v		V	V							M	0	1	1, 5, 2		1	1
408	408	0	0	3/8	4	1		I6	Bb	v		I6	I		6					M	0	1	4, 1, 0		0	4
408	408	1/8	1/8	3/8	4	1		I.V	Bb	I		V	V							M	0	0	1, 5, 2		1	1
408	408	1/4	1/4	3/8	4	1		vi	Bb	I		vi	vi							m	0	0	3, 0, 4		3	3
409	409	1/8	1/8	3/8	4	1		viio	Bb	I		viio	vii	o						o	0	0	5, 2, -1		5	5
410	410	0	0	3/8	4	1		I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
410	410	1/4	1/4	3/8	4	1		ii	Bb	I		ii	ii							m	0	0	2, -1, 3		2	2
411	411	1/8	1/8	3/8	4	1		ii6	Bb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
411	411	1/4	1/4	3/8	4	1		V2	Bb	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
412	412	0	0	3/8	4	1		I6	Bb	I		I6	I		6					M	0	0	4, 1, 0		0	4
412	412	1/8	1/8	3/8	4	1		V65/ii	Bb	I		V65/ii	V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
412	412	1/4	1/4	3/8	4	1		ii	Bb	I		ii	ii							m	0	0	2, -1, 3		2	2
413	413	0	0	3/8	4	1		V65/iii	Bb	I		V65/iii	V		65		iii			Mm7	0	0	9, 6, 3, 5		5	9
413	413	1/8	1/8	3/8	4	1		iii	Bb	I		iii	iii							m	0	0	4, 1, 5		4	4
413	413	1/4	1/4	3/8	4	1		V65/IV	Bb	I		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
414	414	0	0	3/8	4	1		IV	Bb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
414	414	1/8	1/8	3/8	4	1		V65/V	Bb	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
414	414	1/4	1/4	3/8	4	1		V	Bb	I		V	V							M	0	0	1, 5, 2		1	1
415	415	0	0	3/8	4	1		V65/vi	Bb	I		V65/vi	V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
415	415	1/8	1/8	3/8	4	1		vi	Bb	I		vi	vi							m	0	0	3, 0, 4		3	3
415	415	1/4	1/4	3/8	4	1		IV6	Bb	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
416	416	0	0	3/8	4	1		viio	Bb	I		viio	vii	o						o	0	0	5, 2, -1		5	5
417	417	0	0	3/8	4	1		V7	Bb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
418	418	0	0	3/8	4	1		V2/V	Bb	I		V2/V	V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
419	419	0	0	3/8	4	1		V7	Bb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
420	420	0	0	3/8	4	1		I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
421	421	0	0	3/8	4	1		I[I	Bb	I	I	I	I							M	0	0	0, 4, 1		0	0
422	422	0	0	3/8	4	1		iio	Bb	I	I	iio	ii	o						o	0	0	2, -1, -4		2	2
422	422	1/4	1/4	3/8	4	1		V7]	Bb	I	I	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
423	423	0	0	3/8	4	1		I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
424	424	0	0	3/8	4	1		V	Bb	I		V	V							M	0	0	1, 5, 2		1	1
425	425	0	0	3/8	4	1		I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
426	426	0	0	3/8	4	1		V	Bb	I		V	V							M	0	0	1, 5, 2		1	1
426	426	1/8	1/8	3/8	4	1		I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
426	426	1/4	1/4	3/8	4	1		V/V	Bb	I		V/V	V				V			M	0	0	2, 6, 3		2	2
427	427	0	0	3/8	4	1		V	Bb	I		V	V							M	0	0	1, 5, 2		1	1
427	427	1/4	1/4	3/8	4	1		IV6	Bb	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
428	428	0	0	3/8	4	1		bVII.I[I	Bb	bVII	I	I	I							M	0	0	0, 4, 1		0	0
429	429	0	0	3/8	4	1		I6	Bb	bVII	I	I6	I		6					M	0	0	4, 1, 0		0	4
430	430	0	0	3/8	4	1		V65	Bb	bVII	I	V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
431	431	0	0	3/8	4	1		I]	Bb	bVII	I	I	I							M	0	0	0, 4, 1		0	0
432	432	0	0	3/8	4	1		V	Bb	bVII		V	V							M	0	0	1, 5, 2		1	1
433	433	0	0	3/8	4	1		IV.IV	Bb	IV		IV	IV							M	0	0	-1, 3, 0		-1	-1
434	434	0	0	3/8	4	1		I	Bb	IV		I	I							M	0	0	0, 4, 1		0	0
434	434	3/16	3/16	3/8	4	1		ii6	Bb	IV		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
434	434	1/4	1/4	3/8	4	1		IV6	Bb	IV		IV6	IV		6					M	0	0	3, 0, -1		-1	3
434	434	5/16	5/16	3/8	4	1		V7	Bb	IV		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
435	435	0	0	3/8	4	1		I\\	Bb	IV		I	I						\\	M	0	0	0, 4, 1		0	0
435	435	1/4	1/4	3/8	4	1		V7/IV	Bb	IV		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
436	436	0	0	3/8	4	1		bII.I[I6	Bb	bII	I	I6	I		6					M	0	0	4, 1, 0		0	4
438	438	0	0	3/8	4	1		V2	Bb	bII	I	V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
439	439	0	0	3/8	4	1		I6]	Bb	bII	I	I6	I		6					M	0	0	4, 1, 0		0	4
439	439	1/4	1/4	3/8	4	1		V7/IV	Bb	bII		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
440	440	0	0	3/8	4	1		I.V43	Bb	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
442	442	0	0	3/8	4	1		I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
442	442	1/8	1/8	3/8	4	1		viio6	Bb	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
442	442	1/4	1/4	3/8	4	1		I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
443	443	0	0	3/8	4	1		ii6	Bb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
443	443	1/8	1/8	3/8	4	1		V(64)	Bb	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
443	443	1/4	1/4	3/8	4	1		V2	Bb	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
444	444	0	0	3/8	4	1		I6	Bb	I		I6	I		6					M	0	0	4, 1, 0		0	4
444	444	1/8	1/8	3/8	4	1		V65	Bb	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
444	444	1/4	1/4	3/8	4	1		I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
445	445	0	0	3/8	4	1		ii6	Bb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
445	445	1/8	1/8	3/8	4	1		V(64)	Bb	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
445	445	1/4	1/4	3/8	4	1		V	Bb	I		V	V							M	0	0	1, 5, 2		1	1
446	446	0	0	3/8	4	1		#viio7/vi	Bb	I		#viio7/vi	#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
448	448	0	0	3/8	4	1		#viio2/vi	Bb	I		#viio2/vi	#vii	o	2		vi			o7	0	0	-1, 8, 5, 2		8	-1
448	448	1/8	1/8	3/8	4	1		V65/#iv	Bb	I		V65/#iv	V		65		#iv			Mm7	0	0	11, 8, 5, 7		7	11
450	450	0	0	3/8	4	1		#iv.i	Bb	#iv		i	i							m	0	1	0, -3, 1		0	0
450	450	1/8	1/8	3/8	4	1		V7	Bb	#iv		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
450	450	1/4	1/4	3/8	4	1		VI	Bb	#iv		VI	VI							M	0	1	-4, 0, -3		-4	-4
451	451	0	0	3/8	4	1		iv	Bb	#iv		iv	iv							m	0	1	-1, -4, 0		-1	-1
451	451	1/8	1/8	3/8	4	1		V(64)	Bb	#iv		V(64)	V			64				M	0	1	1, 0, -3		1	1
451	451	1/4	1/4	3/8	4	1		V2	Bb	#iv		V2	V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
452	452	0	0	3/8	4	1		i6	Bb	#iv		i6	i		6					m	0	1	-3, 1, 0		0	-3
452	452	1/8	1/8	3/8	4	1		V43	Bb	#iv		V43	V		43					Mm7	0	1	2, -1, 1, 5		1	2
452	452	1/4	1/4	3/8	4	1		i	Bb	#iv		i	i							m	0	1	0, -3, 1		0	0
453	453	0	0	3/8	4	1		iv	Bb	#iv		iv	iv							m	0	1	-1, -4, 0		-1	-1
453	453	1/8	1/8	3/8	4	1		V(64)	Bb	#iv		V(64)	V			64				M	0	1	1, 0, -3		1	1
453	453	1/4	1/4	3/8	4	1		V7	Bb	#iv		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
454	454	0	0	3/8	4	1		ivo65	Bb	#iv		ivo65	iv	o	65					o7	0	1	-4, -7, -10, -1		-1	-4
455	455	0	0	3/8	4	1		V7	Bb	#iv		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
456	456	0	0	3/8	4	1		V2	Bb	#iv		V2	V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
456	456	1/8	1/8	3/8	4	1		ivo7	Bb	#iv		ivo7	iv	o	7					o7	0	1	-1, -4, -7, -10		-1	-1
456	456	1/4	1/4	3/8	4	1		bIV7	Bb	#iv		bIV7	bIV		7					Mm7	0	1	-8, -4, -7, -10		-8	-8
457	457	0	0	3/8	4	1		vi	Bb	#iv		vi	vi							m	0	1	-4, -7, -3		-4	-4
457	457	1/8	1/8	3/8	4	1		bIV2	Bb	#iv		bIV2	bIV		2					Mm7	0	1	-10, -8, -4, -7		-8	-10
457	457	1/4	1/4	3/8	4	1		I.V7	Bb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
460	460	0	0	3/8	4	1		I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
461	461	0	0	3/8	4	1		V2	Bb	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
462	462	0	0	3/8	4	1		I6	Bb	I		I6	I		6					M	0	0	4, 1, 0		0	4
463	463	0	0	3/8	4	1		V43	Bb	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
464	464	0	0	3/8	4	1		I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
465	465	0	0	3/8	4	1		V7	Bb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
466	466	0	0	3/8	4	1		I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
469	469	0	0	3/8	4	1		V7	Bb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
470	470	0	0	3/8	4	1		bVI	Bb	I		bVI	bVI							M	0	0	-4, 0, -3		-4	-4
471	471	0	0	3/8	4	1		V/V	Bb	I		V/V	V				V			M	0	0	2, 6, 3		2	2
472	472	0	0	3/8	4	1		V7	Bb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
473	473	0	0	3/8	4	1		I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
476	476	0	0	3/8	4	1		I\\	Bb	I		I	I						\\	M	0	0	0, 4, 1		0	0
