mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
114	114	3/4	3/4	2/2	2	1		i		F	i		i		i							m	0	1	0, -3, 1		0	0
115	115	0	0	2/2	2	1		iio6		F	i		iio6		ii	o	6					o	0	1	-1, -4, 2		2	-1
115	115	1/2	1/2	2/2	2	1		V(64)		F	i		V(64)		V			64				M	0	1	1, 0, -3		1	1
115	115	3/4	3/4	2/2	2	1		V		F	i		V		V							M	0	1	1, 5, 2		1	1
116	116	0	0	2/2	2	1	1	i(94)}		F	i		i(94)		i			94			}	m	0	1	0, -1, 1	2	0	0
116	116	1/2	1/2	2/2	2	1	1	i		F	i		i		i							m	0	1	0, -3, 1		0	0
117	116	0	0	2/2	2	1	2	I.I[I(74)}		F	I	I	I(74)		I			74			}	M	0	0	0, -1, 1	5	0	0
118	117	0	0	2/2	2	1		I		F	I	I	I		I							M	0	0	0, 4, 1		0	0
118	117	1/2	1/2	2/2	2	1		viio		F	I	I	viio		vii	o						o	0	0	5, 2, -1		5	5
119	118	0	0	2/2	2	1		I]		F	I	I	I		I							M	0	0	0, 4, 1		0	0
119	118	1/2	1/2	2/2	2	1		ii		F	I		ii		ii							m	0	0	2, -1, 3		2	2
120	119	0	0	2/2	2	1		I		F	I		I		I							M	0	0	0, 4, 1		0	0
121	120	0	0	2/2	2	1		I6{		F	I		I6		I		6				{	M	0	0	4, 1, 0		0	4
121	120	1/2	1/2	2/2	2	1		I		F	I		I		I							M	0	0	0, 4, 1		0	0
122	121	0	0	2/2	2	1		V2		F	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
122	121	1/2	1/2	2/2	2	1		I6		F	I		I6		I		6					M	0	0	4, 1, 0		0	4
123	122	0	0	2/2	2	1		V2		F	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
123	122	1/2	1/2	2/2	2	1		I6		F	I		I6		I		6					M	0	0	4, 1, 0		0	4
124	123	0	0	2/2	2	1		V43		F	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
124	123	1/4	1/4	2/2	2	1		V6		F	I		V6		V		6					M	0	0	5, 2, 1		1	5
124	123	1/2	1/2	2/2	2	1		I		F	I		I		I							M	0	0	0, 4, 1		0	0
124	123	3/4	3/4	2/2	2	1		I6		F	I		I6		I		6					M	0	0	4, 1, 0		0	4
125	124	0	0	2/2	2	1		IV		F	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
125	124	1/2	1/2	2/2	2	1		vi	IV6	F	I		vi		vi							m	0	0	3, 0, 4		3	3
125	124	3/4	3/4	2/2	2	1		V65/V		F	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
126	125	0	0	2/2	2	1		V(4)}		F	I		V(4)		V			4			}	M	0	0	1, 0, 2		1	1
126	125	1/4	1/4	2/2	2	1		V		F	I		V		V							M	0	0	1, 5, 2		1	1
127	126	0	0	2/2	2	1		I6{		F	I		I6		I		6				{	M	0	0	4, 1, 0		0	4
127	126	1/2	1/2	2/2	2	1		I		F	I		I		I							M	0	0	0, 4, 1		0	0
128	127	0	0	2/2	2	1		V2		F	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
128	127	1/2	1/2	2/2	2	1		I6		F	I		I6		I		6					M	0	0	4, 1, 0		0	4
129	128	0	0	2/2	2	1		V2		F	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
129	128	1/2	1/2	2/2	2	1		I6		F	I		I6		I		6					M	0	0	4, 1, 0		0	4
129	128	3/4	3/4	2/2	2	1		I		F	I		I		I							M	0	0	0, 4, 1		0	0
130	129	0	0	2/2	2	1		V64		F	I		V64		V		64					M	0	0	2, 1, 5		1	2
130	129	1/4	1/4	2/2	2	1		V65		F	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
130	129	1/2	1/2	2/2	2	1		I(4)		F	I		I(4)		I			4				M	0	0	0, -1, 1		0	0
130	129	3/4	3/4	2/2	2	1		vi		F	I		vi		vi							m	0	0	3, 0, 4		3	3
131	130	0	0	2/2	2	1		ii6		F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
131	130	7/8	7/8	2/2	2	1		V7		F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
132	131	0	0	2/2	2	1		I(94)}		F	I		I(94)		I			94			}	M	0	0	0, -1, 1	2	0	0
132	131	1/2	1/2	2/2	2	1		I		F	I		I		I							M	0	0	0, 4, 1		0	0
133	132	0	0	2/2	2	1		IV6{		F	I		IV6		IV		6				{	M	0	0	3, 0, -1		-1	3
133	132	1/2	1/2	2/2	2	1		I64		F	I		I64		I		64					M	0	0	1, 0, 4		0	1
134	133	0	0	2/2	2	1		V2		F	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
134	133	1/2	1/2	2/2	2	1		I6		F	I		I6		I		6					M	0	0	4, 1, 0		0	4
135	134	0	0	2/2	2	1		viio6/V		F	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
135	134	1/2	1/2	2/2	2	1		I64		F	I		I64		I		64					M	0	0	1, 0, 4		0	1
136	135	0	0	2/2	2	1		V2		F	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
136	135	1/2	1/2	2/2	2	1		I6		F	I		I6		I		6					M	0	0	4, 1, 0		0	4
137	136	0	0	2/2	2	1		viio6/V		F	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
137	136	3/4	3/4	2/2	2	1		V		F	I		V		V							M	0	0	1, 5, 2		1	1
138	137	0	0	2/2	2	1		V65		F	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
138	137	3/4	3/4	2/2	2	1		I		F	I		I		I							M	0	0	0, 4, 1		0	0
139	138	0	0	2/2	2	1		IV6		F	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
139	138	1/2	1/2	2/2	2	1		V(64)		F	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
139	138	3/4	3/4	2/2	2	1		V		F	I		V		V							M	0	0	1, 5, 2		1	1
140	139	0	0	2/2	2	1		I(974)}		F	I		I(974)		I			974			}	M	0	0	0, -1, 1	2, 5	0	0
140	139	1/2	1/2	2/2	2	1		I		F	I		I		I							M	0	0	0, 4, 1		0	0
141	140	0	0	2/2	2	1		V7/V{		F	I		V7/V		V		7		V		{	Mm7	0	0	2, 6, 3, 0		2	2
141	140	3/4	3/4	2/2	2	1		V		F	I		V		V							M	0	0	1, 5, 2		1	1
142	141	0	0	2/2	2	1		V7		F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
142	141	3/4	3/4	2/2	2	1		I		F	I		I		I							M	0	0	0, 4, 1		0	0
143	142	1/4	1/4	2/2	2	1		ii6		F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
143	142	1/2	1/2	2/2	2	1		V(64)		F	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
143	142	3/4	3/4	2/2	2	1		V7		F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
144	143	0	0	2/2	2	1		V43/V		F	I		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
145	144	0	0	2/2	2	1		V65		F	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
146	145	0	0	2/2	2	1		I6		F	I		I6		I		6					M	0	0	4, 1, 0		0	4
146	145	1/2	1/2	2/2	2	1		ii6		F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
147	146	0	0	2/2	2	1		V(64)		F	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
147	146	1/2	1/2	2/2	2	1		V7		F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
147	146	3/4	3/4	2/2	2	1		#viio7/vi		F	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
148	147	0	0	2/2	2	1		V43/V		F	I		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
149	148	0	0	2/2	2	1		V65		F	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
150	149	0	0	2/2	2	1		V2/IV		F	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
151	150	0	0	2/2	2	1		IV6		F	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
152	151	0	0	2/2	2	1		Ger6		F	I		Ger6	Ger	vii	o	65	b3	V			Ger	0	0	-4, 0, -3, 6		6	-4
153	152	0	0	2/2	2	1		V		F	I		V		V							M	0	0	1, 5, 2		1	1
153	152	1/2	1/2	2/2	2	1		I		F	I		I		I							M	0	0	0, 4, 1		0	0
154	153	0	0	2/2	2	1		V6(4)		F	I		V6(4)		V		6	4				M	0	0	0, 2, 1		1	0
154	153	1/8	1/8	2/2	2	1		V6		F	I		V6		V		6					M	0	0	5, 2, 1		1	5
154	153	1/4	1/4	2/2	2	1		V		F	I		V		V							M	0	0	1, 5, 2		1	1
154	153	1/2	1/2	2/2	2	1		I6(2)		F	I		I6(2)		I		6	2				M	0	0	4, 1, 2		0	4
154	153	5/8	5/8	2/2	2	1		I6		F	I		I6		I		6					M	0	0	4, 1, 0		0	4
155	154	0	0	2/2	2	1		V43(6)		F	I		V43(6)		V		43	6				Mm7	0	0	4, -1, 1, 5		1	4
155	154	1/8	1/8	2/2	2	1		V43		F	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
155	154	1/4	1/4	2/2	2	1		V7		F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
155	154	1/2	1/2	2/2	2	1		I(4)		F	I		I(4)		I			4				M	0	0	0, -1, 1		0	0
155	154	5/8	5/8	2/2	2	1		I		F	I		I		I							M	0	0	0, 4, 1		0	0
155	154	3/4	3/4	2/2	2	1		V6(6)		F	I		V6(6)		V		6	6				M	0	0	5, 4, 1		1	5
155	154	7/8	7/8	2/2	2	1		V6		F	I		V6		V		6					M	0	0	5, 2, 1		1	5
156	155	0	0	2/2	2	1		vi(2)		F	I		vi(2)		vi			2				m	0	0	5, 0, 4		3	5
156	155	1/8	1/8	2/2	2	1		vi		F	I		vi		vi							m	0	0	3, 0, 4		3	3
156	155	1/4	1/4	2/2	2	1		V43/V		F	I		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
156	155	1/2	1/2	2/2	2	1		V7(4)		F	I		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
156	155	5/8	5/8	2/2	2	1		V7		F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
157	156	0	0	2/2	2	1		V7(4)/IV		F	I		V7(4)/IV		V		7	4	IV			Mm7	0	0	0, -1, 1, -2		0	0
157	156	1/8	1/8	2/2	2	1		V7/IV		F	I		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
157	156	1/2	1/2	2/2	2	1		IV(4)		F	I		IV(4)		IV			4				M	0	0	-1, 5, 0		-1	-1
157	156	5/8	5/8	2/2	2	1		IV		F	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
157	156	3/4	3/4	2/2	2	1		I(6)		F	I		I(6)		I			6				M	0	0	0, 4, 3		0	0
157	156	7/8	7/8	2/2	2	1		I		F	I		I		I							M	0	0	0, 4, 1		0	0
158	157	0	0	2/2	2	1		V43(4)		F	I		V43(4)		V		43	4				Mm7	0	0	2, -1, 1, 0		1	2
158	157	1/8	1/8	2/2	2	1		V43		F	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
158	157	1/2	1/2	2/2	2	1		I(4)		F	I		I(4)		I			4				M	0	0	0, -1, 1		0	0
158	157	5/8	5/8	2/2	2	1		I		F	I		I		I							M	0	0	0, 4, 1		0	0
158	157	3/4	3/4	2/2	2	1		V(6)		F	I		V(6)		V			6				M	0	0	1, 5, 4		1	1
158	157	7/8	7/8	2/2	2	1		V		F	I		V		V							M	0	0	1, 5, 2		1	1
159	158	0	0	2/2	2	1		V7(4)/V		F	I		V7(4)/V		V		7	4	V			Mm7	0	0	2, 1, 3, 0		2	2
159	158	1/8	1/8	2/2	2	1		V7/V		F	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
159	158	1/2	1/2	2/2	2	1		V[V(4)		F	I	V	V(4)		V			4				M	0	0	1, 0, 2		1	1
159	158	5/8	5/8	2/2	2	1		V		F	I	V	V		V							M	0	0	1, 5, 2		1	1
160	159	0	0	2/2	2	1		IV(2)		F	I	V	IV(2)		IV			2				M	0	0	1, 3, 0		-1	1
160	159	1/8	1/8	2/2	2	1		IV		F	I	V	IV		IV							M	0	0	-1, 3, 0		-1	-1
160	159	1/2	1/2	2/2	2	1		I6(6)		F	I	V	I6(6)		I		6	6				M	0	0	4, 3, 0		0	4
160	159	5/8	5/8	2/2	2	1		I6		F	I	V	I6		I		6					M	0	0	4, 1, 0		0	4
161	160	0	0	2/2	2	1		V7(6)		F	I	V	V7(6)		V		7	6				Mm7	0	0	1, 5, 4, -1		1	1
161	160	1/8	1/8	2/2	2	1		V7		F	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
161	160	1/2	1/2	2/2	2	1		I(4)		F	I	V	I(4)		I			4				M	0	0	0, -1, 1		0	0
161	160	5/8	5/8	2/2	2	1		I		F	I	V	I		I							M	0	0	0, 4, 1		0	0
162	161	0	0	2/2	2	1		V7		F	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
162	161	1/2	1/2	2/2	2	1		V(64)		F	I	V	V(64)		V			64				M	0	0	1, 0, 4		1	1
163	162	0	0	2/2	2	1		V7		F	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
163	162	1/2	1/2	2/2	2	1		V(64)		F	I	V	V(64)		V			64				M	0	0	1, 0, 4		1	1
164	163	0	0	2/2	2	1		V7		F	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
164	163	1/2	1/2	2/2	2	1		V(64)		F	I	V	V(64)		V			64				M	0	0	1, 0, 4		1	1
165	164	0	0	2/2	2	1		viio65/V		F	I	V	viio65/V		vii	o	65		V			o7	0	0	3, 0, -3, 6		6	3
167	166	0	0	2/2	2	1		V(64)		F	I	V	V(64)		V			64				M	0	0	1, 0, 4		1	1
170	169	0	0	2/2	2	1		V7		F	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
171	170	0	0	2/2	2	1		I}{		F	I	V	I		I						}{	M	0	0	0, 4, 1		0	0
172	171	0	0	2/2	2	1		V7		F	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
173	172	0	0	2/2	2	1		I		F	I	V	I		I							M	0	0	0, 4, 1		0	0
174	173	0	0	2/2	2	1		V7]		F	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
175	174	0	0	2/2	2	1		I}		F	I		I		I						}	M	0	0	0, 4, 1		0	0
177	176	0	0	2/2	2	1		{		F	I										{		0	0				
178	177	0	0	2/2	2	1		ii		F	I		ii		ii							m	0	0	2, -1, 3		2	2
178	177	1/4	1/4	2/2	2	1		V2		F	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
178	177	1/2	1/2	2/2	2	1		I		F	I		I		I							M	0	0	0, 4, 1		0	0
179	178	0	0	2/2	2	1		ii		F	I		ii		ii							m	0	0	2, -1, 3		2	2
179	178	1/4	1/4	2/2	2	1		V2		F	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
179	178	1/2	1/2	2/2	2	1		I6		F	I		I6		I		6					M	0	0	4, 1, 0		0	4
180	179	0	0	2/2	2	1		ii		F	I		ii		ii							m	0	0	2, -1, 3		2	2
180	179	1/4	1/4	2/2	2	1		I6		F	I		I6		I		6					M	0	0	4, 1, 0		0	4
180	179	3/8	3/8	2/2	2	1		ii6		F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
180	179	1/2	1/2	2/2	2	1		V(4)		F	I		V(4)		V			4				M	0	0	1, 0, 2		1	1
180	179	3/4	3/4	2/2	2	1		V		F	I		V		V							M	0	0	1, 5, 2		1	1
181	180	0	0	2/2	2	1		I6		F	I		I6		I		6					M	0	0	4, 1, 0		0	4
181	180	1/2	1/2	2/2	2	1		I		F	I		I		I							M	0	0	0, 4, 1		0	0
182	181	0	0	2/2	2	1		ii		F	I		ii		ii							m	0	0	2, -1, 3		2	2
182	181	1/4	1/4	2/2	2	1		V2		F	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
182	181	1/2	1/2	2/2	2	1		I		F	I		I		I							M	0	0	0, 4, 1		0	0
183	182	0	0	2/2	2	1		ii		F	I		ii		ii							m	0	0	2, -1, 3		2	2
183	182	1/4	1/4	2/2	2	1		V2		F	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
183	182	1/2	1/2	2/2	2	1		I6		F	I		I6		I		6					M	0	0	4, 1, 0		0	4
184	183	0	0	2/2	2	1		ii		F	I		ii		ii							m	0	0	2, -1, 3		2	2
184	183	1/4	1/4	2/2	2	1		I6		F	I		I6		I		6					M	0	0	4, 1, 0		0	4
184	183	3/8	3/8	2/2	2	1		ii6		F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
184	183	1/2	1/2	2/2	2	1		V(4)		F	I		V(4)		V			4				M	0	0	1, 0, 2		1	1
184	183	3/4	3/4	2/2	2	1		V		F	I		V		V							M	0	0	1, 5, 2		1	1
185	184	0	0	2/2	2	1		I}		F	I		I		I						}	M	0	0	0, 4, 1		0	0
185	184	1/2	1/2	2/2	2	1		V7		F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
186	185	0	0	2/2	2	1		I		F	I		I		I							M	0	0	0, 4, 1		0	0
186	185	1/2	1/2	2/2	2	1		V7		F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
187	186	0	0	2/2	2	1		I		F	I		I		I							M	0	0	0, 4, 1		0	0
187	186	1/2	1/2	2/2	2	1		V7(9)		F	I		V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
188	187	0	0	2/2	2	1		I(74)		F	I		I(74)		I			74				M	0	0	0, -1, 1	5	0	0
188	187	1/2	1/2	2/2	2	1		I		F	I		I		I							M	0	0	0, 4, 1		0	0
