mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
107	105	0	0	2/2	2	1	V7		F	v	i	V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
107	105	1/4	1/4	2/2	2	1	i		F	v	i	i		i							m	0	1	0, -3, 1		0	0
108	106	0	0	2/2	2	1	V7		F	v	i	V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
108	106	1/4	1/4	2/2	2	1	i		F	v	i	i		i							m	0	1	0, -3, 1		0	0
109	107	3/4	3/4	2/2	2	1	ii.iv7]		F	ii	iv	iv7		iv		7					mm7	0	1	-1, -4, 0, -3		-1	-1
110	108	0	0	2/2	2	1	V		F	ii		V		V							M	0	1	1, 5, 2		1	1
111	109	0	0	2/2	2	1	i}{		F	ii		i		i						}{	m	0	1	0, -3, 1		0	0
111	109	1/2	1/2	2/2	2	1	#viio		F	ii		#viio		#vii	o						o	0	1	5, 2, -1		5	5
112	110	0	0	2/2	2	1	i		F	ii		i		i							m	0	1	0, -3, 1		0	0
112	110	1/4	1/4	2/2	2	1	i64		F	ii		i64		i		64					m	0	1	1, 0, -3		0	1
112	110	3/4	3/4	2/2	2	1	i6		F	ii		i6		i		6					m	0	1	-3, 1, 0		0	-3
113	111	0	0	2/2	2	1	i(119)		F	ii		i(119)		i			119				m	0	1	0, -3, 1	-1, 2	0	0
113	111	1/4	1/4	2/2	2	1	i		F	ii		i		i							m	0	1	0, -3, 1		0	0
113	111	3/4	3/4	2/2	2	1	i64		F	ii		i64		i		64					m	0	1	1, 0, -3		0	1
114	112	0	0	2/2	2	1	i6(119)		F	ii		i6(119)		i		6	119				m	0	1	-3, 1, 0	-1, 2	0	-3
114	112	1/4	1/4	2/2	2	1	i6		F	ii		i6		i		6					m	0	1	-3, 1, 0		0	-3
114	112	3/4	3/4	2/2	2	1	V		F	ii		V		V							M	0	1	1, 5, 2		1	1
115	113	0	0	2/2	2	1	i6}{		F	ii		i6		i		6				}{	m	0	1	-3, 1, 0		0	-3
115	113	1/4	1/4	2/2	2	1	#viio		F	ii		#viio		#vii	o						o	0	1	5, 2, -1		5	5
115	113	1/2	1/2	2/2	2	1	i		F	ii		i		i							m	0	1	0, -3, 1		0	0
115	113	3/4	3/4	2/2	2	1	vi.VI6		F	vi		VI6		VI		6					M	0	1	0, -3, -4		-4	0
116	114	0	0	2/2	2	1	#viio7		F	vi		#viio7		#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
116	114	1/4	1/4	2/2	2	1	It6		F	vi		It6	It	vii	o	6	b3	V			It	0	1	-4, 0, 6		6	-4
116	114	1/2	1/2	2/2	2	1	V		F	vi		V		V							M	0	1	1, 5, 2		1	1
116	114	3/4	3/4	2/2	2	1	V65		F	vi		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
117	115	0	0	2/2	2	1	i		F	vi		i		i							m	0	1	0, -3, 1		0	0
117	115	1/4	1/4	2/2	2	1	v6		F	vi		v6		v		6					m	0	1	-2, 2, 1		1	-2
117	115	1/2	1/2	2/2	2	1	#vi%7		F	vi		#vi%7		#vi	%	7					%7	0	1	3, 0, -3, 1		3	3
117	115	3/4	3/4	2/2	2	1	It6		F	vi		It6	It	vii	o	6	b3	V			It	0	1	-4, 0, 6		6	-4
118	116	0	0	2/2	2	1	V}		F	vi		V		V						}	M	0	1	1, 5, 2		1	1
119	117	0	0	2/2	2	1	i		F	vi		i		i							m	0	1	0, -3, 1		0	0
120	118	0	0	2/2	2	1	V		F	vi		V		V							M	0	1	1, 5, 2		1	1
121	119	0	0	2/2	2	1	i		F	vi		i		i							m	0	1	0, -3, 1		0	0
122	120	0	0	2/2	2	1	V		F	vi		V		V							M	0	1	1, 5, 2		1	1
127	125	1/2	1/2	2/2	2	1	V6{		F	vi		V6		V		6				{	M	0	1	5, 2, 1		1	5
128	126	0	0	2/2	2	1	i		F	vi		i		i							m	0	1	0, -3, 1		0	0
128	126	1/4	1/4	2/2	2	1	V43		F	vi		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
128	126	1/2	1/2	2/2	2	1	i6		F	vi		i6		i		6					m	0	1	-3, 1, 0		0	-3
128	126	3/4	3/4	2/2	2	1	iio6		F	vi		iio6		ii	o	6					o	0	1	-1, -4, 2		2	-1
129	127	0	0	2/2	2	1	i6}		F	vi		i6		i		6				}	m	0	1	-3, 1, 0		0	-3
129	127	1/4	1/4	2/2	2	1	i[i{		F	vi	i	i		i						{	m	0	1	0, -3, 1		0	0
129	127	1/2	1/2	2/2	2	1	V6		F	vi	i	V6		V		6					M	0	1	5, 2, 1		1	5
129	127	3/4	3/4	2/2	2	1	ii.V7		F	ii	v	V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
130	128	0	0	2/2	2	1	i6]		F	ii	v	i6		i		6					m	0	1	-3, 1, 0		0	-3
130	128	1/4	1/4	2/2	2	1	V2		F	ii		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
130	128	1/2	1/2	2/2	2	1	i6		F	ii		i6		i		6					m	0	1	-3, 1, 0		0	-3
130	128	3/4	3/4	2/2	2	1	#viio6		F	ii		#viio6		#vii	o	6					o	0	1	2, -1, 5		5	2
131	129	0	0	2/2	2	1	i}		F	ii		i		i						}	m	0	1	0, -3, 1		0	0
131	129	1/4	1/4	2/2	2	1	V.V6{		F	V		V6		V		6				{	M	0	0	5, 2, 1		1	5
132	130	0	0	2/2	2	1	I		F	V		I		I							M	0	0	0, 4, 1		0	0
132	130	1/4	1/4	2/2	2	1	V43		F	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
132	130	1/2	1/2	2/2	2	1	I6		F	V		I6		I		6					M	0	0	4, 1, 0		0	4
132	130	3/4	3/4	2/2	2	1	ii6		F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
133	131	0	0	2/2	2	1	I6}		F	V		I6		I		6				}	M	0	0	4, 1, 0		0	4
133	131	1/4	1/4	2/2	2	1	I[I{		F	V	I	I		I						{	M	0	0	0, 4, 1		0	0
133	131	1/2	1/2	2/2	2	1	V6		F	V	I	V6		V		6					M	0	0	5, 2, 1		1	5
133	131	3/4	3/4	2/2	2	1	I.V7		F	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
134	132	0	0	2/2	2	1	I6]		F	I	V	I6		I		6					M	0	0	4, 1, 0		0	4
134	132	1/4	1/4	2/2	2	1	V2		F	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
134	132	1/2	1/2	2/2	2	1	I6		F	I		I6		I		6					M	0	0	4, 1, 0		0	4
134	132	3/4	3/4	2/2	2	1	viio6		F	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
135	133	0	0	2/2	2	1	I		F	I		I		I							M	0	0	0, 4, 1		0	0
135	133	1/4	1/4	2/2	2	1	{		F	I										{		0	0				
135	133	3/4	3/4	2/2	2	1	IV		F	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
136	134	3/4	3/4	2/2	2	1	I6		F	I		I6		I		6					M	0	0	4, 1, 0		0	4
137	135	0	0	2/2	2	1	ii		F	I		ii		ii							m	0	0	2, -1, 3		2	2
137	135	1/4	1/4	2/2	2	1	ii2		F	I		ii2		ii		2					mm7	0	0	0, 2, -1, 3		2	0
137	135	1/2	1/2	2/2	2	1	viio		F	I		viio		vii	o						o	0	0	5, 2, -1		5	5
137	135	3/4	3/4	2/2	2	1	V7		F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
138	136	0	0	2/2	2	1	V2		F	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
138	136	3/4	3/4	2/2	2	1	I6		F	I		I6		I		6					M	0	0	4, 1, 0		0	4
139	137	0	0	2/2	2	1	viio6		F	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
139	137	1/4	1/4	2/2	2	1	I		F	I		I		I							M	0	0	0, 4, 1		0	0
139	137	1/2	1/2	2/2	2	1	viio		F	I		viio		vii	o						o	0	0	5, 2, -1		5	5
139	137	3/4	3/4	2/2	2	1	vi		F	I		vi		vi							m	0	0	3, 0, 4		3	3
140	138	0	0	2/2	2	1	V[V7		F	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
140	138	1/4	1/4	2/2	2	1	I		F	I	V	I		I							M	0	0	0, 4, 1		0	0
140	138	1/2	1/2	2/2	2	1	V		F	I	V	V		V							M	0	0	1, 5, 2		1	1
140	138	3/4	3/4	2/2	2	1	I6		F	I	V	I6		I		6					M	0	0	4, 1, 0		0	4
141	139	0	0	2/2	2	1	V7		F	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
141	139	1/4	1/4	2/2	2	1	I6		F	I	V	I6		I		6					M	0	0	4, 1, 0		0	4
141	139	1/2	1/2	2/2	2	1	V		F	I	V	V		V							M	0	0	1, 5, 2		1	1
141	139	3/4	3/4	2/2	2	1	I		F	I	V	I		I							M	0	0	0, 4, 1		0	0
142	140	0	0	2/2	2	1	V7]}		F	I	V	V7		V		7				}	Mm7	0	0	1, 5, 2, -1		1	1
147	145	3/4	3/4	2/2	2	1	I{		F	I		I		I						{	M	0	0	0, 4, 1		0	0
148	146	1/2	1/2	2/2	2	1	viio		F	I		viio		vii	o						o	0	0	5, 2, -1		5	5
149	147	0	0	2/2	2	1	I		F	I		I		I							M	0	0	0, 4, 1		0	0
150	148	1/2	1/2	2/2	2	1	viio		F	I		viio		vii	o						o	0	0	5, 2, -1		5	5
151	149	0	0	2/2	2	1	I[I		F	I	I	I		I							M	0	0	0, 4, 1		0	0
152	150	0	0	2/2	2	1	V2		F	I	I	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
153	151	0	0	2/2	2	1	I		F	I	I	I		I							M	0	0	0, 4, 1		0	0
154	152	0	0	2/2	2	1	V2		F	I	I	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
155	153	0	0	2/2	2	1	I]}		F	I	I	I		I						}	M	0	0	0, 4, 1		0	0
155	153	3/4	3/4	2/2	2	1	i{		F	I		i		i						{	m	0	0	0, -3, 1		0	0
156	154	1/2	1/2	2/2	2	1	viio		F	I		viio		vii	o						o	0	0	5, 2, -1		5	5
157	155	0	0	2/2	2	1	i		F	I		i		i							m	0	0	0, -3, 1		0	0
157	155	1/2	1/2	2/2	2	1	V6/bVI		F	I		V6/bVI		V		6		bVI			M	0	0	1, -2, -3		-3	1
158	156	0	0	2/2	2	1	bVI		F	I		bVI		bVI							M	0	0	-4, 0, -3		-4	-4
158	156	3/4	3/4	2/2	2	1	V2/bVI		F	I		V2/bVI		V		2		bVI			Mm7	0	0	-5, -3, 1, -2		-3	-5
159	157	0	0	2/2	2	1	bVI6		F	I		bVI6		bVI		6					M	0	0	0, -3, -4		-4	0
159	157	1/2	1/2	2/2	2	1	V/iv		F	I		V/iv		V				iv			M	0	0	0, 4, 1		0	0
160	158	0	0	2/2	2	1	iv6		F	I		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
160	158	1/4	1/4	2/2	2	1	iv		F	I		iv		iv							m	0	0	-1, -4, 0		-1	-1
160	158	3/4	3/4	2/2	2	1	V65/iv		F	I		V65/iv		V		65		iv			Mm7	0	0	4, 1, -2, 0		0	4
161	159	0	0	2/2	2	1	iv		F	I		iv		iv							m	0	0	-1, -4, 0		-1	-1
161	159	1/4	1/4	2/2	2	1	viio/bIII		F	I		viio/bIII		vii	o			bIII			o	0	0	2, -1, -4		2	2
161	159	1/2	1/2	2/2	2	1	bIII(9)		F	I		bIII(9)		bIII			9				M	0	0	-3, 1, -2	-1	-3	-3
161	159	3/4	3/4	2/2	2	1	i		F	I		i		i							m	0	0	0, -3, 1		0	0
162	160	0	0	2/2	2	1	viio6(b4)		F	I		viio6(b4)		vii	o	6	b4				o	0	0	-3, -1, 5		5	-3
162	160	1/4	1/4	2/2	2	1	viio		F	I		viio		vii	o						o	0	0	5, 2, -1		5	5
162	160	1/2	1/2	2/2	2	1	i		F	I		i		i							m	0	0	0, -3, 1		0	0
162	160	3/4	3/4	2/2	2	1	i6		F	I		i6		i		6					m	0	0	-3, 1, 0		0	-3
163	161	0	0	2/2	2	1	IV6/bVI		F	I		IV6/bVI		IV		6		bVI			M	0	0	-1, -4, -5		-5	-1
163	161	1/4	1/4	2/2	2	1	vii%7/bVI		F	I		vii%7/bVI		vii	%	7		bVI			%7	0	0	1, -2, -5, -1		1	1
163	161	1/2	1/2	2/2	2	1	bVI		F	I		bVI		bVI							M	0	0	-4, 0, -3		-4	-4
163	161	3/4	3/4	2/2	2	1	bVI6		F	I		bVI6		bVI		6					M	0	0	0, -3, -4		-4	0
164	162	0	0	2/2	2	1	IV6/iv		F	I		IV6/iv		IV		6		iv			M	0	0	2, -1, -2		-2	2
164	162	1/4	1/4	2/2	2	1	#viio7/iv		F	I		#viio7/iv		#vii	o	7		iv			o7	0	0	4, 1, -2, -5		4	4
164	162	1/2	1/2	2/2	2	1	iv		F	I		iv		iv							m	0	0	-1, -4, 0		-1	-1
164	162	3/4	3/4	2/2	2	1	V6(9)/bIII		F	I		V6(9)/bIII		V		6	9	bIII			M	0	0	2, -1, -2	0	-2	2
165	163	0	0	2/2	2	1	bIII		F	I		bIII		bIII							M	0	0	-3, 1, -2		-3	-3
165	163	1/4	1/4	2/2	2	1	bVI6(9)		F	I		bVI6(9)		bVI		6	9				M	0	0	0, -3, -4	5	-4	0
165	163	1/2	1/2	2/2	2	1	iio		F	I		iio		ii	o						o	0	0	2, -1, -4		2	2
165	163	3/4	3/4	2/2	2	1	V6(b9)		F	I		V6(b9)		V		6	b9				M	0	0	5, 2, 1	-4	1	5
166	164	0	0	2/2	2	1	i		F	I		i		i							m	0	0	0, -3, 1		0	0
166	164	1/2	1/2	2/2	2	1	i2		F	I		i2		i		2					mm7	0	0	-2, 0, -3, 1		0	-2
167	165	0	0	2/2	2	1	bVI		F	I		bVI		bVI							M	0	0	-4, 0, -3		-4	-4
167	165	1/2	1/2	2/2	2	1	i64		F	I		i64		i		64					m	0	0	1, 0, -3		0	1
168	166	0	0	2/2	2	1	viio7/V		F	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
168	166	1/2	1/2	2/2	2	1	i64		F	I		i64		i		64					m	0	0	1, 0, -3		0	1
169	167	0	0	2/2	2	1	Ger6		F	I		Ger6	Ger	vii	o	65	b3	V			Ger	0	0	-4, 0, -3, 6		6	-4
169	167	1/2	1/2	2/2	2	1	It6		F	I		It6	It	vii	o	6	b3	V			It	0	0	-4, 0, 6		6	-4
170	168	0	0	2/2	2	1	V}		F	I		V		V						}	M	0	0	1, 5, 2		1	1
170	168	1/2	1/2	2/2	2	1	{		F	I										{		0	0				
172	170	0	0	2/2	2	1	I6		F	I		I6		I		6					M	0	0	4, 1, 0		0	4
172	170	1/4	1/4	2/2	2	1	V2		F	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
172	170	1/2	1/2	2/2	2	1	I6		F	I		I6		I		6					M	0	0	4, 1, 0		0	4
172	170	3/4	3/4	2/2	2	1	V6		F	I		V6		V		6					M	0	0	5, 2, 1		1	5
173	171	0	0	2/2	2	1	I		F	I		I		I							M	0	0	0, 4, 1		0	0
173	171	1/4	1/4	2/2	2	1	IV6		F	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
173	171	1/2	1/2	2/2	2	1	I6		F	I		I6		I		6					M	0	0	4, 1, 0		0	4
173	171	3/4	3/4	2/2	2	1	IV		F	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
174	172	0	0	2/2	2	1	V(64)}		F	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
174	172	1/4	1/4	2/2	2	1	V		F	I		V		V							M	0	0	1, 5, 2		1	1
174	172	1/2	1/2	2/2	2	1	V/ii{		F	I		V/ii		V				ii		{	M	0	0	3, 7, 4		3	3
175	173	0	0	2/2	2	1	#vi%7/ii		F	I		#vi%7/ii		#vi	%	7		ii			%7	0	0	5, 2, -1, 3		5	5
175	173	1/4	1/4	2/2	2	1	V65/ii		F	I		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
175	173	1/2	1/2	2/2	2	1	ii		F	I		ii		ii							m	0	0	2, -1, 3		2	2
175	173	3/4	3/4	2/2	2	1	#viio6/ii		F	I		#viio6/ii		#vii	o	6		ii			o	0	0	4, 1, 7		7	4
176	174	0	0	2/2	2	1	ii6		F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
176	174	3/4	3/4	2/2	2	1	V2		F	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
177	175	0	0	2/2	2	1	I6		F	I		I6		I		6					M	0	0	4, 1, 0		0	4
177	175	1/4	1/4	2/2	2	1	V65/V		F	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
177	175	1/2	1/2	2/2	2	1	V(64)		F	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
177	175	3/4	3/4	2/2	2	1	V		F	I		V		V							M	0	0	1, 5, 2		1	1
178	176	0	0	2/2	2	1	I}		F	I		I		I						}	M	0	0	0, 4, 1		0	0
178	176	1/2	1/2	2/2	2	1	V{		F	I		V		V						{	M	0	0	1, 5, 2		1	1
179	177	1/4	1/4	2/2	2	1	V2		F	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
179	177	1/2	1/2	2/2	2	1	I6		F	I		I6		I		6					M	0	0	4, 1, 0		0	4
179	177	3/4	3/4	2/2	2	1	V43		F	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
180	178	0	0	2/2	2	1	I		F	I		I		I							M	0	0	0, 4, 1		0	0
180	178	1/4	1/4	2/2	2	1	viio6		F	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
180	178	1/2	1/2	2/2	2	1	I6		F	I		I6		I		6					M	0	0	4, 1, 0		0	4
180	178	3/4	3/4	2/2	2	1	viio(#3)/IV		F	I		viio(#3)/IV		vii	o		#3	IV			o	0	0	4, 8, -2		4	4
181	179	0	0	2/2	2	1	ii6		F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
182	180	0	0	2/2	2	1	V(4)}		F	I		V(4)		V			4			}	M	0	0	1, 0, 2		1	1
182	180	1/4	1/4	2/2	2	1	V		F	I		V		V							M	0	0	1, 5, 2		1	1
182	180	1/2	1/2	2/2	2	1	vi{		F	I		vi		vi						{	m	0	0	3, 0, 4		3	3
183	181	1/4	1/4	2/2	2	1	#viio43/ii		F	I		#viio43/ii		#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
183	181	1/2	1/2	2/2	2	1	ii6		F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
183	181	3/4	3/4	2/2	2	1	#viio6/ii		F	I		#viio6/ii		#vii	o	6		ii			o	0	0	4, 1, 7		7	4
184	182	0	0	2/2	2	1	ii		F	I		ii		ii							m	0	0	2, -1, 3		2	2
184	182	1/4	1/4	2/2	2	1	V2/V		F	I		V2/V		V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
184	182	1/2	1/2	2/2	2	1	V		F	I		V		V							M	0	0	1, 5, 2		1	1
184	182	3/4	3/4	2/2	2	1	V2		F	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
185	183	0	0	2/2	2	1	I6		F	I		I6		I		6					M	0	0	4, 1, 0		0	4
185	183	1/4	1/4	2/2	2	1	ii6		F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
185	183	1/2	1/2	2/2	2	1	V(64)		F	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
185	183	3/4	3/4	2/2	2	1	V7		F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
186	184	0	0	2/2	2	1	I}		F	I		I		I						}	M	0	0	0, 4, 1		0	0
186	184	1/4	1/4	2/2	2	1	{		F	I										{		0	0				
186	184	3/4	3/4	2/2	2	1	viio43/V		F	I		viio43/V		vii	o	43		V			o7	0	0	0, -3, 6, 3		6	0
187	185	0	0	2/2	2	1	V6		F	I		V6		V		6					M	0	0	5, 2, 1		1	5
187	185	1/4	1/4	2/2	2	1	IV6		F	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
187	185	1/2	1/2	2/2	2	1	iii6		F	I		iii6		iii		6					m	0	0	1, 5, 4		4	1
187	185	3/4	3/4	2/2	2	1	ii6		F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
188	186	0	0	2/2	2	1	I6		F	I		I6		I		6					M	0	0	4, 1, 0		0	4
188	186	1/4	1/4	2/2	2	1	i		F	I		i		i							m	0	0	0, -3, 1		0	0
188	186	3/4	3/4	2/2	2	1	viio7/V		F	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
189	187	0	0	2/2	2	1	V(4)		F	I		V(4)		V			4				M	0	0	1, 0, 2		1	1
189	187	1/4	1/4	2/2	2	1	V43		F	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
189	187	1/2	1/2	2/2	2	1	I		F	I		I		I							M	0	0	0, 4, 1		0	0
189	187	3/4	3/4	2/2	2	1	V65		F	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
190	188	0	0	2/2	2	1	I}		F	I		I		I						}	M	0	0	0, 4, 1		0	0
190	188	1/4	1/4	2/2	2	1	{		F	I										{		0	0				
190	188	3/4	3/4	2/2	2	1	V+65/IV		F	I		V+65/IV		V	+	65		IV			+7	0	0	4, 8, -2, 0		0	4
191	189	0	0	2/2	2	1	IV		F	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
191	189	1/4	1/4	2/2	2	1	ii		F	I		ii		ii							m	0	0	2, -1, 3		2	2
191	189	3/4	3/4	2/2	2	1	V+43/V		F	I		V+43/V		V	+	43		V			+7	0	0	10, 0, 2, 6		2	10
192	190	0	0	2/2	2	1	V6		F	I		V6		V		6					M	0	0	5, 2, 1		1	5
192	190	1/4	1/4	2/2	2	1	V		F	I		V		V							M	0	0	1, 5, 2		1	1
192	190	3/4	3/4	2/2	2	1	V2/V		F	I		V2/V		V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
193	191	0	0	2/2	2	1	V		F	I		V		V							M	0	0	1, 5, 2		1	1
193	191	3/4	3/4	2/2	2	1	V43/V		F	I		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
194	192	0	0	2/2	2	1	V		F	I		V		V							M	0	0	1, 5, 2		1	1
194	192	1/4	1/4	2/2	2	1	V43/V		F	I		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
194	192	1/2	1/2	2/2	2	1	V		F	I		V		V							M	0	0	1, 5, 2		1	1
194	192	3/4	3/4	2/2	2	1	V43/V		F	I		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
195	193	0	0	2/2	2	1	V}		F	I		V		V						}	M	0	0	1, 5, 2		1	1
195	193	1/4	1/4	2/2	2	1	{		F	I										{		0	0				
196	194	0	0	2/2	2	1	I		F	I		I		I							M	0	0	0, 4, 1		0	0
196	194	1/2	1/2	2/2	2	1	IV		F	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
197	195	0	0	2/2	2	1	vi		F	I		vi		vi							m	0	0	3, 0, 4		3	3
197	195	1/2	1/2	2/2	2	1	V6		F	I		V6		V		6					M	0	0	5, 2, 1		1	5
198	196	0	0	2/2	2	1	vi		F	I		vi		vi							m	0	0	3, 0, 4		3	3
198	196	3/4	3/4	2/2	2	1	V6/V		F	I		V6/V		V		6		V			M	0	0	6, 3, 2		2	6
199	197	0	0	2/2	2	1	V[V}{		F	I	V	V		V						}{	M	0	0	1, 5, 2		1	1
199	197	1/4	1/4	2/2	2	1	I6		F	I	V	I6		I		6					M	0	0	4, 1, 0		0	4
199	197	1/2	1/2	2/2	2	1	IV		F	I	V	IV		IV							M	0	0	-1, 3, 0		-1	-1
199	197	3/4	3/4	2/2	2	1	V		F	I	V	V		V							M	0	0	1, 5, 2		1	1
200	198	0	0	2/2	2	1	I6		F	I	V	I6		I		6					M	0	0	4, 1, 0		0	4
200	198	1/4	1/4	2/2	2	1	#viio/ii		F	I	V	#viio/ii		#vii	o			ii			o	0	0	7, 4, 1		7	7
200	198	1/2	1/2	2/2	2	1	V7		F	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
200	198	3/4	3/4	2/2	2	1	V+6/IV		F	I	V	V+6/IV		V	+	6		IV			+	0	0	4, 8, 0		0	4
201	199	0	0	2/2	2	1	IV		F	I	V	IV		IV							M	0	0	-1, 3, 0		-1	-1
201	199	1/2	1/2	2/2	2	1	V7		F	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
202	200	0	0	2/2	2	1	I6		F	I	V	I6		I		6					M	0	0	4, 1, 0		0	4
202	200	1/4	1/4	2/2	2	1	vi6		F	I	V	vi6		vi		6					m	0	0	0, 4, 3		3	0
202	200	1/2	1/2	2/2	2	1	vi		F	I	V	vi		vi							m	0	0	3, 0, 4		3	3
202	200	3/4	3/4	2/2	2	1	V2/V		F	I	V	V2/V		V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
203	201	0	0	2/2	2	1	V]}		F	I	V	V		V						}	M	0	0	1, 5, 2		1	1
203	201	1/2	1/2	2/2	2	1	V6{		F	I		V6		V		6				{	M	0	0	5, 2, 1		1	5
204	202	0	0	2/2	2	1	I		F	I		I		I							M	0	0	0, 4, 1		0	0
204	202	1/4	1/4	2/2	2	1	I6		F	I		I6		I		6					M	0	0	4, 1, 0		0	4
204	202	1/2	1/2	2/2	2	1	ii6		F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
204	202	3/4	3/4	2/2	2	1	#viio7/vi		F	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
205	203	0	0	2/2	2	1	vi		F	I		vi		vi							m	0	0	3, 0, 4		3	3
205	203	1/4	1/4	2/2	2	1	V6		F	I		V6		V		6					M	0	0	5, 2, 1		1	5
206	204	0	0	2/2	2	1	I		F	I		I		I							M	0	0	0, 4, 1		0	0
206	204	1/4	1/4	2/2	2	1	I6		F	I		I6		I		6					M	0	0	4, 1, 0		0	4
206	204	1/2	1/2	2/2	2	1	ii6		F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
206	204	3/4	3/4	2/2	2	1	#viio7/vi		F	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
207	205	0	0	2/2	2	1	vi		F	I		vi		vi							m	0	0	3, 0, 4		3	3
207	205	1/4	1/4	2/2	2	1	V6		F	I		V6		V		6					M	0	0	5, 2, 1		1	5
208	206	0	0	2/2	2	1	I		F	I		I		I							M	0	0	0, 4, 1		0	0
208	206	1/4	1/4	2/2	2	1	vi		F	I		vi		vi							m	0	0	3, 0, 4		3	3
208	206	1/2	1/2	2/2	2	1	I6		F	I		I6		I		6					M	0	0	4, 1, 0		0	4
208	206	3/4	3/4	2/2	2	1	viio/V		F	I		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
209	207	0	0	2/2	2	1	V[V(4)		F	I	V	V(4)		V			4				M	0	0	1, 0, 2		1	1
209	207	1/4	1/4	2/2	2	1	V		F	I	V	V		V							M	0	0	1, 5, 2		1	1
209	207	1/2	1/2	2/2	2	1	IV(4)		F	I	V	IV(4)		IV			4				M	0	0	-1, 5, 0		-1	-1
209	207	3/4	3/4	2/2	2	1	IV		F	I	V	IV		IV							M	0	0	-1, 3, 0		-1	-1
210	208	0	0	2/2	2	1	iii(4)		F	I	V	iii(4)		iii			4				m	0	0	4, 3, 5		4	4
