mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
141	140	0	0	6/8	4	1		I[IV	A	I	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
142	141	0	0	6/8	4	1		V2	A	I	I	V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
143	142	3/8	3/8	6/8	4	1		I6	A	I	I	I6	I		6					M	0	0	4, 1, 0		0	4
144	143	3/8	3/8	6/8	4	1		viio6/IV	A	I	I	viio6/IV	vii	o	6		IV			o	0	0	1, -2, 4		4	1
145	144	0	0	6/8	4	1		IV	A	I	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
146	145	0	0	6/8	4	1		V2	A	I	I	V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
146	145	3/8	3/8	6/8	4	1		viio6	A	I	I	viio6	vii	o	6					o	0	0	2, -1, 5		5	2
147	146	0	0	6/8	4	1		I6]	A	I	I	I6	I		6					M	0	0	4, 1, 0		0	4
148	147	0	0	6/8	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
149	148	0	0	6/8	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
150	149	0	0	6/8	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
150	149	3/8	3/8	6/8	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
151	150	0	0	6/8	4	1		I\\	A	I		I	I						\\	M	0	0	0, 4, 1		0	0
152	151	0	0	6/8	4	1		IV6	A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
152	151	3/8	3/8	6/8	4	1		bVII	A	I		bVII	bVII							M	0	0	-2, 2, -1		-2	-2
153	152	0	0	6/8	4	1		viio	A	I		viio	vii	o						o	0	0	5, 2, -1		5	5
153	152	3/8	3/8	6/8	4	1		IV64	A	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
154	153	0	0	6/8	4	1		bII	A	I		bII	bII							M	0	0	-5, -1, -4		-5	-5
154	153	3/8	3/8	6/8	4	1		V6/bIII	A	I		V6/bIII	V		6		bIII			M	0	0	2, -1, -2		-2	2
155	154	0	0	6/8	4	1		V65/bIII	A	I		V65/bIII	V		65		bIII			Mm7	0	0	2, -1, -4, -2		-2	2
155	154	3/8	3/8	6/8	4	1		bIII	A	I		bIII	bIII							M	0	0	-3, 1, -2		-3	-3
156	155	0	0	6/8	4	1		V64	A	I		V64	V		64					M	0	0	2, 1, 5		1	2
156	155	3/8	3/8	6/8	4	1		bIII	A	I		bIII	bIII							M	0	0	-3, 1, -2		-3	-3
157	156	0	0	6/8	4	1		V7/IV	A	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
157	156	3/8	3/8	6/8	4	1		iv	A	I		iv	iv							m	0	0	-1, -4, 0		-1	-1
158	157	0	0	6/8	4	1		viio7/V	A	I		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
158	157	3/8	3/8	6/8	4	1		i64	A	I		i64	i		64					m	0	0	1, 0, -3		0	1
159	158	0	0	6/8	4	1		bVI	A	I		bVI	bVI							M	0	0	-4, 0, -3		-4	-4
159	158	3/8	3/8	6/8	4	1		viio7/V	A	I		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
160	159	0	0	6/8	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
160	159	3/8	3/8	6/8	4	1		V2	A	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
161	160	0	0	6/8	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
161	160	3/8	3/8	6/8	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
161	160	5/8	5/8	6/8	4	1		V7/V	A	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
162	161	0	0	6/8	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
162	161	3/8	3/8	6/8	4	1		V2	A	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
162	161	1/2	1/2	6/8	4	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
163	162	0	0	6/8	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
163	162	3/8	3/8	6/8	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
163	162	5/8	5/8	6/8	4	1		V7/V	A	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
164	163	0	0	6/8	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
165	164	0	0	6/8	4	1		V\\	A	I		V	V						\\	M	0	0	1, 5, 2		1	1
165	164	5/8	5/8	6/8	4	1		i.V	A	i		V	V							M	0	1	1, 5, 2		1	1
166	165	0	0	6/8	4	1		i6	A	i		i6	i		6					m	0	1	-3, 1, 0		0	-3
166	165	3/8	3/8	6/8	4	1		i	A	i		i	i							m	0	1	0, -3, 1		0	0
167	166	0	0	6/8	4	1		VI	A	i		VI	VI							M	0	1	-4, 0, -3		-4	-4
167	166	3/8	3/8	6/8	4	1		V	A	i		V	V							M	0	1	1, 5, 2		1	1
168	167	0	0	6/8	4	1		i6	A	i		i6	i		6					m	0	1	-3, 1, 0		0	-3
168	167	1/4	1/4	6/8	4	1		V64	A	i		V64	V		64					M	0	1	2, 1, 5		1	2
168	167	3/8	3/8	6/8	4	1		i	A	i		i	i							m	0	1	0, -3, 1		0	0
168	167	5/8	5/8	6/8	4	1		V65	A	i		V65	V		65					Mm7	0	1	5, 2, -1, 1		1	5
169	168	0	0	6/8	4	1		i(94)	A	i		i(94)	i			94				m	0	1	0, -1, 1	2	0	0
169	168	1/4	1/4	6/8	4	1		viio7/V	A	i		viio7/V	vii	o	7		V			o7	0	1	6, 3, 0, -3		6	6
169	168	3/8	3/8	6/8	4	1		V\\	A	i		V	V						\\	M	0	1	1, 5, 2		1	1
170	169	0	0	6/8	4	1		i	A	i		i	i							m	0	1	0, -3, 1		0	0
170	169	1/4	1/4	6/8	4	1		V43	A	i		V43	V		43					Mm7	0	1	2, -1, 1, 5		1	2
170	169	3/8	3/8	6/8	4	1		i6	A	i		i6	i		6					m	0	1	-3, 1, 0		0	-3
170	169	5/8	5/8	6/8	4	1		V65/iv	A	i		V65/iv	V		65		iv			Mm7	0	1	4, 1, -2, 0		0	4
171	170	0	0	6/8	4	1		iv	A	i		iv	iv							m	0	1	-1, -4, 0		-1	-1
171	170	1/4	1/4	6/8	4	1		V43/iv	A	i		V43/iv	V		43		iv			Mm7	0	1	1, -2, 0, 4		0	1
171	170	3/8	3/8	6/8	4	1		iv6	A	i		iv6	iv		6					m	0	1	-4, 0, -1		-1	-4
171	170	5/8	5/8	6/8	4	1		bIII.vii%7	A	bIII		vii%7	vii	%	7					%7	0	0	5, 2, -1, 3		5	5
172	171	0	0	6/8	4	1		I	A	bIII		I	I							M	0	0	0, 4, 1		0	0
172	171	1/4	1/4	6/8	4	1		ii6	A	bIII		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
172	171	3/8	3/8	6/8	4	1		V7	A	bIII		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
173	172	0	0	6/8	4	1		I(974)	A	bIII		I(974)	I			974				M	0	0	0, -1, 1	2, 5	0	0
173	172	3/8	3/8	6/8	4	1		I	A	bIII		I	I							M	0	0	0, 4, 1		0	0
174	173	0	0	6/8	4	1		i.i6	A	i		i6	i		6					m	0	1	-3, 1, 0		0	-3
174	173	3/8	3/8	6/8	4	1		i	A	i		i	i							m	0	1	0, -3, 1		0	0
175	174	0	0	6/8	4	1		VI	A	i		VI	VI							M	0	1	-4, 0, -3		-4	-4
175	174	3/8	3/8	6/8	4	1		V\\	A	i		V	V						\\	M	0	1	1, 5, 2		1	1
175	174	5/8	5/8	6/8	4	1		V2	A	i		V2	V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
176	175	0	0	6/8	4	1		i6	A	i		i6	i		6					m	0	1	-3, 1, 0		0	-3
176	175	1/4	1/4	6/8	4	1		viio6	A	i		viio6	vii	o	6					o	0	1	-5, -8, -2		-2	-5
176	175	3/8	3/8	6/8	4	1		i	A	i		i	i							m	0	1	0, -3, 1		0	0
176	175	5/8	5/8	6/8	4	1		viio	A	i		viio	vii	o						o	0	1	-2, -5, -8		-2	-2
177	176	0	0	6/8	4	1		i(94)	A	i		i(94)	i			94				m	0	1	0, -1, 1	2	0	0
177	176	1/4	1/4	6/8	4	1		viio7/V	A	i		viio7/V	vii	o	7		V			o7	0	1	6, 3, 0, -3		6	6
177	176	3/8	3/8	6/8	4	1		V\\	A	i		V	V						\\	M	0	1	1, 5, 2		1	1
178	177	0	0	6/8	4	1		I.I	A	I		I	I							M	0	0	0, 4, 1		0	0
178	177	1/4	1/4	6/8	4	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
178	177	3/8	3/8	6/8	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
178	177	5/8	5/8	6/8	4	1		V65/IV	A	I		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
179	178	0	0	6/8	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
179	178	1/4	1/4	6/8	4	1		V43/IV	A	I		V43/IV	V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
179	178	3/8	3/8	6/8	4	1		IV6	A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
181	180	0	0	6/8	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
181	180	5/8	5/8	6/8	4	1		viio6/ii	A	I		viio6/ii	vii	o	6		ii			o	0	0	-3, -6, 0		0	-3
182	181	0	0	6/8	4	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
182	181	1/4	1/4	6/8	4	1		V6/ii	A	I		V6/ii	V		6		ii			M	0	0	7, 4, 3		3	7
182	181	3/8	3/8	6/8	4	1		ii	A	I		ii	ii							m	0	0	2, -1, 3		2	2
182	181	5/8	5/8	6/8	4	1		ii%2	A	I		ii%2	ii	%	2					%7	0	0	0, 2, -1, -4		2	0
183	182	0	0	6/8	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
183	182	3/8	3/8	6/8	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
183	182	1/2	1/2	6/8	4	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
183	182	5/8	5/8	6/8	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
184	183	0	0	6/8	4	1		I\\	A	I		I	I						\\	M	0	0	0, 4, 1		0	0
185	184	0	0	6/8	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
185	184	3/8	3/8	6/8	4	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
185	184	1/2	1/2	6/8	4	1		#viio6/ii	A	I		#viio6/ii	#vii	o	6		ii			o	0	0	4, 1, 7		7	4
186	185	0	0	6/8	4	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
186	185	3/8	3/8	6/8	4	1		ii	A	I		ii	ii							m	0	0	2, -1, 3		2	2
187	186	0	0	6/8	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
187	186	1/2	1/2	6/8	4	1		#viio2/iii	A	I		#viio2/iii	#vii	o	2		iii			o7	0	0	0, 9, 6, 3		9	0
188	187	0	0	6/8	4	1		iii6	A	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
188	187	3/8	3/8	6/8	4	1		iii	A	I		iii	iii							m	0	0	4, 1, 5		4	4
189	188	0	0	6/8	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
189	188	3/8	3/8	6/8	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
190	189	0	0	6/8	4	1		I6(7)	A	I		I6(7)	I		6	7				M	0	0	4, 1, 5		0	4
190	189	1/8	1/8	6/8	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
190	189	3/8	3/8	6/8	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
191	190	0	0	6/8	4	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
191	190	3/8	3/8	6/8	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
192	191	0	0	6/8	4	1		I\\	A	I		I	I						\\	M	0	0	0, 4, 1		0	0
193	192	0	0	6/8	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
193	192	3/8	3/8	6/8	4	1		v6	A	I		v6	v		6					m	0	0	-2, 2, 1		1	-2
194	193	0	0	6/8	4	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
194	193	3/8	3/8	6/8	4	1		ii	A	I		ii	ii							m	0	0	2, -1, 3		2	2
195	194	0	0	6/8	4	1		vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
195	194	3/8	3/8	6/8	4	1		vi6	A	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
196	195	0	0	6/8	4	1		iii6	A	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
196	195	3/8	3/8	6/8	4	1		iii	A	I		iii	iii							m	0	0	4, 1, 5		4	4
197	196	0	0	6/8	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
197	196	3/8	3/8	6/8	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
198	197	0	0	6/8	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
198	197	3/8	3/8	6/8	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
199	198	0	0	6/8	4	1		V43	A	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
199	198	3/8	3/8	6/8	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
200	199	0	0	6/8	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
200	199	3/8	3/8	6/8	4	1		IV6	A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
201	200	0	0	6/8	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
201	200	3/8	3/8	6/8	4	1		V65/V	A	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
202	201	0	0	6/8	4	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
202	201	1/2	1/2	6/8	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
203	202	0	0	6/8	4	1		I\\	A	I		I	I						\\	M	0	0	0, 4, 1		0	0
204	203	0	0	6/8	4	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
204	203	1/2	1/2	6/8	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
205	204	0	0	6/8	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
206	205	0	0	6/8	4	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
206	205	1/2	1/2	6/8	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
207	206	0	0	6/8	4	1		I\\	A	I		I	I						\\	M	0	0	0, 4, 1		0	0
208	207	0	0	6/8	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
209	208	0	0	6/8	4	1		V7(9)/IV	A	I		V7(9)/IV	V		7	9	IV			Mm7	0	0	0, 4, 1, -2	2	0	0
209	208	5/8	5/8	6/8	4	1		V65/IV	A	I		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
210	209	0	0	6/8	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
210	209	1/8	1/8	6/8	4	1		#viio65/ii	A	I		#viio65/ii	#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
210	209	1/4	1/4	6/8	4	1		ii	A	I		ii	ii							m	0	0	2, -1, 3		2	2
210	209	3/8	3/8	6/8	4	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
210	209	1/2	1/2	6/8	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
211	210	0	0	6/8	4	1		I(9)	A	I		I(9)	I			9				M	0	0	0, 4, 1	2	0	0
211	210	1/8	1/8	6/8	4	1		I\\	A	I		I	I						\\	M	0	0	0, 4, 1		0	0
212	211	0	0	6/8	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
213	212	0	0	6/8	4	1		#viio7/ii	A	I		#viio7/ii	#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7
214	213	0	0	6/8	4	1		ii	A	I		ii	ii							m	0	0	2, -1, 3		2	2
214	213	1/8	1/8	6/8	4	1		V43/ii	A	I		V43/ii	V		43		ii			Mm7	0	0	4, 1, 3, 7		3	4
214	213	1/4	1/4	6/8	4	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
214	213	3/8	3/8	6/8	4	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
214	213	1/2	1/2	6/8	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
215	214	0	0	6/8	4	1		I\\	A	I		I	I						\\	M	0	0	0, 4, 1		0	0
215	214	3/8	3/8	6/8	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
216	215	0	0	6/8	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
216	215	3/8	3/8	6/8	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
217	216	0	0	6/8	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
217	216	3/8	3/8	6/8	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
218	217	0	0	6/8	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
218	217	3/8	3/8	6/8	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
219	218	0	0	6/8	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
220	219	0	0	6/8	4	1	1	I\\	A	I		I	I						\\	M	0	0	0, 4, 1		0	0
222	219	0	0	6/8	4	1	2	I[I	A	I	I	I	I							M	0	0	0, 4, 1		0	0
225	222	3/8	3/8	6/8	4	1		IV	A	I	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
226	223	0	0	6/8	4	1		I6	A	I	I	I6	I		6					M	0	0	4, 1, 0		0	4
226	223	1/4	1/4	6/8	4	1		V64	A	I	I	V64	V		64					M	0	0	2, 1, 5		1	2
226	223	3/8	3/8	6/8	4	1		I6]	A	I	I	I6	I		6					M	0	0	4, 1, 0		0	4
227	224	3/8	3/8	6/8	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
228	225	0	0	6/8	4	1		I\\	A	I		I	I						\\	M	0	0	0, 4, 1		0	0
