mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
149	149	0	0	2/4	2	1		viio6	a	I	I	viio6		vii	o	6					o	1	0	2, -1, 5		5	2
149	149	3/8	3/8	2/4	2	1		I	a	I	I	I		I							M	1	0	0, 4, 1		0	0
150	150	0	0	2/4	2	1		V2	a	I	I	V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
150	150	1/4	1/4	2/4	2	1		I}	a	I	I	I		I						}	M	1	0	0, 4, 1		0	0
151	151	0	0	2/4	2	1		{	a	I	I									{		1	0				
152	152	0	0	2/4	2	1		ii6	a	I	I	ii6		ii		6					m	1	0	-1, 3, 2		2	-1
153	153	0	0	2/4	2	1		viio6	a	I	I	viio6		vii	o	6					o	1	0	2, -1, 5		5	2
154	154	0	0	2/4	2	1		I]	a	I	I	I		I							M	1	0	0, 4, 1		0	0
155	155	0	0	2/4	2	1		V7/V	a	I		V7/V		V		7		V			Mm7	1	0	2, 6, 3, 0		2	2
156	156	0	0	2/4	2	1		V	a	I		V		V							M	1	0	1, 5, 2		1	1
156	156	1/4	1/4	2/4	2	1		ii6/V	a	I		ii6/V		ii		6		V			m	1	0	0, 4, 3		3	0
157	157	0	0	2/4	2	1		V(64)/V	a	I		V(64)/V		V			64	V			M	1	0	2, 1, 5		2	2
157	157	1/4	1/4	2/4	2	1		V/V	a	I		V/V		V				V			M	1	0	2, 6, 3		2	2
158	158	0	0	2/4	2	1		I/V}	a	I		I/V		I				V		}	M	1	0	1, 5, 2		1	1
159	159	0	0	2/4	2	1		{	a	I										{		1	0				
161	161	0	0	2/4	2	1		#viio43/ii	a	I		#viio43/ii		#vii	o	43		ii			o7	1	0	1, -2, 7, 4		7	1
162	162	0	0	2/4	2	1		ii6	a	I		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
165	165	0	0	2/4	2	1		viio43	a	I		viio43		vii	o	43					o7	1	0	-1, -4, 5, 2		5	-1
166	166	0	0	2/4	2	1		I6}	a	I		I6		I		6				}	M	1	0	4, 1, 0		0	4
167	167	0	0	2/4	2	1		I[I{	a	I	I	I		I						{	M	1	0	0, 4, 1		0	0
168	168	0	0	2/4	2	1		ii6	a	I	I	ii6		ii		6					m	1	0	-1, 3, 2		2	-1
169	169	0	0	2/4	2	1		viio6	a	I	I	viio6		vii	o	6					o	1	0	2, -1, 5		5	2
169	169	3/8	3/8	2/4	2	1		I	a	I	I	I		I							M	1	0	0, 4, 1		0	0
170	170	0	0	2/4	2	1		V2	a	I	I	V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
170	170	1/4	1/4	2/4	2	1		I	a	I	I	I		I							M	1	0	0, 4, 1		0	0
171	171	0	0	2/4	2	1		V2	a	I	I	V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
172	172	0	0	2/4	2	1		I	a	I	I	I		I							M	1	0	0, 4, 1		0	0
173	173	0	0	2/4	2	1		V2]	a	I	I	V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
174	174	0	0	2/4	2	1	1	I}	a	I		I		I						}	M	1	0	0, 4, 1		0	0
175	174	0	0	2/4	2	1	2	I}	a	I		I		I						}	M	1	0	0, 4, 1		0	0
176	175	0	0	2/4	2	1		i.i[i{	a	i	i	i		i						{	m	1	1	0, -3, 1		0	0
176	175	3/8	3/8	2/4	2	1		#viio64	a	i	i	#viio64		#vii	o	64					o	1	1	-1, 5, 2		5	-1
177	176	0	0	2/4	2	1		i	a	i	i	i		i							m	1	1	0, -3, 1		0	0
177	176	3/8	3/8	2/4	2	1		V64	a	i	i	V64		V		64					M	1	1	2, 1, 5		1	2
178	177	0	0	2/4	2	1		i]	a	i	i	i		i							m	1	1	0, -3, 1		0	0
178	177	3/8	3/8	2/4	2	1		V6	a	i		V6		V		6					M	1	1	5, 2, 1		1	5
179	178	0	0	2/4	2	1		i	a	i		i		i							m	1	1	0, -3, 1		0	0
179	178	1/4	1/4	2/4	2	1		V	a	i		V		V							M	1	1	1, 5, 2		1	1
180	179	0	0	2/4	2	1		iv6	a	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
180	179	3/8	3/8	2/4	2	1		i64	a	i		i64		i		64					m	1	1	1, 0, -3		0	1
181	180	0	0	2/4	2	1		iv	a	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
181	180	3/8	3/8	2/4	2	1		i6	a	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
182	181	0	0	2/4	2	1		#viio6	a	i		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
182	181	3/8	3/8	2/4	2	1		i	a	i		i		i							m	1	1	0, -3, 1		0	0
183	182	0	0	2/4	2	1		V}	a	i		V		V						}	M	1	1	1, 5, 2		1	1
184	183	0	0	2/4	2	1		i[i{	a	i	i	i		i						{	m	1	1	0, -3, 1		0	0
184	183	3/8	3/8	2/4	2	1		#viio64	a	i	i	#viio64		#vii	o	64					o	1	1	-1, 5, 2		5	-1
185	184	0	0	2/4	2	1		i	a	i	i	i		i							m	1	1	0, -3, 1		0	0
185	184	3/8	3/8	2/4	2	1		V64	a	i	i	V64		V		64					M	1	1	2, 1, 5		1	2
186	185	0	0	2/4	2	1		i]	a	i	i	i		i							m	1	1	0, -3, 1		0	0
186	185	3/8	3/8	2/4	2	1		V6	a	i		V6		V		6					M	1	1	5, 2, 1		1	5
187	186	0	0	2/4	2	1		i	a	i		i		i							m	1	1	0, -3, 1		0	0
187	186	1/4	1/4	2/4	2	1		V	a	i		V		V							M	1	1	1, 5, 2		1	1
188	187	0	0	2/4	2	1		iv	a	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
188	187	3/8	3/8	2/4	2	1		i6	a	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
189	188	0	0	2/4	2	1		iv6	a	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
189	188	3/8	3/8	2/4	2	1		i64	a	i		i64		i		64					m	1	1	1, 0, -3		0	1
190	189	0	0	2/4	2	1		iio6	a	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
190	189	1/4	1/4	2/4	2	1		V(64)	a	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
190	189	3/8	3/8	2/4	2	1		V	a	i		V		V							M	1	1	1, 5, 2		1	1
191	190	0	0	2/4	2	1		VI	a	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
191	190	1/4	1/4	2/4	2	1		iv6	a	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
192	191	0	0	2/4	2	1		iv	a	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
192	191	3/8	3/8	2/4	2	1		i6	a	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
193	192	0	0	2/4	2	1		#viio6	a	i		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
193	192	3/8	3/8	2/4	2	1		i	a	i		i		i							m	1	1	0, -3, 1		0	0
194	193	0	0	2/4	2	1		iio6	a	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
194	193	1/4	1/4	2/4	2	1		V(64)	a	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
194	193	3/8	3/8	2/4	2	1		V	a	i		V		V							M	1	1	1, 5, 2		1	1
195	194	0	0	2/4	2	1		i}	a	i		i		i						}	m	1	1	0, -3, 1		0	0
196	195	0	0	2/4	2	1		#viio7/iv{	a	i		#viio7/iv		#vii	o	7		iv		{	o7	1	1	4, 1, -2, -5		4	4
197	196	0	0	2/4	2	1		iv	a	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
198	197	0	0	2/4	2	1		viio7/V	a	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
199	198	0	0	2/4	2	1		V	a	i		V		V							M	1	1	1, 5, 2		1	1
200	199	0	0	2/4	2	1		iv6	a	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
200	199	3/8	3/8	2/4	2	1		V7	a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
201	200	0	0	2/4	2	1		iv6	a	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
201	200	3/8	3/8	2/4	2	1		V7	a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
202	201	0	0	2/4	2	1		iv6	a	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
202	201	3/8	3/8	2/4	2	1		V7	a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
203	202	0	0	2/4	2	1		iv6	a	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
203	202	3/8	3/8	2/4	2	1		V7}	a	i		V7		V		7				}	Mm7	1	1	1, 5, 2, -1		1	1
204	203	0	0	2/4	2	1		i6{	a	i		i6		i		6				{	m	1	1	-3, 1, 0		0	-3
204	203	3/8	3/8	2/4	2	1		V43	a	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
205	204	0	0	2/4	2	1		i	a	i		i		i							m	1	1	0, -3, 1		0	0
205	204	3/8	3/8	2/4	2	1		V64	a	i		V64		V		64					M	1	1	2, 1, 5		1	2
206	205	0	0	2/4	2	1		i6	a	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
206	205	3/8	3/8	2/4	2	1		V2	a	i		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
207	206	0	0	2/4	2	1		i6	a	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
207	206	1/4	1/4	2/4	2	1		V64	a	i		V64		V		64					M	1	1	2, 1, 5		1	2
208	207	0	0	2/4	2	1		V[V7	a	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
208	207	3/8	3/8	2/4	2	1		i	a	i	V	i		i							m	1	1	0, -3, 1		0	0
209	208	0	0	2/4	2	1		V	a	i	V	V		V							M	1	1	1, 5, 2		1	1
209	208	3/8	3/8	2/4	2	1		i	a	i	V	i		i							m	1	1	0, -3, 1		0	0
210	209	0	0	2/4	2	1		V7	a	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
210	209	3/8	3/8	2/4	2	1		i6	a	i	V	i6		i		6					m	1	1	-3, 1, 0		0	-3
211	210	0	0	2/4	2	1		V7	a	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
211	210	1/4	1/4	2/4	2	1		i]}	a	i	V	i		i						}	m	1	1	0, -3, 1		0	0
212	211	0	0	2/4	2	1		i6{	a	i		i6		i		6				{	m	1	1	-3, 1, 0		0	-3
212	211	3/8	3/8	2/4	2	1		VII6	a	i		VII6		VII		6					M	1	1	2, -1, -2		-2	2
213	212	0	0	2/4	2	1		VI6	a	i		VI6		VI		6					M	1	1	0, -3, -4		-4	0
213	212	3/8	3/8	2/4	2	1		v6	a	i		v6		v		6					m	1	1	-2, 2, 1		1	-2
214	213	0	0	2/4	2	1		iv6	a	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
214	213	3/8	3/8	2/4	2	1		III6	a	i		III6		III		6					M	1	1	1, -2, -3		-3	1
215	214	0	0	2/4	2	1		iio6	a	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
215	214	3/8	3/8	2/4	2	1		i6	a	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
216	215	0	0	2/4	2	1		#viio6	a	i		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
216	215	1/4	1/4	2/4	2	1		V65	a	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
217	216	0	0	2/4	2	1		i	a	i		i		i							m	1	1	0, -3, 1		0	0
217	216	1/4	1/4	2/4	2	1		iv	a	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
218	217	0	0	2/4	2	1		V(64)	a	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
218	217	1/4	1/4	2/4	2	1		V	a	i		V		V							M	1	1	1, 5, 2		1	1
219	218	0	0	2/4	2	1		i}	a	i		i		i						}	m	1	1	0, -3, 1		0	0
220	219	0	0	2/4	2	1		i6{	a	i		i6		i		6				{	m	1	1	-3, 1, 0		0	-3
220	219	3/8	3/8	2/4	2	1		VII6	a	i		VII6		VII		6					M	1	1	2, -1, -2		-2	2
221	220	0	0	2/4	2	1		VI6	a	i		VI6		VI		6					M	1	1	0, -3, -4		-4	0
221	220	3/8	3/8	2/4	2	1		v6	a	i		v6		v		6					m	1	1	-2, 2, 1		1	-2
222	221	0	0	2/4	2	1		iv6	a	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
222	221	3/8	3/8	2/4	2	1		III6	a	i		III6		III		6					M	1	1	1, -2, -3		-3	1
223	222	0	0	2/4	2	1		iio6	a	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
223	222	3/8	3/8	2/4	2	1		i6	a	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
224	223	0	0	2/4	2	1		#viio6	a	i		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
224	223	1/4	1/4	2/4	2	1		V65	a	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
225	224	0	0	2/4	2	1		i	a	i		i		i							m	1	1	0, -3, 1		0	0
225	224	1/4	1/4	2/4	2	1		iv	a	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
226	225	0	0	2/4	2	1		V(64)	a	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
226	225	1/4	1/4	2/4	2	1		V	a	i		V		V							M	1	1	1, 5, 2		1	1
227	226	0	0	2/4	2	1		#viio43/iv	a	i		#viio43/iv		#vii	o	43		iv			o7	1	1	-2, -5, 4, 1		4	-2
228	227	0	0	2/4	2	1		iv6	a	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
229	228	0	0	2/4	2	1		viio43/V	a	i		viio43/V		vii	o	43		V			o7	1	1	0, -3, 6, 3		6	0
230	229	0	0	2/4	2	1		V6	a	i		V6		V		6					M	1	1	5, 2, 1		1	5
231	230	0	0	2/4	2	1		#viio43	a	i		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
232	231	0	0	2/4	2	1		i6	a	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
232	231	1/4	1/4	2/4	2	1		iv	a	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
233	232	0	0	2/4	2	1		V(64)	a	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
233	232	1/4	1/4	2/4	2	1		V	a	i		V		V							M	1	1	1, 5, 2		1	1
234	233	0	0	2/4	2	1		i}{	a	i		i		i						}{	m	1	1	0, -3, 1		0	0
234	233	3/8	3/8	2/4	2	1		v6	a	i		v6		v		6					m	1	1	-2, 2, 1		1	-2
235	234	0	0	2/4	2	1		VI	a	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
235	234	3/8	3/8	2/4	2	1		III6	a	i		III6		III		6					M	1	1	1, -2, -3		-3	1
236	235	0	0	2/4	2	1		iv	a	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
236	235	3/8	3/8	2/4	2	1		i6	a	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
237	236	0	0	2/4	2	1		iio	a	i		iio		ii	o						o	1	1	2, -1, -4		2	2
237	236	3/8	3/8	2/4	2	1		i	a	i		i		i							m	1	1	0, -3, 1		0	0
238	237	0	0	2/4	2	1		iio6	a	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
239	238	0	0	2/4	2	1		V(64)	a	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
239	238	1/4	1/4	2/4	2	1		V	a	i		V		V							M	1	1	1, 5, 2		1	1
240	239	0	0	2/4	2	1		i}{	a	i		i		i						}{	m	1	1	0, -3, 1		0	0
240	239	3/8	3/8	2/4	2	1		v6	a	i		v6		v		6					m	1	1	-2, 2, 1		1	-2
241	240	0	0	2/4	2	1		VI	a	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
241	240	3/8	3/8	2/4	2	1		III6	a	i		III6		III		6					M	1	1	1, -2, -3		-3	1
242	241	0	0	2/4	2	1		iv	a	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
242	241	3/8	3/8	2/4	2	1		i6	a	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
243	242	0	0	2/4	2	1		iio	a	i		iio		ii	o						o	1	1	2, -1, -4		2	2
243	242	3/8	3/8	2/4	2	1		i	a	i		i		i							m	1	1	0, -3, 1		0	0
244	243	0	0	2/4	2	1		iio6	a	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
245	244	0	0	2/4	2	1		V(64)	a	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
245	244	1/4	1/4	2/4	2	1		V	a	i		V		V							M	1	1	1, 5, 2		1	1
246	245	0	0	2/4	2	1		i}	a	i		i		i						}	m	1	1	0, -3, 1		0	0
247	246	1/4	1/4	2/4	2	1		V6	a	i		V6		V		6					M	1	1	5, 2, 1		1	5
248	247	0	0	2/4	2	1		i	a	i		i		i							m	1	1	0, -3, 1		0	0
249	248	1/4	1/4	2/4	2	1		V6	a	i		V6		V		6					M	1	1	5, 2, 1		1	5
250	249	0	0	2/4	2	1		i	a	i		i		i							m	1	1	0, -3, 1		0	0
250	249	1/4	1/4	2/4	2	1		V(64)	a	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
251	250	1/4	1/4	2/4	2	1		V	a	i		V		V							M	1	1	1, 5, 2		1	1
252	251	0	0	2/4	2	1		i	a	i		i		i							m	1	1	0, -3, 1		0	0
