COMPOSER,COLLECTION,MOVEMENT,MEASURE,FIGURE,KEY
"Chopin, Frédéric",Mazurkas,BI157-3,67-69,V7/bVII-V7/bIII-bIII-V7/ii,F# major
"Chopin, Frédéric",Mazurkas,BI157-3,68-69,V7/bIII-bIII-V7/ii-V7/V,F# major
"Chopin, Frédéric",Mazurkas,BI157-3,68-70,bIII-V7/ii-V7/V-V7,F# major
"Chopin, Frédéric",Mazurkas,BI157-3,69-70,V7/ii-V7/V-V7-I,F# major
"Chopin, Frédéric",Mazurkas,BI157-3,69-71,V7/V-V7-I-IV,F# major
"Chopin, Frédéric",Mazurkas,BI157-3,126-127,vii2-viio65/iv-iiø2/v-V65/v,F# minor
"Chopin, Frédéric",Mazurkas,BI162-1,52-53,V7/iii-iii-V7-I,A major-B major
"Chopin, Frédéric",Mazurkas,BI162-2,29-31,V7[add9]-I-iiø65/iii-V[no3][add4]/iii,Ab major
"Chopin, Frédéric",Mazurkas,BI162-2,33-36,V/V/iii-V/iii-V43-i,Ab major-F minor
"Chopin, Frédéric",Mazurkas,BI167,21-22,V7/ii-V7/V-V7-V7/IV,Bb major
"Chopin, Frédéric",Mazurkas,BI167,21-23,V7/V-V7-V7/IV-V7/bVII,Bb major
"Chopin, Frédéric",Mazurkas,BI167,22-23,V7-V7/IV-V7/bVII-V7/bIII,Bb major
"Chopin, Frédéric",Mazurkas,BI167,22-24,V7/IV-V7/bVII-V7/bIII-V7/bVI,Bb major
"Chopin, Frédéric",Mazurkas,BI167,23-24,V7/bVII-V7/bIII-V7/bVI-V7/bII,Bb major
"Chopin, Frédéric",Mazurkas,BI167,23-25,V7/bIII-V7/bVI-V7/bII-V7/V,Bb major
"Chopin, Frédéric",Mazurkas,BI167,24-26,V7/bVI-V7/bII-V7/V-V7,Bb major
"Chopin, Frédéric",Mazurkas,BI167,24-26,V7/bII-V7/V-V7-I,Bb major
"Chopin, Frédéric",Mazurkas,BI167,29-30,V7/ii-V7/V-V7-V7/IV,Bb major
"Chopin, Frédéric",Mazurkas,BI167,29-31,V7/V-V7-V7/IV-viio7/V,Bb major
"Chopin, Frédéric",Mazurkas,BI168,24-26,V7[no5][add6]/III-III-iiø7-V,F minor-C minor
"Chopin, Frédéric",Mazurkas,BI60-1,4-5,III-iiø43/V-V7/V-V43,F# minor
"Chopin, Frédéric",Mazurkas,BI60-1,8-9,iiø43/bII-V7/bII-iiø43-V[no3][add4],F# minor
"Chopin, Frédéric",Mazurkas,BI60-1,15-16,IV/III-iiø43-V-i[no5][no3][add6][add4],F# minor
"Chopin, Frédéric",Mazurkas,BI60-1,28-29,III-iiø43/V-V7/V-V43,F# minor
"Chopin, Frédéric",Mazurkas,BI60-1,32-33,iiø43/bII-V7/bII-iiø43-V[no3][add4],F# minor
"Chopin, Frédéric",Mazurkas,BI60-1,39-40,IV/III-iiø43-V-i[no5][no3][add6][add4],F# minor
"Chopin, Frédéric",Mazurkas,BI60-1,60-61,III-iiø43/V-V7/V-V43,F# minor
"Chopin, Frédéric",Mazurkas,BI60-1,64-65,iiø43/bII-V7/bII-iiø43-V[no3][add4],F# minor
"Chopin, Frédéric",Mazurkas,BI60-1,71-72,IV/III-iiø43-V-i[no5][no3][add6][add4],F# minor
"Chopin, Frédéric",Mazurkas,BI60-3,55-56,V7/ii-ii-V7[no5][add6]-I,A major
"Chopin, Frédéric",Mazurkas,BI61-2,23-25,viio43-iiø7/iv-V43/iv-iv,C minor-A minor
"Chopin, Frédéric",Mazurkas,BI77-1,14-15,V7/V-V7-V7/IV-V7/bVII,Bb major
"Chopin, Frédéric",Mazurkas,BI77-1,15-15,V7-V7/IV-V7/bVII-V7/bIII,Bb major
"Chopin, Frédéric",Mazurkas,BI77-1,15-16,V7/IV-V7/bVII-V7/bIII-iiø7/ii,Bb major
"Chopin, Frédéric",Mazurkas,BI77-1,15-16,V7/bVII-V7/bIII-iiø7/ii-V7/ii,Bb major
"Chopin, Frédéric",Mazurkas,BI77-1,15-16,V7/bIII-iiø7/ii-V7/ii-V7/V,Bb major
"Chopin, Frédéric",Mazurkas,BI77-1,16-16,iiø7/ii-V7/ii-V7/V-V7,Bb major
"Chopin, Frédéric",Mazurkas,BI77-1,16-17,V7/ii-V7/V-V7-V7/IV,Bb major
"Chopin, Frédéric",Mazurkas,BI77-1,22-24,V7/ii-V7/V-V7-I,Bb major
"Chopin, Frédéric",Mazurkas,BI77-1,30-31,V7/V-V7-V7/IV-V7/bVII,Bb major
"Chopin, Frédéric",Mazurkas,BI77-1,31-31,V7-V7/IV-V7/bVII-V7/bIII,Bb major
"Chopin, Frédéric",Mazurkas,BI77-1,31-32,V7/IV-V7/bVII-V7/bIII-iiø7/ii,Bb major
"Chopin, Frédéric",Mazurkas,BI77-1,31-32,V7/bVII-V7/bIII-iiø7/ii-V7/ii,Bb major
"Chopin, Frédéric",Mazurkas,BI77-1,31-32,V7/bIII-iiø7/ii-V7/ii-V7/V,Bb major
"Chopin, Frédéric",Mazurkas,BI77-1,32-32,iiø7/ii-V7/ii-V7/V-V7,Bb major
"Chopin, Frédéric",Mazurkas,BI77-1,32-33,V7/ii-V7/V-V7-V7/IV,Bb major
"Chopin, Frédéric",Mazurkas,BI77-1,38-40,V7/ii-V7/V-V7-I,Bb major
"Chopin, Frédéric",Mazurkas,BI77-2,27-29,V7[add9]-I-iv6-iiø65[no1][add2]/vi,C major
"Chopin, Frédéric",Mazurkas,BI77-3,45-46,iii-iiø43/V-V7/V-V,E major
"Chopin, Frédéric",Mazurkas,BI77-3,53-54,iii-iiø43/V-V7/V-V,E major
"Chopin, Frédéric",Mazurkas,BI77-3,69-70,iii-iiø43/V-V7/V-V,E major
"Chopin, Frédéric",Mazurkas,BI77-3,77-78,iii-iiø43/V-V7/V-V,E major
"Chopin, Frédéric",Mazurkas,BI85,5-7,vi6-ii7-V-V7/IV,Ab major
"Chopin, Frédéric",Mazurkas,BI85,6-7,ii7-V-V7/IV-IV,Ab major
"Chopin, Frédéric",Mazurkas,BI85,6-8,V-V7/IV-IV-V7/iii,Ab major
"Chopin, Frédéric",Mazurkas,BI85,7-8,V7/IV-IV-V7/iii-iii,Ab major
"Chopin, Frédéric",Mazurkas,BI85,7-9,IV-V7/iii-iii-V7/ii,Ab major
"Chopin, Frédéric",Mazurkas,BI85,8-9,V7/iii-iii-V7/ii-ii,Ab major
"Chopin, Frédéric",Mazurkas,BI85,8-10,iii-V7/ii-ii-V7,Ab major
"Chopin, Frédéric",Mazurkas,BI85,9-10,V7/ii-ii-V7-I,Ab major
"Chopin, Frédéric",Mazurkas,BI85,13-15,vi6-ii7-V-V/IV,Ab major
"Chopin, Frédéric",Mazurkas,BI85,14-15,ii7-V-V/IV-IV,Ab major
"Chopin, Frédéric",Mazurkas,BI85,14-16,V-V/IV-IV-V7/iii,Ab major
"Chopin, Frédéric",Mazurkas,BI85,15-16,V/IV-IV-V7/iii-iii,Ab major
"Chopin, Frédéric",Mazurkas,BI85,15-17,IV-V7/iii-iii-V7/ii,Ab major
"Chopin, Frédéric",Mazurkas,BI85,16-17,V7/iii-iii-V7/ii-ii,Ab major
"Chopin, Frédéric",Mazurkas,BI85,16-18,iii-V7/ii-ii-V7,Ab major
"Chopin, Frédéric",Mazurkas,BI85,17-18,V7/ii-ii-V7-I,Ab major
"Chopin, Frédéric",Mazurkas,BI85,23-25,V7-i-iiø43-V7,C minor-Eb major
"Chopin, Frédéric",Mazurkas,BI85,24-26,i-iiø43-V7-I,C minor-Eb major
"Chopin, Frédéric",Mazurkas,BI85,29-31,vi6-ii7-V-V7/IV,Ab major
"Chopin, Frédéric",Mazurkas,BI85,30-31,ii7-V-V7/IV-IV,Ab major
"Chopin, Frédéric",Mazurkas,BI85,30-32,V-V7/IV-IV-V7/iii,Ab major
"Chopin, Frédéric",Mazurkas,BI85,31-32,V7/IV-IV-V7/iii-iii,Ab major
"Chopin, Frédéric",Mazurkas,BI85,31-33,IV-V7/iii-iii-V7/ii,Ab major
"Chopin, Frédéric",Mazurkas,BI85,32-33,V7/iii-iii-V7/ii-ii,Ab major
"Chopin, Frédéric",Mazurkas,BI85,32-34,iii-V7/ii-ii-V7,Ab major
"Chopin, Frédéric",Mazurkas,BI85,33-34,V7/ii-ii-V7-I,Ab major
"Chopin, Frédéric",Mazurkas,BI85,37-39,vi6-ii7-V-V/IV,Ab major
"Chopin, Frédéric",Mazurkas,BI85,38-39,ii7-V-V/IV-IV,Ab major
"Chopin, Frédéric",Mazurkas,BI85,38-40,V-V/IV-IV-V7/iii,Ab major
"Chopin, Frédéric",Mazurkas,BI85,39-40,V/IV-IV-V7/iii-iii,Ab major
"Chopin, Frédéric",Mazurkas,BI85,39-41,IV-V7/iii-iii-V7/ii,Ab major
"Chopin, Frédéric",Mazurkas,BI85,40-41,V7/iii-iii-V7/ii-ii,Ab major
"Chopin, Frédéric",Mazurkas,BI85,40-42,iii-V7/ii-ii-V7,Ab major
"Chopin, Frédéric",Mazurkas,BI85,41-42,V7/ii-ii-V7-I,Ab major
"Chopin, Frédéric",Mazurkas,BI89-1,1-3,V7-i-iv64-viio43,G minor
"Chopin, Frédéric",Mazurkas,BI89-1,9-11,V7-i-iv64-viio43,G minor
"Chopin, Frédéric",Mazurkas,BI89-1,49-51,V7-i-iv64-viio43,G minor
"Chopin, Frédéric",Mazurkas,BI89-1,57-59,V7-i-iv64-viio43,G minor
"Chopin, Frédéric",Mazurkas,BI89-3,17-18,I-viio65/V-viio-V65/vi,Ab major
"Chopin, Frédéric",Mazurkas,BI89-3,17-18,viio65/V-viio-V65/vi-vi,Ab major
"Chopin, Frédéric",Mazurkas,BI89-4,19-21,V7-i-ii7-V7[add9],Bb minor-Db major
"Chopin, Frédéric",Mazurkas,BI93-1,10-12,V7/ii-ii7-V7[add9]-I[no5][no3][add7][add6][add4],G major
"Chopin, Frédéric",Mazurkas,BI93-1,13-15,V7/V-V7-I-IV,G major
"Chopin, Frédéric",Mazurkas,BI93-1,21-23,V7/V-V7-I-IV,G major
"Chopin, Frédéric",Mazurkas,BI93-1,32-34,V2/V-V7-I-IV,C major
"Chopin, Frédéric",Mazurkas,BI93-1,33-35,V7-I-IV-iiø7/vi,C major
"Chopin, Frédéric",Mazurkas,BI93-1,34-35,I-IV-iiø7/vi-V/vi,C major
"Chopin, Frédéric",Mazurkas,BI93-1,34-36,IV-iiø7/vi-V/vi-vi7,C major
"Chopin, Frédéric",Mazurkas,BI93-1,35-36,iiø7/vi-V/vi-vi7-ii,C major
"Chopin, Frédéric",Mazurkas,BI93-1,35-37,V/vi-vi7-ii-V7,C major
"Chopin, Frédéric",Mazurkas,BI93-1,36-38,vi7-ii-V7-I,C major
"Chopin, Frédéric",Mazurkas,BI93-1,50-52,V7/ii-ii7-V7[add9]-I[no5][no3][add7][add6][add4],G major
"Chopin, Frédéric",Mazurkas,BI93-1,53-55,V7/V-V7-I-IV,G major
"Chopin, Frédéric","Preludes, Op.28",20,8-8,VI-bII-V7-i,C minor
"Debussy, Claude","Suite Bergamasque, L.75",1 Prelude,30-30,IIIM7-VI64-iiø7-v64,A minor
"Debussy, Claude","Suite Bergamasque, L.75",1 Prelude,30-31,VI64-iiø7-v64-i7,A minor
"Debussy, Claude","Suite Bergamasque, L.75",1 Prelude,30-31,iiø7-v64-i7-iv64,A minor
"Debussy, Claude","Suite Bergamasque, L.75",1 Prelude,51-53,ii43-V7-IM7[add2]-viio43[add2]/V,Bb major
"Debussy, Claude","Suite Bergamasque, L.75",1 Prelude,54-57,IM7[add2]-viio43[add2]/V-IM7[add2]-viio65/V,Bb major-A major
"Debussy, Claude","Suite Bergamasque, L.75",1 Prelude,75-76,vi[add4]-V/V-V7-I6,F major
"Debussy, Claude","Suite Bergamasque, L.75",1 Prelude,75-76,V/V-V7-I6-IV6,F major
"Debussy, Claude","Suite Bergamasque, L.75",2 Menuet,24-26,iii/bII-vi7/bII-ii7/bII-V7[no3][no1][add4][add2]/bII,A minor
"Debussy, Claude","Suite Bergamasque, L.75",3 Clair,56-57,viiø7-V7/vi-vi2-ii65,Db major
"Debussy, Claude","Suite Bergamasque, L.75",4 Passepied,12-14,V43/III-III-VI-V65/V,F# minor
"Debussy, Claude","Suite Bergamasque, L.75",4 Passepied,25-26,i7-iv7-vii7-V43[no3][add4]/VI,F# minor
"Debussy, Claude","Suite Bergamasque, L.75",4 Passepied,115-117,V43/III-III-VI-V65/V,F# minor
"Dvořák, Antonín","Silhouettes, Op.8",Op08 No10,41-43,i/ii-V2-I6-IV,G major
"Dvořák, Antonín","Silhouettes, Op.8",Op08 No11,8-9,ii64-V65-I-viiø43/V,A major
"Dvořák, Antonín","Silhouettes, Op.8",Op08 No11,20-22,iiø7-V-V7/IV-IV,A major
"Dvořák, Antonín","Silhouettes, Op.8",Op08 No11,22-23,V7/bVI-bVI-II-V7/bI,A major
"Dvořák, Antonín","Silhouettes, Op.8",Op08 No3,32-33,V2-I6-V2/#I-I6/#I,E major-Db major
"Dvořák, Antonín","Silhouettes, Op.8",Op08 No3,33-33,I6-V2/#I-I6/#I-V2/VII,E major-Db major
"Dvořák, Antonín","Silhouettes, Op.8",Op08 No3,33-34,V2/#I-I6/#I-V2/VII-I6/VII,Db major
"Dvořák, Antonín","Silhouettes, Op.8",Op08 No3,33-34,I6/#I-V2/VII-I6/VII-V2/VI,Db major
"Dvořák, Antonín","Silhouettes, Op.8",Op08 No3,33-34,V2/VII-I6/VII-V2/VI-I6/VI,Db major
"Dvořák, Antonín","Silhouettes, Op.8",Op08 No3,34-34,I6/VII-V2/VI-I6/VI-V2/V,Db major
"Dvořák, Antonín","Silhouettes, Op.8",Op08 No3,34-35,V2/VI-I6/VI-V2/V-V65,Db major
"Dvořák, Antonín","Silhouettes, Op.8",Op08 No3,54-55,V2-I6-V2/#I-I6/#I,E major-Db major
"Dvořák, Antonín","Silhouettes, Op.8",Op08 No3,55-55,I6-V2/#I-I6/#I-V2/VII,E major-Db major
"Dvořák, Antonín","Silhouettes, Op.8",Op08 No3,55-56,V2/#I-I6/#I-V2/VII-I6/VII,Db major
"Dvořák, Antonín","Silhouettes, Op.8",Op08 No3,55-56,I6/#I-V2/VII-I6/VII-V2/VI,Db major
"Dvořák, Antonín","Silhouettes, Op.8",Op08 No3,55-56,V2/VII-I6/VII-V2/VI-I6/VI,Db major
"Dvořák, Antonín","Silhouettes, Op.8",Op08 No3,56-56,I6/VII-V2/VI-I6/VI-V2/V,Db major
"Dvořák, Antonín","Silhouettes, Op.8",Op08 No3,56-57,V2/VI-I6/VI-V2/V-V65,Db major
"Grieg, Edvard",Lyric Pieces,Op12 No3,2-4,vi-ii65-V-I,E major
"Grieg, Edvard",Lyric Pieces,Op12 No3,12-13,vi-V7/V-I/V-I,E major
"Grieg, Edvard",Lyric Pieces,Op12 No3,12-14,V7/V-I/V-I-IV,E major
"Grieg, Edvard",Lyric Pieces,Op12 No3,20-21,vi7-V7/V-I/V-I,E major
"Grieg, Edvard",Lyric Pieces,Op12 No3,20-22,V7/V-I/V-I-IV,E major
"Grieg, Edvard",Lyric Pieces,Op12 No3,44-45,vi-V7/V-I/V-I,E major
"Grieg, Edvard",Lyric Pieces,Op12 No3,44-46,V7/V-I/V-I-IV,E major
"Grieg, Edvard",Lyric Pieces,Op12 No4,66-68,bII6-V7-i-iv43,E minor
"Grieg, Edvard",Lyric Pieces,Op38 No2,20-23,V7/V-V7-I-IVM43,G major
"Grieg, Edvard",Lyric Pieces,Op43 No2,14-15,V7[add11]/V-V-i[add9][add#7]-iv[add9][add#7],B minor
"Grieg, Edvard",Lyric Pieces,Op43 No2,25-26,V7[add11]/V-V-i[add9][add#7]-iv[add9][add#7],B minor
"Grieg, Edvard",Lyric Pieces,Op43 No5,35-36,iiø7/ii-V7/ii-iiø7-V[no5][add6],F major
"Grieg, Edvard",Lyric Pieces,Op47 No2,7-10,V7[no5][add6]/iii-i/iii-V7/V/V-V7/V,F major
"Grieg, Edvard",Lyric Pieces,Op47 No2,56-59,V7[no5][add6]/iii-i/iii-V7/V/V-V7/V,F major
"Grieg, Edvard",Lyric Pieces,Op47 No2,109-112,V7[no5][add6]/iii-i/iii-V7/V/V-V7/V,F major
"Grieg, Edvard",Lyric Pieces,Op54 No2,30-33,IM7-IVM7[add9]-viiø7-iii7[add9],C major
"Grieg, Edvard",Lyric Pieces,Op54 No2,31-34,IVM7[add9]-viiø7-iii7[add9]-vi7,C major
"Grieg, Edvard",Lyric Pieces,Op54 No2,32-35,viiø7-iii7[add9]-vi7-ii7[add9],C major
"Grieg, Edvard",Lyric Pieces,Op54 No2,97-100,IM7-IVM7[add9]-viiø7-iii7[add9],C major
"Grieg, Edvard",Lyric Pieces,Op54 No2,98-101,IVM7[add9]-viiø7-iii7[add9]-vi7,C major
"Grieg, Edvard",Lyric Pieces,Op54 No2,99-102,viiø7-iii7[add9]-vi7-ii7[add9],C major
"Grieg, Edvard",Lyric Pieces,Op54 No6,60-61,ii7-V-I-IV,C major
"Grieg, Edvard",Lyric Pieces,Op57 No5,10-13,V2/V-IM65/V-IVM2/V-viiø65/V,C major
"Grieg, Edvard",Lyric Pieces,Op57 No5,11-14,IM65/V-IVM2/V-viiø65/V-V2/vi/V,C major
"Grieg, Edvard",Lyric Pieces,Op57 No5,12-15,IVM2/V-viiø65/V-V2/vi/V-i6/vi/V,C major
"Grieg, Edvard",Lyric Pieces,Op57 No5,13-15,viiø65/V-V2/vi/V-i6/vi/V-IV/vi/V,C major
"Grieg, Edvard",Lyric Pieces,Op57 No5,26-29,V2/V-IM65/V-IVM2/V-viiø65/V,C major
"Grieg, Edvard",Lyric Pieces,Op57 No5,27-30,IM65/V-IVM2/V-viiø65/V-V2/vi/V,C major
"Grieg, Edvard",Lyric Pieces,Op57 No5,28-31,IVM2/V-viiø65/V-V2/vi/V-i6/vi/V,C major
"Grieg, Edvard",Lyric Pieces,Op57 No5,29-31,viiø65/V-V2/vi/V-i6/vi/V-IV/vi/V,C major
"Grieg, Edvard",Lyric Pieces,Op57 No6,5-8,VI-V7/V-V7-i,E minor
"Grieg, Edvard",Lyric Pieces,Op57 No6,6-9,V7/V-V7-i-iv43,E minor
"Grieg, Edvard",Lyric Pieces,Op57 No6,23-26,VI-V7/V-V7-i,E minor
"Grieg, Edvard",Lyric Pieces,Op57 No6,73-76,VI-V7/V-V7-i,E minor
"Grieg, Edvard",Lyric Pieces,Op57 No6,74-77,V7/V-V7-i-iv43,E minor
"Grieg, Edvard",Lyric Pieces,Op57 No6,91-94,VI-V7/V-V7-i,E minor
"Grieg, Edvard",Lyric Pieces,Op62 No2,5-6,V2-IM65-IVM2-viiø65,D major
"Grieg, Edvard",Lyric Pieces,Op62 No2,5-7,IM65-IVM2-viiø65-iii2,D major
"Grieg, Edvard",Lyric Pieces,Op62 No2,6-7,IVM2-viiø65-iii2-vi65,D major
"Grieg, Edvard",Lyric Pieces,Op62 No2,6-8,viiø65-iii2-vi65-ii2,D major
"Grieg, Edvard",Lyric Pieces,Op62 No2,10-11,V/V/vi-V6/vi-vi-iv7/vi,D major
"Grieg, Edvard",Lyric Pieces,Op62 No2,10-12,V6/vi-vi-iv7/vi-V7,D major
"Grieg, Edvard",Lyric Pieces,Op62 No2,11-12,vi-iv7/vi-V7-I,D major
"Grieg, Edvard",Lyric Pieces,Op62 No2,11-13,iv7/vi-V7-I-I,D major-G major
"Grieg, Edvard",Lyric Pieces,Op62 No2,17-18,V2-IM65-IVM2-viiø65,D major
"Grieg, Edvard",Lyric Pieces,Op62 No2,17-19,IM65-IVM2-viiø65-iii2,D major
"Grieg, Edvard",Lyric Pieces,Op62 No2,18-19,IVM2-viiø65-iii2-vi65,D major
"Grieg, Edvard",Lyric Pieces,Op62 No2,18-20,viiø65-iii2-vi65-ii2,D major
"Grieg, Edvard",Lyric Pieces,Op62 No2,22-23,V/V/vi-V6/vi-vi-iv7/vi,D major
"Grieg, Edvard",Lyric Pieces,Op62 No2,22-24,V6/vi-vi-iv7/vi-V7,D major
"Grieg, Edvard",Lyric Pieces,Op62 No2,23-24,vi-iv7/vi-V7-I,D major
"Grieg, Edvard",Lyric Pieces,Op62 No2,42-43,V2-IM65-IVM2-viiø65,G major
"Grieg, Edvard",Lyric Pieces,Op62 No2,42-44,IM65-IVM2-viiø65-iii2,G major
"Grieg, Edvard",Lyric Pieces,Op62 No2,43-44,IVM2-viiø65-iii2-vi65,G major
"Grieg, Edvard",Lyric Pieces,Op62 No2,43-45,viiø65-iii2-vi65-ii2,G major
"Grieg, Edvard",Lyric Pieces,Op62 No2,47-48,V/V/vi-V6/vi-vi-ii7,G major
"Grieg, Edvard",Lyric Pieces,Op62 No2,47-49,V6/vi-vi-ii7-V7,G major
"Grieg, Edvard",Lyric Pieces,Op62 No2,48-49,vi-ii7-V7-I,G major
"Grieg, Edvard",Lyric Pieces,Op62 No2,67-68,V2-IM65-IVM2-viiø65,G major
"Grieg, Edvard",Lyric Pieces,Op62 No2,67-69,IM65-IVM2-viiø65-iii2,G major
"Grieg, Edvard",Lyric Pieces,Op62 No2,68-69,IVM2-viiø65-iii2-vi65,G major
"Grieg, Edvard",Lyric Pieces,Op62 No2,68-70,viiø65-iii2-vi65-ii2,G major
"Grieg, Edvard",Lyric Pieces,Op62 No2,72-73,V/V/vi-V6/vi-vi-ii7,G major
"Grieg, Edvard",Lyric Pieces,Op62 No2,72-74,V6/vi-vi-ii7-V7,G major
"Grieg, Edvard",Lyric Pieces,Op62 No2,73-74,vi-ii7-V7-I,G major
"Grieg, Edvard",Lyric Pieces,Op62 No3,7-9,ii7/V-V7/V-V7-I,A major
"Grieg, Edvard",Lyric Pieces,Op62 No3,19-21,ii7/V-V7/V-V7-I,A major
"Grieg, Edvard",Lyric Pieces,Op65 No1,74-77,V[add4]/V-V7-I-IV6,D major
"Grieg, Edvard",Lyric Pieces,Op65 No1,87-89,ii7[add9]-V7-I-IV6,D major
"Grieg, Edvard",Lyric Pieces,Op65 No5,4-6,V-i-iv7-V7[no5][add6]/III,C minor
"Grieg, Edvard",Lyric Pieces,Op65 No5,12-14,V-i-iv7-V7[no5][add6]/III,C minor
"Grieg, Edvard",Lyric Pieces,Op71 No2,29-30,V7/vi-vi7-V7/V-V7[no5][add6],Db major
"Grieg, Edvard",Lyric Pieces,Op71 No2,29-31,vi7-V7/V-V7[no5][add6]-I,Db major
"Grieg, Edvard",Lyric Pieces,Op71 No2,52-53,V7/vi-vi7-V7/V-V7[no5][add6],Db major
"Grieg, Edvard",Lyric Pieces,Op71 No5,89-90,V-I-V/VII-VII,C major
"Grieg, Edvard",Lyric Pieces,Op71 No5,91-92,V/bVII-bVII-V/VI-VI,C major
"Grieg, Edvard",Lyric Pieces,Op71 No5,93-94,V/bVI-bVI-V/V-V,C major
"Liszt, Franz",Années de pèlerinage,S160 4 Au Bord dUne Source,52-53,ii-V7-I-iv6,Ab major
"Liszt, Franz",Années de pèlerinage,S160 7 Eglogue,41-43,ii7-V7-V7[no5][add6]/IV-IV[add9],Ab major
"Liszt, Franz",Années de pèlerinage,S160 8 Le Mal du Pays (Heimweh),21-22,VI-iio6-V-i,G# minor
"Liszt, Franz",Années de pèlerinage,S160 8 Le Mal du Pays (Heimweh),48-49,VI-V6/V-V-i,B minor
"Liszt, Franz",Années de pèlerinage,S161 3 Canzonetta del Salvator Rosa,33-34,viio[add4]-V43/VI-VI-iiø43,F# minor
"Liszt, Franz",Années de pèlerinage,S161 3 Canzonetta del Salvator Rosa,33-34,V43/VI-VI-iiø43-V,F# minor
"Liszt, Franz",Années de pèlerinage,S162 3 Tarantella da Guillaume Louis Cottrau. Presto e canzone napolitana,93-95,V6[no5][add#4]/iv-ivM7-V6[no5][add#4]/III-IIIM7,G minor
"Liszt, Franz",Années de pèlerinage,S162 3 Tarantella da Guillaume Louis Cottrau. Presto e canzone napolitana,97-99,V6[no5][add#4]/iv-ivM7-V6[no5][add#4]/III-IIIM7,G minor
"Liszt, Franz",Années de pèlerinage,S162 3 Tarantella da Guillaume Louis Cottrau. Presto e canzone napolitana,101-103,V6[no5][add#4]/iv-ivM7-V6[no5][add#4]/III-IIIM7,G minor
"Liszt, Franz",Années de pèlerinage,S162 3 Tarantella da Guillaume Louis Cottrau. Presto e canzone napolitana,105-107,V6[no5][add#4]/iv-ivM7-V6[no5][add#4]/III-IIIM7,G minor
"Liszt, Franz",Années de pèlerinage,S162 3 Tarantella da Guillaume Louis Cottrau. Presto e canzone napolitana,113-115,V65/iv-iv-V65/III-III,G minor
"Liszt, Franz",Années de pèlerinage,S162 3 Tarantella da Guillaume Louis Cottrau. Presto e canzone napolitana,121-123,V65/iv-iv-V65/III-III,G minor
"Liszt, Franz",Années de pèlerinage,S162 3 Tarantella da Guillaume Louis Cottrau. Presto e canzone napolitana,456-458,bVI-bII-V-I,G major
"Liszt, Franz",Années de pèlerinage,S162 3 Tarantella da Guillaume Louis Cottrau. Presto e canzone napolitana,460-462,bVI-bII-V-I,G major
"Liszt, Franz",Années de pèlerinage,S162 3 Tarantella da Guillaume Louis Cottrau. Presto e canzone napolitana,465-468,bVI-bII-V-I,G major
"Medtner, Nikolai",Tales,Op14 No1,38-39,ii6-V-I-IV,Bb major
"Medtner, Nikolai",Tales,Op14 No1,61-62,VIM7-bII-V-V7/iv,F minor
"Medtner, Nikolai",Tales,Op14 No1,61-62,bII-V-V7/iv-iv,F minor
"Medtner, Nikolai",Tales,Op26 No1,5-6,ii7-V7-I-IV,Eb major
"Medtner, Nikolai",Tales,Op26 No1,11-12,ii7-V7-I-IV,Eb major
"Medtner, Nikolai",Tales,Op26 No1,35-36,iio64-V7-V7/IV-iv[add9],Eb major
"Medtner, Nikolai",Tales,Op26 No2,48-50,V7-I-IVM7-viiø7,Eb major
"Medtner, Nikolai",Tales,Op26 No2,49-50,I-IVM7-viiø7-V7/vi,Eb major
"Medtner, Nikolai",Tales,Op26 No3,60-63,iiø43/III-V7/III-iiø43/bII-V7/bII,Gb minor
"Medtner, Nikolai",Tales,Op34 No1,14-15,V7[no5][add6]/VII-V7/III-V7/VI-iiø7/V,B minor
"Medtner, Nikolai",Tales,Op34 No1,14-16,V7/III-V7/VI-iiø7/V-V7/V,B minor
"Medtner, Nikolai",Tales,Op34 No1,15-16,V7/VI-iiø7/V-V7/V-V7[no5][add6],B minor
"Medtner, Nikolai",Tales,Op34 No1,15-17,iiø7/V-V7/V-V7[no5][add6]-i,B minor
"Medtner, Nikolai",Tales,Op34 No1,121-122,V7/III-V7/VI-iiø7/V-V7[no3][add4]/V,B minor
"Medtner, Nikolai",Tales,Op34 No1,161-162,iiø7/IV-I[add13]-iiø7/bIII-V7/bIII,B major
"Medtner, Nikolai",Tales,Op34 No1,161-162,I[add13]-iiø7/bIII-V7/bIII-V7[addb5]/IV/bIII,B major
"Medtner, Nikolai",Tales,Op34 No1,161-162,iiø7/bIII-V7/bIII-V7[addb5]/IV/bIII-IVM7/bIII,B major
"Medtner, Nikolai",Tales,Op34 No1,187-187,V6/bv-i6/bv-IV64/bv-viio65/bv,B minor
"Medtner, Nikolai",Tales,Op34 No1,208-209,iiø7[addb9]/IV-I[no5][addb6]-iiø7/bIII-V/bIII,B major
"Medtner, Nikolai",Tales,Op34 No1,209-209,I[no5][addb6]-iiø7/bIII-V/bIII-V7[addb5]/IV/bIII,B major
"Medtner, Nikolai",Tales,Op34 No1,209-210,iiø7/bIII-V/bIII-V7[addb5]/IV/bIII-IV[no5][add6]/bIII,B major
"Medtner, Nikolai",Tales,Op34 No4,1-2,V6-i-iv7-VII,D minor
"Medtner, Nikolai",Tales,Op34 No4,1-2,i-iv7-VII-IIIM7,D minor
"Medtner, Nikolai",Tales,Op34 No4,2-2,iv7-VII-IIIM7-VIM7,D minor
