mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
108	102	0	0	3/4	4	1	2	viio6/V	A	I		viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
108	102	1/4	1/4	3/4	4	1	2	V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
108	102	1/2	1/2	3/4	4	1	2	vii	A	I		vii	vii							m	0	0	5, 2, 6		5	5
109	103	0	0	3/4	4	1	2	viio/V	A	I		viio/V	vii	o			V			o	0	0	6, 3, 0		6	6
109	103	1/4	1/4	3/4	4	1	2	V	A	I		V	V							M	0	0	1, 5, 2		1	1
109	103	1/2	1/2	3/4	4	1	2	viio64/V	A	I		viio64/V	vii	o	64		V			o	0	0	0, 6, 3		6	0
109	103	5/8	5/8	3/4	4	1	2	V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
110	104	1/8	1/8	3/4	4	1		iii7	A	I		iii7	iii		7					mm7	0	0	4, 1, 5, 2		4	4
110	104	1/4	1/4	3/4	4	1		#ivo	A	I		#ivo	#iv	o						o	0	0	6, 3, 0		6	6
110	104	1/2	1/2	3/4	4	1		vii%7/V	A	I		vii%7/V	vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
110	104	5/8	5/8	3/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
111	105	0	0	3/4	4	1		#viio/vi	A	I		#viio/vi	#vii	o			vi			o	0	0	8, 5, 2		8	8
111	105	1/8	1/8	3/4	4	1		#viio64/vi	A	I		#viio64/vi	#vii	o	64		vi			o	0	0	2, 8, 5		8	2
111	105	1/4	1/4	3/4	4	1		vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
111	105	1/2	1/2	3/4	4	1		V64	A	I		V64	V		64					M	0	0	2, 1, 5		1	2
111	105	5/8	5/8	3/4	4	1		vi6	A	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
112	106	1/8	1/8	3/4	4	1		vii%7/V	A	I		vii%7/V	vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
112	106	1/4	1/4	3/4	4	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
112	106	1/2	1/2	3/4	4	1		vii%7	A	I		vii%7	vii	%	7					%7	0	0	5, 2, -1, 3		5	5
112	106	5/8	5/8	3/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
113	107	0	0	3/4	4	1		#viio/ii	A	I		#viio/ii	#vii	o			ii			o	0	0	7, 4, 1		7	7
113	107	1/4	1/4	3/4	4	1		ii	A	I		ii	ii							m	0	0	2, -1, 3		2	2
113	107	1/2	1/2	3/4	4	1		V(6)	A	I		V(6)	V			6				M	0	0	1, 5, 4		1	1
113	107	5/8	5/8	3/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
114	108	0	0	3/4	4	1		V65	A	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
114	108	1/4	1/4	3/4	4	1		viio6(112)	A	I		viio6(112)	vii	o	6	112				o	0	0	2, -1, 0	4	5	2
114	108	3/8	3/8	3/4	4	1		viio6	A	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
114	108	1/2	1/2	3/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
115	109	1/2	1/2	3/4	4	1		vii%7	A	I		vii%7	vii	%	7					%7	0	0	5, 2, -1, 3		5	5
116	110	0	0	3/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
117	111	0	0	3/4	4	1		I(112)	A	I		I(112)	I			112				M	0	0	2, 4, 1	-1	0	2
117	111	1/4	1/4	3/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
118	112	0	0	3/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
118	112	1/4	1/4	3/4	4	1		vii%43	A	I		vii%43	vii	%	43					%7	0	0	-1, 3, 5, 2		5	-1
118	112	1/2	1/2	3/4	4	1		viio6	A	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
119	113	0	0	3/4	4	1		I(112)	A	I		I(112)	I			112				M	0	0	2, 4, 1	-1	0	2
119	113	1/4	1/4	3/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
120	114	0	0	3/4	4	1		V6(64)	A	I		V6(64)	V		6	64				M	0	0	0, 4, 1		1	0
120	114	1/4	1/4	3/4	4	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
121	115	0	0	3/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
121	115	1/4	1/4	3/4	4	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
122	116	0	0	3/4	4	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
122	116	1/4	1/4	3/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
123	117	0	0	3/4	4	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
123	117	1/4	1/4	3/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
124	118	0	0	3/4	4	1		viio	A	I		viio	vii	o						o	0	0	5, 2, -1		5	5
124	118	1/4	1/4	3/4	4	1		I(42)	A	I		I(42)	I			42				M	0	0	2, -1, 1		0	2
124	118	1/2	1/2	3/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
125	119	0	0	3/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
125	119	1/4	1/4	3/4	4	1		I\\	A	I		I	I						\\	M	0	0	0, 4, 1		0	0
126	119	0	1/2	3/4	4	1		I[I	A	I	I	I	I							M	0	0	0, 4, 1		0	0
130	123	0	0	3/4	4	1		IV	A	I	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
130	123	1/4	1/4	3/4	4	1		I6	A	I	I	I6	I		6					M	0	0	4, 1, 0		0	4
130	123	1/2	1/2	3/4	4	1		ii	A	I	I	ii	ii							m	0	0	2, -1, 3		2	2
131	124	0	0	3/4	4	1		I6	A	I	I	I6	I		6					M	0	0	4, 1, 0		0	4
131	124	1/4	1/4	3/4	4	1		V64	A	I	I	V64	V		64					M	0	0	2, 1, 5		1	2
131	124	1/2	1/2	3/4	4	1		I	A	I	I	I	I							M	0	0	0, 4, 1		0	0
132	125	0	0	3/4	4	1		ii	A	I	I	ii	ii							m	0	0	2, -1, 3		2	2
132	125	1/4	1/4	3/4	4	1		I	A	I	I	I	I							M	0	0	0, 4, 1		0	0
132	125	1/2	1/2	3/4	4	1		ii	A	I	I	ii	ii							m	0	0	2, -1, 3		2	2
133	126	1/4	1/4	3/4	4	1		I6	A	I	I	I6	I		6					M	0	0	4, 1, 0		0	4
134	127	0	0	3/4	4	1		IV	A	I	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
134	127	1/4	1/4	3/4	4	1		I6	A	I	I	I6	I		6					M	0	0	4, 1, 0		0	4
134	127	1/2	1/2	3/4	4	1		ii	A	I	I	ii	ii							m	0	0	2, -1, 3		2	2
135	128	0	0	3/4	4	1		I6	A	I	I	I6	I		6					M	0	0	4, 1, 0		0	4
135	128	1/2	1/2	3/4	4	1		I	A	I	I	I	I							M	0	0	0, 4, 1		0	0
136	129	0	0	3/4	4	1		ii	A	I	I	ii	ii							m	0	0	2, -1, 3		2	2
136	129	1/4	1/4	3/4	4	1		I	A	I	I	I	I							M	0	0	0, 4, 1		0	0
136	129	1/2	1/2	3/4	4	1		ii	A	I	I	ii	ii							m	0	0	2, -1, 3		2	2
137	130	0	0	3/4	4	1		I64	A	I	I	I64	I		64					M	0	0	1, 0, 4		0	1
137	130	1/2	1/2	3/4	4	1		I	A	I	I	I	I							M	0	0	0, 4, 1		0	0
141	134	0	0	3/4	4	1		IV	A	I	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
141	134	1/4	1/4	3/4	4	1		I6	A	I	I	I6	I		6					M	0	0	4, 1, 0		0	4
141	134	1/2	1/2	3/4	4	1		ii	A	I	I	ii	ii							m	0	0	2, -1, 3		2	2
142	135	0	0	3/4	4	1		I6	A	I	I	I6	I		6					M	0	0	4, 1, 0		0	4
142	135	1/4	1/4	3/4	4	1		V64	A	I	I	V64	V		64					M	0	0	2, 1, 5		1	2
142	135	1/2	1/2	3/4	4	1		I	A	I	I	I	I							M	0	0	0, 4, 1		0	0
143	136	0	0	3/4	4	1		ii	A	I	I	ii	ii							m	0	0	2, -1, 3		2	2
143	136	1/4	1/4	3/4	4	1		I	A	I	I	I	I							M	0	0	0, 4, 1		0	0
143	136	1/2	1/2	3/4	4	1		ii	A	I	I	ii	ii							m	0	0	2, -1, 3		2	2
144	137	1/4	1/4	3/4	4	1		I6	A	I	I	I6	I		6					M	0	0	4, 1, 0		0	4
145	138	0	0	3/4	4	1		IV	A	I	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
145	138	1/4	1/4	3/4	4	1		I6	A	I	I	I6	I		6					M	0	0	4, 1, 0		0	4
145	138	1/2	1/2	3/4	4	1		ii	A	I	I	ii	ii							m	0	0	2, -1, 3		2	2
146	139	0	0	3/4	4	1		I6	A	I	I	I6	I		6					M	0	0	4, 1, 0		0	4
146	139	1/2	1/2	3/4	4	1		I	A	I	I	I	I							M	0	0	0, 4, 1		0	0
147	140	0	0	3/4	4	1		ii	A	I	I	ii	ii							m	0	0	2, -1, 3		2	2
147	140	1/4	1/4	3/4	4	1		I	A	I	I	I	I							M	0	0	0, 4, 1		0	0
147	140	1/2	1/2	3/4	4	1		IV	A	I	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
148	141	0	0	3/4	4	1		I]	A	I	I	I	I							M	0	0	0, 4, 1		0	0
148	141	1/2	1/2	3/4	4	1		V65/vi	A	I		V65/vi	V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
149	142	0	0	3/4	4	1		V6/vi	A	I		V6/vi	V		6		vi			M	0	0	8, 5, 4		4	8
149	142	1/2	1/2	3/4	4	1		vi	A	I		vi	vi							m	0	0	3, 0, 4		3	3
150	143	1/2	1/2	3/4	4	1		V6/V	A	I		V6/V	V		6		V			M	0	0	6, 3, 2		2	6
151	144	1/2	1/2	3/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
152	145	1/2	1/2	3/4	4	1		V.V43	A	V		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
154	147	0	0	3/4	4	1		V6	A	V		V6	V		6					M	0	0	5, 2, 1		1	5
154	147	1/2	1/2	3/4	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
155	148	0	0	3/4	4	1		V(64)	A	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
155	148	1/2	1/2	3/4	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
156	149	0	0	3/4	4	1		I\\	A	V		I	I						\\	M	0	0	0, 4, 1		0	0
156	149	1/8	1/8	3/4	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
156	149	1/2	1/2	3/4	4	1		V6/ii	A	V		V6/ii	V		6		ii			M	0	0	7, 4, 3		3	7
157	150	1/2	1/2	3/4	4	1		ii6	A	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
158	151	1/2	1/2	3/4	4	1		V6	A	V		V6	V		6					M	0	0	5, 2, 1		1	5
159	152	1/2	1/2	3/4	4	1		I6	A	V		I6	I		6					M	0	0	4, 1, 0		0	4
160	153	1/4	1/4	3/4	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
160	153	1/2	1/2	3/4	4	1		I.V6/ii	A	I		V6/ii	V		6		ii			M	0	0	7, 4, 3		3	7
161	154	0	0	3/4	4	1		V65/ii	A	I		V65/ii	V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
161	154	1/2	1/2	3/4	4	1		ii	A	I		ii	ii							m	0	0	2, -1, 3		2	2
162	155	1/2	1/2	3/4	4	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
163	156	1/2	1/2	3/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
164	157	1/2	1/2	3/4	4	1		V.I	A	V		I	I							M	0	0	0, 4, 1		0	0
165	158	1/2	1/2	3/4	4	1		V65	A	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
166	159	1/2	1/2	3/4	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
167	160	1/2	1/2	3/4	4	1		V	A	V		V	V							M	0	0	1, 5, 2		1	1
168	161	1/2	1/2	3/4	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
169	162	1/2	1/2	3/4	4	1		V65	A	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
170	163	1/2	1/2	3/4	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
171	164	1/2	1/2	3/4	4	1		V	A	V		V	V							M	0	0	1, 5, 2		1	1
172	165	1/2	1/2	3/4	4	1		V6/ii	A	V		V6/ii	V		6		ii			M	0	0	7, 4, 3		3	7
173	166	1/2	1/2	3/4	4	1		ii	A	V		ii	ii							m	0	0	2, -1, 3		2	2
174	167	1/2	1/2	3/4	4	1		V6	A	V		V6	V		6					M	0	0	5, 2, 1		1	5
175	168	1/2	1/2	3/4	4	1		I	A	V		I	I							M	0	0	0, 4, 1		0	0
176	169	1/2	1/2	3/4	4	1		V43	A	V		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
178	171	0	0	3/4	4	1		I6	A	V		I6	I		6					M	0	0	4, 1, 0		0	4
178	171	1/2	1/2	3/4	4	1		IV	A	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
179	172	0	0	3/4	4	1		V(64)	A	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
179	172	1/2	1/2	3/4	4	1		V7	A	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
180	173	0	0	3/4	4	1		I\\	A	V		I	I						\\	M	0	0	0, 4, 1		0	0
180	173	1/4	1/4	3/4	4	1		I.V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
180	173	1/2	1/2	3/4	4	1		V65/ii	A	I		V65/ii	V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
181	174	1/2	1/2	3/4	4	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
182	175	1/2	1/2	3/4	4	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
183	176	1/2	1/2	3/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
184	177	1/2	1/2	3/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
185	178	1/2	1/2	3/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
186	179	1/2	1/2	3/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
187	180	1/2	1/2	3/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
188	181	1/2	1/2	3/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
189	182	1/2	1/2	3/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
190	183	1/2	1/2	3/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
191	184	1/2	1/2	3/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
192	185	1/2	1/2	3/4	4	1		@none	A	I		@none	@none							m	0	0				
193	186	1/2	1/2	3/4	4	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
193	186	5/8	5/8	3/4	4	1		#viio6/ii	A	I		#viio6/ii	#vii	o	6		ii			o	0	0	4, 1, 7		7	4
194	187	0	0	3/4	4	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
194	187	1/4	1/4	3/4	4	1		ii	A	I		ii	ii							m	0	0	2, -1, 3		2	2
194	187	3/8	3/8	3/4	4	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
194	187	1/2	1/2	3/4	4	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
195	188	0	0	3/4	4	1		V	A	I		V	V							M	0	0	1, 5, 2		1	1
195	188	1/2	1/2	3/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
195	188	5/8	5/8	3/4	4	1		viio6	A	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
196	189	0	0	3/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
196	189	1/8	1/8	3/4	4	1		viio6	A	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
196	189	1/4	1/4	3/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
196	189	3/8	3/8	3/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
196	189	1/2	1/2	3/4	4	1		IV6	A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
197	190	1/4	1/4	3/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
198	191	0	0	3/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
198	191	1/2	1/2	3/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
199	192	0	0	3/4	4	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
199	192	1/2	1/2	3/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
200	193	0	0	3/4	4	1		I\\	A	I		I	I						\\	M	0	0	0, 4, 1		0	0
200	193	1/8	1/8	3/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
200	193	1/2	1/2	3/4	4	1		V6/ii	A	I		V6/ii	V		6		ii			M	0	0	7, 4, 3		3	7
201	194	1/2	1/2	3/4	4	1		ii6	A	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
202	195	1/2	1/2	3/4	4	1		V6	A	I		V6	V		6					M	0	0	5, 2, 1		1	5
203	196	1/2	1/2	3/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
204	197	0	0	3/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
204	197	1/2	1/2	3/4	4	1		IV6	A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
205	198	1/2	1/2	3/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
206	199	0	0	3/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
206	199	1/2	1/2	3/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
207	200	0	0	3/4	4	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
207	200	1/2	1/2	3/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
208	201	0	0	3/4	4	1		I\\	A	I		I	I						\\	M	0	0	0, 4, 1		0	0
208	201	1/8	1/8	3/4	4	1		I	A	I		I	I							M	0	0	0, 4, 1		0	0
208	201	1/2	1/2	3/4	4	1		IV6	A	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
209	202	1/4	1/4	3/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
210	203	0	0	3/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
210	203	1/2	1/2	3/4	4	1		IV	A	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
211	204	0	0	3/4	4	1		V(64)	A	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
211	204	1/2	1/2	3/4	4	1		V7	A	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
212	205	0	0	3/4	4	1		I\\	A	I		I	I						\\	M	0	0	0, 4, 1		0	0
212	205	1/4	1/4	3/4	4	1		I6	A	I		I6	I		6					M	0	0	4, 1, 0		0	4
214	207	0	0	3/4	4	1		@none	A	I		@none	@none							m	0	0				
216	209	0	0	3/4	4	1		iii.V	A	iii		V	V							M	0	1	1, 5, 2		1	1
218	211	0	0	3/4	4	1		i	A	iii		i	i							m	0	1	0, -3, 1		0	0
219	212	0	0	3/4	4	1		iv	A	iii		iv	iv							m	0	1	-1, -4, 0		-1	-1
219	212	1/2	1/2	3/4	4	1		i64	A	iii		i64	i		64					m	0	1	1, 0, -3		0	1
220	213	0	0	3/4	4	1		i	A	iii		i	i							m	0	1	0, -3, 1		0	0
222	215	0	0	3/4	4	1		@none	A	iii		@none	@none							m	0	1				
223	216	0	0	3/4	4	1		iv	A	iii		iv	iv							m	0	1	-1, -4, 0		-1	-1
224	217	0	0	3/4	4	1		V	A	iii		V	V							M	0	1	1, 5, 2		1	1
226	219	0	0	2/2	4	1		i	A	iii		i	i							m	0	1	0, -3, 1		0	0
227	220	0	0	2/2	4	1		iv	A	iii		iv	iv							m	0	1	-1, -4, 0		-1	-1
227	220	1/2	1/2	2/2	4	1		V	A	iii		V	V							M	0	1	1, 5, 2		1	1
228	221	0	0	2/2	4	1		i	A	iii		i	i							m	0	1	0, -3, 1		0	0
228	221	1/2	1/2	2/2	4	1		I.I[I	A	I	I	I	I							M	0	0	0, 4, 1		0	0
232	225	0	0	3/4	4	1		IV	A	I	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
232	225	1/4	1/4	3/4	4	1		I6	A	I	I	I6	I		6					M	0	0	4, 1, 0		0	4
232	225	1/2	1/2	3/4	4	1		ii	A	I	I	ii	ii							m	0	0	2, -1, 3		2	2
233	226	0	0	3/4	4	1		I	A	I	I	I	I							M	0	0	0, 4, 1		0	0
233	226	1/4	1/4	3/4	4	1		V	A	I	I	V	V							M	0	0	1, 5, 2		1	1
233	226	1/2	1/2	3/4	4	1		I	A	I	I	I	I							M	0	0	0, 4, 1		0	0
234	227	0	0	3/4	4	1		ii	A	I	I	ii	ii							m	0	0	2, -1, 3		2	2
234	227	1/4	1/4	3/4	4	1		I	A	I	I	I	I							M	0	0	0, 4, 1		0	0
234	227	1/2	1/2	3/4	4	1		ii	A	I	I	ii	ii							m	0	0	2, -1, 3		2	2
235	228	1/4	1/4	3/4	4	1		I6	A	I	I	I6	I		6					M	0	0	4, 1, 0		0	4
236	229	0	0	3/4	4	1		IV	A	I	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
236	229	1/4	1/4	3/4	4	1		I6	A	I	I	I6	I		6					M	0	0	4, 1, 0		0	4
236	229	1/2	1/2	3/4	4	1		ii	A	I	I	ii	ii							m	0	0	2, -1, 3		2	2
237	230	0	0	3/4	4	1		I6	A	I	I	I6	I		6					M	0	0	4, 1, 0		0	4
238	231	0	0	3/4	4	1		ii	A	I	I	ii	ii							m	0	0	2, -1, 3		2	2
238	231	1/4	1/4	3/4	4	1		I	A	I	I	I	I							M	0	0	0, 4, 1		0	0
238	231	1/2	1/2	3/4	4	1		IV	A	I	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
239	232	0	0	3/4	4	1		I64	A	I	I	I64	I		64					M	0	0	1, 0, 4		0	1
240	233	0	0	3/4	4	1		ii	A	I	I	ii	ii							m	0	0	2, -1, 3		2	2
240	233	1/4	1/4	3/4	4	1		I	A	I	I	I	I							M	0	0	0, 4, 1		0	0
240	233	1/2	1/2	3/4	4	1		IV	A	I	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
241	234	0	0	3/4	4	1		I6	A	I	I	I6	I		6					M	0	0	4, 1, 0		0	4
241	234	1/2	1/2	3/4	4	1		I	A	I	I	I	I							M	0	0	0, 4, 1		0	0
242	235	0	0	3/4	4	1		ii	A	I	I	ii	ii							m	0	0	2, -1, 3		2	2
242	235	1/4	1/4	3/4	4	1		I	A	I	I	I	I							M	0	0	0, 4, 1		0	0
242	235	1/2	1/2	3/4	4	1		IV	A	I	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
243	236	0	0	3/4	4	1		I64	A	I	I	I64	I		64					M	0	0	1, 0, 4		0	1
243	236	1/2	1/2	3/4	4	1		I6	A	I	I	I6	I		6					M	0	0	4, 1, 0		0	4
245	238	0	0	3/4	4	1		I]\\	A	I	I	I	I						\\	M	0	0	0, 4, 1		0	0
