mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
88	88	0	0	4/4	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
88	88	1/2	1/2	4/4	2	1	V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
89	89	0	0	4/4	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
89	89	1/2	1/2	4/4	2	1	V2	D	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
90	90	0	0	4/4	2	1	I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
90	90	1/2	1/2	4/4	2	1	V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
91	91	0	0	4/4	2	1	I}	D	I		I		I						}	M	0	0	0, 4, 1		0	0
91	91	1/4	1/4	4/4	2	1	I6{	D	I		I6		I		6				{	M	0	0	4, 1, 0		0	4
91	91	1/2	1/2	4/4	2	1	ii7	D	I		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
91	91	3/4	3/4	4/4	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
92	92	0	0	4/4	2	1	IV	D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
93	93	0	0	4/4	2	1	I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
93	93	1/2	1/2	4/4	2	1	ii7	D	I		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
93	93	3/4	3/4	4/4	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
94	94	0	0	4/4	2	1	ii6	D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
94	94	1/2	1/2	4/4	2	1	V(64)	D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
94	94	3/4	3/4	4/4	2	1	V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
95	95	0	0	4/4	2	1	I}	D	I		I		I						}	M	0	0	0, 4, 1		0	0
95	95	1/4	1/4	4/4	2	1	I6{	D	I		I6		I		6				{	M	0	0	4, 1, 0		0	4
95	95	1/2	1/2	4/4	2	1	ii7	D	I		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
95	95	3/4	3/4	4/4	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
96	96	0	0	4/4	2	1	IV	D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
97	97	0	0	4/4	2	1	I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
97	97	1/2	1/2	4/4	2	1	ii7	D	I		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
97	97	3/4	3/4	4/4	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
98	98	0	0	4/4	2	1	ii6	D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
98	98	1/2	1/2	4/4	2	1	V(64)	D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
98	98	3/4	3/4	4/4	2	1	V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
99	99	0	0	4/4	2	1	I}{	D	I		I		I						}{	M	0	0	0, 4, 1		0	0
99	99	3/4	3/4	4/4	2	1	viio6	D	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
100	100	0	0	4/4	2	1	I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
101	101	0	0	4/4	2	1	I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
101	101	1/4	1/4	4/4	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
101	101	1/2	1/2	4/4	2	1	ii7	D	I		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
101	101	3/4	3/4	4/4	2	1	V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
102	102	0	0	4/4	2	1	I}{	D	I		I		I						}{	M	0	0	0, 4, 1		0	0
102	102	3/4	3/4	4/4	2	1	viio6	D	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
103	103	0	0	4/4	2	1	I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
104	104	0	0	4/4	2	1	I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
104	104	1/4	1/4	4/4	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
104	104	1/2	1/2	4/4	2	1	ii7	D	I		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
104	104	3/4	3/4	4/4	2	1	V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
105	105	0	0	4/4	2	1	I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
105	105	1/2	1/2	4/4	2	1	IV	D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
106	106	0	0	4/4	2	1	V(64)	D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
106	106	1/2	1/2	4/4	2	1	V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
107	107	0	0	4/4	2	1	I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
107	107	1/2	1/2	4/4	2	1	IV	D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
108	108	0	0	4/4	2	1	V(64)	D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
108	108	1/2	1/2	4/4	2	1	V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
109	109	0	0	4/4	2	1	I}{	D	I		I		I						}{	M	0	0	0, 4, 1		0	0
109	109	3/8	3/8	4/4	2	1	V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
109	109	1/2	1/2	4/4	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
109	109	7/8	7/8	4/4	2	1	V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
110	110	0	0	4/4	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
110	110	1/4	1/4	4/4	2	1	#viio7/vi	D	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
110	110	1/2	1/2	4/4	2	1	vi	D	I		vi		vi							m	0	0	3, 0, 4		3	3
111	111	0	0	4/4	2	1	ii6	D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
111	111	1/2	1/2	4/4	2	1	V(64)	D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
111	111	3/4	3/4	4/4	2	1	V	D	I		V		V							M	0	0	1, 5, 2		1	1
112	112	0	0	4/4	2	1	I(974)}	D	I		I(974)		I			974			}	M	0	0	0, -1, 1	2, 5	0	0
112	112	1/2	1/2	4/4	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
